word,score,word_count
randitas,0.05912216380238533,1
fun,0.058543259163882824,438
renditions,0.05850666468419755,3
honorable,0.05843446031212807,1
blockout,0.05831524729728699,1
sooooooo,0.058255016803741455,2
bandana,0.05820848047733307,1
beau,0.05794613037141971,4
paramount,0.05771073419236927,2
watering,0.05748132389726379,16
asset,0.05739225291957458,6
ecellent,0.057265233248472214,1
pediatric,0.05722009929922933,5
parlour,0.05720598049083492,2
tidbits,0.05718925355389123,3
unforgettable,0.05710233326535672,5
comfortable,0.05678010156248207,199
enjoyed,0.05619089026933529,360
istanbul,0.05571643725124886,2
believes,0.05450436472892761,1
neapolitan,0.05415299202043874,3
coversation,0.05410254746675491,1
thrilling,0.05396564071998,4
homemade,0.05389533897342769,94
tunes,0.0538891782099589,7
perse,0.05382504314184189,1
champange,0.05351817235350609,1
perfection,0.05310382150052688,88
qualité,0.05276749294716865,4
enviourment,0.05265456438064575,1
cheers,0.052279975094582674,12
conversationalist,0.052237895084545016,3
relaxing,0.05176269565631766,66
wonderfully,0.051632440214355785,15
légumes,0.05159049108624458,2
infusion,0.05108362544948856,3
satisfied.i,0.05092046409845352,1
veins,0.05083699896931648,1
seeking,0.05073991699828184,4
estuary,0.05062880739569664,1
barbershop,0.050465753922859825,3
terrific,0.050079607899533585,32
rhetorical,0.05005740333581343,2
smooth,0.04973733010007312,55
teachers,0.04973534249761129,11
beautiful,0.049706405118573355,277
inviting,0.04941934934403333,36
for.a,0.04933462291955948,1
clean,0.04918714033581315,803
curve,0.04914991185069084,1
intéressant,0.04894934222102165,1
mindblowing,0.04894303157925606,1
flancer,0.048602133989334106,1
climate,0.04849117621779442,1
singers,0.04847916283051745,2
pampering,0.048382991684775334,2
inventive,0.04817702662798443,7
trx,0.048139173130039126,2
investment,0.04797504226943212,7
woodfire,0.04790395125746727,1
pillowy,0.04770952137187123,2
spacious,0.04751262300959297,50
autozone,0.04728361591696739,1
futo,0.04709181189537048,1
ian,0.047085966064332754,10
explanations,0.04706720565445721,3
orderly,0.0469123013317585,1
precise,0.04666701534006279,6
colorful,0.04654322434881968,7
blockbuster,0.046524828765541315,2
job,0.04638404699383243,621
gastronomique,0.04634523764252663,1
motivating,0.046219035905475415,3
pallet,0.04571065014715714,2
entrusting,0.04564644396305084,1
haughty,0.04559764638543129,1
snowbirds,0.045546431094408035,1
-sara(h,0.04552304372191429,1
:),0.045396566728612184,220
alternative,0.04524345168958403,31
lively,0.04511368062902385,13
leery,0.045109303420758806,2
savory,0.04510306124170564,31
brazilian,0.045034815926101146,19
mahalo,0.044860572554171085,2
@fukuburgerlv,0.04475466161966324,1
salty(tell,0.04469115659594536,1
gifted,0.04462112455318371,3
unique,0.044574085471217016,160
yearning,0.04449276998639107,1
hillcrest,0.04442152380943298,1
cute,0.04436824334741553,163
delicacies,0.044119056314229965,1
nicest,0.044054891212605675,24
heaven,0.04393626739739631,39
reputable,0.043849945320592575,9
legend,0.04371741832073894,4
i'm​,0.043644391000270844,1
decorated,0.043613340155303604,32
pleasure,0.04352433298562472,36
rwb,0.04340678323933389,3
happy,0.04327484785264631,658
kielbasa,0.043258800850405045,3
saute,0.043193649500608444,1
enjoyable,0.04311403718820657,60
delighful,0.04302997514605522,1
homesick,0.04302302002906799,1
disturbing,0.04291756823658943,1
mojitos,0.04281047337604428,9
neighborhood,0.04275073719139524,123
nami,0.042689549905480816,5
sichuan,0.04268189732324067,9
chocolates,0.042507606470280734,8
nom,0.042448290407163664,18
convenient,0.042230558712320516,98
programs,0.0422168018121738,2
deals,0.0421168285468221,43
lips,0.04183292016386986,1
informative,0.04163766494727627,35
spiced,0.04155452470184259,21
unrushed,0.0414864681661129,1
ending,0.04127691915073228,24
delight,0.04126731024420483,35
carribean,0.04126644879579544,1
easy,0.04104706818445765,255
pleasant,0.04069831568979288,218
stalking,0.04067246988415718,1
charbroiled,0.040628015995025635,1
gastronomic,0.04052895726636052,3
gatsby,0.04046659916639328,1
charming,0.04039124667684993,23
kimche,0.040053170174360275,1
enviornment,0.03999750316143036,1
supertech,0.03980813384987414,2
penney,0.039735942147672176,2
secrets,0.03966734930872917,1
ciao,0.03958689427236095,2
gracious,0.039522151016475014,6
superb,0.039503496865296577,63
poona,0.039399899542331696,1
generous,0.0393450243776897,85
meaty,0.03932042437736527,8
painless,0.03929662107293552,8
dig,0.03908306043740595,18
mystere,0.039005651813402605,11
worth,0.038873733448567295,841
tranditional,0.03887343034148216,1
chincharrones,0.03876016288995743,1
amazen,0.03873085603117943,1
mustache,0.038605162710882726,5
très,0.038572164764104855,16
enoki,0.038449518382549286,1
anu,0.03844467177987099,1
treasure,0.03838009531654489,13
roka,0.038371238857507706,1
solid,0.038336696604116684,83
pricing,0.038336234665944026,62
raved,0.03826876833669043,21
staffs,0.038187909088770136,9
collection,0.0380463449354617,12
hysterical,0.03802972100675106,3
pediatrician,0.0380257759912638,10
ici,0.0380222462117672,1
compromise,0.03802071139216423,1
prepares,0.037972295249346644,2
bubbled,0.03790135309100151,1
inspirational,0.037899285554885864,1
esp,0.03774548851069994,5
attentive,0.037717439374867996,270
thorough,0.037627432220354105,49
exceptional,0.03760703903920949,72
brussells,0.037533823400735855,1
goooood,0.03749691074093183,3
glitzy,0.037426240742206573,1
dippers,0.03736787661910057,1
recommendations,0.037039786633093694,84
bonus,0.03699681250949735,44
kennedy,0.03692773187685816,2
frunken,0.03681293502449989,1
centennial,0.0368010463413763,3
articles,0.036767701280768963,5
unfrozen,0.03676415607333183,1
thank,0.036572584534093754,361
et,0.03655974535986524,67
vibe,0.036467926183743865,124
invention,0.036456603556871414,1
byob,0.03645115939822669,15
reliable,0.03629928503912532,38
nicely,0.03628086026668052,73
thrift,0.036263895250158384,2
welding,0.03617318912802148,2
montón,0.036167439073324203,1
keleigh,0.036082569509744644,1
veterinarians,0.036006447626277804,2
indulgent,0.03597685613203794,4
agréable,0.03591906960840182,3
muffins,0.035874039611157704,17
fool,0.03570990607194188,9
conscientious,0.0357052997375528,3
bbqs,0.03569555655121803,1
teamwork,0.035444024950265884,1
.service,0.0353090800344944,1
blazing,0.03529833786888048,2
linda,0.035246702886433924,5
retainable,0.03520212322473526,1
pokebowls,0.03520054742693901,1
oriented,0.03513502644515635,12
realy,0.03507236605219077,2
loving,0.03506917844491976,27
dslcious,0.03505774959921837,1
loves,0.03495312025010023,79
koraen,0.03482352942228317,1
boba,0.03478945953902439,65
evil,0.03471851822687313,5
danceable,0.03462967276573181,1
oasis,0.03458442180029427,6
respectful,0.03455440683319466,13
hago,0.03440007194876671,1
variety,0.03424927535731194,197
smoothies,0.034140167591006805,15
doughnuts,0.03411784338655147,13
chill,0.034090755020525436,52
glad,0.034076065206276186,234
encouraging,0.03380342801990212,7
margs,0.03377859374813852,4
cornbreads,0.033578015863895416,1
squeezed,0.03353971007600194,15
respected,0.033376862260047345,5
muffin,0.03334521936776582,15
deliciously,0.033307732455391995,9
hospitable,0.033291939878836274,4
lands,0.0332588367164135,1
persian,0.03315118080550187,13
lit,0.03308240046728473,23
standouts,0.033022170537151396,4
tanya,0.032883420586586,1
diving,0.03283966614253586,2
ambitious,0.032712815283351425,3
glam,0.03256785869598389,1
comfort,0.03251998042224915,37
bends,0.03241857513785362,1
-cheap,0.032413505017757416,1
investing,0.032400403142673895,2
kbbq,0.03227580162506043,11
musicians,0.03223214820627618,4
calada,0.032172273844480515,1
fresh,0.03216188075435421,1059
mba,0.032115645706653595,1
chap,0.03203217312693596,1
zack,0.03201520815491676,1
maily,0.03194407746195793,1
stopping,0.03193149096434002,31
zuchinni,0.03184675890952349,2
brainer,0.03183063740531603,3
caring,0.0318275258262186,41
rapidement,0.031783703714609146,1
hs,0.03177942335605621,1
aawc,0.03162840849836357,2
selection,0.03158316059484667,441
hasard,0.03150715306401253,1
6/5,0.031396497040987015,1
jerkey,0.03134433925151825,1
pastrami,0.031338522282385387,10
genuine,0.0312740861288504,23
coincidence,0.031235763803124428,1
tripas,0.031234659254550934,1
cripsy,0.031166231259703636,1
chatty,0.031122708685610893,7
gfree,0.03096001349164605,3
imaginable,0.030951334250858054,2
donne,0.030931887566111982,2
hanabi,0.030873330073518446,3
baja,0.030636959677940466,5
chic,0.030613085551170694,22
ils,0.030592882210233558,6
mountains,0.030537717044353485,1
greats,0.030384359881281853,1
pleins,0.030357657000422478,1
tidy,0.030155370702656607,15
sehr,0.030122870579361916,1
establishing,0.030090851709246635,1
welcoming,0.030078496757007942,102
jardin,0.030056104515097104,2
marva,0.029993193224072456,1
burlesque,0.02994676714297384,2
welcome,0.029922810633783607,77
omakase,0.029918368672952056,2
pb&j,0.029908687859157606,6
bye,0.029851783947378863,6
futomaki,0.02984870783984661,1
shawarma,0.029838007702935664,21
zesty,0.029716553632169962,3
earning,0.02971621048952026,6
committed,0.029702655194948118,3
sundance,0.029538982487792964,4
l'idéal,0.02946082316339016,1
hugs,0.02943902648985386,1
polite,0.029429994785190233,108
soo,0.029406606010215084,22
froyo,0.02935435823746957,5
attracts,0.029345144095714204,2
complimented,0.029268465501338464,17
decently,0.029258114170471135,13
unwavering,0.02924999117385596,2
smile,0.02924590689658616,126
hygienist,0.029239173794242863,6
complements,0.029077076753537767,4
buttery,0.028950938463180243,34
healthy,0.028916607862352443,109
rebellious,0.028897427022457123,1
recommended,0.028862299004964075,229
dipping,0.028861826250069795,43
insightful,0.028813612671607796,3
roxi,0.028775371611118317,1
atmosphere,0.028736441648744792,525
margaritas,0.02843904640255513,51
company(2,0.028394315391778946,1
-lobster,0.028386270627379417,1
personalized,0.028265218632441247,6
harvey,0.02816625329433009,2
kara,0.028153351857326925,2
succulent,0.028133465428254567,8
paratha,0.028122376650571823,1
rainy,0.02800875564207672,7
kassie,0.02790159060774992,3
foodie,0.0278484004312304,20
upbeat,0.027803166056401096,24
wide,0.027789060126127942,59
carroll,0.027731793001294136,1
impressed,0.02763343976503276,247
bb,0.027547821682674112,2
vous,0.027510609860076907,11
promotional,0.02749278666927542,6
4stars,0.02745765427243896,2
range,0.02743708353776591,57
xtend,0.027421919628977776,1
reccomened,0.027415918186306953,1
shadows,0.027404215186834335,1
earphones,0.02736411616206169,1
simon,0.02735854685306549,1
lugar,0.02733530243858695,2
3-star,0.027308995120360384,7
classy,0.027275474148038298,39
abominable,0.027261096984148026,1
organics,0.027251780033111572,1
soaps,0.02724311500787735,1
flakey,0.027147088741185144,5
ply,0.02714676409959793,1
tremendous,0.027136351664861044,15
happiness,0.027135531505336985,2
warmth,0.027120158275855438,7
shampoos,0.027097574862030644,3
soups,0.027088663537824687,40
con,0.02707600182720853,20
gentle,0.027003877024981193,16
smitten,0.026916806945033993,3
senorita,0.02689240127801895,1
phillys,0.026884038001298904,1
addition,0.026813972688044075,102
consistent,0.026813472531627598,104
pigeon,0.026796944439411163,1
touch,0.02678238962724521,157
alexa,0.026691387116443366,2
tease,0.02666444285932812,2
flancers,0.026662154166388063,2
m4,0.026562325656414032,1
verdt,0.026555879041552544,1
ross,0.02653854257050625,8
massages,0.026515739674902183,33
waitor,0.026485105976462364,1
trouve,0.02647604739468079,2
madisonfishfry.com,0.026459183543920517,1
pastels,0.026231659576296806,1
insultingly,0.026119185611605644,1
cutttlefish,0.025885149836540222,1
chilling,0.025870640762150288,3
nonetheless,0.025813521972828483,21
devoured,0.025800386738652984,15
nooooooo,0.02575559914112091,1
compassionate,0.025735326364935775,7
fond,0.02571263826393988,5
kind-,0.025668757036328316,1
einem,0.02562076784670353,1
lecker,0.02556484378874302,1
spectacularly,0.025515368208289146,1
vibrant,0.025459099308742832,12
haircuts,0.025445067596312862,13
howlers,0.02542887069284916,1
greek,0.025425587909568538,74
gluttony,0.02539764436369296,2
engrish,0.025339381769299507,1
thankful,0.02531385044540002,16
patronage,0.025285162031650543,1
adventurous,0.02525736229186545,14
dinning,0.02521997856503889,23
playlists,0.02519211545586586,1
pastries,0.025152535450615687,58
sopped,0.025149038061499596,1
tiki,0.025142632875940762,4
informal,0.025141989171970636,4
waitors,0.025136053562164307,1
exposure,0.025069767609238625,1
decadent,0.025033056386746466,11
rebuilt,0.02501453459262848,1
proprietor,0.024948872493951058,2
picky,0.024903987488338924,48
decadron,0.02488955669105053,1
circular,0.024883275851607323,1
throwback,0.024878085212549195,4
ultra,0.024854328183437246,10
outdoor,0.02472351961795149,70
alley,0.024710587131266948,14
pleaser,0.024677818175405264,2
vietnamese,0.02460847454576904,72
skilled,0.02459135879689711,18
moderne,0.02454371377825737,1
gyro,0.024487762638856832,67
soho,0.024485630534763915,5
flavors,0.024407606760585957,184
aesthetic,0.024348416947759688,2
dontdoit,0.02427409030497074,1
luscious,0.024270288510403287,3
soothing,0.024225220730295406,5
balanced,0.02418868516300184,36
energetic,0.024103426293651056,9
seasoned,0.024100333772005846,131
mattress,0.0240899839053392,7
category,0.02406463128863834,4
contenders,0.024026840925216675,1
rasta,0.02396617375961796,2
priced,0.02386681752037987,240
delivers,0.02378475960722426,9
backdrop,0.02377700709621422,3
brighter,0.0237537277280353,2
progress,0.023676995937421452,8
slicked,0.023462658748030663,1
nervous,0.02336364591677988,27
tjs,0.02331505909387488,3
getaway,0.023217226243559708,6
playground,0.023215937123909083,11
artistic,0.023180173345735966,6
lions,0.023127993568778038,1
steakhouse,0.023099747079627902,26
char,0.02301375144998019,8
bien,0.023005039010968176,10
outgoing,0.022804613108746707,2
smelling,0.02272350611310685,5
jamaican,0.022691991809551837,10
satified,0.022677155036944896,2
gusto,0.02263199771696236,5
vernisées,0.022584717720746994,1
frais,0.022571951150894165,1
transported,0.022565667239177856,6
bbq,0.02255905453676732,256
selections,0.02250781309444185,44
vibey,0.02250206656754017,1
sweetest,0.022496087203762727,8
investments,0.02248058095574379,1
drapery,0.02247542329132557,1
shaleen,0.02246488828677684,2
handmade,0.022464245914306957,8
acai,0.022447320380888414,10
grillades,0.022427119314670563,1
doy,0.022359691560268402,1
casual,0.022190018884173376,85
piments,0.022170640528202057,1
helpings,0.02216077409684658,2
crawfish,0.022144771923714352,7
refretted,0.022047216072678566,1
chong,0.022027607774361968,2
hidden,0.02201593722736401,71
concotion,0.02198070101439953,1
refreshments,0.021976317248117994,4
lovely,0.02197572832508079,132
punctual,0.021961252618893923,8
cupcakes,0.021958945149325983,29
sharp,0.021950305119389668,12
user,0.02189133231172491,4
vintage,0.02186650221574382,12
feather,0.021837640553712845,1
understated,0.02182212183251977,5
crew,0.021765447725157542,57
tzatziki,0.0217595906695351,5
approachable,0.021728082149903374,11
easily,0.02165731717671791,111
rescue,0.02159299166892197,20
waxes,0.021588928066194057,6
whitewashed,0.0215346828699694,2
lao,0.02151245876406652,7
twist,0.021466298329642086,16
murdock,0.021464136641588992,5
regarded,0.021418181954816515,7
affair,0.021357802164857276,2
housemade,0.02133654283049206,3
swooning,0.02132956124842167,1
spéciaux,0.021288929507136345,1
energy,0.021287431825203384,40
interactive,0.021183924824678495,6
rpg,0.02117575705051422,1
courtney,0.021069371372868774,5
abf,0.021060138940811157,1
8.61,0.021032847464084625,1
racking,0.02100120484828949,1
accompaniment,0.02099121825969113,7
chillin,0.020981473848223686,1
suite,0.020970913252588003,43
compliments,0.020933184207125224,18
comenserate,0.02090880461037159,1
coconut,0.020908117092448067,82
scott,0.020901456696871417,12
cool,0.020892541571771183,340
5-star,0.02088324277913974,6
too.(meatball,0.020881203934550285,1
undeserved,0.02083515375852585,1
good,0.020762105698982236,5295
waitstaff,0.020569794007789587,23
platter,0.020563861971822917,48
smiles,0.020540111936586825,23
satisfactory,0.020491068717092276,4
zepellin,0.020489562302827835,1
tender,0.020466578898969388,170
options-,0.020386449992656708,1
globe,0.0203855767758796,2
sympathy,0.020373460996779613,2
somber,0.020364176481962204,1
nuttiness,0.020349731668829918,1
macs,0.020337566267699003,2
täkō,0.020329843749095744,2
photography,0.020324337943748105,4
curry,0.020308266577458357,173
ethiopian,0.020257738759634474,9
seatings,0.020192988144117408,2
symmetrical,0.020192420110106468,1
baristas,0.020174398515905523,12
firmish,0.020145125687122345,1
mucha,0.020080551621504128,2
gun,0.020038982258601238,31
filling,0.019998404087582706,146
forthcoming,0.01995309442281723,1
excellentes,0.019918806850910187,1
cachet,0.019907701760530472,1
posing,0.01990038901567459,1
plugged,0.01989530149391309,3
treats,0.01988544819226133,49
freakin,0.019845505827106535,8
washrooms,0.019824889491752,9
declicous,0.01981879584491253,1
hearty,0.019746613267422865,22
bountiful,0.019726861268281937,1
hummus,0.019676840091744367,63
fades,0.019662618258735165,2
impromptu,0.019662091364311476,11
fridgerator,0.019614841789007187,1
hk,0.019582415928847956,7
tomes,0.019557498395442963,1
fan,0.019541001530365257,238
llanteria,0.01953999511897564,1
dwarfing,0.01952141709625721,1
budae,0.019478823232930154,2
chemin,0.019463270902633667,1
picnic,0.01942357078769419,16
artsy,0.019418956100707874,2
midday,0.01939610601402819,3
hainan,0.019384909776514785,3
chowders,0.019380729645490646,1
asheville,0.0193656154879136,2
pours,0.019355124626599718,8
docasar,0.019317022350151092,2
blandness,0.019305460155010223,1
bon,0.019297754376893864,25
value,0.019296394982634243,162
djs,0.019287546776467934,7
amounts,0.01926477529341355,5
portioned,0.019253950216807425,4
trustworthy,0.019175532791349623,9
grooming,0.019141593062985605,22
drugs,0.01912901216807465,3
magic,0.01908197459758207,31
tentative,0.019056343004922382,5
welcomed,0.01904671921647605,32
comics,0.019020790403633976,14
setup,0.01900340435015096,25
hilarious,0.01897434754474406,11
impactful,0.018961520865559578,1
oshibori,0.01894855871796608,1
goods,0.0189380389311897,34
avocado/,0.018931763246655464,1
inspiring,0.018836921932233963,4
intimate,0.01882960068227298,46
combination,0.018766552140032918,65
wonders,0.018739582894340856,2
retro,0.018738209531875327,10
mama,0.0187335560419472,7
fines,0.018722625449299812,1
cibo,0.018713677441285523,7
rivaled,0.018696497136261314,2
dental,0.01864817020980179,52
lounge,0.01863455775998903,70
pedicures,0.018608323955764457,28
hitting,0.018607955892150585,16
trace,0.018585335463285446,1
neighbor,0.01856556267648557,8
patties,0.018549924679717833,16
jario,0.0185354079658282,2
secret-,0.018503500148653984,1
kickin,0.01845686137676239,1
honest,0.018343020447294595,132
chocolately,0.01831348137693567,2
space,0.01830838565318178,181
massage,0.018291635357260767,173
beloved,0.018241375791452203,12
diligent,0.01822886467683323,3
-our,0.01821666769683361,1
hippest,0.018190069124102592,2
spaced,0.018165364861488342,2
abc,0.018134702746465337,4
unpretentious,0.0181272573924313,6
legit,0.01810535757758771,20
communicative,0.018092059704940766,4
einstein,0.018073221668601036,1
thanks,0.018068898795630377,238
kothu,0.018052227795124054,1
cocktails,0.018013688361714943,107
plated,0.017955775542966214,22
sweetheart,0.01794363619087057,9
stogies,0.017932847345946357,2
variedad,0.017796218395233154,1
timely,0.017787007340719658,48
pitas,0.017728589018361163,8
fragrant,0.01769981968172374,8
skincare,0.01764645076036686,2
également,0.017571447417140007,1
folders,0.017541920766234398,1
friggen,0.017541217035613954,2
rubi,0.017527492716908455,1
speedy,0.017504435034311427,16
stagnates,0.017494576051831245,1
39.5,0.017482902854681015,1
plentiful,0.017465702164502415,28
trusting,0.017458919348428026,2
italian,0.017446740533465288,192
girly,0.017445707693696022,1
vape,0.017443796242635774,9
averagely,0.01740577630698681,1
extensive,0.017355964435973873,50
sauces,0.017344230236886415,114
manakesh,0.017341937869787216,1
harrah,0.017267990857362747,1
feigning,0.017261188477277756,1
deserves,0.017202391206713703,39
shuttles,0.01719865719900958,9
ahwatukee,0.01718330396546922,7
contemporary,0.017182159630664273,8
perplexed,0.01711166650056839,1
breakfast,0.017101158601141607,523
joyful,0.017095360904932022,1
diverse,0.017092877661472064,17
natural,0.01707065412607335,50
amazong,0.017059022560715675,1
caribbean,0.0170140091504436,2
suprised,0.017004677959318672,7
amazed,0.017001483531598555,23
eileen,0.01698034256696701,1
amenities,0.01697226573014632,29
surprised,0.016947460082984107,188
reasonably,0.016914478353761322,73
robust,0.016900007665753947,2
skipping,0.016859684704935977,7
positively,0.01668919143594394,4
:p,0.016687953922276694,3
competitive,0.0166625313778401,17
accurate,0.01663096978154499,18
blondes,0.016555052250623703,1
bruce,0.016521381629786447,4
judon,0.016491882503032684,1
insight,0.01647666614735499,5
managment,0.016467059031128883,1
charm,0.0164367661132322,15
