Word,Value,Freq,Method,Label
always.never,0.3485668565612286,One,DistilBERT_Partition,Positive
convienient,0.3532237771765462,One,DistilBERT_Partition,Positive
http://www.leblogsansnom.com/blog/2016/2/21/caffeine-fix-cafellini,0.3672999772701253,One,DistilBERT_Partition,Positive
table.great,0.3700031159393903,One,DistilBERT_Partition,Positive
gynecologist,0.3741521804283063,One,DistilBERT_Partition,Positive
greatcustomer,0.3755838100281027,One,DistilBERT_Partition,Positive
emploees,0.3882782928024729,One,DistilBERT_Partition,Positive
munchie,0.4274394330801442,One,DistilBERT_Partition,Positive
http://dealnews.com/south-point-hotel-casino-and-spa-in-las-vegas-1-night-stay-for-free/559492.html,0.4426901084003288,One,DistilBERT_Partition,Positive
thoughtless,-0.2939890519405405,One,DistilBERT_Partition,Negtive
unbalanced,-0.2683467131906322,One,DistilBERT_Partition,Negtive
------------------------------------------,-0.2243893209044375,One,DistilBERT_Partition,Negtive
wobbly,-0.2108756117188395,One,DistilBERT_Partition,Negtive
exaggerates,-0.1959268582445061,One,DistilBERT_Partition,Negtive
uncomfy,-0.1775642010782446,One,DistilBERT_Partition,Negtive
http://www.youtube.com/watch?v=oczmicfm1a4,-0.1738206313549061,One,DistilBERT_Partition,Negtive
imposters,-0.1583589389504465,One,DistilBERT_Partition,Negtive
sleeze,-0.1541439658030867,One,DistilBERT_Partition,Negtive
http://www.youtube.com/watch?v=yd9osswlvb8,-0.1495512670782016,One,DistilBERT_Partition,Negtive
edamame-,-0.1432075187979287,One,DistilBERT_Partition,Negtive
5.00s,-0.1399557709200387,One,DistilBERT_Partition,Negtive
direspectful,-0.1289970301897139,One,DistilBERT_Partition,Negtive
unsalted,-0.1252093822782626,One,DistilBERT_Partition,Negtive
disappointement,-0.1247169046629486,One,DistilBERT_Partition,Negtive
buttercream,-0.1244097922373579,One,DistilBERT_Partition,Negtive
blandly,-0.1203378212133732,One,DistilBERT_Partition,Negtive
unprepared,-0.1138549368362873,One,DistilBERT_Partition,Negtive
comparably,-0.1137209739201475,One,DistilBERT_Partition,Negtive
doing----she,-0.1116282253894959,One,DistilBERT_Partition,Negtive
quesada,-0.1043879300289388,One,DistilBERT_Partition,Negtive
pomodoro,-0.1034051422029733,One,DistilBERT_Partition,Negtive
waay,-0.1032201581789801,One,DistilBERT_Partition,Negtive
cockroach!!!!,-0.1025979606776153,One,DistilBERT_Partition,Negtive
"beer,,,,so",-0.1011912532938787,One,DistilBERT_Partition,Negtive
floridian,-0.094480318093503,One,DistilBERT_Partition,Negtive
jeramy,-0.0944789657775242,One,DistilBERT_Partition,Negtive
ziosko,-0.0944789657775242,One,DistilBERT_Partition,Negtive
nonchalant,-0.0938917151479016,One,DistilBERT_Partition,Negtive
tasteless--,-0.0933929576374152,One,DistilBERT_Partition,Negtive
cervesa,-0.0905085255165035,One,DistilBERT_Partition,Negtive
vitacost.com,-0.090103103770437,One,DistilBERT_Partition,Negtive
noncommittal,-0.0885208316819949,One,DistilBERT_Partition,Negtive
underwelmed,-0.0857035112023974,One,DistilBERT_Partition,Negtive
ineptness,-0.0854389910301607,One,DistilBERT_Partition,Negtive
travesty,-0.0839382996055064,One,DistilBERT_Partition,Negtive
misinformed,-0.083766678390592,One,DistilBERT_Partition,Negtive
uneatable,-0.0814478590618819,One,DistilBERT_Partition,Negtive
usda,-0.0801215211830548,One,DistilBERT_Partition,Negtive
luchita,-0.0793482803661997,One,DistilBERT_Partition,Negtive
traipsed,-0.0781528122885071,One,DistilBERT_Partition,Negtive
reverting,-0.0779256267123855,One,DistilBERT_Partition,Negtive
dismal,-0.0772108820587997,One,DistilBERT_Partition,Negtive
lettica,-0.07667859197439,One,DistilBERT_Partition,Negtive
extremelystrenuousandrewarding,-0.0763780545334987,One,DistilBERT_Partition,Negtive
deceive,-0.0762476136861424,One,DistilBERT_Partition,Negtive
15mintues,-0.0758274279880535,One,DistilBERT_Partition,Negtive
embarrasment,-0.075281588495304,One,DistilBERT_Partition,Negtive
times-,-0.0728233112929413,One,DistilBERT_Partition,Negtive
6:10,-0.0712034718008138,One,DistilBERT_Partition,Negtive
unspeakable,-0.0711302209250403,One,DistilBERT_Partition,Negtive
9pm-12am,-0.0711042833130579,One,DistilBERT_Partition,Negtive
disarray,-0.0710056471166198,One,DistilBERT_Partition,Negtive
lashing,-0.0708399819245991,One,DistilBERT_Partition,Negtive
downsizing,-0.0704519924919096,One,DistilBERT_Partition,Negtive
10/12/14,-0.0703149873394674,One,DistilBERT_Partition,Negtive
erratic,-0.0701050077288086,One,DistilBERT_Partition,Negtive
8:30ish,-0.0692797333555282,One,DistilBERT_Partition,Negtive
sloppily,-0.0691640701030366,One,DistilBERT_Partition,Negtive
incessant,-0.0691360337712632,One,DistilBERT_Partition,Negtive
anemic,-0.0687863157782387,One,DistilBERT_Partition,Negtive
bdubs,-0.0685793653008824,One,DistilBERT_Partition,Negtive
splatters,-0.0682938562500147,One,DistilBERT_Partition,Negtive
22.75,-0.0671488525979683,One,DistilBERT_Partition,Negtive
degenerate,-0.067094407830573,One,DistilBERT_Partition,Negtive
waitlist,-0.0670070803219763,One,DistilBERT_Partition,Negtive
ah.maze.zing,-0.0669732662379517,One,DistilBERT_Partition,Negtive
there.they,-0.0666323466927375,One,DistilBERT_Partition,Negtive
misfiring,-0.06628228454807,One,DistilBERT_Partition,Negtive
tummys,-0.0658548883198259,One,DistilBERT_Partition,Negtive
goof,-0.0657089170999825,One,DistilBERT_Partition,Negtive
embrassed,-0.0647470236872322,One,DistilBERT_Partition,Negtive
unkept,-0.0643095054650021,One,DistilBERT_Partition,Negtive
scummy,-0.0642667888029131,One,DistilBERT_Partition,Negtive
downer,-0.0638643932912655,One,DistilBERT_Partition,Negtive
almomd,-0.0632202124129085,One,DistilBERT_Partition,Negtive
microbrewed,-0.0631940272300002,One,DistilBERT_Partition,Negtive
1.25,-0.0631431686178518,One,DistilBERT_Partition,Negtive
blandest,-0.0607458734373998,One,DistilBERT_Partition,Negtive
inconsistencies,-0.0605231923972421,One,DistilBERT_Partition,Negtive
wining,-0.0604043583991331,One,DistilBERT_Partition,Negtive
barberian,-0.0603303324670819,One,DistilBERT_Partition,Negtive
39.95,-0.0598637857141207,One,DistilBERT_Partition,Negtive
expedited,-0.0594900823409923,One,DistilBERT_Partition,Negtive
thise,-0.0594714961710621,One,DistilBERT_Partition,Negtive
hyperventilating,-0.0593819386166576,One,DistilBERT_Partition,Negtive
radiator,-0.0588253134856236,One,DistilBERT_Partition,Negtive
bizarroland,-0.058798861796,One,DistilBERT_Partition,Negtive
10:50am,-0.0586851396420527,One,DistilBERT_Partition,Negtive
8:00am,-0.0586851396420527,One,DistilBERT_Partition,Negtive
subtracts,-0.0582808426913598,One,DistilBERT_Partition,Negtive
11-$30,-0.0579117705980152,One,DistilBERT_Partition,Negtive
lopsided,-0.0575568865192038,One,DistilBERT_Partition,Negtive
infraction,-0.057302251324521,One,DistilBERT_Partition,Negtive
unknowingly,-0.0571500453342859,One,DistilBERT_Partition,Negtive
barf,-0.0570920318830758,One,DistilBERT_Partition,Negtive
2028,-0.057049011811614,One,DistilBERT_Partition,Negtive
afterwords,-0.0568887810106389,One,DistilBERT_Partition,Negtive
bigoli,-0.0558307956335031,One,DistilBERT_Partition,Negtive
nduja,-0.0549657584347456,One,DistilBERT_Partition,Negtive
byow,0.0997292213524089,Multi,DistilBERT_Partition,Positive
redeemed,0.0999264809239927,Multi,DistilBERT_Partition,Positive
chickpea,0.1007287714801045,Multi,DistilBERT_Partition,Positive
hygienist,0.1011393967437618,Multi,DistilBERT_Partition,Positive
playground,0.1013471897426675,Multi,DistilBERT_Partition,Positive
couscous,0.1014713461689297,Multi,DistilBERT_Partition,Positive
airy,0.1019188577909344,Multi,DistilBERT_Partition,Positive
beginner,0.1024754252491725,Multi,DistilBERT_Partition,Positive
carton,0.1027451538434195,Multi,DistilBERT_Partition,Positive
tasteful,0.1030275106221431,Multi,DistilBERT_Partition,Positive
yummy,0.1031488001525447,Multi,DistilBERT_Partition,Positive
8.00,0.1034707708604858,Multi,DistilBERT_Partition,Positive
yummm,0.1037348713351867,Multi,DistilBERT_Partition,Positive
billiards,0.1045533772304527,Multi,DistilBERT_Partition,Positive
yakitori,0.1049228574555197,Multi,DistilBERT_Partition,Positive
robins,0.1049879292966262,Multi,DistilBERT_Partition,Positive
joynt,0.1053359806537628,Multi,DistilBERT_Partition,Positive
eiffel,0.1056967878049453,Multi,DistilBERT_Partition,Positive
staffs,0.10574645361519,Multi,DistilBERT_Partition,Positive
helpings,0.1059987303079458,Multi,DistilBERT_Partition,Positive
milkshakes,0.1061363345694355,Multi,DistilBERT_Partition,Positive
sweetest,0.1068445136893509,Multi,DistilBERT_Partition,Positive
chia,0.1076589312335719,Multi,DistilBERT_Partition,Positive
macarons,0.1077445598034289,Multi,DistilBERT_Partition,Positive
ulta,0.108043803618737,Multi,DistilBERT_Partition,Positive
conscientious,0.1084738365245086,Multi,DistilBERT_Partition,Positive
great-,0.1088849641090234,Multi,DistilBERT_Partition,Positive
sunnys,0.1095492100751646,Multi,DistilBERT_Partition,Positive
baristas,0.1096545018887838,Multi,DistilBERT_Partition,Positive
chilies,0.1109072483064318,Multi,DistilBERT_Partition,Positive
posole,0.1110132120156264,Multi,DistilBERT_Partition,Positive
omelets,0.1115531348632782,Multi,DistilBERT_Partition,Positive
mesquite,0.1116117896786771,Multi,DistilBERT_Partition,Positive
pookie,0.112828908573261,Multi,DistilBERT_Partition,Positive
infusion,0.1134622428743446,Multi,DistilBERT_Partition,Positive
algobertos,0.1144216037529375,Multi,DistilBERT_Partition,Positive
dermatology,0.1147156320083732,Multi,DistilBERT_Partition,Positive
truffles,0.1152789842146149,Multi,DistilBERT_Partition,Positive
croissants,0.1156515201399918,Multi,DistilBERT_Partition,Positive
skillets,0.1159674452025994,Multi,DistilBERT_Partition,Positive
chambana,0.1167700239746769,Multi,DistilBERT_Partition,Positive
indulgent,0.116837377943788,Multi,DistilBERT_Partition,Positive
jamison,0.118250496044641,Multi,DistilBERT_Partition,Positive
barbershop,0.1188974947346444,Multi,DistilBERT_Partition,Positive
unwavering,0.1189334645147387,Multi,DistilBERT_Partition,Positive
shaleen,0.1194161980723341,Multi,DistilBERT_Partition,Positive
eggspectation,0.1194343157133764,Multi,DistilBERT_Partition,Positive
suzzy,0.1202687589597664,Multi,DistilBERT_Partition,Positive
sunscreens,0.12309658637286,Multi,DistilBERT_Partition,Positive
sizing,0.1233345775480201,Multi,DistilBERT_Partition,Positive
omelettes,0.1236512183003718,Multi,DistilBERT_Partition,Positive
noelck,0.1239835912590876,Multi,DistilBERT_Partition,Positive
scrumptious,0.1240509256481416,Multi,DistilBERT_Partition,Positive
haircuts,0.1243930623822481,Multi,DistilBERT_Partition,Positive
attractions,0.1248677141265943,Multi,DistilBERT_Partition,Positive
extremly,0.1249861430444144,Multi,DistilBERT_Partition,Positive
imaginable,0.1252546290360139,Multi,DistilBERT_Partition,Positive
barista,0.1255332139878171,Multi,DistilBERT_Partition,Positive
accommodating,0.1286463521164824,Multi,DistilBERT_Partition,Positive
collette,0.1291002744808058,Multi,DistilBERT_Partition,Positive
suzi,0.1308139573527171,Multi,DistilBERT_Partition,Positive
dairiki,0.1316584970991885,Multi,DistilBERT_Partition,Positive
lakefront,0.1317847283369499,Multi,DistilBERT_Partition,Positive
humongous,0.1327360661848376,Multi,DistilBERT_Partition,Positive
etobicoke,0.1328243569637051,Multi,DistilBERT_Partition,Positive
responsiveness,0.1332378715669128,Multi,DistilBERT_Partition,Positive
buttermilk,0.1335871906589884,Multi,DistilBERT_Partition,Positive
waxes,0.1338652326675677,Multi,DistilBERT_Partition,Positive
knowledgable,0.1345910532665501,Multi,DistilBERT_Partition,Positive
j.e.p,0.1364018247637032,Multi,DistilBERT_Partition,Positive
chimichangas,0.1382672277655535,Multi,DistilBERT_Partition,Positive
cheeseburgers,0.1385558463044427,Multi,DistilBERT_Partition,Positive
punctual,0.1405450727431993,Multi,DistilBERT_Partition,Positive
tranquil,0.1411988519829335,Multi,DistilBERT_Partition,Positive
colorist,0.1432181057726602,Multi,DistilBERT_Partition,Positive
daisha,0.1444970510434359,Multi,DistilBERT_Partition,Positive
homestyle,0.1446497684014805,Multi,DistilBERT_Partition,Positive
sociable,0.1447217429064226,Multi,DistilBERT_Partition,Positive
decore,0.1465831526170303,Multi,DistilBERT_Partition,Positive
swenson,0.1471681695296745,Multi,DistilBERT_Partition,Positive
zizzy,0.1476240946876323,Multi,DistilBERT_Partition,Positive
striploin,0.149383071288304,Multi,DistilBERT_Partition,Positive
kraut,0.1515979371316331,Multi,DistilBERT_Partition,Positive
jacinda,0.1520287110033678,Multi,DistilBERT_Partition,Positive
hospitable,0.1520382416431089,Multi,DistilBERT_Partition,Positive
frittes,0.1520645246375352,Multi,DistilBERT_Partition,Positive
kassie,0.1544420036468907,Multi,DistilBERT_Partition,Positive
airdrie,0.1563779884999218,Multi,DistilBERT_Partition,Positive
stromboli,0.1570223819348029,Multi,DistilBERT_Partition,Positive
quencher,0.1626579395661662,Multi,DistilBERT_Partition,Positive
unquestionably,0.1651518514832585,Multi,DistilBERT_Partition,Positive
sooooooo,0.1658112801211275,Multi,DistilBERT_Partition,Positive
broccolini,0.1669065567779658,Multi,DistilBERT_Partition,Positive
omakase,0.1700728803186665,Multi,DistilBERT_Partition,Positive
confit,0.1732828488960476,Multi,DistilBERT_Partition,Positive
perogies,0.1853478648350574,Multi,DistilBERT_Partition,Positive
nutritious,0.1923029046173074,Multi,DistilBERT_Partition,Positive
babka,0.1929187669767014,Multi,DistilBERT_Partition,Positive
furikake,0.206475030580263,Multi,DistilBERT_Partition,Positive
heatstroke,0.2078908353578299,Multi,DistilBERT_Partition,Positive
http://www.jrn.com/ktnv/news/dirty-dining/dirty-dining-kahunaville-278585471.html,-0.7397461015737771,Multi,DistilBERT_Partition,Negtive
150.00service,-0.5662090145273223,Multi,DistilBERT_Partition,Negtive
disappointed:/,-0.4252228857755351,Multi,DistilBERT_Partition,Negtive
disrespect,-0.3043484796071425,Multi,DistilBERT_Partition,Negtive
https://instagram.com/p/bnsq-ozfvaf/,-0.2922691535413833,Multi,DistilBERT_Partition,Negtive
http://webapps.achd.net/restaurant/restaurantdetail.aspx?id=201302080011,-0.2792038272282474,Multi,DistilBERT_Partition,Negtive
http://flic.kr/p/c7gdis,-0.2775681442612069,Multi,DistilBERT_Partition,Negtive
https://www.consumeraffairs.com/pets/banfield.html,-0.2685451251601075,Multi,DistilBERT_Partition,Negtive
overpriced,-0.2537597514216001,Multi,DistilBERT_Partition,Negtive
unchewable,-0.2484738954475947,Multi,DistilBERT_Partition,Negtive
overdone,-0.2426341319351455,Multi,DistilBERT_Partition,Negtive
spooky,-0.2421427845705433,Multi,DistilBERT_Partition,Negtive
molester,-0.2379319165290022,Multi,DistilBERT_Partition,Negtive
d'amato,-0.2377888869028538,Multi,DistilBERT_Partition,Negtive
katarina,-0.2335070528523911,Multi,DistilBERT_Partition,Negtive
-------------------------------------,-0.2248441491239146,Multi,DistilBERT_Partition,Negtive
09/02/18,-0.2161441051946548,Multi,DistilBERT_Partition,Negtive
overprice,-0.2152927736170404,Multi,DistilBERT_Partition,Negtive
inconviniences,-0.2122202322065031,Multi,DistilBERT_Partition,Negtive
musty,-0.2113032051226279,Multi,DistilBERT_Partition,Negtive
uneventful,-0.2087869462231735,Multi,DistilBERT_Partition,Negtive
2.5hrs,-0.2030362246128229,Multi,DistilBERT_Partition,Negtive
watermelons,-0.2019241421997624,Multi,DistilBERT_Partition,Negtive
disrespectful,-0.2013283524035736,Multi,DistilBERT_Partition,Negtive
cacophony,-0.2003807547017156,Multi,DistilBERT_Partition,Negtive
https://youtu.be/p7jfzklykos,-0.1930462193889764,Multi,DistilBERT_Partition,Negtive
overhyped,-0.1787370041944087,Multi,DistilBERT_Partition,Negtive
http://www.thedrake.ca/blog/2012/10/zombie-brunch-drake/,-0.1771163701750157,Multi,DistilBERT_Partition,Negtive
inhibiting,-0.1765326654745472,Multi,DistilBERT_Partition,Negtive
nowland,-0.1712777514476329,Multi,DistilBERT_Partition,Negtive
dumbest,-0.1704073141988955,Multi,DistilBERT_Partition,Negtive
inflexible,-0.1684522751408318,Multi,DistilBERT_Partition,Negtive
irresponsible,-0.1665278334637946,Multi,DistilBERT_Partition,Negtive
zerostars,-0.16353880887024,Multi,DistilBERT_Partition,Negtive
inefficient,-0.1628083186438097,Multi,DistilBERT_Partition,Negtive
boycotting,-0.1603865888901054,Multi,DistilBERT_Partition,Negtive
slowest,-0.1585371524616406,Multi,DistilBERT_Partition,Negtive
jitb.,-0.1581114216848756,Multi,DistilBERT_Partition,Negtive
overwhlemed,-0.1578719980547268,Multi,DistilBERT_Partition,Negtive
unseasoned,-0.1577790395487536,Multi,DistilBERT_Partition,Negtive
smudged,-0.157116183645225,Multi,DistilBERT_Partition,Negtive
inattentive,-0.1554750857410937,Multi,DistilBERT_Partition,Negtive
uninteresting,-0.1528461192578466,Multi,DistilBERT_Partition,Negtive
disrespected,-0.1528282214969615,Multi,DistilBERT_Partition,Negtive
gag,-0.1515705381098767,Multi,DistilBERT_Partition,Negtive
malfunctioning,-0.1513813627872033,Multi,DistilBERT_Partition,Negtive
overcrowding,-0.1510535132450362,Multi,DistilBERT_Partition,Negtive
undesirable,-0.1492100078113643,Multi,DistilBERT_Partition,Negtive
nunthaporn,-0.1491146436798377,Multi,DistilBERT_Partition,Negtive
2-starred,-0.1485153313313441,Multi,DistilBERT_Partition,Negtive
stirfry,-0.1484311135449335,Multi,DistilBERT_Partition,Negtive
mediocre,-0.1481924185122632,Multi,DistilBERT_Partition,Negtive
unbearably,-0.1476500061909989,Multi,DistilBERT_Partition,Negtive
zoned,-0.1463772706460489,Multi,DistilBERT_Partition,Negtive
3.16,-0.1458895404557032,Multi,DistilBERT_Partition,Negtive
9:45pm,-0.1456569191844513,Multi,DistilBERT_Partition,Negtive
awfully,-0.145245355461209,Multi,DistilBERT_Partition,Negtive
scammers,-0.1439020981837781,Multi,DistilBERT_Partition,Negtive
unhealthy-,-0.1432997076400271,Multi,DistilBERT_Partition,Negtive
incompetent,-0.1419111780411207,Multi,DistilBERT_Partition,Negtive
disappointment.the,-0.1417225702836771,Multi,DistilBERT_Partition,Negtive
misinformation,-0.1415580965449067,Multi,DistilBERT_Partition,Negtive
underwhelmed,-0.1409324861819822,Multi,DistilBERT_Partition,Negtive
misdiagnosis,-0.1407738114594594,Multi,DistilBERT_Partition,Negtive
tequilla,-0.1396245515987718,Multi,DistilBERT_Partition,Negtive
manuels,-0.1391613834670611,Multi,DistilBERT_Partition,Negtive
1.19,-0.1386997662405271,Multi,DistilBERT_Partition,Negtive
selves,-0.1381639250088483,Multi,DistilBERT_Partition,Negtive
steffes,-0.1377513443311566,Multi,DistilBERT_Partition,Negtive
inconsistent,-0.1369807273610386,Multi,DistilBERT_Partition,Negtive
-washrooms,-0.1369003443699815,Multi,DistilBERT_Partition,Negtive
gringo,-0.1368867019405039,Multi,DistilBERT_Partition,Negtive
fogged,-0.1364393123658374,Multi,DistilBERT_Partition,Negtive
uggg!!!!cant,-0.1359433515995453,Multi,DistilBERT_Partition,Negtive
tims,-0.1343829573856459,Multi,DistilBERT_Partition,Negtive
uproar,-0.1338405515804576,Multi,DistilBERT_Partition,Negtive
epinephrine,-0.1337165245759851,Multi,DistilBERT_Partition,Negtive
indecent,-0.1335480108202318,Multi,DistilBERT_Partition,Negtive
exorbitant,-0.1334884078821722,Multi,DistilBERT_Partition,Negtive
unorganized,-0.1328410572384849,Multi,DistilBERT_Partition,Negtive
uninterested,-0.1307285200157888,Multi,DistilBERT_Partition,Negtive
cheesburger,-0.1303141886885795,Multi,DistilBERT_Partition,Negtive
argumentative,-0.1285443873125283,Multi,DistilBERT_Partition,Negtive
grungy,-0.1280690306159765,Multi,DistilBERT_Partition,Negtive
excruciatingly,-0.1269359866370602,Multi,DistilBERT_Partition,Negtive
inedible,-0.1264443211801363,Multi,DistilBERT_Partition,Negtive
overslept,-0.1263662840102913,Multi,DistilBERT_Partition,Negtive
lua,-0.1261349402678509,Multi,DistilBERT_Partition,Negtive
bedding,-0.1253810486773376,Multi,DistilBERT_Partition,Negtive
hyped,-0.1242307014942425,Multi,DistilBERT_Partition,Negtive
unattentive,-0.1241869786639047,Multi,DistilBERT_Partition,Negtive
decipher,-0.1239435026072897,Multi,DistilBERT_Partition,Negtive
unfriendly,-0.1236618893103058,Multi,DistilBERT_Partition,Negtive
disorganized,-0.1232115877912895,Multi,DistilBERT_Partition,Negtive
bww,-0.1224333435527758,Multi,DistilBERT_Partition,Negtive
flabberghasted,-0.1214517950211302,Multi,DistilBERT_Partition,Negtive
ched'r,-0.1205703592115696,Multi,DistilBERT_Partition,Negtive
disguising,-0.1202611915002004,Multi,DistilBERT_Partition,Negtive
12:16pm‍,-0.1197177415038002,Multi,DistilBERT_Partition,Negtive
infested,-0.1196714502152254,Multi,DistilBERT_Partition,Negtive
ashbys,0.6113841645095182,One,DistilBERT_Partition,Positive
yuuuummmmmmyyyy!!<br,0.6123791788858787,One,DistilBERT_Partition,Positive
b.c.,0.6149663538793153,One,DistilBERT_Partition,Positive
1.4:1,0.6155943508361934,One,DistilBERT_Partition,Positive
p.,0.6209865397671571,One,DistilBERT_Partition,Positive
overblown,0.6212497681092963,One,DistilBERT_Partition,Positive
appetit,0.6225726329909358,One,DistilBERT_Partition,Positive
fresh!<br,0.6230648342470141,One,DistilBERT_Partition,Positive
fantastics,0.6245174186941275,One,DistilBERT_Partition,Positive
service!<br,0.6328190006166388,One,DistilBERT_Partition,Positive
healtier,0.6328910795146516,One,DistilBERT_Partition,Positive
tjmaxx,0.6376133533258607,One,DistilBERT_Partition,Positive
wonderful.<br,0.6517777461045138,One,DistilBERT_Partition,Positive
ropes,0.6552932531527003,One,DistilBERT_Partition,Positive
