Word,Value,Freq,Method,Label
always.never,0.3485668565612286,One,DistilBERT_Partition,Positive
convienient,0.3532237771765462,One,DistilBERT_Partition,Positive
http://www.leblogsansnom.com/blog/2016/2/21/caffeine-fix-cafellini,0.3672999772701253,One,DistilBERT_Partition,Positive
table.great,0.3700031159393903,One,DistilBERT_Partition,Positive
gynecologist,0.3741521804283063,One,DistilBERT_Partition,Positive
greatcustomer,0.3755838100281027,One,DistilBERT_Partition,Positive
emploees,0.3882782928024729,One,DistilBERT_Partition,Positive
munchie,0.4274394330801442,One,DistilBERT_Partition,Positive
http://dealnews.com/south-point-hotel-casino-and-spa-in-las-vegas-1-night-stay-for-free/559492.html,0.4426901084003288,One,DistilBERT_Partition,Positive
thoughtless,-0.2939890519405405,One,DistilBERT_Partition,Negtive
unbalanced,-0.2683467131906322,One,DistilBERT_Partition,Negtive
------------------------------------------,-0.2243893209044375,One,DistilBERT_Partition,Negtive
wobbly,-0.2108756117188395,One,DistilBERT_Partition,Negtive
exaggerates,-0.1959268582445061,One,DistilBERT_Partition,Negtive
uncomfy,-0.1775642010782446,One,DistilBERT_Partition,Negtive
http://www.youtube.com/watch?v=oczmicfm1a4,-0.1738206313549061,One,DistilBERT_Partition,Negtive
imposters,-0.1583589389504465,One,DistilBERT_Partition,Negtive
sleeze,-0.1541439658030867,One,DistilBERT_Partition,Negtive
http://www.youtube.com/watch?v=yd9osswlvb8,-0.1495512670782016,One,DistilBERT_Partition,Negtive
edamame-,-0.1432075187979287,One,DistilBERT_Partition,Negtive
5.00s,-0.1399557709200387,One,DistilBERT_Partition,Negtive
direspectful,-0.1289970301897139,One,DistilBERT_Partition,Negtive
unsalted,-0.1252093822782626,One,DistilBERT_Partition,Negtive
disappointement,-0.1247169046629486,One,DistilBERT_Partition,Negtive
buttercream,-0.1244097922373579,One,DistilBERT_Partition,Negtive
blandly,-0.1203378212133732,One,DistilBERT_Partition,Negtive
unprepared,-0.1138549368362873,One,DistilBERT_Partition,Negtive
comparably,-0.1137209739201475,One,DistilBERT_Partition,Negtive
doing----she,-0.1116282253894959,One,DistilBERT_Partition,Negtive
quesada,-0.1043879300289388,One,DistilBERT_Partition,Negtive
pomodoro,-0.1034051422029733,One,DistilBERT_Partition,Negtive
waay,-0.1032201581789801,One,DistilBERT_Partition,Negtive
cockroach!!!!,-0.1025979606776153,One,DistilBERT_Partition,Negtive
"beer,,,,so",-0.1011912532938787,One,DistilBERT_Partition,Negtive
floridian,-0.094480318093503,One,DistilBERT_Partition,Negtive
jeramy,-0.0944789657775242,One,DistilBERT_Partition,Negtive
ziosko,-0.0944789657775242,One,DistilBERT_Partition,Negtive
nonchalant,-0.0938917151479016,One,DistilBERT_Partition,Negtive
tasteless--,-0.0933929576374152,One,DistilBERT_Partition,Negtive
cervesa,-0.0905085255165035,One,DistilBERT_Partition,Negtive
vitacost.com,-0.090103103770437,One,DistilBERT_Partition,Negtive
noncommittal,-0.0885208316819949,One,DistilBERT_Partition,Negtive
underwelmed,-0.0857035112023974,One,DistilBERT_Partition,Negtive
ineptness,-0.0854389910301607,One,DistilBERT_Partition,Negtive
travesty,-0.0839382996055064,One,DistilBERT_Partition,Negtive
misinformed,-0.083766678390592,One,DistilBERT_Partition,Negtive
uneatable,-0.0814478590618819,One,DistilBERT_Partition,Negtive
usda,-0.0801215211830548,One,DistilBERT_Partition,Negtive
luchita,-0.0793482803661997,One,DistilBERT_Partition,Negtive
traipsed,-0.0781528122885071,One,DistilBERT_Partition,Negtive
reverting,-0.0779256267123855,One,DistilBERT_Partition,Negtive
dismal,-0.0772108820587997,One,DistilBERT_Partition,Negtive
lettica,-0.07667859197439,One,DistilBERT_Partition,Negtive
extremelystrenuousandrewarding,-0.0763780545334987,One,DistilBERT_Partition,Negtive
deceive,-0.0762476136861424,One,DistilBERT_Partition,Negtive
15mintues,-0.0758274279880535,One,DistilBERT_Partition,Negtive
embarrasment,-0.075281588495304,One,DistilBERT_Partition,Negtive
times-,-0.0728233112929413,One,DistilBERT_Partition,Negtive
6:10,-0.0712034718008138,One,DistilBERT_Partition,Negtive
unspeakable,-0.0711302209250403,One,DistilBERT_Partition,Negtive
9pm-12am,-0.0711042833130579,One,DistilBERT_Partition,Negtive
disarray,-0.0710056471166198,One,DistilBERT_Partition,Negtive
lashing,-0.0708399819245991,One,DistilBERT_Partition,Negtive
downsizing,-0.0704519924919096,One,DistilBERT_Partition,Negtive
10/12/14,-0.0703149873394674,One,DistilBERT_Partition,Negtive
erratic,-0.0701050077288086,One,DistilBERT_Partition,Negtive
8:30ish,-0.0692797333555282,One,DistilBERT_Partition,Negtive
sloppily,-0.0691640701030366,One,DistilBERT_Partition,Negtive
incessant,-0.0691360337712632,One,DistilBERT_Partition,Negtive
anemic,-0.0687863157782387,One,DistilBERT_Partition,Negtive
bdubs,-0.0685793653008824,One,DistilBERT_Partition,Negtive
splatters,-0.0682938562500147,One,DistilBERT_Partition,Negtive
22.75,-0.0671488525979683,One,DistilBERT_Partition,Negtive
degenerate,-0.067094407830573,One,DistilBERT_Partition,Negtive
waitlist,-0.0670070803219763,One,DistilBERT_Partition,Negtive
ah.maze.zing,-0.0669732662379517,One,DistilBERT_Partition,Negtive
there.they,-0.0666323466927375,One,DistilBERT_Partition,Negtive
misfiring,-0.06628228454807,One,DistilBERT_Partition,Negtive
tummys,-0.0658548883198259,One,DistilBERT_Partition,Negtive
goof,-0.0657089170999825,One,DistilBERT_Partition,Negtive
embrassed,-0.0647470236872322,One,DistilBERT_Partition,Negtive
unkept,-0.0643095054650021,One,DistilBERT_Partition,Negtive
scummy,-0.0642667888029131,One,DistilBERT_Partition,Negtive
downer,-0.0638643932912655,One,DistilBERT_Partition,Negtive
almomd,-0.0632202124129085,One,DistilBERT_Partition,Negtive
microbrewed,-0.0631940272300002,One,DistilBERT_Partition,Negtive
1.25,-0.0631431686178518,One,DistilBERT_Partition,Negtive
blandest,-0.0607458734373998,One,DistilBERT_Partition,Negtive
inconsistencies,-0.0605231923972421,One,DistilBERT_Partition,Negtive
wining,-0.0604043583991331,One,DistilBERT_Partition,Negtive
barberian,-0.0603303324670819,One,DistilBERT_Partition,Negtive
39.95,-0.0598637857141207,One,DistilBERT_Partition,Negtive
expedited,-0.0594900823409923,One,DistilBERT_Partition,Negtive
thise,-0.0594714961710621,One,DistilBERT_Partition,Negtive
hyperventilating,-0.0593819386166576,One,DistilBERT_Partition,Negtive
radiator,-0.0588253134856236,One,DistilBERT_Partition,Negtive
bizarroland,-0.058798861796,One,DistilBERT_Partition,Negtive
10:50am,-0.0586851396420527,One,DistilBERT_Partition,Negtive
8:00am,-0.0586851396420527,One,DistilBERT_Partition,Negtive
subtracts,-0.0582808426913598,One,DistilBERT_Partition,Negtive
11-$30,-0.0579117705980152,One,DistilBERT_Partition,Negtive
lopsided,-0.0575568865192038,One,DistilBERT_Partition,Negtive
infraction,-0.057302251324521,One,DistilBERT_Partition,Negtive
unknowingly,-0.0571500453342859,One,DistilBERT_Partition,Negtive
barf,-0.0570920318830758,One,DistilBERT_Partition,Negtive
2028,-0.057049011811614,One,DistilBERT_Partition,Negtive
afterwords,-0.0568887810106389,One,DistilBERT_Partition,Negtive
bigoli,-0.0558307956335031,One,DistilBERT_Partition,Negtive
nduja,-0.0549657584347456,One,DistilBERT_Partition,Negtive
attentive,0.0628700943980708,Multi,DistilBERT_Partition,Positive
decorations,0.0629989928682399,Multi,DistilBERT_Partition,Positive
accomodating,0.0630716288257543,Multi,DistilBERT_Partition,Positive
jambalaya,0.0632044710251712,Multi,DistilBERT_Partition,Positive
quaint,0.0633649114346514,Multi,DistilBERT_Partition,Positive
cali,0.0634028494826324,Multi,DistilBERT_Partition,Positive
rangoons,0.0634536268181961,Multi,DistilBERT_Partition,Positive
listens,0.0639632476836003,Multi,DistilBERT_Partition,Positive
brisket,0.0640487903468827,Multi,DistilBERT_Partition,Positive
cupcakes,0.0644384417856182,Multi,DistilBERT_Partition,Positive
chai,0.0649071513688794,Multi,DistilBERT_Partition,Positive
outstanding,0.0652397067765113,Multi,DistilBERT_Partition,Positive
lemongrass,0.0655214961796622,Multi,DistilBERT_Partition,Positive
excellent,0.0660629842279824,Multi,DistilBERT_Partition,Positive
coolest,0.0661727792300031,Multi,DistilBERT_Partition,Positive
buttery,0.0663969622407211,Multi,DistilBERT_Partition,Positive
mandalay,0.0664317850316837,Multi,DistilBERT_Partition,Positive
courteous,0.0665221544725973,Multi,DistilBERT_Partition,Positive
disappoints,0.0666328392215705,Multi,DistilBERT_Partition,Positive
awesome,0.0669190085713457,Multi,DistilBERT_Partition,Positive
incredible,0.0669217577032471,Multi,DistilBERT_Partition,Positive
marinara,0.0671639153569483,Multi,DistilBERT_Partition,Positive
marinated,0.067173171403252,Multi,DistilBERT_Partition,Positive
amazing,0.0672365639923018,Multi,DistilBERT_Partition,Positive
korma,0.0672388637986203,Multi,DistilBERT_Partition,Positive
lisa,0.0674902026266324,Multi,DistilBERT_Partition,Positive
carnitas,0.0680918123493775,Multi,DistilBERT_Partition,Positive
eggplant,0.0686305614661929,Multi,DistilBERT_Partition,Positive
cheerful,0.0687361067531279,Multi,DistilBERT_Partition,Positive
potatoe,0.0687389819590933,Multi,DistilBERT_Partition,Positive
arugula,0.0690196466593113,Multi,DistilBERT_Partition,Positive
heather,0.0694425753983387,Multi,DistilBERT_Partition,Positive
adobo,0.0694503966446119,Multi,DistilBERT_Partition,Positive
favs,0.0698344596035643,Multi,DistilBERT_Partition,Positive
juices,0.0699175092940805,Multi,DistilBERT_Partition,Positive
publix,0.069931473408898,Multi,DistilBERT_Partition,Positive
delish,0.0705873787180782,Multi,DistilBERT_Partition,Positive
breads,0.0707197873257165,Multi,DistilBERT_Partition,Positive
randy,0.0713930403934313,Multi,DistilBERT_Partition,Positive
amazingly,0.071657000491496,Multi,DistilBERT_Partition,Positive
skillet,0.0717092608649188,Multi,DistilBERT_Partition,Positive
noda,0.0719281666726604,Multi,DistilBERT_Partition,Positive
speedy,0.07226147936432,Multi,DistilBERT_Partition,Positive
prosciutto,0.0722966094542615,Multi,DistilBERT_Partition,Positive
pretzel,0.0726917177533323,Multi,DistilBERT_Partition,Positive
deliciously,0.0727909365207475,Multi,DistilBERT_Partition,Positive
cauliflower,0.072803100677279,Multi,DistilBERT_Partition,Positive
24/7,0.0728746543476153,Multi,DistilBERT_Partition,Positive
goto,0.0733395315372865,Multi,DistilBERT_Partition,Positive
pies,0.0742194810221047,Multi,DistilBERT_Partition,Positive
waffles,0.0743324019398445,Multi,DistilBERT_Partition,Positive
p.s.,0.0743774557966274,Multi,DistilBERT_Partition,Positive
flavorful,0.0744124771120035,Multi,DistilBERT_Partition,Positive
doughnuts,0.075071536451545,Multi,DistilBERT_Partition,Positive
facials,0.0758713211157138,Multi,DistilBERT_Partition,Positive
goodyear,0.0762687142208287,Multi,DistilBERT_Partition,Positive
pretzels,0.0780488162902163,Multi,DistilBERT_Partition,Positive
schnitzel,0.0783378595366458,Multi,DistilBERT_Partition,Positive
smoothies,0.079026170781152,Multi,DistilBERT_Partition,Positive
cholesterol,0.0791382679966045,Multi,DistilBERT_Partition,Positive
painless,0.079462744307722,Multi,DistilBERT_Partition,Positive
workmanship,0.0797989542083171,Multi,DistilBERT_Partition,Positive
10/10,0.0798368978686701,Multi,DistilBERT_Partition,Positive
savory,0.0807988593735033,Multi,DistilBERT_Partition,Positive
bruschetta,0.0816253562706531,Multi,DistilBERT_Partition,Positive
informative,0.0820164555227215,Multi,DistilBERT_Partition,Positive
oatmeal,0.0821568940283521,Multi,DistilBERT_Partition,Positive
impeccable,0.0827274994110118,Multi,DistilBERT_Partition,Positive
mussels,0.0829863773231207,Multi,DistilBERT_Partition,Positive
tataki,0.0837159354435227,Multi,DistilBERT_Partition,Positive
crawfish,0.084256499698538,Multi,DistilBERT_Partition,Positive
phenomenal,0.0844656237386699,Multi,DistilBERT_Partition,Positive
ahwatukee,0.0854870968172649,Multi,DistilBERT_Partition,Positive
chimichanga,0.0855614682172685,Multi,DistilBERT_Partition,Positive
gracious,0.0862974446356685,Multi,DistilBERT_Partition,Positive
succulent,0.0863065498950139,Multi,DistilBERT_Partition,Positive
knowledgeable,0.0871692423706206,Multi,DistilBERT_Partition,Positive
mojito,0.0873295472024765,Multi,DistilBERT_Partition,Positive
hangout,0.0885135700955252,Multi,DistilBERT_Partition,Positive
chandeliers,0.0896164262172847,Multi,DistilBERT_Partition,Positive
sangria,0.0915629202043616,Multi,DistilBERT_Partition,Positive
cannoli,0.0939744787046177,Multi,DistilBERT_Partition,Positive
fajita,0.0941209092759052,Multi,DistilBERT_Partition,Positive
tummy,0.0941586544687679,Multi,DistilBERT_Partition,Positive
muffins,0.0951636781061134,Multi,DistilBERT_Partition,Positive
tartare,0.095499310112289,Multi,DistilBERT_Partition,Positive
hygienist,0.1011393967437618,Multi,DistilBERT_Partition,Positive
playground,0.1013471897426675,Multi,DistilBERT_Partition,Positive
tasteful,0.1030275106221431,Multi,DistilBERT_Partition,Positive
yummy,0.1031488001525447,Multi,DistilBERT_Partition,Positive
staffs,0.10574645361519,Multi,DistilBERT_Partition,Positive
milkshakes,0.1061363345694355,Multi,DistilBERT_Partition,Positive
sweetest,0.1068445136893509,Multi,DistilBERT_Partition,Positive
baristas,0.1096545018887838,Multi,DistilBERT_Partition,Positive
croissants,0.1156515201399918,Multi,DistilBERT_Partition,Positive
scrumptious,0.1240509256481416,Multi,DistilBERT_Partition,Positive
haircuts,0.1243930623822481,Multi,DistilBERT_Partition,Positive
accommodating,0.1286463521164824,Multi,DistilBERT_Partition,Positive
knowledgable,0.1345910532665501,Multi,DistilBERT_Partition,Positive
punctual,0.1405450727431993,Multi,DistilBERT_Partition,Positive
disrespect,-0.3043484796071425,Multi,DistilBERT_Partition,Negtive
overpriced,-0.2537597514216001,Multi,DistilBERT_Partition,Negtive
overdone,-0.2426341319351455,Multi,DistilBERT_Partition,Negtive
d'amato,-0.2377888869028538,Multi,DistilBERT_Partition,Negtive
09/02/18,-0.2161441051946548,Multi,DistilBERT_Partition,Negtive
overprice,-0.2152927736170404,Multi,DistilBERT_Partition,Negtive
uneventful,-0.2087869462231735,Multi,DistilBERT_Partition,Negtive
disrespectful,-0.2013283524035736,Multi,DistilBERT_Partition,Negtive
dumbest,-0.1704073141988955,Multi,DistilBERT_Partition,Negtive
zerostars,-0.16353880887024,Multi,DistilBERT_Partition,Negtive
inefficient,-0.1628083186438097,Multi,DistilBERT_Partition,Negtive
slowest,-0.1585371524616406,Multi,DistilBERT_Partition,Negtive
unseasoned,-0.1577790395487536,Multi,DistilBERT_Partition,Negtive
inattentive,-0.1554750857410937,Multi,DistilBERT_Partition,Negtive
disrespected,-0.1528282214969615,Multi,DistilBERT_Partition,Negtive
malfunctioning,-0.1513813627872033,Multi,DistilBERT_Partition,Negtive
stirfry,-0.1484311135449335,Multi,DistilBERT_Partition,Negtive
mediocre,-0.1481924185122632,Multi,DistilBERT_Partition,Negtive
awfully,-0.145245355461209,Multi,DistilBERT_Partition,Negtive
scammers,-0.1439020981837781,Multi,DistilBERT_Partition,Negtive
incompetent,-0.1419111780411207,Multi,DistilBERT_Partition,Negtive
underwhelmed,-0.1409324861819822,Multi,DistilBERT_Partition,Negtive
epinephrine,-0.1337165245759851,Multi,DistilBERT_Partition,Negtive
unorganized,-0.1328410572384849,Multi,DistilBERT_Partition,Negtive
inedible,-0.1264443211801363,Multi,DistilBERT_Partition,Negtive
hyped,-0.1242307014942425,Multi,DistilBERT_Partition,Negtive
decipher,-0.1239435026072897,Multi,DistilBERT_Partition,Negtive
unfriendly,-0.1236618893103058,Multi,DistilBERT_Partition,Negtive
disorganized,-0.1232115877912895,Multi,DistilBERT_Partition,Negtive
bww,-0.1224333435527758,Multi,DistilBERT_Partition,Negtive
unprofessional,-0.1192633925331579,Multi,DistilBERT_Partition,Negtive
pathetic,-0.1170641227382686,Multi,DistilBERT_Partition,Negtive
dishonest,-0.1161865622597578,Multi,DistilBERT_Partition,Negtive
pizazz,-0.1138415834077844,Multi,DistilBERT_Partition,Negtive
disinterested,-0.1114833732093707,Multi,DistilBERT_Partition,Negtive
unsanitary,-0.1112733990639634,Multi,DistilBERT_Partition,Negtive
unhealthy,-0.1104990544468241,Multi,DistilBERT_Partition,Negtive
rundown,-0.1101283335524972,Multi,DistilBERT_Partition,Negtive
understaffed,-0.1072742189974315,Multi,DistilBERT_Partition,Negtive
inconsistency,-0.1035951510805757,Multi,DistilBERT_Partition,Negtive
overcharged,-0.1026960803712575,Multi,DistilBERT_Partition,Negtive
appalling,-0.1015068560409739,Multi,DistilBERT_Partition,Negtive
emoji,-0.1005163917263203,Multi,DistilBERT_Partition,Negtive
geisha,-0.0994719930598671,Multi,DistilBERT_Partition,Negtive
spanokapitos,-0.0969754249010954,Multi,DistilBERT_Partition,Negtive
unfriendliness,-0.0967099822009913,Multi,DistilBERT_Partition,Negtive
prociutto,-0.0961578416198285,Multi,DistilBERT_Partition,Negtive
royally,-0.0957575602653938,Multi,DistilBERT_Partition,Negtive
overcrowded,-0.095037995657779,Multi,DistilBERT_Partition,Negtive
9/19/12,-0.094022280029567,Multi,DistilBERT_Partition,Negtive
bankruptcy,-0.0939999614088265,Multi,DistilBERT_Partition,Negtive
dissapointed,-0.0929250486504682,Multi,DistilBERT_Partition,Negtive
vinegary,-0.09230421469296,Multi,DistilBERT_Partition,Negtive
oozing,-0.0922386207116525,Multi,DistilBERT_Partition,Negtive
trippy,-0.091979613777117,Multi,DistilBERT_Partition,Negtive
cancelling,-0.0918857603857759,Multi,DistilBERT_Partition,Negtive
cerise,-0.0915756628645347,Multi,DistilBERT_Partition,Negtive
lawrenceville,-0.0914662607821449,Multi,DistilBERT_Partition,Negtive
lackluster,-0.091407712009219,Multi,DistilBERT_Partition,Negtive
suffocation,-0.0908599000976361,Multi,DistilBERT_Partition,Negtive
.....,-0.0906496480902206,Multi,DistilBERT_Partition,Negtive
rubbery,-0.0905918218118056,Multi,DistilBERT_Partition,Negtive
horrid,-0.0900481399761624,Multi,DistilBERT_Partition,Negtive
utterly,-0.0897231678485278,Multi,DistilBERT_Partition,Negtive
2:30,-0.0894536074080825,Multi,DistilBERT_Partition,Negtive
horrible,-0.0888080633230636,Multi,DistilBERT_Partition,Negtive
untrained,-0.0887113799368631,Multi,DistilBERT_Partition,Negtive
expiry,-0.0886235611799817,Multi,DistilBERT_Partition,Negtive
gristly,-0.0880063964340461,Multi,DistilBERT_Partition,Negtive
sloppy,-0.0874082180606138,Multi,DistilBERT_Partition,Negtive
neglectful,-0.0866351231384194,Multi,DistilBERT_Partition,Negtive
overcooked,-0.0855488212038075,Multi,DistilBERT_Partition,Negtive
8:31pm,-0.0845656593293441,Multi,DistilBERT_Partition,Negtive
unskilled,-0.0844806591281667,Multi,DistilBERT_Partition,Negtive
dissapointment,-0.0843819396702072,Multi,DistilBERT_Partition,Negtive
robertos,-0.0841989249683279,Multi,DistilBERT_Partition,Negtive
diarrhea,-0.0839170027690212,Multi,DistilBERT_Partition,Negtive
.......,-0.0836793614745173,Multi,DistilBERT_Partition,Negtive
samousas,-0.0836417099136659,Multi,DistilBERT_Partition,Negtive
shabby,-0.0831404167691653,Multi,DistilBERT_Partition,Negtive
scam,-0.082624539339017,Multi,DistilBERT_Partition,Negtive
bedbugs,-0.081257629383454,Multi,DistilBERT_Partition,Negtive
deplorable,-0.0811820039969807,Multi,DistilBERT_Partition,Negtive
4x6x12,-0.0808701418974946,Multi,DistilBERT_Partition,Negtive
disappointing,-0.0807357565992077,Multi,DistilBERT_Partition,Negtive
soggy,-0.0805977871322856,Multi,DistilBERT_Partition,Negtive
sorely,-0.080229504491178,Multi,DistilBERT_Partition,Negtive
consigning,-0.080109518868002,Multi,DistilBERT_Partition,Negtive
undercooked,-0.0799433177369478,Multi,DistilBERT_Partition,Negtive
dcs,-0.0799192745083322,Multi,DistilBERT_Partition,Negtive
hooligans,-0.0798423695205874,Multi,DistilBERT_Partition,Negtive
laziness,-0.0797211810881757,Multi,DistilBERT_Partition,Negtive
hahaha,-0.0791091509666598,Multi,DistilBERT_Partition,Negtive
somethin',-0.07896062512494,Multi,DistilBERT_Partition,Negtive
unsatisfied,-0.0788960528602821,Multi,DistilBERT_Partition,Negtive
fuck,-0.0786304057908916,Multi,DistilBERT_Partition,Negtive
hairdresser,-0.0782824251581328,Multi,DistilBERT_Partition,Negtive
subpar,-0.0778871946240852,Multi,DistilBERT_Partition,Negtive
clarifying,-0.0778544933529544,Multi,DistilBERT_Partition,Negtive
congealed,-0.0777512358343349,Multi,DistilBERT_Partition,Negtive
ashbys,0.6113841645095182,One,DistilBERT_Partition,Positive
yuuuummmmmmyyyy!!<br,0.6123791788858787,One,DistilBERT_Partition,Positive
b.c.,0.6149663538793153,One,DistilBERT_Partition,Positive
1.4:1,0.6155943508361934,One,DistilBERT_Partition,Positive
p.,0.6209865397671571,One,DistilBERT_Partition,Positive
overblown,0.6212497681092963,One,DistilBERT_Partition,Positive
appetit,0.6225726329909358,One,DistilBERT_Partition,Positive
fresh!<br,0.6230648342470141,One,DistilBERT_Partition,Positive
fantastics,0.6245174186941275,One,DistilBERT_Partition,Positive
service!<br,0.6328190006166388,One,DistilBERT_Partition,Positive
healtier,0.6328910795146516,One,DistilBERT_Partition,Positive
tjmaxx,0.6376133533258607,One,DistilBERT_Partition,Positive
wonderful.<br,0.6517777461045138,One,DistilBERT_Partition,Positive
ropes,0.6552932531527003,One,DistilBERT_Partition,Positive
singers,0.6625110378846818,One,DistilBERT_Partition,Positive
/>yummy,0.6627845122566918,One,DistilBERT_Partition,Positive
wtf?<br,0.6744405656295831,One,DistilBERT_Partition,Positive
bitter.)<br,0.6869963806158821,One,DistilBERT_Partition,Positive
unexcelled,0.6904534754799863,One,DistilBERT_Partition,Positive
gems!!<br,0.6910460289875657,One,DistilBERT_Partition,Positive
