Word,Value,Freq,Method,Label
mediocre,-0.1481924185122632,Multi,DistilBERT_Partition,Negtive
unbearably,-0.1476500061909989,Multi,DistilBERT_Partition,Negtive
zoned,-0.1463772706460489,Multi,DistilBERT_Partition,Negtive
3.16,-0.1458895404557032,Multi,DistilBERT_Partition,Negtive
9:45pm,-0.1456569191844513,Multi,DistilBERT_Partition,Negtive
awfully,-0.145245355461209,Multi,DistilBERT_Partition,Negtive
scammers,-0.1439020981837781,Multi,DistilBERT_Partition,Negtive
unhealthy-,-0.1432997076400271,Multi,DistilBERT_Partition,Negtive
incompetent,-0.1419111780411207,Multi,DistilBERT_Partition,Negtive
disappointment.the,-0.1417225702836771,Multi,DistilBERT_Partition,Negtive
misinformation,-0.1415580965449067,Multi,DistilBERT_Partition,Negtive
underwhelmed,-0.1409324861819822,Multi,DistilBERT_Partition,Negtive
misdiagnosis,-0.1407738114594594,Multi,DistilBERT_Partition,Negtive
tequilla,-0.1396245515987718,Multi,DistilBERT_Partition,Negtive
manuels,-0.1391613834670611,Multi,DistilBERT_Partition,Negtive
1.19,-0.1386997662405271,Multi,DistilBERT_Partition,Negtive
selves,-0.1381639250088483,Multi,DistilBERT_Partition,Negtive
steffes,-0.1377513443311566,Multi,DistilBERT_Partition,Negtive
inconsistent,-0.1369807273610386,Multi,DistilBERT_Partition,Negtive
-washrooms,-0.1369003443699815,Multi,DistilBERT_Partition,Negtive
gringo,-0.1368867019405039,Multi,DistilBERT_Partition,Negtive
fogged,-0.1364393123658374,Multi,DistilBERT_Partition,Negtive
uggg!!!!cant,-0.1359433515995453,Multi,DistilBERT_Partition,Negtive
tims,-0.1343829573856459,Multi,DistilBERT_Partition,Negtive
uproar,-0.1338405515804576,Multi,DistilBERT_Partition,Negtive
epinephrine,-0.1337165245759851,Multi,DistilBERT_Partition,Negtive
indecent,-0.1335480108202318,Multi,DistilBERT_Partition,Negtive
exorbitant,-0.1334884078821722,Multi,DistilBERT_Partition,Negtive
unorganized,-0.1328410572384849,Multi,DistilBERT_Partition,Negtive
uninterested,-0.1307285200157888,Multi,DistilBERT_Partition,Negtive
cheesburger,-0.1303141886885795,Multi,DistilBERT_Partition,Negtive
argumentative,-0.1285443873125283,Multi,DistilBERT_Partition,Negtive
grungy,-0.1280690306159765,Multi,DistilBERT_Partition,Negtive
excruciatingly,-0.1269359866370602,Multi,DistilBERT_Partition,Negtive
inedible,-0.1264443211801363,Multi,DistilBERT_Partition,Negtive
overslept,-0.1263662840102913,Multi,DistilBERT_Partition,Negtive
lua,-0.1261349402678509,Multi,DistilBERT_Partition,Negtive
bedding,-0.1253810486773376,Multi,DistilBERT_Partition,Negtive
hyped,-0.1242307014942425,Multi,DistilBERT_Partition,Negtive
unattentive,-0.1241869786639047,Multi,DistilBERT_Partition,Negtive
decipher,-0.1239435026072897,Multi,DistilBERT_Partition,Negtive
unfriendly,-0.1236618893103058,Multi,DistilBERT_Partition,Negtive
disorganized,-0.1232115877912895,Multi,DistilBERT_Partition,Negtive
bww,-0.1224333435527758,Multi,DistilBERT_Partition,Negtive
flabberghasted,-0.1214517950211302,Multi,DistilBERT_Partition,Negtive
ched'r,-0.1205703592115696,Multi,DistilBERT_Partition,Negtive
disguising,-0.1202611915002004,Multi,DistilBERT_Partition,Negtive
12:16pm‍,-0.1197177415038002,Multi,DistilBERT_Partition,Negtive
infested,-0.1196714502152254,Multi,DistilBERT_Partition,Negtive
incredible,0.355334470493153,Multi,DistilBERT_Partition,Positive
i've,0.3553931714879808,Multi,DistilBERT_Partition,Positive
snappy,0.3605712406743405,Multi,DistilBERT_Partition,Positive
sweetens,0.363240615472974,Multi,DistilBERT_Partition,Positive
reagan,0.3657764845784795,Multi,DistilBERT_Partition,Positive
hooray,0.3667868794452119,Multi,DistilBERT_Partition,Positive
spectacular,0.3696886903614064,Multi,DistilBERT_Partition,Positive
delighted,0.3769989986201336,Multi,DistilBERT_Partition,Positive
binge,0.3790611840887894,Multi,DistilBERT_Partition,Positive
amazon.com.<br,0.3801630896640344,Multi,DistilBERT_Partition,Positive
niche,0.3817468486832188,Multi,DistilBERT_Partition,Positive
thankyou,0.3852630356852979,Multi,DistilBERT_Partition,Positive
best!<br,0.3872011426677571,Multi,DistilBERT_Partition,Positive
...........,0.3893067501060872,Multi,DistilBERT_Partition,Positive
pleased,0.3952856005892621,Multi,DistilBERT_Partition,Positive
magnificent,0.3956204669457819,Multi,DistilBERT_Partition,Positive
terrific,0.3968753745291342,Multi,DistilBERT_Partition,Positive
absolutly,0.3978491710278439,Multi,DistilBERT_Partition,Positive
vitakraft,0.3996189758739203,Multi,DistilBERT_Partition,Positive
improves,0.4015534773950671,Multi,DistilBERT_Partition,Positive
/>unlike,0.4054871070787872,Multi,DistilBERT_Partition,Positive
a+,0.413611760905857,Multi,DistilBERT_Partition,Positive
addictive,0.4144691513635109,Multi,DistilBERT_Partition,Positive
nicer,0.4159832251199578,Multi,DistilBERT_Partition,Positive
aosta,0.4162413632014446,Multi,DistilBERT_Partition,Positive
crisper,0.4240172134544733,Multi,DistilBERT_Partition,Positive
separately,0.4281856620323394,Multi,DistilBERT_Partition,Positive
adore,0.4286931023548919,Multi,DistilBERT_Partition,Positive
outlets,0.4286973647796175,Multi,DistilBERT_Partition,Positive
will!<br,0.4310127608318854,Multi,DistilBERT_Partition,Positive
right.<br,0.4316137626676218,Multi,DistilBERT_Partition,Positive
reasonable.<br,0.4318933831722357,Multi,DistilBERT_Partition,Positive
market.<br,0.4335606214572953,Multi,DistilBERT_Partition,Positive
3.00,0.435936925997616,Multi,DistilBERT_Partition,Positive
deliciously,0.4435154267438281,Multi,DistilBERT_Partition,Positive
delicious!<br,0.4543098632193838,Multi,DistilBERT_Partition,Positive
purees,0.4549652984099744,Multi,DistilBERT_Partition,Positive
worthwhile,0.4550919483351244,Multi,DistilBERT_Partition,Positive
shakey,0.4627553770073721,Multi,DistilBERT_Partition,Positive
amazing,0.4636362339931497,Multi,DistilBERT_Partition,Positive
addicting,0.4642966224482895,Multi,DistilBERT_Partition,Positive
linda,0.4645915181005558,Multi,DistilBERT_Partition,Positive
/>(note,0.4689802628766495,Multi,DistilBERT_Partition,Positive
thee,0.4719357951861112,Multi,DistilBERT_Partition,Positive
bitterness.<br,0.4752231575971417,Multi,DistilBERT_Partition,Positive
great!<br,0.4756919741908078,Multi,DistilBERT_Partition,Positive
delicious.<br,0.4815265860760914,Multi,DistilBERT_Partition,Positive
........,0.4862573347937229,Multi,DistilBERT_Partition,Positive
product!<br,0.4889454849882037,Multi,DistilBERT_Partition,Positive
tea).<br,0.489195573361986,Multi,DistilBERT_Partition,Positive
irresistible,0.4932733514471299,Multi,DistilBERT_Partition,Positive
1.4,0.5019193979024829,Multi,DistilBERT_Partition,Positive
cookies!<br,0.507412010381505,Multi,DistilBERT_Partition,Positive
miraculous,0.5087643397982992,Multi,DistilBERT_Partition,Positive
sweetend,0.5095389570572533,Multi,DistilBERT_Partition,Positive
like:<br,0.5109181709150394,Multi,DistilBERT_Partition,Positive
/>keep,0.5113721535734743,Multi,DistilBERT_Partition,Positive
/>excellent,0.5175477182371014,Multi,DistilBERT_Partition,Positive
relieved,0.5191104422369958,Multi,DistilBERT_Partition,Positive
/>great,0.5285636613061062,Multi,DistilBERT_Partition,Positive
tremendous,0.5344782769028428,Multi,DistilBERT_Partition,Positive
aaaa++++,0.5445883662497574,Multi,DistilBERT_Partition,Positive
/>---------------------------------------------------------------------<br,0.5745440566514692,Multi,DistilBERT_Partition,Positive
fresh.<br,0.5747240837573215,Multi,DistilBERT_Partition,Positive
/>perfect,0.576208464215396,Multi,DistilBERT_Partition,Positive
gluten.<br,0.577501736171741,Multi,DistilBERT_Partition,Positive
appreciated,0.583817281405152,Multi,DistilBERT_Partition,Positive
32.28,0.5857997350023065,Multi,DistilBERT_Partition,Positive
satisfies,0.5930601083198397,Multi,DistilBERT_Partition,Positive
thrived,0.5953516403640813,Multi,DistilBERT_Partition,Positive
genius,0.6183804124679365,Multi,DistilBERT_Partition,Positive
fills,0.6374653424166318,Multi,DistilBERT_Partition,Positive
aha,0.6454874968483593,Multi,DistilBERT_Partition,Positive
divine,0.6465396874550206,Multi,DistilBERT_Partition,Positive
1.50,0.6528712614464078,Multi,DistilBERT_Partition,Positive
.........,0.6970226298367204,Multi,DistilBERT_Partition,Positive
/>love,0.715097650512871,Multi,DistilBERT_Partition,Positive
99.99,0.7335144343201405,Multi,DistilBERT_Partition,Positive
:],0.7431756065036355,Multi,DistilBERT_Partition,Positive
tolerates,0.7459043124334184,Multi,DistilBERT_Partition,Positive
amazing.<br,0.7481312071925122,Multi,DistilBERT_Partition,Positive
neat,0.7519390098069036,Multi,DistilBERT_Partition,Positive
drawbacks,0.764280405557971,Multi,DistilBERT_Partition,Positive
ice.<br,0.7751845332862356,Multi,DistilBERT_Partition,Positive
works.<br,0.8199819090989894,Multi,DistilBERT_Partition,Positive
hully,0.8284687865397027,Multi,DistilBERT_Partition,Positive
this:<br,0.8827365175396922,Multi,DistilBERT_Partition,Positive
bonus.<br,0.9145899550068428,Multi,DistilBERT_Partition,Positive
delightfully,0.9159617313564244,Multi,DistilBERT_Partition,Positive
uplifting,0.9166701831970676,Multi,DistilBERT_Partition,Positive
best.<br,0.9193461046272374,Multi,DistilBERT_Partition,Positive
"shape,<br",0.9596720335042144,Multi,DistilBERT_Partition,Positive
amazingclubs,1.2304930723249423,Multi,DistilBERT_Partition,Positive
moisturizing,1.2529976419748596,Multi,DistilBERT_Partition,Positive
snappiness,1.3384161053495958,Multi,DistilBERT_Partition,Positive
charm,1.398010888533029,Multi,DistilBERT_Partition,Positive
yummy.<br,1.594556754861938,Multi,DistilBERT_Partition,Positive
excellent!<br,1.686687446919036,Multi,DistilBERT_Partition,Positive
welcomed,1.852482707880608,Multi,DistilBERT_Partition,Positive
good-,2.10206623793526,Multi,DistilBERT_Partition,Positive
unfortunately.<br,-2.395622405446796,Multi,DistilBERT_Partition,Negtive
so.there,-2.057237268698619,Multi,DistilBERT_Partition,Negtive
destroy,-1.934435520073819,Multi,DistilBERT_Partition,Negtive
shameful,-1.876021107691164,Multi,DistilBERT_Partition,Negtive
deleted,-1.7274907968073676,Multi,DistilBERT_Partition,Negtive
irradiated,-1.586233039984827,Multi,DistilBERT_Partition,Negtive
pathetic,-1.459531751294825,Multi,DistilBERT_Partition,Negtive
deceitful,-1.3395239533954548,Multi,DistilBERT_Partition,Negtive
ruined,-1.3177200321679272,Multi,DistilBERT_Partition,Negtive
small!!!the,-1.3007376941720157,Multi,DistilBERT_Partition,Negtive
diappointed,-1.1719882175537175,Multi,DistilBERT_Partition,Negtive
deceiving,-1.0535625723941395,Multi,DistilBERT_Partition,Negtive
2.69,-0.964417475931572,Multi,DistilBERT_Partition,Negtive
hh,-0.9535084126663982,Multi,DistilBERT_Partition,Negtive
ever!!!!!_totally,-0.9257487018910774,Multi,DistilBERT_Partition,Negtive
unofficial,-0.9028635053963496,Multi,DistilBERT_Partition,Negtive
salty!!!<br,-0.826730219580701,Multi,DistilBERT_Partition,Negtive
wrong!!!<br,-0.8175846908020099,Multi,DistilBERT_Partition,Negtive
unspreadable,-0.8108687082756141,Multi,DistilBERT_Partition,Negtive
.......,-0.7694838212544051,Multi,DistilBERT_Partition,Negtive
"b003vxfl1q"">wolfgang",-0.7655126575321679,Multi,DistilBERT_Partition,Negtive
syrup???<br,-0.7635192569943429,Multi,DistilBERT_Partition,Negtive
swill,-0.7622505273704829,Multi,DistilBERT_Partition,Negtive
exceedingly,-0.7444709364971497,Multi,DistilBERT_Partition,Negtive
chicharrones,-0.7436243118817117,Multi,DistilBERT_Partition,Negtive
wheatfree,-0.7389032909046157,Multi,DistilBERT_Partition,Negtive
nitrates.<br,-0.7356307972462744,Multi,DistilBERT_Partition,Negtive
offensive,-0.7354836588289594,Multi,DistilBERT_Partition,Negtive
undamaged,-0.733093818285148,Multi,DistilBERT_Partition,Negtive
craw,-0.7226764803988703,Multi,DistilBERT_Partition,Negtive
vials,-0.711055223696142,Multi,DistilBERT_Partition,Negtive
indulging,-0.6996625253292483,Multi,DistilBERT_Partition,Negtive
scorched,-0.6806194293989869,Multi,DistilBERT_Partition,Negtive
"jan.06,05",-0.6761164446814281,Multi,DistilBERT_Partition,Negtive
formula!!<br,-0.6686904356135783,Multi,DistilBERT_Partition,Negtive
freaking,-0.6668232543782002,Multi,DistilBERT_Partition,Negtive
/>edible,-0.6664146717623736,Multi,DistilBERT_Partition,Negtive
hotdog,-0.6656360184351825,Multi,DistilBERT_Partition,Negtive
disappointed,-0.6616832762476409,Multi,DistilBERT_Partition,Negtive
defintely,-0.6495761337800552,Multi,DistilBERT_Partition,Negtive
crumbles,-0.6451264035908528,Multi,DistilBERT_Partition,Negtive
proflowers,-0.6375815648859395,Multi,DistilBERT_Partition,Negtive
=(,-0.6286100142318402,Multi,DistilBERT_Partition,Negtive
/>than,-0.6283198950936305,Multi,DistilBERT_Partition,Negtive
resent,-0.6204882531143722,Multi,DistilBERT_Partition,Negtive
snot,-0.6097944609702128,Multi,DistilBERT_Partition,Negtive
3.5-ounces,-0.6001225668648427,Multi,DistilBERT_Partition,Negtive
stinks,-0.5898418692790582,Multi,DistilBERT_Partition,Negtive
goodly,-0.5801116929803432,Multi,DistilBERT_Partition,Negtive
repulsive,-0.5769842071828445,Multi,DistilBERT_Partition,Negtive
stated:<br,-0.5748085757230571,Multi,DistilBERT_Partition,Negtive
:-(,-0.5739822864506425,Multi,DistilBERT_Partition,Negtive
shoulda,-0.5622614332562349,Multi,DistilBERT_Partition,Negtive
unscrupulous,-0.5621221270015133,Multi,DistilBERT_Partition,Negtive
wheezing,-0.5587918344794768,Multi,DistilBERT_Partition,Negtive
furthered,-0.5563038052468406,Multi,DistilBERT_Partition,Negtive
spoil,-0.5518318665124231,Multi,DistilBERT_Partition,Negtive
appreciative,-0.5505474818815537,Multi,DistilBERT_Partition,Negtive
unimpressive,-0.5420499951266113,Multi,DistilBERT_Partition,Negtive
lychee,-0.5404357607119713,Multi,DistilBERT_Partition,Negtive
horrendous,-0.5307896450981003,Multi,DistilBERT_Partition,Negtive
unclear,-0.5255370688885832,Multi,DistilBERT_Partition,Negtive
irritating,-0.5166161644151537,Multi,DistilBERT_Partition,Negtive
watery,-0.5065929356540141,Multi,DistilBERT_Partition,Negtive
"awful,",-0.5053080243746025,Multi,DistilBERT_Partition,Negtive
thisone,-0.5020247338122679,Multi,DistilBERT_Partition,Negtive
lacks,-0.4960577152081706,Multi,DistilBERT_Partition,Negtive
3.5-ounce,-0.4957071960961514,Multi,DistilBERT_Partition,Negtive
producers,-0.4926622060352553,Multi,DistilBERT_Partition,Negtive
wan,-0.4925924336855652,Multi,DistilBERT_Partition,Negtive
/>oddly,-0.4857695672307384,Multi,DistilBERT_Partition,Negtive
undrinkable,-0.483410770991528,Multi,DistilBERT_Partition,Negtive
marginally,-0.4821087828756972,Multi,DistilBERT_Partition,Negtive
gag,-0.478217891676541,Multi,DistilBERT_Partition,Negtive
biryani,-0.4711216471577195,Multi,DistilBERT_Partition,Negtive
nightmare,-0.4654708350845749,Multi,DistilBERT_Partition,Negtive
awful,-0.4651786833671165,Multi,DistilBERT_Partition,Negtive
triscuits,-0.4631486919440723,Multi,DistilBERT_Partition,Negtive
this-,-0.4620783949692595,Multi,DistilBERT_Partition,Negtive
/>terrible,-0.4620296708850793,Multi,DistilBERT_Partition,Negtive
worthless,-0.4552234569995743,Multi,DistilBERT_Partition,Negtive
relate,-0.4535683675966419,Multi,DistilBERT_Partition,Negtive
gouged,-0.4525118596783098,Multi,DistilBERT_Partition,Negtive
horrifying,-0.4518434608878223,Multi,DistilBERT_Partition,Negtive
frightening,-0.4411897635348366,Multi,DistilBERT_Partition,Negtive
misnamed,-0.4405013668997461,Multi,DistilBERT_Partition,Negtive
amount.<br,-0.4390007955986287,Multi,DistilBERT_Partition,Negtive
diluted!<br,-0.4385185742925661,Multi,DistilBERT_Partition,Negtive
tasteless,-0.4379284630831384,Multi,DistilBERT_Partition,Negtive
lantchips,-0.4361000673308384,Multi,DistilBERT_Partition,Negtive
tocopherol,-0.4357194148699966,Multi,DistilBERT_Partition,Negtive
acknowledged,-0.4355507882281448,Multi,DistilBERT_Partition,Negtive
fragrance,-0.4355205405497871,Multi,DistilBERT_Partition,Negtive
.............,-0.4327626817029474,Multi,DistilBERT_Partition,Negtive
desirable,-0.4296271721683601,Multi,DistilBERT_Partition,Negtive
tails,-0.4252528206995224,Multi,DistilBERT_Partition,Negtive
prey,-0.4208691381696298,Multi,DistilBERT_Partition,Negtive
starchy,-0.4195482370397828,Multi,DistilBERT_Partition,Negtive
nuisance,-0.4195291527741123,Multi,DistilBERT_Partition,Negtive
annoying,-0.4149587402407295,Multi,DistilBERT_Partition,Negtive
preach,0.4179406584918692,Multi,DistilBERT_Partition,joy
swamped,0.4199003020390158,Multi,DistilBERT_Partition,joy
@lafer_94,0.4199881309932546,Multi,DistilBERT_Partition,joy
lawnmowers,0.421369087359959,Multi,DistilBERT_Partition,joy
contentment,0.4273564271265314,Multi,DistilBERT_Partition,joy
bedtime,0.4279632365730889,Multi,DistilBERT_Partition,joy
babysitting,0.4282987726651038,Multi,DistilBERT_Partition,joy
gospel!â€,0.4289501899323505,Multi,DistilBERT_Partition,joy
tyner,0.4290629938777003,Multi,DistilBERT_Partition,joy
