word,score,wordCount,SVM_Rank
unbeatable,31.834065272946656,7,217
sidebar,31.821900527047898,1,218
orleans,31.794993253582792,10,219
stylish,31.773528077234776,8,220
amazing,31.771848694820694,1189,221
planner,31.696243686186772,1,222
oxford,31.665159736539128,1,223
roadtrips,31.647782535288993,1,224
dogbone,31.64282164320745,1,225
portobello,31.596467672834702,3,226
sunrise,31.546206240763734,2,227
awesome-,31.49323863536497,1,228
gelatos,31.49083970119285,2,229
bbqs,31.436733345798142,1,230
raindrops,31.423751468018285,1,231
asiatique,31.421827351675223,1,232
loving,31.42110735380187,27,233
prefect,31.413564305076935,4,234
way.the,31.409571899937557,1,235
sassy,31.355821673108704,8,236
gogh,31.34305752796575,1,237
amaaaaazing,31.339944180968946,1,238
ahwatukee,31.337156843635807,7,239
wowee,31.33277575859987,2,240
recs,31.32412846321044,2,241
relaxed,31.31879948299527,32,242
tallest,31.31576095300846,1,243
navigate,31.277758600988687,7,244
smiley,31.277612886140584,6,245
zena,31.224795086362175,1,246
jenn,31.21534862375027,1,247
straightforward,31.214342327573842,3,248
algarve,31.19723669423176,1,249
trustworthy,31.187204430587666,9,250
radiant,31.185323256913836,3,251
workwear,31.177928180761842,2,252
infiniti,31.174472088787834,4,253
olivia,31.1625149418397,7,254
loveliest,31.134391369316088,1,255
mouthwatering,31.134117469082423,2,256
awsome,31.128364672321606,2,257
catawba,31.120935251690366,1,258
billie,31.085354205026054,2,259
raffles,31.084067183859528,1,260
abbie,31.072283692258818,1,261
prides,31.044375768565903,3,262
wonderful,31.039752208852427,327,263
alanna,31.03934140054641,1,264
natasha,31.039233962291824,1,265
fav,31.029652296698547,22,266
persian,30.8721138651116,13,267
accommodative,30.85940139543901,2,268
spiffy,30.85180678175454,1,269
marvelous,30.82405000592551,7,270
restful,30.82307352402179,1,271
joy,30.777385932901613,31,272
aimee,30.68942065393358,2,273
derrick,30.68462561651411,2,274
sarra,30.682399194639757,1,275
rok,30.668435731520777,5,276
kitties,30.66391501409177,3,277
insightful,30.642367225369252,3,278
tigra,30.623712640858706,1,279
concise,30.621598673147293,2,280
yaay,30.6100765012232,1,281
homestyle,30.588452568276782,2,282
-amazing,30.569523825266113,1,283
sangak,30.557615370054034,1,284
anthropologie,30.55719589692116,2,285
prepossessing,30.54449127955972,1,286
fantastic,30.50871694542361,362,287
joyful,30.443972703554987,1,288
kilt,30.400418069239056,1,289
flexible,30.340920485699165,10,290
superb,30.30858858385471,63,291
peaceful,30.29879740066092,10,292
quartz,30.25515483233817,1,293
bakes,30.24005285529915,2,294
outdoorsy,30.229492735140337,1,295
jaclyn,30.193778520509337,1,296
atwood,30.191149715653303,1,297
samira,30.190049136675935,1,298
breakie,30.18066916885668,1,299
trusty,30.172970650545576,1,300
purifier,30.16211495339742,2,301
gregarious,30.125460340572918,1,302
onitsuka,30.116391793154605,3,303
helpful,30.113090808992425,366,304
livingsocial,30.103603864247315,1,305
tokidoki,30.095966519748366,1,306
k-9,30.08839448353534,1,307
helper,30.076317797377307,2,308
schnauzers,30.05655220147143,1,309
galbi,30.047131130473648,3,310
silverado,30.042059123242357,2,311
hassles,30.010877417856893,1,312
cherokee,30.006113600397892,1,313
pham,29.98123876199245,2,314
marcello,29.9766856545722,4,315
snuggly,29.97622172273601,1,316
great.i,29.957879103824883,1,317
mannerly,29.935864236200477,1,318
heavenly,29.861170985255793,16,319
madeline,29.841389943388513,2,320
sociable,29.834638816075557,2,321
grouper,29.822155848005277,4,322
gatsby,29.803317302950692,1,323
submachine,29.796332975616135,2,324
sizable,29.787475008126936,6,325
wayand,29.78631859387351,2,326
f250,29.77496373053836,1,327
kickin,29.767302633248196,1,328
outgoing,29.696673148147987,2,329
supercool,29.694398549365307,1,330
casaba,29.686956071122776,1,331
gabe,29.674534526651765,3,332
hardworking,29.669180399370912,3,333
sweet,29.64369879873838,564,334
beignet,29.634901890204883,1,335
louvre,29.621518984033226,1,336
crowfoot,29.610650103259875,1,337
kilts,29.601912705215565,1,338
extendable,29.595545217526027,1,339
delish,29.565170424651217,37,340
josie,29.564778762637776,2,341
congrats,29.55964860634248,2,342
spanokopita,29.527300515626184,1,343
zoe,29.522474600968525,1,344
delightful,29.51892341925013,42,345
bibim,29.517357140490873,1,346
keltec,29.503813564333615,1,347
scottish,29.49601067788991,2,348
acclimated,29.493325770662484,1,349
noelle,29.486677363669497,1,350
crane,29.43552950265712,1,351
jenny,29.432101727621458,11,352
attentative,29.396345769323677,1,353
elegant,29.381091565041547,24,354
coolest,29.375068459003053,14,355
clockwork,29.34572660271825,1,356
attentionate,29.33820201383649,1,357
unpretentious,29.31837002505674,6,358
mvp,29.301518905927598,2,359
tzo,29.29846287520741,1,360
knowledgeable,29.273272978909834,105,361
great,29.25765357759997,4072,362
calabrian,29.230507150978678,2,363
martina,29.22379357035825,3,364
branzino,29.222948783229928,5,365
kristyn,29.221126410751403,1,366
babylon,29.197744386889635,1,367
calmness,29.16535655179005,1,368
helpfulness,29.152690014896148,1,369
beignets,29.14954493692385,19,370
danforth,29.136528734722198,5,371
paninis,29.133804580750574,2,372
sectional,29.06732527993599,2,373
handsome,29.033918314516082,3,374
tranquil,29.02521168430733,2,375
bucky,29.019354244282315,3,376
efficient,29.018694217958103,92,377
adore,28.99900212390737,8,378
amazing-,28.998259456629388,2,379
sydney,28.987217504939796,1,380
tastiest,28.985841709741432,3,381
baking,28.97428309028852,16,382
great--,28.937320319686567,4,383
bakeware,28.921957807649523,1,384
souvlaki,28.90572019184994,8,385
nabemono,28.89334958282939,5,386
aladdin,28.849995336431153,5,387
aromatherapy,28.847499290299933,3,388
collards,28.841359185940235,1,389
hugeee,28.84107741171856,1,390
cas,28.82530769961404,1,391
yau,28.816117254184316,3,392
pleasurable,28.81034633310531,2,393
pecan,28.799567449013285,18,394
kazuma,28.794653062776174,2,395
soothing,28.777201544706802,5,396
work.the,28.770801255990452,1,397
bestest,28.747984060043162,2,398
bellagio,28.74287950233397,27,399
hugs,28.72394172978726,1,400
pleasure,28.67255559939628,36,401
calm,28.654814586357045,25,402
jiffy,28.645144338775076,1,403
yummies,28.6436729392304,1,404
pitas,28.634941394524734,8,405
sunset,28.633261131842406,6,406
perk,28.6181841199305,10,407
patio-,28.611653093345222,5,408
sunscreens,28.584616516029655,2,409
comfy,28.58071868792464,27,410
bevs,28.563865201154663,1,411
getaway,28.55810292891892,6,412
nfr,28.537870159261193,1,413
custards,28.51022363617682,1,414
zachary,28.477937441918176,1,415
groovy,28.474857914007462,3,416
puddin,28.474200204942715,1,417
plier,28.45066998974013,5,418
gutters,28.414803737572612,1,419
unwind,28.39919864146781,6,420
qg,28.396871402188623,1,421
julie,28.392512908643766,7,422
smooth,28.371159152225488,55,423
sandia,28.346114615263232,1,424
thorough,28.342945666296476,49,425
easiest,28.34169397023275,5,426
easy,28.3303148008145,258,427
compassionate,28.320057329479567,7,428
ashiatsu,28.28469560980128,1,429
countertops,28.280034544919605,2,430
enjoys,28.23285802298905,7,431
jailbroken,28.21136778233541,2,432
savoury,28.21071752840809,9,433
cathy,28.205973763366394,1,434
poulet,28.198465463752445,2,435
erin,28.162142952689624,4,436
tôt,28.155292805956034,4,437
shakespeare,28.142937765955885,1,438
noah,28.13625874271135,3,439
tivoli,28.12883232159958,2,440
photobooth,28.0876636613907,2,441
delcious,28.036631388119176,2,442
generous,28.01863437864682,85,443
fabulous,28.008968496859115,84,444
ls1,28.001286970085964,3,445
saigon,27.985557543595537,3,446
badass,27.980222649218863,2,447
timely,27.948952259292884,48,448
vce,27.943962398468823,9,449
appreciative,27.934678356382197,3,450
sobresaliente,27.93222051086992,1,451
jazzy,27.929853605700334,1,452
kitche,27.910014059559668,1,453
ruger,27.89785481387543,2,454
korner,27.88149574101457,1,455
handcut,27.879385826918796,1,456
loveeeeeeee,27.86326852549004,1,457
informative,27.85519537623767,35,458
enjoyed,27.85461515946169,360,459
bangkok,27.837778839783148,2,460
gentle,27.836040513539512,16,461
laffa,27.831962396377293,4,462
5-star,27.819116309524343,6,463
panang,27.801439553254077,20,464
knotty,27.79111431095802,1,465
biscotti,27.78173693589112,2,466
supafly,27.760144817949914,1,467
hideaway,27.759516659102033,1,468
relaxation,27.750926593923257,10,469
rocco,27.73710733939493,1,470
kensington,27.73588712978416,10,471
louboutin,27.731446084434648,2,472
nicest,27.70515528950327,24,473
friendly,27.692960964764982,1513,474
flawlessly,27.685770638618767,1,475
juleps,27.68180592613935,2,476
talkative,27.666494944509676,7,477
blahnik,27.58408250767607,1,478
aries,27.543602846258235,1,479
travelzoo,27.51879298704408,3,480
carolina,27.515056510208275,19,481
joyous,27.5088154619333,3,482
plancha,27.508083941815393,2,483
manifolds,27.500171643877458,15,484
energetic,27.48651278095266,9,485
joanna,27.464325846201707,2,486
therapeutic,27.45831936129371,4,487
attainable,27.45748053038214,1,488
spottless,27.447944386498772,2,489
equipped,27.414437881509777,7,490
marley,27.39913447708539,3,491
scallopped,27.395988004010622,1,492
guiding,27.38664352727221,4,493
cheery,27.385922987233144,3,494
pakoras,27.381085139217443,1,495
gracious,27.38076025714828,6,496
quirks,27.37488534735869,1,497
chose-,27.370773900737735,1,498
seamlessly,27.332395574512912,2,499
customizable,27.32048932926725,9,500
delic,27.31900329615292,1,501
archery,27.313446216305206,2,502
tam,27.283256221892547,2,503
vang,27.281022839308935,1,504
potstickers,27.267267048803877,6,505
hst,27.23407316390903,2,506
gratin,27.233869700259955,7,507
loved,27.224005752705946,439,508
blintzes,27.216201943639682,1,509
thalis,27.199442368548223,1,510
meatiest,27.170267501106405,1,511
adele,27.12851596557561,1,512
sososo,27.11653014724703,1,513
greek,27.096592605788867,74,514
timmies,27.091502303832417,20,515
rocking,27.087433900874988,3,516
goodtimes,27.08488186963977,1,517
skylight,27.078312634525215,1,518
jovial,27.07072537629546,1,519
fab,27.06246573686732,14,520
octagonal,27.04217865499311,1,521
kudos,27.041724430566845,20,522
swift,27.027780032910748,3,523
doggies,27.00787032685717,1,524
quilts,26.990085026446838,1,525
dandelion,26.989316989392247,2,526
blessings,26.962090842672136,2,527
rover,26.93067701125455,5,528
cozy,26.930310319674344,88,529
tremendous,26.925011124469595,15,530
a-5,26.919971535445367,1,531
publix,26.896254459067407,11,532
appreciated,26.890274863739222,69,533
expediting,26.864586426180136,2,534
alexis,26.86446552940465,5,535
kitty,26.855910505483596,6,536
affordable,26.845086431945482,98,537
leap,26.84318817402851,1,538
tillman,26.814335414124198,1,539
aubrey,26.812323917155467,2,540
audiobooks,26.805056533166844,1,541
speedy,26.800108995212003,16,542
sazerac,26.792298046858203,2,543
humble,26.786660777810802,11,544
chiang,26.77917593552637,1,545
ekg,26.77423165303233,1,546
herbed,26.77065636963059,2,547
ems,26.765775381798186,4,548
lovely,26.763867482378213,132,549
smores,26.749209529518044,4,550
sparrow,26.748554575336566,3,551
pearson,26.747258717250034,6,552
shepherd,26.732735496633477,3,553
beauties,26.719175774597563,5,554
simpler,26.7155904254273,2,555
mezes,26.711557001657855,1,556
cookin,26.709832883091693,1,557
skillets,26.708135174475863,3,558
hardy,26.697947159106118,1,559
townhome,26.668716945030727,1,560
sky,26.66596170621428,17,561
essentials,26.654873915846114,3,562
bonus,26.647004876826248,44,563
steampunk,26.637479903417923,1,564
5stars,26.62142906995877,1,565
dustin,26.599521835895715,2,566
westminster,26.57762192837739,1,567
instrumental,26.57283816159004,1,568
binocular,26.55975238455432,3,569
dumplings,26.55830475371404,88,570
staycation,26.545705924591307,4,571
thanx,26.544028823040183,3,572
leashless,26.528525397489084,1,573
kinks,26.507638902013145,4,574
curried,26.49306675600546,2,575
shox,26.48529758879324,1,576
yourselfer,26.48181753989018,1,577
unmatchable,26.47875785603892,1,578
hectic,26.442195278140215,10,579
roca,26.42767626589589,1,580
billies,26.417874089839447,1,581
austin,26.41596689168378,12,582
delectable,26.397371326616938,12,583
tunes,26.394505938973634,7,584
contently,26.381565186170032,1,585
marlin,26.378987273159556,1,586
horizon,26.36908362797796,3,587
alyssa,26.356812904979783,2,588
spotless,26.327664406558835,9,589
yummy,26.32674776944924,205,590
spotlessly,26.307330015535953,2,591
kiddos,26.298431488337627,5,592
lily,26.280893502755813,15,593
andrew,26.27911165699309,14,594
funday,26.272859002041447,4,595
alisha,26.25365895215953,1,596
supertech,26.253502369464865,2,597
bianca,26.24421974476007,6,598
angela,26.236887906663274,5,599
scones,26.22799321551498,7,600
hemingway,26.22489852842382,3,601
studded,26.223991009555125,4,602
-packed,26.221959433353533,2,603
aveda,26.21725287226111,1,604
stunning,26.206262556066665,14,605
pied,26.175295446916532,1,606
girasole,26.17239950669974,2,607
dsw,26.15725008266602,1,608
adventures,26.15638891219584,1,609
gk,26.147974679264212,6,610
yayy,26.13547204612657,1,611
intricate,26.132486632439534,2,612
appreciates,26.11867939739282,1,613
wesley,26.098825103727638,1,614
beefy,26.05952692977529,2,615
designing,26.04676556382315,3,616
omelets,26.02124381146508,3,617
efficiently,26.012008173542167,11,618
wrangler,26.01127293749052,1,619
excellently,26.00749921239766,3,620
questions,26.004367072574016,206,621
jacky,25.992820100005723,8,622
hiro,25.980201203405688,1,623
emma,25.97321886631216,4,624
sabich,25.95581047013711,1,625
halloumi,25.944048087423962,1,626
refreshed,25.93758806380566,1,627
goa,25.930819019302707,1,628
peaks,25.927290145840065,12,629
roomier,25.91948768050067,1,630
pieds,25.898277050116395,1,631
damsel,25.894778068884047,1,632
akron,25.887922902743675,3,633
balthazar,25.887241374341382,2,634
indie,25.882229678421428,3,635
shelby,25.87946792014714,1,636
doggie,25.873302371289167,4,637
exams,25.870563926456356,4,638
enjoyable,25.86835082070432,60,639
pomegranate,25.85043412633669,9,640
soho,25.848767349004532,5,641
calenders,25.844016743539118,2,642
procrastinate,25.843473935741006,1,643
cardinal,25.823024757594407,4,644
nypd,25.817479590914253,1,645
smiles,25.797113351579146,23,646
superbe,25.795997561533973,1,647
cioppino,25.793406272383383,1,648
brimming,25.769113962013446,1,649
belle,25.768646037499455,5,650
spry,25.764545383059488,3,651
jett,25.76030336439491,2,652
firetruck,25.75895904432559,4,653
jenni,25.74246444769095,1,654
tangerine,25.734448711836823,16,655
tuesdays,25.734353151490385,13,656
macs,25.731646345261797,2,657
avgolemono,25.73078849281002,1,658
-clean,25.728483755867703,1,659
seeet,25.724204671783546,1,660
grilling,25.71550062268142,4,661
oswald,25.70437405864458,2,662
muffins,25.703770682227706,17,663
n64,25.63989611418714,1,664
chillax,25.63255979929918,1,665
favorites,25.622506621079687,74,666
tags,25.620341254269523,7,667
communicative,25.617600708216205,4,668
baklavas,25.615642405531887,3,669
delighful,25.615486497121612,1,670
advantages,25.60305208982075,2,671
florence,25.599997137908577,2,672
teamwork,25.59569993798118,1,673
hikes,25.572482769587456,4,674
fridays,25.571639585862094,16,675
conquer,25.570532571356114,1,676
wontons,25.5587725989557,22,677
krob,25.55779810063638,1,678
clicky,25.55206687386485,2,679
rewards,25.54163223233805,7,680
helpers,25.524775572755786,2,681
manapua,25.521696064917254,5,682
deliciosos,25.515671698905695,1,683
splendid,25.509448615922853,5,684
cheescakes,25.494926271686406,1,685
braised,25.485538069580453,37,686
lavosh,25.44837034538926,1,687
midnights,25.440885555803103,3,688
equinox,25.424553190182124,1,689
ottomans,25.421878353729365,1,690
delight,25.410142058784793,35,691
coordinating,25.40893572761146,1,692
cubed,25.405955586773775,2,693
annie,25.394487181767236,9,694
vacation--,25.390939732637545,1,695
wedgewood,25.387464731247015,9,696
eiffel,25.34908441507118,2,697
homeade,25.345775105107087,2,698
daybeds,25.33563380054993,1,699
dolmades,25.333460620193303,1,700
speakeasy,25.325422347003776,9,701
sûr,25.322427891347008,1,702
flourless,25.321600360058167,1,703
gyro,25.308158054405965,67,704
bronzino,25.29727451723929,1,705
excellent,25.294945973146955,578,706
brookdale,25.290881113146803,1,707
funfetti,25.289444535243316,1,708
amish,25.276136578788872,1,709
tammi,25.238453570527533,1,710
beautiful,25.228903522649215,277,711
siam,25.21856400861171,3,712
arrow,25.215039479260422,4,713
standouts,25.21259556904353,4,714
crisp,25.195769094185405,63,715
mind--,25.19201211587136,1,716
friendly-,25.155486922043305,1,717
inspirational,25.15272652249463,1,718
fenway,25.142848380471523,1,719
9pm-12am,25.14213563174298,1,720
zeus,25.138553414175224,1,721
assisted,25.12377352158547,14,722
littles,25.122065125872457,1,723
favorite,25.122060676592515,561,724
lov,25.10849298886332,3,725
heartier,25.095726434061458,1,726
kneaders,25.067554965651556,1,727
allegheny,25.058474468627388,3,728
paloma,25.046319782777932,3,729
vosges,25.029073664316943,1,730
bustle,25.027445669962546,8,731
love,25.022503683375596,1562,732
islington,25.020601219283567,1,733
karissa,25.01611309773338,3,734
harlem,24.99584656393679,3,735
answering,24.993710008385637,41,736
homey,24.992837500334396,7,737
decor-,24.97578078095027,1,738
limeade,24.969350352794013,1,739
yummm,24.961923540785964,4,740
lickity,24.957829273018465,1,741
pappardelle,24.95741640515447,2,742
blackjack,24.95579537936467,3,743
bop,24.950163282498334,3,744
looming,24.92929010777087,1,745
enjoyer,24.926824153610703,1,746
foursquare,24.921814856347904,3,747
calico,24.91914013717224,2,748
timeless,24.911554285851256,4,749
delicious,24.87723201705331,1173,750
buddha,24.869381569228306,4,751
bestfriend,24.869295952768002,2,752
rapide,24.851575393189986,1,753
lauren,24.82952918827267,11,754
patisserie,24.823778408526945,3,755
curtious,24.806024900382457,1,756
paleo,24.805101477161223,3,757
comradery,24.79476338794158,1,758
bushra,24.78643869380658,1,759
convertible,24.783692037321167,2,760
scc,24.773876234897234,1,761
yukon,24.764347104733687,4,762
bomb.com,24.761618475675807,4,763
excellent-,24.742484919855155,2,764
heartfelt,24.74214327877594,1,765
peridot,24.741525186758476,2,766
hickory,24.718477566796253,1,767
necessities,24.70985761853942,1,768
bundt,24.708744708160307,9,769
sheppard,24.68601801883371,4,770
mignardises,24.683090445305286,4,771
feisty,24.67204733140349,1,772
awwww,24.646543691161103,1,773
lupe,24.643542254259085,1,774
outdoors,24.617221450501347,10,775
clapton,24.611571058718905,1,776
natured,24.60655341659128,1,777
ais,24.60570493813302,1,778
westin,24.601907859952053,15,779
abiding,24.583244567904895,4,780
genial,24.573551263818363,1,781
sirius,24.573273099461407,2,782
yummers,24.571060395622897,1,783
basenji,24.56512126359333,1,784
bakeshop,24.55018015088554,3,785
taquitos,24.544506149521265,4,786
sweeter,24.541055733981565,6,787
billy,24.5128892401334,2,788
munchie,24.503419648714353,1,789
sadie,24.50267077346366,3,790
décontracté,24.4963173908363,1,791
delights,24.484684735119046,3,792
laurie,24.47033469695193,3,793
perfect,24.463886632261357,499,794
sedona,24.459828875924515,1,795
adventure,24.45359584186809,6,796
lifelines,24.449011765200336,1,797
tartufo,24.445764080995193,4,798
granddaddy,24.438661838180586,1,799
capri,24.43373172352381,1,800
especially-,24.424599239490526,1,801
airdrie,24.411806902100754,3,802
florentine,24.402938302550947,13,803
merveilleux,24.395745329043084,1,804
incredible,24.382870259118828,142,805
andmany,24.364409232038277,2,806
melbourne,24.358793038430548,1,807
lighthearted,24.358665478359587,1,808
peppermint,24.358461805950302,3,809
majestic,24.34613975524531,1,810
aden,24.33638681987382,5,811
diligent,24.33195556560979,3,812
opentable,24.321641261838607,5,813
jeeves,24.316755099520858,1,814
phoenix,24.30598569908529,171,815
glucometers,24.304681132115878,2,816
bountiful,24.304107210054344,1,817
chillin,24.284756104135194,1,818
motivational,24.27632580774441,1,819
convenient,24.273816571059747,98,820
immaculately,24.255011701349797,1,821
outstanding,24.25311835334097,135,822
charming,24.24143921976999,23,823
andreas,24.232633939269228,1,824
blowingly,24.231201225892594,2,825
wildflower,24.227025007371072,5,826
chevrolet,24.226952057864338,9,827
jasmine,24.22433142197551,40,828
vape,24.20328405698132,9,829
trials,24.191512057884484,1,830
hug,24.184838803540853,6,831
drea,24.184029320021676,2,832
arcadia,24.1787077793489,8,833
joelle,24.176189305625254,1,834
awesomely,24.173945274741502,1,835
gcu,24.154564947486595,2,836
decouverte,24.15152326750857,1,837
condo,24.14862286443725,11,838
sunchokes,24.13393625442883,1,839
jess,24.13020965314235,1,840
knowledgable,24.1294640292156,28,841
methodist,24.12079824776642,1,842
yasss,24.108660076508087,1,843
balayage,24.103801463925418,3,844
zesty,24.09776480208862,3,845
mast,24.09313872021641,1,846
bake,24.09303091243334,12,847
hardest,24.09157170514716,4,848
priced-,24.081280486374332,1,849
marcel,24.0793338956393,1,850
softest,24.07461837921048,2,851
unlv,24.0702537466749,2,852
cajun,24.06145451862041,26,853
horizons,24.048828115280703,1,854
afficiando,24.042112498240062,1,855
whoohoo,24.02115913827259,1,856
precise,24.017685150016018,6,857
fagioli,24.017434876181376,1,858
