word,score,wordCount,SVM_Rank
storability,37.35069609156173,1,95
ityou,37.32483301382791,1,96
hearty,37.13541100626075,1,97
saxons,37.09826345943825,2,98
independence,37.01628923694773,4,99
loving,37.0023689176467,56,100
kickin,36.95144076609968,1,101
prompt,36.93752184977337,17,102
shakespeare,36.935735036928165,1,103
lemons,36.89215183289088,1,104
passengers,36.81270041658888,2,105
ambulance,36.78876443848663,1,106
jfk,36.74420636409832,2,107
expandable,36.5867627493926,2,108
whip,36.56137038316967,2,109
riot,36.51882453873663,6,110
it.would,36.51352026238118,1,111
affordable,36.50289077927773,12,112
cheerful,36.50191625090113,9,113
stashed,36.49646982715994,4,114
appliances,36.45197530469352,1,115
crossword,36.40389506575273,32,116
randomizer,36.37760420213507,1,117
cranes,36.36028568035406,2,118
emergencies,36.351088832300114,1,119
fastest,36.32290074386299,5,120
civ,36.29140982708843,2,121
warmachine,36.261781492875436,1,122
goodly,36.2501559705683,2,123
eay,36.22879574874238,1,124
learners,36.197138111750625,2,125
roadtrips,36.13829697964269,1,126
anxiety,36.09534021178213,13,127
seamless,36.06475638629881,3,128
355,36.04909498916236,1,129
controllable,36.0271408083953,2,130
ships,35.98213782618937,124,131
helpers,35.901139474332595,2,132
loyal,35.892239524814585,3,133
active,35.890430664111406,44,134
can.i,35.816671096521254,1,135
ingredients--,35.78311997670172,1,136
prefect,35.77691043795975,3,137
soothes,35.74664696429283,3,138
convertible,35.72774942401702,12,139
carefree,35.684837701173066,1,140
stashing,35.66585615894762,1,141
comfortable.i,35.63191957920348,2,142
arsenal,35.625297851993636,5,143
bubbly,35.548887341407045,1,144
peppers,35.528445088631386,1,145
dependable,35.48036169637659,1,146
tinted,35.467473978556434,1,147
whisks,35.46527859902676,1,148
horses,35.293918785956706,49,149
ease,35.292919580560635,43,150
up.you,35.28390102180863,1,151
locomotives,35.26964749594197,1,152
smoothest,35.20096526712209,1,153
devastator,35.09631535093638,2,154
logix,35.09545483331411,2,155
cows,35.02642141284425,6,156
christmasy,34.94078507508395,1,157
gnomes,34.92951494037046,14,158
police,34.82351787238622,12,159
scaredy,34.81936192134322,1,160
mediterranian,34.775846175567516,1,161
calming,34.734150804741745,3,162
cucumbers,34.71576195621043,1,163
fullest,34.71472616034739,1,164
trusty,34.69557608058946,1,165
64f,34.65456822656385,1,166
insurance,34.64482018858096,4,167
navy,34.63722159298744,1,168
solvers,34.624190652603794,1,169
sunny,34.61175869823458,5,170
exemplary,34.59548467296382,2,171
masks,34.513159744124586,1,172
sharpshooters,34.512356003320356,2,173
wargamers,34.50095000325175,1,174
bus,34.44547548629631,78,175
portability,34.441588201136796,26,176
seige,34.32657637817952,3,177
reinforcers,34.25597922433758,2,178
alhambra,34.1942830047291,1,179
supple,34.18262974908954,1,180
flashcards,34.17984284910399,35,181
preparedness,34.16250322668052,1,182
greek,34.080375117078006,1,183
are.the,34.067534391746975,16,184
stout,33.97520302137884,1,185
drumheads,33.97015701227525,1,186
premium,33.96189195770269,7,187
storm,33.958971120264536,10,188
peeled,33.91135723599152,8,189
flexible,33.851996036442785,43,190
ireland,33.72629508159961,2,191
oranges,33.69982914247362,4,192
unpunched,33.694454124495536,26,193
enmity,33.642071837266286,1,194
weather,33.60994095159236,28,195
crew,33.58008684098275,55,196
thethe,33.52561888761391,1,197
zebras,33.467597549667374,1,198
durably,33.46116194556748,2,199
sturdiest,33.43909989876048,2,200
cab,33.43798271523684,5,201
destroyer,33.4344860000526,1,202
lurking,33.422596595997106,1,203
drivers,33.42045992119587,2,204
summoner,33.406038173917864,1,205
festive,33.35230400866086,1,206
durable,33.342358832363374,704,207
tutes,33.30899950313781,1,208
butterlies,33.248271830636725,1,209
trustworthy,33.239872929164555,17,210
bookmaking,33.19175337157599,1,211
dictionary,33.18337103802732,15,212
cats,33.12988146564773,19,213
neologisms,33.11882504593676,1,214
baltic,33.11727168114925,1,215
braces,33.09043622852782,1,216
fortified,33.0041485999665,2,217
witty,32.9965567965589,3,218
algebra,32.99172398040592,1,219
over-50,32.91263894786418,1,220
cruisers,32.90089586151938,1,221
together.i,32.87624927958354,6,222
cruiser,32.866401799062004,1,223
450,32.85746978351212,1,224
ghosts,32.82586990959156,1,225
wherever,32.8137879130865,8,226
believers,32.77652815804748,1,227
generator,32.77439786045995,11,228
7.29,32.688542386781464,1,229
steadiest,32.68451722762366,1,230
relaxed,32.679637302199254,5,231
breeze-,32.67518892262497,1,232
people.this,32.64026626951802,1,233
creasing,32.62871362707838,1,234
ingredients,32.62036862558848,1,235
subtraction,32.49096386626497,40,236
bluebird,32.480712423205546,1,237
fect,32.47651948024352,1,238
oak,32.47233702627201,1,239
disorder,32.463320933201445,1,240
battlestar,32.447626526492456,3,241
bonded,32.43143078995875,1,242
webster,32.3973453636594,1,243
transportable,32.38113511299966,1,244
energizer,32.367775110029456,1,245
outgoing,32.2944857573756,2,246
conjunto,32.27578304052174,1,247
chickens,32.23600254815039,1,248
4channel,32.19456470631037,1,249
smarty,32.17761772854957,15,250
sun,32.17269054243872,66,251
matic,32.17240189811507,8,252
warm,32.16284489516113,46,253
gr8,32.15970154906734,2,254
voyages,32.13521022706354,1,255
diesels,32.05551682639356,1,256
bacon,32.0161783217319,6,257
plasticizer,31.98661208360756,3,258
robinsons,31.940047764137944,2,259
sweetest,31.888878972300866,1,260
soother,31.88288073227588,14,261
bard,31.858863393525496,1,262
safely,31.832905808561605,13,263
playful,31.819839126952076,4,264
play.i,31.819388988313648,6,265
othello,31.767687245852827,18,266
bantering,31.740232841960662,1,267
delicious,31.730353060717135,3,268
liam,31.72624876132869,2,269
100-piece,31.713724995897564,1,270
aliens,31.711843254663208,13,271
estimated,31.600797128716138,1,272
snowmen,31.595131437689233,1,273
stash,31.592869631668144,3,274
homies,31.55744192543493,1,275
chapped,31.457883165325285,1,276
efficient,31.372549909015827,4,277
proactive,31.363816069382032,11,278
intelligent,31.333970065855183,4,279
use.i,31.317949850248908,22,280
twinkle,31.29633082415689,6,281
it.by,31.28004167923509,1,282
immortal,31.267413512417043,1,283
quickest,31.246431367829572,4,284
zombies,31.232449569402316,43,285
chistmas,31.193888910198034,2,286
strudy,31.188711103800806,1,287
rockin,31.1586191813233,2,288
subscriber,31.151046976478728,1,289
mutual,31.145756287574997,1,290
brights,31.122433397110658,16,291
peacocks,31.10437075776108,2,292
monarchs,31.092877108873278,1,293
algebraic,31.089150924781883,1,294
grandparent,31.07899873110628,4,295
questioners,31.05286695385294,1,296
mellow,31.043840899238262,4,297
hessian,31.028208986696463,1,298
northerly,31.02601843168199,1,299
kool,31.020636382173926,4,300
chatting,31.016518168611434,10,301
indexed,30.986873705271854,1,302
poly,30.98589517277115,1,303
now2,30.97843387221071,1,304
trucks,30.966772624179317,34,305
mild,30.96528259369248,7,306
feisty,30.96166438265125,1,307
mauler,30.91387232753271,2,308
peaceful,30.88516028526933,4,309
merry,30.864593937019393,2,310
them.you,30.841191434078308,1,311
loungers,30.796574549796766,1,312
suspense,30.792704221406744,8,313
breeze,30.792702201701346,45,314
complexion,30.78721510634661,1,315
tram,30.770396262547973,3,316
stainless,30.758787965115967,1,317
nouns,30.74599731971108,4,318
explorers,30.739517479837644,1,319
firetruck,30.718764609232558,1,320
joker,30.688626986883243,2,321
iq,30.67954712908174,6,322
mythology,30.67358917290753,1,323
firmer,30.672017592899387,2,324
spirits,30.64034593345545,3,325
704,30.62451409663994,1,326
berserker,30.61655762182379,1,327
kindest,30.607216394312346,1,328
regiment,30.6071650088666,1,329
caring,30.585069465622944,1,330
wagons,30.529096204454152,4,331
icebreaker,30.52734078134829,19,332
games1,30.51670370750934,1,333
mixing,30.51589095158506,26,334
lively,30.506928254492554,5,335
butterflies,30.505990544934495,118,336
wishlist,30.501461747044168,3,337
potatoes,30.491060059821777,4,338
essentials,30.46458698627471,1,339
legends,30.43501864099764,3,340
scooby,30.42532255676901,1,341
iceland,30.415014309534225,2,342
peace,30.410326476475024,9,343
baddest,30.377095179237763,1,344
cattle,30.338186457585287,5,345
commuting,30.317655185635793,1,346
spf,30.28840371230982,1,347
cutest,30.27189668167822,21,348
lightwieght,30.252287256922894,1,349
700,30.221463869215263,1,350
tutor,30.207854646902444,2,351
nativity,30.195253761993456,4,352
protective,30.177473184239876,13,353
lurks,30.14739287431381,1,354
lifelong,30.144751013391176,1,355
infra,30.127974222152726,3,356
fun.i,30.1212233026457,10,357
tutored,30.06508147274733,1,358
stoked,29.98785316394823,1,359
androids,29.98296891057234,1,360
schoolbus,29.96093395974003,2,361
arthurian,29.95565140777522,1,362
ottoman,29.95208737891324,1,363
wishbone,29.945707952726295,1,364
expertly,29.926671967020543,2,365
army,29.926328236029747,36,366
team.the,29.924279161567423,1,367
periscope,29.92317202884485,1,368
bananas,29.91796743194476,8,369
wizards,29.910314765529712,17,370
need.i,29.893116831004953,20,371
wildcard,29.8794431076253,1,372
from1,29.859518280931784,2,373
baddies,29.852893408308148,4,374
trees,29.845212111297883,45,375
potion,29.794101488017404,5,376
identifier,29.78517163278218,2,377
cajun,29.78117004971979,3,378
lettered,29.76337872694233,2,379
buffers,29.740860059516468,1,380
mac,29.738150117875904,19,381
sober,29.73752833700783,1,382
plundering,29.72610299231193,2,383
cherries,29.726096954270528,49,384
flexibility,29.709372220960788,10,385
adjectives,29.693635667889588,1,386
sixers,29.67823062263369,1,387
discreet,29.65996133095775,1,388
soothing,29.640091261420412,38,389
elusiveness,29.62449772144703,2,390
ark,29.596649317758718,5,391
statuses,29.545876426965293,1,392
dryness,29.540824562448144,1,393
bmws,29.53144983238767,1,394
mood,29.522945908459103,21,395
skeptic,29.51499713014944,1,396
artemis,29.485706473029957,1,397
learner,29.473673591129835,2,398
beasts,29.46676717214024,1,399
ized,29.463244041788712,1,400
lads,29.463133412073102,1,401
quiz,29.458853362971045,3,402
tree,29.45463755414653,82,403
bombers,29.447788765037878,3,404
mayhem,29.435399984284576,1,405
incidents,29.395651749332718,2,406
cheery,29.385079078555812,2,407
companions,29.364982122938677,19,408
rivalry,29.359110341343985,2,409
emergency,29.343830703461247,4,410
coupe,29.336695713985975,18,411
oldest,29.3230357429295,62,412
aging,29.31345799770459,3,413
infectious,29.29411730612481,1,414
siege,29.288225329083208,10,415
monsters,29.2695301246301,183,416
energetic,29.264430367502886,16,417
outstanding,29.257746764585946,16,418
ever.i,29.25340632441889,1,419
goodies,29.245780536973584,5,420
bananagrams,29.21121576800806,56,421
knowable,29.208026024847953,1,422
brooklyn,29.20688338931099,1,423
cream,29.178033740254193,18,424
ages,29.147595015480192,372,425
boomers,29.13923323227843,1,426
it.happy,29.13629506648948,1,427
deductive,29.123183304086496,9,428
boats,29.099641253430644,20,429
combines,29.092500596302557,12,430
treats,29.08445039188721,1,431
cheshire,29.0655113374589,1,432
drinking,29.055588566996253,7,433
it.great,29.054738452310605,1,434
sunshine,29.037447273787414,18,435
aboard,29.031286400174125,1,436
5-star,29.020547640725972,6,437
pronunciation,29.013405045163864,1,438
600,29.007505014200774,4,439
martins,28.997711519939052,1,440
mods,28.98301385409939,1,441
cavalry,28.980375344451296,2,442
flyable,28.96911669725243,1,443
peasy,28.954302315572257,1,444
flare,28.94853674755985,4,445
moods,28.928512701585777,1,446
featherlight,28.91474719539623,1,447
coolest,28.901835995048657,5,448
enjoying,28.888055891574133,150,449
yummy,28.860962900596032,5,450
cutie,28.859439550433645,2,451
reusable,28.837651042597642,61,452
teens,28.832971428930772,18,453
transformations,28.810245758320484,1,454
yard,28.783554712243486,125,455
reactors,28.77988021792976,1,456
booty,28.77860181796565,4,457
drummers,28.757487399243914,1,458
passionate,28.755281594957882,1,459
mixture,28.752620854624837,4,460
lasts,28.748210370672396,35,461
battlemage,28.73239750220482,1,462
music.i,28.729707165333043,1,463
200,28.720888615071082,87,464
squadron,28.71598665394407,20,465
calmer,28.71055552869636,2,466
skilled,28.696869736660922,5,467
aftercare,28.696159506488804,2,468
favourites,28.666627493582688,1,469
firepower,28.665837992383572,1,470
smiling,28.654282622344237,9,471
comfy,28.61891127390188,39,472
alphabetical,28.603441238079697,1,473
umbrella,28.598607283053045,11,474
convertable,28.576216939752992,2,475
healthy,28.56970975100684,8,476
peel,28.564639656766303,24,477
spontaneous,28.542738871626227,1,478
divine,28.525528789915647,1,479
strawberries,28.52323331120974,3,480
sectional,28.505770374042243,1,481
comfortable,28.5006680696876,71,482
fast.i,28.48932841612269,1,483
varieties,28.48684861924179,2,484
wargamer,28.483857860435883,1,485
humour,28.468917835639587,1,486
storytellers,28.462192533026467,1,487
stylish,28.435887425731288,19,488
rowdy,28.43108763841991,3,489
fridge,28.429296340799738,41,490
300,28.42845812735242,9,491
definalty,28.421603648271002,1,492
aussie,28.42155478766984,1,493
crisp,28.41515487020586,3,494
collisions,28.402262133690634,1,495
ready,28.36800810979986,211,496
magickal,28.35985795859499,1,497
nowand,28.358715012812794,1,498
layered,28.348159959790138,2,499
indestructible,28.34311348897868,4,500
movers,28.330308505091963,1,501
moment.i,28.32650452103658,1,502
it.its,28.315551755013253,1,503
renewable,28.314249777933767,1,504
softest,28.29679185259175,19,505
unpacked,28.29512251152362,1,506
quaff,28.29507526982762,5,507
islands,28.29304013012326,3,508
navigator,28.28867362740358,2,509
tycho,28.254379403018934,3,510
phenomenal,28.252498978033152,3,511
3-channel,28.246694612211,2,512
cutei,28.23628241754355,1,513
baked,28.235481425049397,2,514
cozy,28.231298633224426,17,515
faber,28.223792398316228,1,516
sterdy,28.12978456164365,1,517
reactions,28.082096063904658,6,518
d.,28.080033133309172,1,519
horsemen,28.072624399035902,1,520
identity,28.045548011384323,1,521
vinyl,28.01582359186159,12,522
playmobil,28.011902283181858,3,523
teenagers,27.979326374022158,12,524
grandson,27.943472332673934,498,525
crane,27.937373456592436,9,526
terrific,27.929897519186834,42,527
herds,27.918677668377004,1,528
bx,27.915461125210008,3,529
grapes,27.915092917477395,2,530
avalon,27.88982705616761,5,531
enthusiasts,27.869121299149363,3,532
prompts,27.84041072377301,15,533
it.as,27.81837997342482,2,534
maintained,27.81525082170718,5,535
veges,27.80719309453512,2,536
sooth,27.801210033723244,1,537
safe,27.78882059476711,143,538
squeezable,27.787302752242216,16,539
ufo,27.78036701039137,1,540
games.i,27.76030908091501,2,541
vampires,27.759116651051762,1,542
19mo,27.75578003663275,2,543
legendary,27.75319226354008,4,544
favourite,27.752875759636126,12,545
confident,27.741884924082456,6,546
1400,27.73938025782892,1,547
additions,27.719189271023673,9,548
anytime,27.718963808773463,14,549
ultimate,27.718333238127205,25,550
vehicles,27.698523204272988,44,551
ftw,27.698383175547207,1,552
dental,27.692022599886112,10,553
dutch,27.682260553253972,1,554
carrots,27.66165654679159,7,555
acg,27.650916856617968,1,556
alphabet,27.64730950833579,323,557
sticklers,27.637718018225314,1,558
glockenspiel,27.618615935313095,1,559
followers,27.60602309141071,4,560
roses,27.565032312343384,1,561
carlisle,27.562156832087304,2,562
illustrated,27.551063010490633,16,563
hooded,27.546155706075268,1,564
adaptable,27.545353145956206,1,565
invention,27.53496276818307,17,566
gorgeous,27.522364505512126,10,567
411,27.50959551145526,1,568
soup,27.501881065389544,1,569
burl,27.495990408344873,1,570
assets,27.458167650846374,3,571
arkham,27.454606936298184,65,572
elastic,27.437341811136612,13,573
reliable,27.437311627009848,39,574
b.,27.397609771032332,2,575
everyday,27.3840970867263,61,576
blender,27.37720756695696,1,577
vines,27.36278258017914,1,578
planted,27.32458419883676,1,579
spaceships,27.26848435388258,1,580
chaise,27.26479003154446,1,581
bake,27.264673365865114,1,582
intermediate,27.260966581876996,13,583
favorite,27.25588671548985,528,584
carnations,27.25475835072201,2,585
tasty,27.24420182958199,9,586
paradoxes,27.234767531403172,3,587
family.we,27.232863866716315,2,588
willow,27.232731778928194,2,589
tomato,27.21468996350137,4,590
botanical,27.201680538861993,1,591
fiskars,27.19784848938417,1,592
readiness,27.166372697913715,2,593
whipping,27.152183104626154,1,594
cah,27.1487181150637,10,595
indestructable,27.132428276709543,2,596
it.a,27.131108687510043,1,597
aggression,27.12999020088788,1,598
impalas,27.11799313719284,1,599
rereads,27.108029651218907,1,600
250,27.07754578680741,3,601
industrious,27.074424093879966,1,602
handy,27.06537794667299,41,603
bubbling,27.065251322414113,3,604
laughing,27.055807946296525,29,605
interacted,27.04242004496298,2,606
portable,27.01481086989249,60,607
lightweight,27.01474193916513,120,608
chandler,26.99605984279247,1,609
225,26.98559060365723,2,610
enjoys,26.945740806977472,334,611
standby,26.889543564384233,2,612
defensively,26.874188994954423,1,613
adhd,26.862705176109102,6,614
grandfatherly,26.86044113097612,1,615
baltimore,26.852723556345563,1,616
starfighters,26.85129744666848,1,617
flawless,26.833372479910633,1,618
fighters,26.828125158316954,26,619
500,26.822713312920776,5,620
superpower,26.816406173123095,1,621
birds,26.81326228013298,5,622
ornery,26.81011981377236,1,623
mathematicians,26.808634106133105,1,624
multifunctional,26.798526703489056,1,625
diagrammed,26.775066855590552,1,626
bbc,26.771115179226626,1,627
ageless,26.7653508196666,1,628
enjoyed,26.75575268727708,491,629
superb,26.753368406877886,9,630
sunscreen,26.74371020260858,1,631
lightened,26.7374682367581,1,632
vessels,26.726874539141686,1,633
answered,26.702669358866878,6,634
alliteration,26.702531774024493,1,635
twinkling,26.694361767634167,2,636
beautifully,26.694258897154135,34,637
252,26.67588627135092,1,638
rambunctious,26.67568316294825,3,639
boxcar,26.642676149790557,1,640
suare,26.639579973700844,1,641
smooth,26.6150237316553,63,642
doubts,26.608934989731527,2,643
causal,26.60426795320156,1,644
funniest,26.584006587700337,4,645
retirement,26.5836172455352,5,646
harmonicas,26.575650446448666,1,647
kit,26.568660379769412,283,648
pigs,26.56643948190414,19,649
recipes,26.545634592204845,1,650
ferries,26.5224475601588,4,651
andtheir,26.51464871598819,1,652
helps,26.511945977360888,219,653
titebond,26.50755096300488,1,654
garrison,26.50696392378183,1,655
naughty,26.48795580609872,35,656
blueberries,26.48047463331837,3,657
undead,26.47452102217135,1,658
iknow,26.460822300714437,1,659
rsv,26.45663820686122,1,660
above.i,26.437950450713448,1,661
robberies,26.428861573452274,1,662
colic,26.413951322727492,1,663
companion,26.400818767738794,30,664
funnest,26.37670297673892,2,665
necromancer,26.374684872333923,2,666
compact,26.37207133413266,30,667
clockwork,26.369056819058834,1,668
layer,26.36485525593379,8,669
corn,26.363729671931484,18,670
fantastic--,26.347435225300597,14,671
price.i,26.346607803424167,9,672
chronic,26.3416974584304,1,673
selector,26.33833666627448,1,674
5-stars,26.336721356767438,1,675
orderly,26.334342374674,1,676
smoke,26.319562574355416,2,677
tutoring,26.31868382993045,1,678
there.1,26.287441070480725,1,679
admirably,26.265972224437206,1,680
3-piece,26.264674251811762,1,681
nerves,26.262814303225724,7,682
brutality,26.242085703659626,2,683
generous,26.232043694876435,2,684
duplos,26.228872071499886,9,685
certainty,26.209852275992038,1,686
roomy,26.209273071440514,19,687
splendid,26.189521638986314,1,688
soldiers,26.180075611402366,10,689
frig,26.170209608447614,1,690
maddie,26.160708255632915,1,691
convoy,26.154416721191073,1,692
bowel,26.12919226488171,1,693
butterflys,26.124559929386372,2,694
responsive,26.105823078435186,9,695
spence,26.091155709331513,1,696
committed,26.080761385809538,2,697
out.we,26.060640893132437,1,698
salad,26.057321764504312,1,699
flamingos,26.055322221819086,1,700
uncertainty,26.048704683312046,1,701
bond,25.98924433200697,2,702
stored,25.944103260723367,51,703
envy,25.943703415862696,1,704
chatty,25.92721385885401,1,705
barbarians,25.91887407093594,12,706
old.he,25.914661029452173,1,707
sundown,25.904643008588586,1,708
clearest,25.894719863946825,1,709
stovetop,25.87958544063138,1,710
teapot,25.873063416669844,18,711
residents,25.8683894108652,1,712
sequenced,25.853799008217557,1,713
togetherness,25.83438276953623,1,714
neat,25.824373392978167,91,715
easiest,25.816181885074734,55,716
great.i,25.806908887239832,2,717
jax,25.805638635143506,1,718
tallest,25.791245110111188,1,719
here.we,25.777475784308944,1,720
asthma,25.752106620830624,33,721
reinforcement,25.705527746603426,13,722
excelent,25.69813978110627,2,723
meams,25.686328997169326,1,724
snuggly,25.685565015339836,2,725
ivy,25.683424260962123,1,726
interstellar,25.668332054070014,2,727
expressive,25.665562877900037,3,728
brighten,25.658179654108373,1,729
6-channel,25.65491100445612,2,730
inquisitive,25.64479584548866,3,731
dictionaries,25.627329327786477,2,732
sax,25.621183967913538,5,733
commander,25.620518556072614,1,734
veggies,25.617878683792487,5,735
arrived,25.609079363749345,173,736
soppose,25.600727014944614,2,737
spirited,25.597708561825605,22,738
poppin,25.59332539240307,1,739
thermometer,25.591547545895306,1,740
twoof,25.57833003626292,1,741
pronunciations,25.56854576402068,1,742
parked,25.564375722731768,1,743
slayer,25.560147810136407,1,744
with.the,25.54618389694657,2,745
squirrels,25.5432770682802,12,746
captain,25.53944681987734,24,747
sparkling,25.521847731198456,2,748
thelittle,25.511606533916055,2,749
population,25.50555572591541,1,750
cruisin,25.504390824930468,1,751
2210,25.489907265379262,1,752
laughter,25.47372543386233,17,753
arabic,25.455049427570447,1,754
djs,25.44953089816519,1,755
teammates,25.41827017571373,3,756
compactly,25.411849951310003,2,757
blankies,25.40283221056623,1,758
sandplay,25.400533549789863,1,759
unreason,25.399564464792057,1,760
reinforcements,25.386169910550784,4,761
affectionately,25.386091727334552,2,762
containers,25.38343338542389,59,763
cello,25.37493181361935,1,764
maturity,25.374771387385664,3,765
cuss,25.372062111794264,1,766
liner,25.360383752465584,2,767
accordions,25.35208186476863,2,768
tag,25.336615760582127,67,769
ghouls,25.323202150939338,1,770
impeccably,25.30406080122924,1,771
miracles,25.29894442165894,1,772
mex,25.2980467367151,1,773
traveler,25.29564182397276,2,774
bladder,25.290655127760175,1,775
fueled,25.285359048176915,1,776
enjoy,25.284254726726356,1076,777
freedom,25.27685214275495,4,778
citizens,25.27543076120203,2,779
masher,25.255176580187268,1,780
answers,25.237665756603192,94,781
omaha,25.230235847718564,1,782
meself,25.220833793327692,1,783
coverage,25.216351730336008,20,784
vector,25.203192990090308,1,785
truest,25.19928386247623,1,786
tooting,25.197735785329268,2,787
horny,25.176995721596192,1,788
humor,25.168794754354376,28,789
soothe,25.160833143506643,13,790
graphing,25.15475075348606,1,791
legend,25.146887794655253,13,792
thistle,25.143682217394183,12,793
fantastic,25.141203664643605,116,794
plunder,25.13954665978023,1,795
hop,25.13464870265106,14,796
diesel,25.129004658009382,12,797
wizardry,25.11695872429062,1,798
wagon,25.103566567296973,121,799
determination,25.08843767895,3,800
peels,25.084935183091723,2,801
beverages,25.08323805301465,1,802
plants,25.08042534838524,2,803
manageable,25.07548356198032,27,804
jolly,25.056644590038875,1,805
bazooka,25.052863559050145,1,806
guinness,25.051305136754323,1,807
armies,25.050902684789214,16,808
cymbals,25.050774606515343,28,809
eurogame,25.048235790160046,1,810
forts,25.042250875472394,5,811
lovely,25.042198598310364,31,812
students,25.037560858453364,51,813
smile,25.020901611615308,62,814
archers,25.003875064380097,1,815
dilemmas,24.989494789314122,1,816
moveable,24.989200918636918,7,817
cheese,24.98668480002187,6,818
pest,24.98307236192646,1,819
110,24.976867853085388,11,820
15mo,24.97078776344583,1,821
mystery,24.964526386524874,14,822
pantry,24.953806218650428,21,823
proudly,24.942542308755193,1,824
modifiers,24.938535060616104,3,825
tyranny,24.938214715616915,1,826
transported,24.929957444937596,1,827
auburn,24.921805966024486,1,828
respectful,24.917437255023664,1,829
900,24.90740233167155,1,830
tantrix,24.87311674131927,1,831
durability,24.865451963330376,148,832
chat,24.86159171531401,25,833
cylons,24.83541576548827,2,834
friendships,24.822267528511045,1,835
lincoln,24.821987885172007,13,836
gypsy,24.818103824573566,1,837
smart,24.812964043795958,35,838
boston,24.79800681022126,1,839
bets,24.79597066315816,14,840
warms,24.794999447710637,17,841
triangles,24.789346255921267,8,842
great,24.763114438194194,4195,843
hood,24.754788537339074,6,844
amazing,24.73129450268108,107,845
unicorn,24.73109490765673,5,846
identities,24.726005262392942,2,847
domination,24.714679472457213,5,848
shade,24.710721350212765,30,849
nursing,24.708397696826175,1,850
fledged,24.69489226724688,1,851
whipped,24.684793888713944,2,852
comfortably,24.684352621284408,18,853
motivated,24.683830734937537,8,854
skin,24.68023901537883,60,855
loveable,24.675831796799187,1,856
calculator,24.66703503595494,32,857
dividends,24.666632572646844,1,858
punch,24.65783377042182,10,859
curmudgeons,24.65090278019583,1,860
defenders,24.633525455611114,2,861
unassuming,24.625341190230515,1,862
lipos,24.619918717717717,9,863
rediscovered,24.61502671222167,2,864
brie,24.594232247193023,2,865
bridge--,24.58760666082501,1,866
mature,24.571193767250143,4,867
caterpillars,24.556398221115145,130,868
800,24.555172669856358,16,869
smiley,24.554848344121265,4,870
