word,score,wordCount,SVM_Rank
nba,6.508658363320423,20,145
sheryl,6.508338932028559,5,146
duplicate,6.507615103069281,1,147
blehh,6.506894413677664,7,148
jobless,6.477805463464099,1,149
missin,6.475665701367438,14,150
poptarts,6.46952268518363,1,151
maddy,6.458827603104581,1,152
juliet,6.458534357518973,1,153
tumblr,6.458460849221064,21,154
shattered,6.4565187881048605,5,155
crumbled,6.455404265668625,2,156
funeral,6.453628730389742,27,157
hawaii,6.436006817279678,5,158
eponine,6.431042872974185,1,159
deteriorated,6.4295496541839725,1,160
inconsolable,6.42831571657868,2,161
amc,6.423819899945137,1,162
mehh,6.421279364648182,6,163
episodes,6.411055966305822,10,164
neeeeeeed,6.400371799407651,1,165
boooooo,6.399312912051357,3,166
odom,6.3885808980640775,2,167
haru,6.380960907396243,2,168
madeline,6.367815299550905,1,169
roland,6.360178063794123,6,170
lucas,6.355126172736233,1,171
dicaprio,6.332894397018638,6,172
ache,6.331576960931367,3,173
sadness,6.317122315031762,49,174
suicide,6.300146589952682,19,175
kellen,6.2937725845749455,5,176
heartless,6.271669309708852,13,177
amor,6.269992910728547,1,178
nola,6.267156143382689,1,179
disappearing,6.257633716665513,1,180
whyy,6.256135015703602,9,181
agm,6.253551039627602,1,182
woodlawn,6.236190928120109,1,183
auditions,6.232518956187956,1,184
maaf,6.222821526389049,1,185
phoneless,6.2110671163011535,12,186
entirely,6.207862251602091,3,187
sorry,6.207531760957931,99,188
melo,6.202897594601277,1,189
wahh,6.202820269154778,5,190
replace,6.193806000113359,12,191
sweetdreams,6.19228438581229,1,192
dying,6.192115285186349,64,193
camille,6.175868232740422,1,194
operas,6.157695538555002,8,195
discouraged,6.15356598764617,7,196
pwg,6.148069014951341,1,197
voldemort,6.136848395807704,2,198
ebay,6.134852260757226,8,199
enrique,6.1123634896474375,1,200
unavailable,6.109760820287853,7,201
giza,6.103410311776477,1,202
losses,6.102764277366326,1,203
rewatching,6.10002230146117,5,204
abbott,6.094751004185307,1,205
leafs,6.071373220898739,4,206
pathetically,6.06439030425407,1,207
melancholic,6.043027969379331,1,208
scenery,6.041924691593829,1,209
shaq,6.04186702818528,13,210
cali,6.025980048436136,7,211
calorie,6.018015702159335,1,212
detroit,6.008292990011963,1,213
misbah,6.006153406497807,4,214
fractured,5.98825370956121,1,215
pleaseee,5.981302814390068,3,216
retreats,5.9802735831905025,1,217
idek,5.970282685561019,1,218
philly,5.970189272699452,3,219
quits,5.969893728928147,5,220
ppi,5.965272843540456,1,221
failed,5.955885980446132,28,222
hei,5.949275595515605,1,223
pacing,5.948536781160341,1,224
loss,5.93319124259599,29,225
rover,5.9255860763144295,2,226
xd,5.918850646626609,25,227
unforgiven,5.913737209704294,1,228
twinkie,5.909524576476347,7,229
erased,5.891215743877661,1,230
goess,5.884025065991979,1,231
astray,5.8828509068788986,1,232
tiramisu,5.880777276972454,1,233
oakland,5.8761467534569345,7,234
seattle,5.869485677136504,5,235
dead,5.860637143153806,110,236
deserts,5.85355908961483,6,237
bored,5.842631940042951,111,238
lockhart,5.841301241211557,7,239
kobe,5.833541934659808,12,240
broke,5.83075288076239,109,241
deteriorating,5.8260226546771765,4,242
schwinn,5.824035545446103,4,243
sucks,5.82077887027339,86,244
ellwood,5.818888798063215,7,245
meaningless,5.817512815090563,6,246
depressing,5.815640066174952,70,247
hmu,5.811807703541268,1,248
horribly,5.806030528598912,5,249
redeem,5.7608327378318585,1,250
blank,5.760773971250551,6,251
sawa,5.748729724578407,1,252
ruined,5.748691391926796,33,253
dislocated,5.748604374403367,1,254
spoiler,5.741814020821179,3,255
othello,5.740401733581832,1,256
regretably,5.736074224965764,6,257
algo,5.728962530706081,1,258
died,5.727883169000966,94,259
slump,5.716367900087372,1,260
zooey,5.712885084773463,1,261
bots,5.70998779737341,7,262
sappy,5.701764808123908,1,263
emoticon,5.701312092801238,1,264
ltc,5.690919620586669,1,265
nowww,5.688152973763216,1,266
hcc,5.678467083655589,7,267
gilman,5.663004670996948,1,268
aching,5.6576491239886035,1,269
obp,5.653626342759621,1,270
tgw,5.648795274013208,7,271
emery,5.638403582288886,1,272
followback,5.63600424077339,1,273
bereavement,5.631033550313967,2,274
brees,5.623119169319867,1,275
nonono,5.6217606764286945,1,276
die,5.621663539430397,169,277
sm1,5.619120079868766,1,278
butttt,5.615423138278128,1,279
replaced,5.606969654724409,11,280
teared,5.599056759324327,6,281
sectionals,5.5925800510473955,4,282
ending,5.581357573146464,54,283
wither,5.57575745882693,1,284
tav,5.5708096261177715,1,285
arc,5.5698901403425864,1,286
aimlessly,5.563525593753383,1,287
unable,5.562812944203673,8,288
rolex,5.562618448818785,4,289
characters,5.561315260039608,18,290
soulless,5.558983221652639,1,291
eddy,5.558378048850917,1,292
laz,5.548542793979699,1,293
underserved,5.547208181644995,1,294
daryl,5.5461430084507555,1,295
wanders,5.536517441385339,1,296
ncis,5.533429585216055,1,297
subs,5.532560455444166,4,298
gone,5.529740172580395,145,299
sebastian,5.516833558336742,2,300
fallen,5.515372807838482,16,301
loner,5.512254337811383,17,302
nor,5.509378710103157,25,303
tragedy,5.508520960912673,2,304
graduation,5.508071505288612,28,305
depressingly,5.507385565575586,4,306
vader,5.505575462558662,1,307
joes,5.504291726224139,3,308
irredeemable,5.502185687094872,4,309
standings,5.4995160127713945,2,310
unemployed,5.491598083629119,2,311
quitting,5.490444971679521,2,312
carless,5.482114492879692,7,313
filler,5.476189201442148,1,314
lag,5.474836470155758,1,315
torn,5.466843611121428,6,316
reynold,5.46588757710804,1,317
dormant,5.464481594722654,1,318
crashed,5.45658136067825,2,319
finale,5.456203180320411,30,320
nao,5.454378720330794,1,321
xfactor,5.436772267534252,21,322
burke,5.432978621871365,1,323
opera,5.423861882453814,1,324
reconnect,5.419333725387874,4,325
bottum,5.416678185326774,4,326
forgotten,5.405796507651091,10,327
osu,5.400833452673652,3,328
woops,5.396653943657974,1,329
zach,5.39571361341002,1,330
italy,5.391804122680901,8,331
disappears,5.389290536931512,1,332
regrets,5.386827311168579,9,333
lilly,5.371584851946793,2,334
teary,5.3693027668811055,1,335
collapsed,5.368025550844809,1,336
caffe,5.362035898093289,1,337
hopeless,5.361828184397925,8,338
repetitive,5.350784834813904,2,339
hipster,5.342757771371703,6,340
null,5.34180315837747,1,341
fsu,5.338480138629478,2,342
avi,5.324760942786616,1,343
gtg,5.324284376732882,3,344
sheed,5.323900552731429,4,345
cal,5.312431448720668,2,346
modesto,5.311799537590009,4,347
chars,5.309045206670371,1,348
stl,5.291661380111789,1,349
distant,5.289916832019548,6,350
closure,5.286349451855143,1,351
diego,5.285402099947197,2,352
cheesesteak,5.28343013135361,2,353
ditched,5.28101897932765,2,354
lack,5.279696670032873,23,355
oregon,5.275278821602905,12,356
onerepublic,5.271392569370066,2,357
claude,5.268987067316939,5,358
batteries,5.259007775448836,2,359
soggy,5.256089852389049,4,360
expire,5.254627318372075,1,361
subscriptions,5.253735861769421,1,362
boooo,5.249905923680554,4,363
m.i.a,5.249352777051305,4,364
fails,5.248211386474038,6,365
omnic,5.242598672308462,2,366
guilds,5.240714120481192,5,367
innn,5.240561199342686,1,368
rvp,5.2288686474520425,1,369
animation,5.227586625515055,1,370
wandering,5.218476984834542,3,371
injured,5.206080041521887,2,372
replacement,5.202179099190047,8,373
unfinished,5.200958863924518,2,374
weeping,5.199784559351389,7,375
notifications,5.195996795269846,1,376
transplant,5.195539527023463,1,377
ff,5.185463391006246,3,378
sentimentalism,5.166090486558842,1,379
nono,5.161918009059246,1,380
sulking,5.156648061094192,1,381
applebees,5.151310003206641,3,382
mets,5.151060371644979,5,383
graham,5.149609905832248,7,384
losers,5.136204126505717,1,385
baddd,5.1326401235977155,7,386
abandonment,5.11877229107948,1,387
canon,5.107344006661624,1,388
misfit,5.106630666314259,6,389
crybaby,5.102926059590342,2,390
junky,5.094815075912967,1,391
lightyear,5.087974694693902,1,392
failing,5.083250447831626,8,393
springfield,5.077355647518692,1,394
geo,5.076978394663346,1,395
djokovic,5.068796355323007,1,396
oreo,5.064333546876995,1,397
plots,5.063955514319236,1,398
wrenching,5.0622242717098604,1,399
intermission,5.060732519140586,1,400
ughhhhh,5.051931523183303,5,401
pixel,5.050847998014066,1,402
tooooo,5.0506701591746195,1,403
realist,5.049638939895787,1,404
disneyland,5.048583018266754,6,405
skipped,5.046596402799116,1,406
ewok,5.044799962348014,4,407
cellphone,5.043310115555164,6,408
zane,5.034151484865416,1,409
bland,5.0232376244526815,1,410
bitty,5.018211126320756,6,411
nma,5.0099659894826445,1,412
dtla,5.005418802573665,1,413
quit,4.998099724318867,28,414
loser,4.992509617993056,15,415
starving,4.986509941287351,12,416
rotation,4.986205224011249,3,417
nowwww,4.985775840879413,1,418
pathetic,4.984601149981589,12,419
downsize,4.982598138501013,1,420
rl,4.982117292105843,1,421
gps,4.981017451488879,1,422
roadtrip,4.979267722982327,1,423
audition,4.9778805305336356,1,424
quincy,4.974753918029818,1,425
maker,4.97332742247155,8,426
emags,4.967934440594175,1,427
exiled,4.967815550145226,4,428
binge,4.967728083054652,1,429
futile,4.965582309391003,1,430
wayy,4.9629339146081985,3,431
caleb,4.960558814743358,4,432
redundant,4.956393097894179,1,433
tourney,4.954538767795897,12,434
croatia,4.953928745385651,1,435
lame,4.952096611516298,20,436
attend,4.950822273555685,9,437
starves,4.949858585961206,1,438
leaving,4.948801443622075,126,439
betrayed,4.945941609946477,1,440
hurts,4.945221275705609,41,441
salty,4.944297120149457,6,442
android,4.939416809789112,7,443
flashbacks,4.933198666033874,5,444
bayern,4.92448176982999,7,445
spammed,4.922422591959549,2,446
worthless,4.9182069736870275,1,447
sameness,4.910986099140729,1,448
declining,4.910784651662857,1,449
meh,4.904423657166042,3,450
permanently,4.895165491324793,2,451
simba,4.889760169956619,5,452
payton,4.87261953465476,1,453
rem,4.870164694223562,1,454
heartbreak,4.865412392162854,9,455
spark,4.864901127466318,4,456
figs,4.864877094109902,1,457
romeo,4.86196005551551,1,458
apathy,4.859095445248858,1,459
ep,4.850052506799418,12,460
left,4.847068534229943,361,461
grahams,4.8454527348255905,1,462
raphael,4.8402812399386015,1,463
neh,4.837926666287972,1,464
cleveland,4.832648188201045,4,465
sank,4.818906337501538,7,466
dexter,4.818328970716429,5,467
china,4.815524578987834,15,468
misremembering,4.808721815977259,1,469
flawed,4.808395982002166,1,470
tps,4.8067855812321465,1,471
4000th,4.805631694153735,1,472
ruins,4.7974743711016465,18,473
pawtucket,4.797361287093959,1,474
misplaced,4.78782512900602,1,475
mari,4.782640314829422,4,476
daenerys,4.776513449027945,1,477
torino,4.775725843796319,1,478
corps,4.775230783926993,5,479
empty,4.774066414131051,63,480
agh,4.772677074951057,9,481
saggy,4.77103606701311,1,482
anguished,4.769394011995656,2,483
overused,4.761183118880538,4,484
lone,4.7599261665396,1,485
avalon,4.752231832359648,1,486
kc,4.75144240106993,1,487
merp,4.750387668261961,1,488
scattered,4.748953454847551,3,489
pema,4.7442656099727465,1,490
retired,4.733487260639823,23,491
adrianna,4.73208493073396,1,492
snowglobe,4.724700063921704,1,493
hulu,4.7199819820403075,1,494
lamer,4.7136314842801905,1,495
keurig,4.711072001926748,2,496
brat,4.710094848807511,2,497
carlos,4.708756815674114,5,498
5k,4.708545469712656,2,499
roxbury,4.707738990928413,1,500
matlab,4.706648220830822,1,501
scratched,4.705434694441309,1,502
omega,4.702806920576999,2,503
wah,4.701355106191567,1,504
uwp,4.689659518614377,1,505
dessert,4.684989893203429,4,506
distressed,4.675230801851402,2,507
bowtie,4.6745531792943895,1,508
calligraphy,4.672218769725134,1,509
posts,4.668054855184236,16,510
whitesox,4.666434813543011,7,511
solar,4.6554621727009025,1,512
dull,4.655042600733914,3,513
dapet,4.650042787685274,1,514
ringo,4.642787049991695,14,515
cornet,4.63294911057458,1,516
canceled,4.632665793744486,3,517
charger,4.627280477984582,28,518
tiss,4.624410682158233,1,519
libyan,4.623038511509442,1,520
crushed,4.61931547867761,19,521
rotted,4.614147941218024,1,522
mina,4.609433282909905,4,523
cancelled,4.6081275398958095,19,524
collegetown,4.60633453320664,1,525
fsa,4.604887262567115,1,526
comic,4.599927498944851,8,527
dusty,4.599416232118568,2,528
ddnt,4.590843652951806,1,529
agnst,4.590293542913985,5,530
startup,4.590166001401485,6,531
meeeee,4.587718383000512,1,532
sold,4.586762400443529,40,533
wagon,4.584656295187763,1,534
brody,4.5834341205926155,1,535
memorial,4.582401099535227,6,536
bojan,4.5814448308791285,3,537
sliders,4.581425486643456,1,538
cascadian,4.579436693970347,1,539
luckyme,4.577404720514998,1,540
randle,4.564836675287808,1,541
nooooo,4.5607423241422875,12,542
lms,4.558426474975446,3,543
carborator,4.549034469146313,7,544
schumacher,4.546040701402262,3,545
icecream,4.545903325677429,2,546
hosea,4.544041383342075,1,547
divorced,4.543237393321885,1,548
quota,4.536975045028596,1,549
coronado,4.5363242099682015,1,550
jose,4.532782958209456,5,551
crappy,4.532255314519702,12,552
nickelodeon,4.531296037839612,3,553
revolution,4.529623187976846,2,554
midway,4.523672554321413,1,555
daymn,4.519335799908395,1,556
nyan,4.508766247664633,2,557
jillion,4.507946464343665,1,558
drone,4.507109178937219,1,559
patents,4.501199556591346,1,560
siri,4.500868167131991,1,561
fades,4.497728912284039,6,562
loses,4.49459438083475,5,563
amare,4.493005550095841,1,564
shabby,4.484777137239382,6,565
lossless,4.484566447770609,1,566
liga,4.482642336920851,1,567
ooc,4.477184882074819,2,568
oblivion,4.4687762360073275,1,569
quinn,4.4682256537600376,3,570
texture,4.465090628208019,2,571
qt,4.456848135697296,7,572
cosplayer,4.451626249664454,1,573
vegas,4.45033421144109,17,574
boring,4.449225629992354,49,575
mcguire,4.448883481226953,1,576
highschool,4.447364590293819,3,577
nohope,4.442931933715526,1,578
remnants,4.441266155734537,1,579
gaby,4.436080907398095,1,580
haley,4.435178855054314,4,581
overuse,4.433160424186762,1,582
craze,4.427889016344444,9,583
expiry,4.427611371432292,1,584
pvp,4.426987521771133,1,585
cheater,4.424314045169675,1,586
mufasa,4.4237980990957,5,587
chopper,4.419850379415271,4,588
qantas,4.418893496036267,2,589
wahlberg,4.412556429590149,6,590
coma,4.408800047267784,6,591
altogether,4.406622431356661,7,592
neither,4.40643418616796,18,593
clara,4.4047102657506905,1,594
retire,4.403384549638023,7,595
reynolds,4.400732706594532,7,596
npc,4.400418877650342,2,597
sdsu,4.397617338313225,1,598
st.louis,4.397370191380725,1,599
remorse,4.397051398179044,2,600
waverly,4.394262662690528,3,601
whiner,4.3920148220504185,1,602
whiny,4.391405665096567,2,603
valentine,4.387008732850472,1,604
stuco,4.386530446996238,1,605
gah,4.384165155231447,13,606
api,4.382490067058317,1,607
flopped,4.380488459984045,1,608
battlefront,4.379598013600143,1,609
kinda,4.374854658077551,71,610
delete,4.373490288655868,20,611
ikr,4.373023084332723,2,612
nooooooo,4.371139094304951,5,613
disappointed,4.369926577419768,43,614
woot,4.363717733489985,2,615
synopsis,4.362931988219698,7,616
facebook,4.36092776033972,60,617
pbr,4.3590191430125165,2,618
seasons,4.357274448950172,1,619
threads,4.355736700374807,1,620
argg,4.353591352011378,4,621
pgh,4.352698927213101,1,622
embarcadero,4.35067983542387,1,623
closed,4.347803233540155,33,624
stray,4.34708854251147,6,625
pinto,4.343789304380461,1,626
didn,4.343507445036458,7,627
vacation,4.341075735827605,35,628
memphis,4.3398755117824575,7,629
redding,4.332903980489777,1,630
completely,4.332861080612107,61,631
pac-12,4.328971137818108,1,632
booboo,4.32818115711426,5,633
farmland,4.326679657320209,1,634
monthlong,4.326587605037913,1,635
regret,4.316691704150864,29,636
intermezzo,4.316107031680504,1,637
ethan,4.314928247970482,2,638
favre,4.310220663168902,4,639
fail,4.307928141956484,41,640
funerals,4.3072761262164265,6,641
destroyed,4.306817259590415,9,642
eraser,4.302142949661229,3,643
worn,4.3011389908120545,3,644
futility,4.297181117125051,1,645
stranded,4.294161879612528,1,646
mtl,4.289480355450003,3,647
ended,4.288010624558652,63,648
erase,4.287467687321353,2,649
mlk,4.284565444805132,1,650
soaps,4.283941259177984,1,651
tj,4.280064773255647,4,652
phantom,4.277285675955098,1,653
condolences,4.27317339179833,2,654
nada,4.266838319204329,6,655
substitute,4.266796375224711,1,656
repaint,4.266516913878671,1,657
severely,4.265585497037206,7,658
mend,4.265458164291486,1,659
nobdy,4.26419154082425,1,660
drags,4.264147135495666,4,661
struggling,4.261753087984155,2,662
romance,4.261682055083308,7,663
hipsters,4.260726826453047,1,664
sucked,4.260666368927085,1,665
url,4.259956670368579,2,666
longed,4.258737543085049,2,667
pans,4.257705880812324,2,668
grievous,4.253542771554007,1,669
civilian,4.253241351473587,1,670
dearly,4.251771499133799,3,671
shelby,4.250864735955069,2,672
fewer,4.2508134765812695,5,673
stratification,4.244755749970468,1,674
reread,4.244657010045653,1,675
rejected,4.244565200109365,9,676
departing,4.244191758592589,2,677
caf,4.24168964060666,5,678
joshi,4.241158613659124,1,679
playoffs,4.240947009310259,8,680
reyes,4.238669121687723,5,681
stata,4.233889986259106,1,682
redemption,4.231732782126295,7,683
alcoholic,4.228623425062207,2,684
amelia,4.228071782251664,1,685
svu,4.224008063376472,1,686
vanish,4.218752061212928,1,687
nonfat,4.218586277606455,1,688
unproductive,4.214512892008244,1,689
bgt,4.212021173857867,1,690
torte,4.211669148717756,9,691
strained,4.211348355101696,1,692
baseball,4.210407892641948,11,693
adobe,4.210288434174783,1,694
lover,4.209899167414983,3,695
mcdo,4.204080963386389,1,696
marco,4.201549745591478,1,697
california,4.20046154507474,6,698
compass,4.195291768977501,3,699
courtney,4.191954323400438,1,700
regroup,4.1886610168322935,1,701
pasadena,4.185594406178652,2,702
academy,4.185582195460071,3,703
wayyy,4.18303374973371,4,704
cardboard,4.181985545676705,2,705
leslie,4.180868406383185,2,706
actor,4.1794806587697675,11,707
crying,4.176291457352763,78,708
neva,4.173129264216863,6,709
chicago,4.171657206608848,26,710
bella,4.1686916651631325,1,711
costa,4.1684267702385736,1,712
alone,4.165771446330595,140,713
hershey,4.163940256557954,2,714
boredom,4.162093031257846,17,715
chand,4.1585587726244775,1,716
pratiksha,4.156647515447311,1,717
frnds,4.155880882652296,9,718
boone,4.151917951433395,1,719
wan,4.151406994563027,1,720
spencer,4.151044773748685,1,721
cries,4.145259290410854,21,722
reunited,4.144404309421345,1,723
kourtney,4.141471753435999,12,724
whines,4.136326046066099,1,725
leaves,4.13527206684253,29,726
dosent,4.134494793327592,1,727
noooooo,4.1333897340418915,1,728
fifa,4.130843502038667,10,729
stil,4.12967349945024,1,730
contestant,4.129480680769209,1,731
marantz,4.124813880847462,1,732
doll,4.121387041391899,2,733
serial,4.121033752626946,1,734
danny,4.120053824335244,8,735
attendance,4.118949701940548,5,736
pitcher,4.113830802089006,1,737
dayan,4.112955242353818,1,738
maggie,4.112333954495595,4,739
kidney,4.110571395286028,1,740
totaled,4.108802241384183,2,741
series1,4.106430682919193,1,742
wla,4.105007474429154,5,743
jeremiah,4.096863859087537,1,744
uneven,4.0964925976842155,1,745
silvio,4.094102224829502,1,746
kara,4.093249629273858,2,747
paris,4.092966156581893,10,748
wana,4.0851311326297886,26,749
myworld,4.084392621148503,1,750
lacking,4.081435427150948,5,751
stella,4.08131400741082,3,752
unopened,4.078650352377506,1,753
sinking,4.077495736485517,6,754
lottie,4.076316681470191,1,755
soldado,4.075553049452976,1,756
depression,4.072804184118279,59,757
linkedin,4.0714926866164305,2,758
letz,4.0712540643454425,3,759
hunger,4.070969230205231,11,760
vancouver,4.0707608491873675,1,761
mlb,4.069704232932091,1,762
zimbabwe,4.064536629431757,1,763
-.-,4.061716589543252,43,764
remembrance,4.058855496123883,4,765
romantic,4.058383532908708,10,766
forgot,4.05800925650936,102,767
masquerade,4.056550278254123,1,768
swimsuits,4.056492654417783,7,769
inefficient,4.0549512019447125,1,770
suraj,4.054187331372843,3,771
suicidal,4.053684331023442,1,772
tasteless,4.05338535269138,3,773
strawberries,4.052189793188068,5,774
piya,4.050332513473133,1,775
sketching,4.049007270533687,1,776
tearful,4.0485903451960485,4,777
whataburger,4.048544280222735,1,778
steals,4.048127938880009,2,779
awry,4.038192270594411,2,780
boston,4.036191300923139,22,781
cody,4.036162715686646,5,782
toooo,4.0355151828534925,1,783
scene,4.035111701523309,26,784
trader,4.032661575495519,5,785
craving,4.027773811251171,29,786
arrg,4.0253963226870715,1,787
scenes,4.022995132603951,2,788
frustrated,4.021128645802218,16,789
hummus,4.017144956204802,5,790
damper,4.015055250023352,6,791
lmaoooo,4.008264752356945,7,792
necessarily,4.004122794776551,2,793
wrecked,4.00363877142466,10,794
sketchbook,4.00258589547396,5,795
lafferty,4.000402748463681,1,796
underachieving,4.000314465482878,2,797
montreal,3.9994956640831716,1,798
lobo,3.995972595446199,1,799
whaa,3.99316541714355,2,800
barely,3.9927275437521605,9,801
federer,3.9901451279094515,3,802
pug,3.98756721588774,9,803
arbor,3.9863782709345608,1,804
addict,3.9856266717853313,2,805
wound,3.9846368204377653,3,806
macadamias,3.9837950024076405,1,807
cottonwood,3.980497852487159,1,808
tere,3.9801024370413995,1,809
beach,3.9777940061007997,26,810
cheesy,3.977656938863652,2,811
lmaooo,3.9742888064555815,6,812
macbook,3.974208704254384,3,813
ocean,3.9731890199079802,5,814
killme,3.9730293052367687,3,815
idk,3.969111846206267,29,816
newbie,3.9673940428918724,1,817
derm,3.966515288600161,1,818
nani,3.9648548597162026,1,819
cracked,3.963514895939774,1,820
club,3.9622353680807003,48,821
mls,3.961472772729214,1,822
chala,3.9583993045193036,1,823
toms,3.954664394932213,1,824
swiss,3.9533567245748777,1,825
rally,3.9501678443680848,6,826
disappointing,3.949633358883716,6,827
afb,3.9485422579101193,1,828
sporadic,3.9455322592476327,1,829
graphite,3.944786692955128,1,830
omo,3.9441271633448047,1,831
msg,3.943744493165639,9,832
vacay,3.943305809297836,2,833
arizona,3.9402692540582325,4,834
sensor,3.9398871827424835,1,835
tweeter,3.93849754168927,3,836
tivo,3.934554436251762,11,837
inadequate,3.931132969299517,1,838
finals,3.9309612367659676,79,839
moved,3.9305947614714993,40,840
desperate,3.9305710859905543,31,841
cp3,3.929813763606997,4,842
sso,3.9276638239723947,1,843
thirds,3.9246484997917883,1,844
aussie,3.923620101065951,1,845
rot,3.9220590173400236,2,846
pinkberry,3.9203655903120285,1,847
unwanted,3.9199891582910205,2,848
dysfunctional,3.918576923921162,2,849
hurt,3.9177587427853457,131,850
introspection,3.917075157364747,2,851
eli,3.915358971041116,7,852
sorrynotsorry,3.912953781408752,1,853
dancer,3.9115468857732707,3,854
waldo,3.910849083888636,1,855
dooms,3.9102590090114466,1,856
wishing,3.9079857982548463,40,857
rb,3.9065946955526463,2,858
original,3.9065193353493153,12,859
bleaker,3.9065000898646893,3,860
whiney,3.9052312321933043,1,861
kansas,3.9051386795620666,7,862
misunderstood,3.8992044352325643,3,863
tourny,3.8918970956810783,1,864
rhoa,3.891453372828722,1,865
lazy,3.88970437077217,28,866
gambino,3.882655208066683,5,867
