word,score,wordCount,SVM_Rank
moshpit,8.557439040105177,1,145
slammed,8.544506918879065,12,146
discontent,8.541826531399757,1,147
mouthguard,8.472933124060516,1,148
regina,8.45598325437054,1,149
uninstall,8.45464525164082,11,150
deflect,8.429621847282785,11,151
queues,8.418813192628306,1,152
gloucestershire,8.417639562216003,17,153
libyan,8.410721380960464,1,154
grammar,8.401784153802039,25,155
aggravating,8.343496316463646,11,156
rude,8.341583641221003,38,157
reorder,8.33935490638056,1,158
abouut,8.31227542753774,1,159
irritable,8.29930479203614,1,160
peeves,8.292962640479765,10,161
mediate,8.270000423936269,1,162
shud,8.257463682542962,2,163
replying,8.235114910463723,15,164
tyres,8.233223824384659,2,165
annoyed,8.226969359683128,36,166
unrepairable,8.21477828599308,1,167
slaped,8.214368458487307,17,168
littlewoods,8.211243639675637,7,169
thunderbolt,8.190118385375754,11,170
spake,8.138681741589732,1,171
wrath,8.137551101797568,7,172
kontrol,8.135330078346533,1,173
demonize,8.131930297809033,1,174
yaself,8.111820833833399,1,175
pickleball,8.099431057255437,1,176
ungrateful,8.09815724249544,24,177
tuner,8.09284599513555,1,178
moomin,8.090860886544338,1,179
-----,8.07791219183729,1,180
punch,8.058933260675682,199,181
himym,8.055190433200156,1,182
h8,8.052163628239754,12,183
growls,8.038191150485787,1,184
barked,8.036153160723034,1,185
pisses,8.025519793886703,15,186
kjv,8.014184260244717,2,187
mgmnt,8.013299282497066,16,188
insult,8.01105332330031,9,189
lonelyness,8.001489954275574,14,190
leccy,7.9961997336575,1,191
cauld,7.9900708397660125,1,192
avoid,7.989710389972199,47,193
axe,7.981136831185118,1,194
hatred,7.9770911839729735,110,195
windscreen,7.966934981982472,2,196
toms,7.964926476453536,1,197
bastards,7.964054282080806,2,198
dickheads,7.956965395301756,1,199
tuf,7.947985929753717,1,200
payed,7.942817354757548,1,201
justify,7.903117574042568,2,202
badsanta,7.889614665098364,1,203
postage,7.847467456852398,1,204
muffle,7.827171489178337,12,205
arrears,7.818177611884147,1,206
every1s,7.816963079919654,1,207
soumya,7.816874586198047,1,208
prevent,7.816392314228619,2,209
manager,7.815820232926086,4,210
spite,7.8096943114707305,67,211
staffs,7.806440363958792,1,212
dosent,7.803363180367791,1,213
strangle,7.798083916032798,14,214
balls,7.796291844206689,96,215
recievers,7.7684766992682395,1,216
stfu,7.767914367597701,57,217
language,7.75767453341645,2,218
curses,7.7507099121891745,12,219
obamacare,7.734448457374958,1,220
plasma,7.730824936061627,1,221
riots,7.721460729599118,3,222
annoying,7.720728551785459,146,223
defensive,7.715697494374517,15,224
pls,7.715253197902564,2,225
edits,7.7105223844897175,1,226
forgave,7.706179686118915,1,227
bashing,7.69518951977086,1,228
statuses,7.683883308387669,1,229
protesting,7.668532074475506,1,230
venti,7.659233276521693,1,231
cunts,7.655942224339718,42,232
yorker,7.647628886049592,1,233
auch,7.618940795057444,1,234
threw,7.610256169112523,52,235
bbc,7.606133772689438,22,236
raging,7.604799701556159,35,237
shut,7.603276173417051,171,238
pissed,7.600085954162921,270,239
neutralise,7.599929359190931,11,240
dehumanizes,7.591503289395856,3,241
grr,7.58833456018154,24,242
refs,7.588020769200872,6,243
mugs,7.582721829844315,7,244
unplayed,7.5812620661432994,1,245
imperitive,7.573637789154059,1,246
shutting,7.554049294074444,20,247
striker,7.5478659941063455,1,248
protests,7.547565152285049,3,249
kiernan,7.527905861057402,11,250
bloodlust,7.525881661904771,1,251
fault,7.520867323999273,3,252
ruining,7.507546251294533,2,253
autotune,7.492745055565598,1,254
bux,7.4822356808186985,1,255
jaxx,7.474638002260576,1,256
negativity,7.459496710977241,13,257
stupidness,7.455852046704107,1,258
stupidity,7.453797186970126,11,259
deactivating,7.444069850260382,1,260
liverpool,7.442523946927899,2,261
goalscorer,7.439717352668749,9,262
translations,7.428737379010453,8,263
yell,7.424763762563302,43,264
peeta,7.424486029626268,1,265
jealousy,7.420757357408229,28,266
argumentative,7.415834435881033,1,267
clause,7.400079456630035,9,268
pleaseee,7.39157898049311,1,269
gripes,7.388637562700591,1,270
directv,7.3878378391084265,16,271
annoyances,7.3798361079607595,12,272
demands,7.375272252222125,16,273
protest,7.3664688717381495,2,274
khoon,7.365203467953432,1,275
destroy,7.350140502455121,13,276
disrespect,7.346484089038478,1,277
faggots,7.340387642949214,1,278
bitterness,7.308631852814015,31,279
commentator,7.303708265394416,1,280
iss,7.303016970042982,1,281
causing,7.301380764247366,20,282
motd,7.293867590531395,1,283
akon,7.291919648432845,2,284
themm,7.278191162962047,1,285
gana,7.276604068491219,1,286
cudnt,7.2759242164366515,1,287
scunny,7.261742693979036,1,288
spikes,7.24918501056578,1,289
griefs,7.241072430491345,1,290
any1,7.234135053615137,9,291
misbah,7.22764363810697,2,292
saas,7.227089171058839,1,293
tesco,7.223286291874112,3,294
unfair,7.219128752035218,2,295
gramatically,7.1947824944487575,1,296
iron,7.184938414226597,7,297
desist,7.181478895873607,12,298
tyre,7.173611441142128,1,299
pema,7.163637189926639,1,300
seneca,7.163317938373011,1,301
bratty,7.157318667120551,1,302
diservice,7.152364116061191,1,303
bitchy,7.142884245956822,2,304
backdate,7.140430600950863,1,305
kills,7.138884421620752,4,306
shutdown,7.13603481065719,1,307
editing,7.129813027160095,6,308
allready,7.109691905350202,1,309
irresponsible,7.109409633984805,1,310
forgive,7.09819262953147,35,311
tiz,7.093027449137889,1,312
tone,7.092858393698755,10,313
youu,7.088392646077153,41,314
caused,7.082029482002294,7,315
everybodies,7.079507137391168,1,316
excessive,7.078724762718691,4,317
howls,7.076206865447728,1,318
messaged,7.0760768470829,1,319
juliet,7.074040445390585,1,320
wtp,7.06289448229745,11,321
lennon,7.06218198262208,3,322
abuse,7.058653137564585,23,323
adapter,7.057782470737731,1,324
commas,7.056955952887541,1,325
revenge,7.054990986823269,25,326
gtfo,7.0494891111807885,2,327
westboro,7.046066802005961,1,328
selfcontrol,7.040913699666074,12,329
sheeran,7.03738547651542,1,330
unjust,7.024221331224618,1,331
chav,7.010862270960941,1,332
overcharge,7.007551329380785,1,333
strikes,7.007321931017975,4,334
bsod,7.0045076086826885,1,335
tolerate,7.002961231076509,29,336
fricken,6.9918574761958965,1,337
somone,6.987766666674274,1,338
ranting,6.980818905774648,14,339
screamed,6.97995396532812,15,340
tom,6.974832165815191,6,341
saves,6.962101069066875,1,342
censor,6.958937339708815,1,343
frikkin,6.946597306501578,13,344
gunns,6.943988207446827,1,345
fucking,6.93360019489514,715,346
equalised,6.9305226290844315,1,347
destroying,6.922346955057979,2,348
fucker,6.922157571071397,16,349
snapped,6.921656269278261,29,350
cardiff,6.918515829512546,2,351
timeout,6.909660931264293,1,352
idek,6.905749941915944,1,353
throw,6.891684636731736,176,354
conor,6.885423625479011,1,355
repression,6.881195602886532,3,356
chavs,6.874304660388201,16,357
heater,6.860996850917564,3,358
giza,6.857610915802736,1,359
heaping,6.856242992822087,1,360
priories,6.833494469022352,1,361
fielder,6.830765819758391,2,362
kettle,6.821347994571125,18,363
ego,6.812658857445809,11,364
vox,6.805359309778158,1,365
pll,6.800708013781408,1,366
shite,6.799006601856834,1,367
sigur,6.792301587237298,1,368
proofing,6.791576423488525,13,369
yourselves,6.787611843779201,1,370
costs,6.78094693416283,1,371
friggen,6.777876024983536,1,372
kicked,6.7708194510738675,19,373
hormones,6.76333328130319,1,374
bitched,6.756076694959079,2,375
casteth,6.755115648238233,2,376
ripped,6.753817639610643,25,377
bashed,6.729212445164132,15,378
rant,6.719682601204465,25,379
mastering,6.718032626619024,11,380
resolve,6.716423007048275,19,381
dickhead,6.715161953058904,1,382
piya,6.714373552752339,1,383
qed,6.714206786683043,1,384
resent,6.712363574274233,5,385
prevents,6.70807999744227,15,386
curse,6.704816529619167,5,387
sarcasm,6.697700952977639,56,388
gibson,6.696832840808666,1,389
spanner,6.671170946247584,1,390
hoons,6.666410344706856,1,391
irritates,6.658030107830015,11,392
leinster,6.65713018412446,1,393
highscore,6.655786760423622,11,394
condemning,6.64694492087331,1,395
mistakes,6.646604284385855,6,396
devs,6.6413785231765505,1,397
starves,6.637219092347401,9,398
justifying,6.636571876056276,1,399
irked,6.627410632779183,12,400
rds,6.622389811281757,1,401
ijust,6.611073316258939,1,402
bastard,6.608232578486453,22,403
thread,6.5975090330628685,2,404
hostage,6.593823264637906,1,405
asap,6.5902975482017165,7,406
distort,6.582585314143408,1,407
fuelled,6.577942086577707,16,408
arrogance,6.574285973383878,1,409
caps,6.573992332790251,1,410
callum,6.570263380671239,1,411
overeem,6.5629026335629215,1,412
favourited,6.558951691546207,1,413
ripping,6.555042901210653,1,414
maddie,6.546934753016895,1,415
fckin,6.544372790589504,1,416
bury,6.537741083608555,43,417
boiling,6.535873089409689,16,418
effing,6.5346830885567915,3,419
beware,6.524657286023054,1,420
mags,6.5191377485599755,1,421
asp.net,6.5160240304445205,1,422
lash,6.515350705910945,19,423
fairway,6.511618095964803,1,424
overuse,6.506625590819716,1,425
ins,6.50579529272243,1,426
edit,6.49746534997156,3,427
throws,6.4962748385306845,2,428
correcting,6.492710378730864,1,429
norton,6.483614418855823,1,430
emma,6.482461990708077,2,431
rivalry,6.478431806677138,1,432
dies,6.47533010036271,46,433
framerate,6.474749221301969,1,434
rip,6.47163848995437,73,435
dzeko,6.47120971223918,1,436
whitout,6.464092582759962,1,437
fuel,6.4468042601776805,11,438
dissent,6.442211516826592,4,439
compensate,6.43843088377355,13,440
assholes,6.4261519114766115,40,441
mad,6.421961760745978,304,442
ara,6.408151840520874,1,443
grip,6.408040251044491,1,444
cuss,6.398459550477651,26,445
heartless,6.398278346724069,8,446
impunity,6.39659111158878,1,447
pent,6.393234443490108,24,448
actions,6.391750767201986,29,449
commentators,6.390652224680597,1,450
aswell,6.390563985791232,2,451
sed,6.385174692509977,1,452
sga,6.384311448500383,1,453
argh,6.383548429247314,1,454
transcription,6.382360546724639,1,455
uproar,6.382004232451715,1,456
deserved,6.376518417860138,24,457
effin,6.373155514378048,21,458
paids,6.370798636315388,1,459
dammit,6.368798695071579,24,460
emoticon,6.357625556889345,1,461
barricade,6.348014327353155,1,462
slaps,6.337335730812617,1,463
lob,6.334788805000899,1,464
frustrated,6.329045429444918,27,465
koreans,6.32891845754544,1,466
tryn,6.312787390421391,1,467
ovv,6.310790637858722,1,468
copys,6.308745225440842,1,469
alec,6.304966693253673,2,470
eponine,6.29642931947363,14,471
adrianna,6.293527361477194,1,472
kicking,6.291673859757757,40,473
emotions,6.290602467048642,60,474
fuckas,6.287161579899064,1,475
tee,6.286623280866688,2,476
motherfucker,6.286086297602319,12,477
nao,6.274367291352102,1,478
brb,6.272039268874118,2,479
mute,6.263800505082762,2,480
unfollow,6.262232362777883,5,481
dit,6.260755541718698,1,482
trafford,6.25157359878776,17,483
crybaby,6.245447672641728,2,484
skyrim,6.244254932699677,36,485
glares,6.241835320796682,1,486
pitbull,6.238154536123123,2,487
annoy,6.2338901887127625,4,488
messaging,6.233316055903666,1,489
tfb,6.22068375471904,1,490
grievous,6.218758005538253,1,491
apologizing,6.218740774684351,1,492
bitches,6.218397914487702,86,493
hotter,6.214554980158157,2,494
blasted,6.208963038855764,1,495
illigal,6.202428861896412,1,496
cunt,6.1987519670868405,73,497
doee,6.197672857170051,1,498
anand,6.1973388549606865,1,499
glitch,6.191009428854954,20,500
cancelled,6.188971382781824,35,501
detrimental,6.188692187392516,14,502
irritating,6.181724905391867,17,503
remove,6.178151030499998,4,504
goess,6.175439340851069,1,505
antivirus,6.172965091090658,1,506
hibernate,6.1727357638370695,1,507
damn,6.171948946221649,344,508
sacked,6.162158131107615,1,509
stating,6.1574267970442875,1,510
dictate,6.156075715924667,1,511
destroys,6.1545832909838545,15,512
payslips,6.149178739119812,1,513
inspite,6.1471885116129314,1,514
5a,6.140439997957706,1,515
parental,6.129317674712564,1,516
tav,6.119676612125545,1,517
strike,6.117056150830486,12,518
badminton,6.1064145772253156,1,519
kps,6.103285083336953,1,520
mic,6.09862999810311,17,521
wnts,6.098501948164174,1,522
straightway,6.093423673480296,1,523
malcolm,6.09096366768514,1,524
smacked,6.0870430652518674,1,525
deserves,6.085748052388087,1,526
inhumane,6.082829605245055,1,527
bollocks,6.080446772411762,1,528
caveman,6.080096889319532,2,529
smack,6.0795775373567995,2,530
gtfoh,6.074143512149159,17,531
thier,6.069093655096991,4,532
screaming,6.066859724792414,29,533
cease,6.066663830718871,1,534
fuck,6.058291219870181,726,535
pitch,6.053679738532248,18,536
maelstrom,6.050343296151022,1,537
porridge,6.048718182903763,1,538
fuckups,6.048562265598016,1,539
deadlines,6.047035180055745,17,540
silenced,6.043786333431951,1,541
growl,6.039345676167127,10,542
foh,6.039314850516706,2,543
inconvenient,6.038336074293665,1,544
hells,6.036970485111257,2,545
apathy,6.035198776173663,15,546
cursed,6.030692631638711,12,547
iam,6.028613734841368,1,548
inefficient,6.026166517429111,8,549
metronome,6.000218719465442,11,550
hammering,5.995379135847867,1,551
bitching,5.99044840154325,1,552
issue,5.9902847249126445,7,553
dha,5.984704299426985,3,554
fukkin,5.980173411968275,1,555
twat,5.978642771551298,39,556
concurrency,5.9757532816137555,1,557
behaviour,5.96771625228225,10,558
fuckin,5.966179415442929,97,559
solve,5.96497751800662,22,560
proverbs,5.963823572863039,4,561
noida,5.962266063837481,1,562
deny,5.960366941126899,11,563
hinders,5.959454361997952,1,564
aamir,5.957167366251318,1,565
intolerant,5.955787366590209,1,566
lads,5.945967713572374,4,567
idiot,5.944785316522337,21,568
stadium,5.943572965734032,3,569
sst,5.938976320937007,1,570
replaying,5.937712157781999,1,571
exon,5.928866998238697,1,572
situation,5.925391469470538,98,573
stanza,5.925007533422854,15,574
apologies,5.91878942789638,9,575
bitchassness,5.916118018921116,1,576
faggets,5.9145009829247,1,577
getty,5.913686087953694,1,578
snowball,5.913565831941897,2,579
curb,5.913552708748881,1,580
brang,5.909675653390973,1,581
bcuz,5.903594538558345,21,582
olny,5.896183851274365,1,583
adverts,5.894986627570548,1,584
lankan,5.8929252265002425,1,585
marantz,5.889791367851183,1,586
costas,5.888177851666427,1,587
censorship,5.886806580040997,1,588
threads,5.8768064443405805,1,589
churchill,5.874614113242012,1,590
freezes,5.8658361412423625,1,591
dch,5.863245058713016,1,592
uncontrolable,5.86292681832824,7,593
irritated,5.860933873783564,5,594
----,5.857619422222296,2,595
communication,5.850107944743388,2,596
regreting,5.848140676837048,1,597
24hour,5.841340001961743,1,598
insert,5.838993509640373,12,599
angsty,5.836967750217929,1,600
tweetdeck,5.833659274897778,2,601
some1,5.83191524333289,12,602
alienation,5.827906416532047,1,603
every1,5.8277878553423745,3,604
ram,5.824702611147351,6,605
onside,5.823317488415526,2,606
malice,5.822746699652174,16,607
ronnie,5.822060491316202,1,608
subscriptions,5.820892052833007,1,609
languages,5.814160670971027,10,610
underlined,5.813976077406336,1,611
mistrust,5.811776485890912,17,612
preventing,5.810944350914297,1,613
aca,5.8109108535973615,1,614
malika,5.808755752026866,1,615
aggressive,5.805686236410777,4,616
idiots,5.805414173187353,29,617
reporter,5.805068081436448,14,618
arg,5.8022675454732004,2,619
fuss,5.800142689887921,1,620
inna,5.798579903920718,2,621
wud,5.794568521008303,10,622
dwn,5.787973809965712,1,623
vocal,5.780724981671007,1,624
ss,5.780362707339089,1,625
handball,5.779449681976505,12,626
gemma,5.775404052348182,1,627
inlove,5.7671109479702425,1,628
laundrette,5.764641775961321,1,629
habit,5.759218277787422,4,630
commentate,5.750732095833684,1,631
15minutes,5.750102201343461,11,632
bullying,5.749438370202517,4,633
lang,5.746647757005958,2,634
fag,5.736423783677094,11,635
liddle,5.733251805699403,1,636
context,5.732703109372292,8,637
drum,5.731261790081231,2,638
hole,5.72976721365139,89,639
tam,5.729613354229148,1,640
threaten,5.727012527173058,2,641
paddy,5.721480708192848,1,642
cheater,5.716994713815245,1,643
ensure,5.711905667391626,2,644
whyyyyy,5.711789890363458,1,645
makem,5.706935035464421,1,646
thay,5.703557827266822,1,647
locking,5.681238551496214,1,648
pensions,5.674883581200299,1,649
guitar,5.673256265154686,25,650
iranian,5.673131688976711,1,651
arya,5.668873514124195,1,652
drums,5.662442373480971,2,653
pointless,5.659288166877532,50,654
fires,5.658684447310458,1,655
tryed,5.655705273173002,1,656
friggin,5.652696835359837,9,657
gemini,5.652507868630621,12,658
inappropriate,5.650296055658924,2,659
destructive,5.647751552047501,19,660
dpn,5.646200579199625,1,661
rend,5.643352722226262,13,662
burn,5.640251866557554,86,663
umberto,5.6393938434235595,10,664
bukhari,5.637765697832028,27,665
stopp,5.636022742222243,14,666
hitting,5.629426485261867,19,667
ammo,5.627955613500296,1,668
cain,5.6273552394280895,3,669
beckett,5.627232353770289,1,670
price,5.626906709813581,11,671
digs,5.622345364857338,1,672
butthurt,5.622203299076091,1,673
fark,5.618815459497002,1,674
throwing,5.618081779243836,21,675
plugin,5.615256587113595,1,676
forehead,5.611792109879979,3,677
battering,5.610287544937087,1,678
georgian,5.600961010726658,1,679
checker,5.599785184589632,1,680
spare,5.598980057663959,5,681
sainsburys,5.598722862322878,19,682
confusion,5.595684407412118,45,683
issues,5.59565166395015,176,684
referee,5.585885220768325,1,685
arsehole,5.583866567102503,1,686
pacing,5.583556312795354,1,687
attn,5.582876910854219,1,688
comcast,5.581918033387867,3,689
injuring,5.580775839965028,1,690
angst,5.580480231679513,2,691
buss,5.577915002693853,15,692
stupid,5.571395563744193,261,693
flares,5.560147582418534,1,694
tore,5.55948831584428,3,695
multi,5.555667473779576,1,696
crucify,5.548754691043319,1,697
csn,5.546843484498508,16,698
palin,5.539375181736956,1,699
smoldering,5.5370837867699265,1,700
southampton,5.535254971535788,1,701
opposing,5.535007036130091,1,702
reduces,5.533272931639624,1,703
damaging,5.531392801198188,2,704
canceled,5.5277243604651245,3,705
5mins,5.5276403697623655,1,706
getafe,5.525396588878523,1,707
obnoxious,5.522973858753081,3,708
aggravated,5.522722872735464,2,709
afire,5.521853348539402,1,710
attacking,5.520208918289938,14,711
-gen,5.518958197603454,3,712
libs,5.518501823061944,1,713
gods,5.513802229159356,8,714
thg,5.513628669047747,1,715
bowls,5.509266406176024,15,716
scream,5.50453099870189,33,717
fired,5.502137921181099,16,718
infernal,5.500578339001448,10,719
adjectives,5.500012499097017,1,720
mob,5.499719759781552,7,721
reap,5.498342176100222,9,722
prevented,5.496619017121919,2,723
tariff,5.493733435964613,1,724
bp,5.491060806001439,1,725
adder,5.490749353224972,1,726
jabs,5.490344655905395,2,727
unfollowed,5.490044419892597,22,728
somthin,5.48632079323318,1,729
responds,5.483351446494756,1,730
neil,5.478083137789083,3,731
eastenders,5.475485340675023,3,732
twitt,5.472864660651311,1,733
selfishness,5.466830194015838,1,734
smokers,5.465471332593427,2,735
lanes,5.462123963066201,1,736
frustrating,5.457608690891353,33,737
alloy,5.454700927622985,1,738
wach,5.45364446480656,1,739
regret,5.451395637960099,55,740
barks,5.4511913029610035,10,741
cmon,5.4505304903914045,2,742
harsher,5.444791941939026,8,743
patience,5.434387410420775,14,744
sentences,5.431514274800452,20,745
doublethink,5.430655376103604,1,746
accuse,5.428822161266188,29,747
hense,5.421936776224698,1,748
avalanche,5.420421591013464,1,749
loud,5.420140247531231,78,750
sarcasim,5.418372493958343,18,751
fix,5.415707120986027,36,752
cedric,5.413692540003032,2,753
sooner,5.409767280315779,3,754
customer,5.408526429896828,44,755
pity,5.406332358910973,16,756
pvp,5.402141279922448,1,757
sumtimes,5.401597906669772,1,758
axed,5.399355658243929,1,759
tweeters,5.398625619554435,18,760
advantage,5.3938634885501315,4,761
ridiculous,5.391206625781649,44,762
ciggy,5.389548169370476,1,763
cla,5.384385704714333,1,764
goalie,5.3824591987585215,10,765
scarborough,5.3822637786210334,1,766
psalms,5.382041533187566,1,767
nero,5.381163076697234,1,768
wot,5.380237151074308,1,769
solved,5.379717533218881,1,770
tottenham,5.375974070597643,1,771
user,5.373850761422596,1,772
smash,5.371349705036738,19,773
trrying,5.370631665124298,1,774
inhibits,5.369767291538538,1,775
blimmin,5.367893981910863,1,776
eliminate,5.364335765868226,2,777
hashtags,5.362125353665366,2,778
longer,5.358001439840736,59,779
legalities,5.355947521852162,1,780
alzheimer,5.355478279954125,1,781
flippen,5.34950780251818,1,782
heedlessness,5.348839032488341,1,783
improper,5.346878040457042,1,784
inflicted,5.345366287309045,1,785
lvl,5.33419653915548,1,786
helpfull,5.334185650086047,1,787
undersell,5.332752461260467,1,788
condemned,5.33039632072528,1,789
chatroom,5.327713473235939,1,790
fafsa,5.325692697792344,1,791
trigger,5.320651117567658,3,792
allow,5.320468856569855,39,793
incorrectly,5.319563907834236,1,794
whatta,5.319369401780971,1,795
sauna,5.3188278704757455,1,796
queuing,5.317504555253038,1,797
douchebag,5.307083751293002,1,798
you.this,5.303631671295026,1,799
wolf,5.302243667556478,4,800
rhetorical,5.300906941939848,1,801
westwood,5.300613370604562,1,802
karo,5.29447501054462,1,803
correct,5.2928766082211425,3,804
upset,5.29168094325942,36,805
unburden,5.291001625164466,1,806
bayonetta,5.290538983414214,1,807
queue,5.289682988351531,13,808
necessary,5.28500079163538,34,809
belfast,5.284999658005551,1,810
rep,5.282587305245757,4,811
pronto,5.282569881565472,3,812
procrastination,5.277462138353091,5,813
activate,5.275308485084109,1,814
redundant,5.271212446121178,1,815
reschedule,5.270869396446535,1,816
btt,5.266552737681495,1,817
pearl,5.263672619013902,3,818
neeed,5.260888215155765,1,819
nae,5.255465516005665,1,820
precisely,5.254517677038919,3,821
altogether,5.25273030315911,3,822
ttk,5.243418009393238,1,823
malevolence,5.243049831626882,1,824
outs,5.238065719970039,6,825
wolves,5.237772021326087,17,826
mins,5.2377138025694325,28,827
protective,5.237355789624324,14,828
adebayor,5.234440836789643,10,829
mccormack,5.230752315139259,1,830
damned,5.230264617744009,14,831
camille,5.229722666304828,1,832
svu,5.222844691973203,1,833
hate,5.2222143402943235,1234,834
locked,5.2221705941803185,21,835
no1,5.219182549047925,5,836
nerf,5.2177760537901055,2,837
dsnt,5.216382088936181,1,838
skynews,5.214504040901505,1,839
uefa,5.213825000623197,1,840
napalm,5.212907923167997,1,841
sarcastic,5.212094227167542,7,842
fxck,5.210059649397603,1,843
rhetoric,5.208592353158526,1,844
punches,5.208133042638581,3,845
wildcats,5.206706726226177,1,846
repeatedly,5.205792043132751,1,847
diso,5.203322788940105,1,848
penalty,5.202498676563309,17,849
slut,5.201272181749143,13,850
understand,5.199541873889209,188,851
unwillingness,5.196204278002614,1,852
bother,5.194310306531245,39,853
mistake,5.194071991116495,19,854
intrest,5.191116522796342,1,855
helpme,5.190757375278508,1,856
sacking,5.190321396836635,1,857
suraj,5.184077377262514,1,858
realy,5.183278031935904,1,859
russian,5.182746457591085,3,860
gene,5.181631309077519,1,861
tags,5.17993173966251,4,862
uwp,5.178725187596048,1,863
earphone,5.178214319536408,26,864
faster,5.176260775229156,68,865
sport,5.173215043773941,25,866
verbally,5.172349888483373,1,867
cals,5.168307052660838,1,868
qui,5.167349823320567,2,869
retards,5.163805637363729,1,870
addict,5.1556584221045005,1,871
