word,score,wordCount,SVM_Rank
threaten,8.366258557548395,2,139
vigilant,8.3587012262386,1,140
population,8.355977083791222,1,141
ominously,8.345990116025717,1,142
escaped,8.33911476591434,4,143
vaw,8.322568892328132,8,144
trusting,8.31621181671901,13,145
million-,8.302890911050907,1,146
concern,8.268107220999816,12,147
uneasiness,8.196945651471195,5,148
scenarios,8.176575037513931,5,149
roc,8.147264145858053,1,150
drowning,8.144337907654768,1,151
conquered,8.1361436447875,10,152
noise,8.11509762484557,46,153
ksa,8.087450919917663,6,154
sightings,8.080056012173399,1,155
deactivation,8.046728150026802,1,156
denominator,8.043764169715553,5,157
secretive,8.022634545192801,1,158
doom,7.990572700193935,7,159
lurking,7.980279213946082,1,160
cliff,7.917727551543168,1,161
clatter,7.914948991523952,1,162
backfire,7.914155876075217,11,163
niggaz,7.907952172154083,9,164
faced,7.8750707099693145,11,165
horrifying,7.844355269109568,1,166
auch,7.839151610374363,1,167
thriller,7.802119109220691,1,168
wobble,7.789590327369115,1,169
collision,7.785626867874713,9,170
factors,7.766857831773302,6,171
wahlberg,7.760797182079577,37,172
scuttling,7.757710561673392,6,173
gatecrashing,7.726016193372409,13,174
snake,7.722248407011509,12,175
wits,7.71846858174856,1,176
factor,7.716686509745196,266,177
averted,7.694836751283875,5,178
wrld,7.689948953400363,5,179
timidity,7.687928375602549,5,180
influencing,7.681722776623098,7,181
eerie,7.6804434912235084,12,182
harm,7.674295683144811,27,183
dought,7.663905253254221,9,184
spilling,7.655747075403285,18,185
outweighs,7.652501392733746,8,186
prohibits,7.629143972641309,2,187
freaky,7.622219514051922,10,188
panic,7.618555699485831,57,189
safe,7.610710177766019,28,190
obeys,7.609302173785868,5,191
tx,7.60764284614717,6,192
unsure,7.587527928578973,1,193
trap,7.585717812333611,2,194
posioning,7.572916880687297,8,195
raised,7.569978420614661,11,196
obstacle,7.555448073502452,35,197
avoided,7.548422323660576,1,198
stalkers,7.548301668852316,9,199
wrath,7.542813244905762,1,200
suspicion,7.541892066046557,11,201
symbole,7.536525013774453,1,202
rd,7.532012225663343,2,203
oppressive,7.516145861523999,1,204
aggressive,7.507649264409077,25,205
obey,7.506844689992988,51,206
gamble,7.503413920849951,12,207
unstoppable,7.485295825387707,15,208
conspire,7.477782046078258,1,209
satan,7.4557131458670165,22,210
nhat,7.4406159541761125,13,211
terrorism,7.433862601429893,17,212
zimbabwe,7.425724860331835,7,213
overthrow,7.424464269555362,1,214
odom,7.41840160361978,2,215
prevent,7.4097583485777845,9,216
treachery,7.4081667514762195,1,217
growls,7.4044253834371885,1,218
prevents,7.395217134475967,5,219
chupacabra,7.385004212363033,6,220
percieved,7.384125938764404,1,221
creepiness,7.3824400219859765,1,222
framerate,7.371728744206173,1,223
complacency,7.370660491563564,9,224
drown,7.3627851052284825,5,225
prevented,7.348684069727009,8,226
dooms,7.344582389996267,12,227
besets,7.34145546661142,1,228
alcatraz,7.340317139496488,1,229
shivers,7.339885935160897,15,230
interspecies,7.33946341516296,1,231
gore,7.3342097540469595,3,232
neutralise,7.33146199554485,1,233
avoiding,7.322605790764769,21,234
daring,7.31248078732469,1,235
worries,7.3116332858022925,9,236
psa,7.310294326906123,2,237
fatal,7.303014007873559,2,238
shadows,7.291545059748447,19,239
ark,7.272121022529863,1,240
exposing,7.27062848640016,1,241
von,7.2663691401868675,12,242
executed,7.255937417099986,4,243
safer,7.249061298929528,6,244
slaughter,7.2335069741220765,9,245
die,7.2317303453050705,124,246
future,7.231395640621881,244,247
longevity,7.212106122376658,2,248
restr,7.192581054840436,1,249
deaths,7.189572728524599,2,250
trust,7.189478341457841,130,251
avoid,7.184282656938013,170,252
overuse,7.182623007066585,1,253
defendin,7.181164041297831,12,254
beast,7.17071314502322,17,255
monster,7.1706287477067505,14,256
gripped,7.160665869569338,4,257
pandemic,7.1534601282458015,1,258
jaguars,7.146402196183451,1,259
worrying,7.138077922035422,16,260
attracting,7.130877911596408,5,261
bys,7.111238091260268,8,262
secret,7.104395696686943,31,263
terrorist,7.100167413348262,6,264
silenced,7.086049694237325,10,265
tribulation,7.078081397607868,1,266
empires,7.071809768521641,4,267
overcoming,7.058896032090196,2,268
slipping,7.058770729813645,18,269
exceeds,7.056461925250469,1,270
worry,7.050321737332296,130,271
aquarius,7.046967369234715,7,272
muting,7.0247928852216415,6,273
forbids,7.0088553542449255,10,274
entering,7.0081890836161005,2,275
hype,7.006006921497175,3,276
joeys,6.99210188727049,1,277
dared,6.979480929649084,12,278
horror,6.975212982234122,68,279
shadow,6.969063237734892,36,280
wranglers,6.96409028368095,1,281
bats,6.9623884539322365,8,282
nervous,6.954569239622811,99,283
slay,6.953372783239331,1,284
worried,6.931313094441577,17,285
haunt,6.919294282015802,14,286
survivors,6.918617391379039,16,287
lizard,6.915303912907468,1,288
torture,6.909600869828882,1,289
miscalculation,6.8974236047794495,1,290
ncis,6.878623662971288,1,291
drones,6.873844465229448,1,292
reared,6.872737188921412,1,293
diservice,6.8724706026850715,1,294
clash,6.871872476816984,1,295
gator,6.858324721859999,4,296
spies,6.8508079928163195,9,297
niggas,6.8490765865446495,74,298
din,6.821553837396634,1,299
ptl,6.811519350354961,2,300
fairway,6.809501414866974,1,301
planet,6.801498459116688,26,302
witnessed,6.791415042568675,1,303
defy,6.791070999681554,2,304
cage,6.778071014263023,2,305
intrigue,6.776058498679483,1,306
influence,6.774017587915305,2,307
psychotropic,6.773181866916489,1,308
anxiety,6.763777154971562,98,309
spawning,6.759287875382963,1,310
impact,6.757881668381336,31,311
violence,6.751856207846531,10,312
instinct,6.750595756735273,7,313
potentially,6.724610069696409,1,314
ppv,6.711526130732215,2,315
backoff,6.704619360522306,1,316
dictatorship,6.700605277748592,9,317
ambiguity,6.684857056046882,7,318
tigers,6.678597535248197,12,319
prophecies,6.678001740851973,1,320
refuge,6.674528343859237,2,321
panicking,6.672892415322851,1,322
nadal,6.670080233792611,1,323
bald,6.664699071032793,8,324
huber,6.650598393502013,4,325
commit,6.641964009867736,5,326
fateful,6.6393681515395535,16,327
key,6.639082120625297,25,328
leap,6.635841990001501,4,329
magnifies,6.603700836288047,1,330
wolves,6.589592654162283,16,331
afganistan,6.57583036734736,1,332
landen,6.573024995430477,1,333
droppin,6.571155696516335,1,334
bin,6.570276221427549,3,335
billboard,6.554430405156879,1,336
inquisition,6.554030640725207,1,337
nma,6.54610983446307,1,338
trigger,6.543284475691283,9,339
regimes,6.54168440186899,8,340
succeed,6.540372862720276,14,341
k.d,6.540062569422329,1,342
creepy,6.52894418447186,19,343
parkour,6.528936432028635,1,344
roar,6.5241810449886195,2,345
precedent,6.520874983168608,1,346
mayday,6.509629539581758,2,347
unpredictable,6.5086873584443925,1,348
accidently,6.505160970133526,1,349
obstacles,6.503655639771197,7,350
dreads,6.498631510071534,1,351
vulnerable,6.493628850721306,7,352
lions,6.493177289317277,12,353
infiniti,6.487196106224616,2,354
death,6.483083119365636,137,355
footsteps,6.474862392466012,1,356
prohibit,6.474182706542632,1,357
rogan,6.4697127426342895,5,358
demons,6.468430039360903,8,359
potential,6.467196729371873,47,360
complicity,6.464015516515807,1,361
marrying,6.458377683586104,3,362
dove,6.454768342150109,1,363
unelectable,6.445489797720137,1,364
entity,6.445486076119559,1,365
shhhhhh,6.443471770225306,3,366
raising,6.439614728202253,2,367
heels,6.4378457224592545,22,368
armed,6.435438944342636,1,369
thrus,6.399985334214966,1,370
fishbowl,6.3956275380193475,1,371
hoa,6.393794260668987,1,372
confront,6.38843095382498,9,373
facing,6.3842867369004175,19,374
scenario,6.380940012157902,7,375
dimension,6.362524893397212,1,376
sf,6.355559286549929,1,377
crashing,6.34326659198641,3,378
subjected,6.336690573752068,2,379
species,6.335087821345938,15,380
overthink,6.334721198780565,1,381
overshare,6.328060118663846,1,382
overcomes,6.327398343621154,1,383
projected,6.325379915954687,2,384
size,6.314200947392493,36,385
governed,6.312895748804346,7,386
monsanto,6.31042987460013,1,387
nu,6.310130544164632,1,388
pg13,6.3081242853305035,1,389
spill,6.3062415749508025,2,390
transcends,6.300858597816045,1,391
satanic,6.29596025574711,5,392
commandments,6.290126312933905,6,393
offend,6.286876255681292,7,394
flops,6.2823385802101885,5,395
urges,6.281093786436541,21,396
mccall,6.276030561736486,1,397
odessa,6.272821640042792,1,398
recede,6.269804075960391,1,399
wwe,6.254928339406051,2,400
darkside,6.253609481626623,1,401
masculin,6.253023349367769,1,402
decreasing,6.251599299262278,1,403
controlling,6.2495869908281625,3,404
despite,6.242722575451398,11,405
succumb,6.237148242775158,1,406
hindrance,6.2289928889736474,1,407
keys,6.22452453130079,12,408
hid,6.2139572839650326,4,409
fierce,6.2108947885272565,3,410
violent,6.210396385806421,4,411
dodgy,6.2087263127942816,8,412
flop,6.199829620824785,3,413
hypnosis,6.195596179299491,1,414
succes,6.192330090570014,1,415
techniques,6.191296128134938,1,416
detrimental,6.189494236436892,1,417
heedlessness,6.181998383552971,4,418
hiding,6.177147704939377,10,419
brave,6.173580747061712,28,420
confident,6.169779584743897,3,421
censorship,6.165499604653917,4,422
hazing,6.165080447296461,1,423
undefined,6.15555479148873,4,424
chocking,6.154531503972123,1,425
shadiness,6.15188345652802,1,426
nl,6.1404984352871095,1,427
movember,6.13532746555126,1,428
intel,6.127687422045678,1,429
wld,6.12709363244558,9,430
guard,6.12627632991295,27,431
controlled,6.12415047482982,2,432
creeping,6.120510463303162,3,433
privacy,6.10223218034117,9,434
disaster,6.101350715496826,8,435
awareness,6.084752436918366,12,436
uncontrolable,6.072166861635867,1,437
loosing,6.0643921805448695,1,438
bitten,6.062742383850352,1,439
hurdle,6.055766735151817,1,440
msu,6.046292187709663,1,441
poisoning,6.028922067093909,2,442
il,6.028298524226219,6,443
edge,6.026485488398363,9,444
suspense,6.016985081724572,4,445
losin,6.014472983219743,2,446
unnecessarily,6.0138004674237315,1,447
duely,6.004423741565046,1,448
kill,5.9968948675363345,155,449
kept,5.99674889748784,11,450
ptsd,5.996469697008963,12,451
submission,5.994508492278711,1,452
ingrained,5.990082091810675,7,453
cockblock,5.987455436400222,1,454
silencing,5.98389606055026,7,455
pitbull,5.983845342796189,2,456
mankind,5.978309224600826,14,457
prophetically,5.976972647826222,1,458
guetta,5.963007070958642,1,459
malevolence,5.96183954305314,1,460
squashed,5.960999193981555,1,461
creeps,5.9574646213702644,15,462
unintentionally,5.955817338154783,1,463
breeds,5.950639674523874,7,464
toll,5.947479457112912,2,465
bold,5.938948627529047,3,466
pakistan,5.93833123367994,3,467
traps,5.9365161200341845,8,468
trustin,5.935365513890115,1,469
condemned,5.9127988424921725,1,470
contradiction,5.912454674934587,6,471
coward,5.910403285474249,13,472
witherspoon,5.9101087651348205,16,473
restrictive,5.9047756248531105,11,474
encounters,5.893041853705087,8,475
terrorists,5.89024360176133,52,476
destruction,5.882339957881573,1,477
uncharted,5.875531705766821,1,478
gangster,5.871781939025167,1,479
4rm,5.864057332404638,2,480
texas,5.860455126144734,7,481
indecision,5.858649396363336,15,482
damaging,5.857722281317113,3,483
disapproval,5.8565963768762,1,484
convictions,5.8531153489426275,12,485
hyping,5.848931368722338,1,486
vs,5.8449872439143205,46,487
draft,5.84191368196148,3,488
gunshots,5.83441296414198,7,489
traumatic,5.83399875890517,1,490
flattens,5.829783436519628,1,491
growl,5.827937681228184,1,492
aus,5.815678129040051,4,493
mantis,5.815627490425667,5,494
underlined,5.813164718706586,1,495
oppression,5.803058103131721,15,496
baptist,5.800757078173076,2,497
importance,5.7997471364247515,1,498
bloodsport,5.798779797371708,5,499
covey,5.7940648101100285,1,500
dentists,5.793652415349452,1,501
lossing,5.792390550557314,5,502
hostage,5.787078751964893,3,503
liberties,5.783671648316979,12,504
evades,5.782601752559665,1,505
unleash,5.780607153315566,2,506
flares,5.769018803292065,1,507
foothold,5.766363133406382,1,508
blueprint,5.764061080982035,1,509
obedience,5.761930108789015,1,510
limiting,5.7556304925281125,11,511
upsetting,5.755300559510743,3,512
force,5.749667871950134,59,513
clippers,5.748821793218166,2,514
roadhouse,5.748810798860966,1,515
step,5.7457893903639405,99,516
execute,5.745240263564478,12,517
sketchy,5.741121528785927,7,518
reassure,5.739449032237877,3,519
humans,5.738249639354215,23,520
rememba,5.737607812200354,1,521
sirens,5.7357792154292095,1,522
amok,5.733935382046645,1,523
dare,5.730595178599785,46,524
boldly,5.730315602564378,3,525
doubt,5.726441251858893,70,526
sickest,5.724024743649787,7,527
molestation,5.715728298793826,1,528
cliffs,5.708050108950635,1,529
edmond,5.706423807416836,9,530
beards,5.694889164321118,1,531
deed,5.68541657330519,1,532
faith,5.68404706749244,258,533
overcome,5.683420752377025,31,534
disposal,5.680048201346107,1,535
intensity,5.679979855883929,1,536
migr,5.676697963296803,1,537
yrs,5.662830465018621,24,538
freak,5.660539592328128,26,539
keeping,5.659451095511997,31,540
tyms,5.656015502253795,1,541
songtext,5.634439094816162,1,542
insued,5.627437690195373,1,543
phi,5.6247687894878196,1,544
locked,5.624258816657367,4,545
jinx,5.623658396006079,1,546
serpent,5.621281189675941,1,547
limits,5.619339971882328,26,548
forbid,5.616511910737871,7,549
caesar,5.611485974969026,1,550
pry,5.610854483130275,1,551
nutjobs,5.609296674045821,1,552
unauthorized,5.605529906592565,2,553
rescuing,5.598622913561953,6,554
stopping,5.59755335143603,3,555
dinnae,5.595450521336686,1,556
anaconda,5.5953748693546554,7,557
bldg,5.593890565902801,1,558
inescapable,5.59247171129201,1,559
disfigurement,5.5859651071566985,1,560
ocd,5.58507592196461,1,561
controls,5.5844051696905765,7,562
battering,5.577213563725465,1,563
guarding,5.576405375340496,1,564
insecure,5.574685919508715,1,565
desist,5.570113177364085,1,566
overriding,5.565587901736448,1,567
cohorts,5.565536850348261,1,568
yhu,5.5615268403612035,9,569
sizes,5.556444469341905,2,570
stepping,5.5506411261541535,1,571
populace,5.550506638973362,2,572
caz,5.548151858689382,1,573
cumin,5.5425656230354186,2,574
motivator,5.539684810749114,7,575
accidentally,5.539220643987116,26,576
wrestle,5.53723586466295,13,577
zombies,5.536054250688955,7,578
underscores,5.535515993891343,1,579
akhtar,5.534708175448134,1,580
embarrassment,5.529122187886085,3,581
drone,5.528982398828934,10,582
against,5.527765965619357,123,583
stoke,5.527173234447403,3,584
situations,5.522862413638872,1,585
verge,5.5228125714122545,3,586
number,5.521211845149788,40,587
uncomfortableness,5.518133466137896,1,588
falling,5.512616017091222,50,589
survive,5.512554812229894,3,590
nasr,5.510416185195309,1,591
causing,5.507182394476715,2,592
frequency,5.504834286445713,1,593
perish,5.501317251341472,8,594
amped,5.498541395517644,1,595
fuelled,5.497022855977862,1,596
suffered,5.492740147870843,7,597
doomed,5.492278696390948,1,598
regime,5.491223456528846,1,599
altitude,5.484929767957136,2,600
triumphing,5.482393689684466,1,601
fathering,5.478639842074268,1,602
possibility,5.475306590877489,6,603
raise,5.470474591278725,3,604
overeem,5.456948635718442,11,605
result,5.45214454491996,13,606
inspite,5.442458525604089,1,607
educating,5.436977594483312,11,608
strongest,5.435052856892711,28,609
decree,5.433444438364452,4,610
tigerfish,5.433374561397196,7,611
1503,5.428793150468736,1,612
rapids,5.427162572266872,1,613
voiced,5.426287883623873,7,614
careful,5.424182310025708,1,615
agencies,5.4230106145190335,8,616
homophobia,5.420218874939966,10,617
lawnmowers,5.4134802160115,1,618
shook,5.412985565521451,10,619
leash,5.412845216518448,8,620
devastating,5.411275933150717,1,621
-never,5.404880360887957,4,622
increasing,5.401498186680654,1,623
loathing,5.3974416527677604,93,624
reign,5.394729223754224,3,625
ft,5.388447280653878,10,626
stalking,5.379938589941927,2,627
pushes,5.377575654321604,6,628
success,5.373688211069302,78,629
labiaplasty,5.369814452185527,1,630
undercooked,5.366855615633838,1,631
abide,5.356681808983498,6,632
filmed,5.354430094654516,3,633
clause,5.352813239927658,9,634
courage,5.352557698408308,170,635
roddy,5.349650727369778,4,636
numbers,5.347005427159704,3,637
roanoke,5.343213547246935,2,638
ego,5.3397024880477915,3,639
assured,5.335752323165867,3,640
tipping,5.33457010271303,2,641
somali,5.333506332983567,8,642
abusive,5.333477778971666,1,643
surviving,5.330735092431251,2,644
germs,5.328705840981729,2,645
zion,5.325756846530706,1,646
reassuring,5.314154632157077,1,647
defo,5.313943826199021,2,648
quesy,5.309818886510994,4,649
commitment,5.30804100441704,9,650
rampant,5.3005808809295525,1,651
clowns,5.300007809126187,17,652
issue,5.295672016275011,20,653
forbidden,5.293485812056017,5,654
replaying,5.290103048612423,8,655
inhumane,5.28576039941268,6,656
forcing,5.273639874577327,10,657
castrated,5.271548451845885,1,658
protecting,5.269546652912591,4,659
qaeda,5.266507563683899,18,660
chng,5.265619585860739,1,661
implants,5.257835013440121,6,662
nutters,5.257180679462344,1,663
distance,5.249091864492219,10,664
falls,5.248843183361748,18,665
effect,5.237721366805939,35,666
ensured,5.234562714489758,1,667
ragdoll,5.233637780985451,8,668
push,5.230850629788266,35,669
unwanted,5.229480946956343,2,670
expose,5.2283904601989,12,671
artest,5.227737406147083,6,672
roofy,5.226444148979687,1,673
failure,5.2201302192425985,123,674
cited,5.217079514253365,1,675
stray,5.213568809435698,11,676
unproven,5.21202117021618,1,677
planetary,5.21148754770002,1,678
chances,5.2092550580845,8,679
dominance,5.209032011319142,1,680
ensuring,5.204038903037567,1,681
nightmare,5.203994506711304,30,682
exposed,5.20287291620923,7,683
drills,5.199019323795573,12,684
hairspray,5.197582799398204,1,685
beliefs,5.195040369961713,1,686
deming,5.19098659012442,6,687
gagging,5.189652520152773,1,688
psychopaths,5.18327398654775,1,689
disturbing,5.182053201362422,11,690
rednecks,5.180628686984849,2,691
nog,5.179229929534569,2,692
prospect,5.17886496672955,3,693
visa,5.175850820906797,2,694
franchise,5.169084071979752,1,695
paralysed,5.168358087720932,7,696
loud,5.1676473323723755,76,697
creeped,5.163121954649056,2,698
lure,5.161417569739868,7,699
translates,5.1572438544522115,1,700
choke,5.156567677970022,2,701
hitler,5.155849177224213,1,702
sharting,5.153730780967138,1,703
noisy,5.153465501863714,1,704
contractors,5.153260469720833,1,705
loo,5.150237992049879,1,706
generated,5.14992027814693,1,707
fate,5.144951529947669,13,708
confluence,5.141242337537375,1,709
reminder,5.1384925247956605,15,710
discussed,5.13844582673004,1,711
cowards,5.134731509204361,12,712
nj,5.127380782302459,5,713
mgmnt,5.121456511790748,1,714
mistaking,5.118022208605824,1,715
gutsy,5.1138467098156415,1,716
u2,5.110977684435092,2,717
misinterpreted,5.105718435613848,1,718
tgw,5.105678295542573,1,719
hostile,5.102959054349306,2,720
gt,5.1012768772233015,1,721
attenborough,5.100795871432769,1,722
replay,5.099360602991357,1,723
sunnis,5.095565424821514,6,724
attempting,5.095329920169679,14,725
roaring,5.09484691802466,1,726
herd,5.090328119861071,1,727
quarry,5.088998739478266,1,728
mistakes,5.08597028961333,19,729
losing,5.08572877250996,103,730
chilling,5.085607970675386,18,731
aware,5.082197474642515,23,732
goi,5.081954369971003,7,733
shakiest,5.081869489304112,8,734
exorcisms,5.079512589185832,4,735
sadiq,5.0745549651564765,1,736
deff,5.072072044954749,2,737
priories,5.064618727159047,1,738
faw,5.063994979728241,5,739
galaxy,5.059379783970993,1,740
violations,5.0591455877672455,1,741
#nfp,5.057877570689268,1,742
protect,5.0524085809265,19,743
imagery,5.050484510296574,2,744
conditioned,5.050048890097582,7,745
captured,5.043446459426972,1,746
aspca,5.041960831060942,1,747
tumble,5.041436646754067,2,748
stalker,5.0385153869001975,1,749
enemies,5.030900893518416,13,750
shove,5.028109303536944,3,751
marines,5.027129875138154,1,752
guards,5.026650996985326,1,753
procedures,5.024527860266101,6,754
stares,5.023282296245448,6,755
lands,5.018154501607992,79,756
operation,5.017144511445794,5,757
believing,5.016662170947666,2,758
vis,5.0121212583393095,1,759
puts,5.0115093570049,15,760
apes,5.008862280374608,1,761
dying,5.008367588083127,28,762
vince,5.007055910165692,3,763
fx,5.00482998210173,1,764
rising,4.999087164906274,15,765
affect,4.998821179335538,12,766
drag,4.995896957106847,7,767
irrational,4.994526616265202,17,768
hugz,4.993973222508611,1,769
laws,4.9923086662305876,15,770
on-,4.991492450942964,1,771
cave,4.991414211268403,3,772
julio,4.9887443592880585,7,773
beafraid,4.986717483506798,1,774
prediction,4.983279943982117,8,775
regardless,4.982690332761413,4,776
inevitable,4.982687644525228,1,777
consummating,4.979085350990531,1,778
v,4.977209565397576,28,779
unrelenting,4.9762524272920805,5,780
humanrights,4.974796072681999,7,781
repress,4.968920990103294,1,782
robinson,4.960795342640784,1,783
effect--,4.95888930527301,9,784
organizations,4.957034778033775,1,785
destructive,4.95672884549042,8,786
magnifying,4.956283320581407,20,787
rise,4.953697988817186,11,788
unbridled,4.952016792522893,1,789
reigns,4.9506699672705015,1,790
chemicals,4.9493952821806415,6,791
ledge,4.944582144381223,1,792
repeated,4.943701654514738,1,793
constricts,4.93690211829578,1,794
viability,4.935049561853801,1,795
escape,4.934522207032963,10,796
lh,4.9328927943442205,1,797
fence,4.932808271833865,4,798
stricter,4.929995196124455,1,799
cockroach,4.926253350778075,23,800
confronted,4.923070659326126,2,801
injuring,4.922715119136479,1,802
ins,4.9216251934360695,1,803
wach,4.920031074956443,1,804
viet,4.9128223664878234,1,805
dolphins,4.912686966529077,4,806
blindside,4.912219659037843,1,807
locking,4.909791918981627,1,808
realising,4.907991688353482,4,809
eliminate,4.90792387429407,5,810
wla,4.907654759296071,1,811
starvin,4.906417913954623,1,812
associating,4.901806117722731,1,813
preaches,4.901144692170362,1,814
safely,4.898815098094614,1,815
forces,4.897698904070846,39,816
knowing,4.895187708199605,98,817
spotter,4.891573111079383,1,818
assassins,4.8862737646635415,1,819
ensure,4.885786395776668,2,820
lock,4.8852002775379715,8,821
increases,4.884271192506241,2,822
11yr,4.882626068167653,1,823
unticked,4.882580526749719,1,824
keeps,4.882236196560436,70,825
respecting,4.882214195858346,1,826
incident,4.878617639299743,1,827
spaceship,4.876485619289683,1,828
ordeals,4.876000028988447,1,829
keepin,4.870590368579306,7,830
probable,4.869645348877236,8,831
guarantee,4.865763232876728,9,832
dentist,4.863684682097198,75,833
surpasses,4.863006422775543,3,834
annihilated,4.859864152096,1,835
hairdressers,4.852580166891648,1,836
happen.i,4.845469479774873,1,837
protection,4.844313759764141,10,838
yow,4.842702327706803,5,839
vibe,4.834400434842426,2,840
control,4.82990836905636,137,841
spider,4.8276993048881955,50,842
haqq,4.8265868541403645,1,843
banning,4.822346920589198,1,844
thuggin,4.820402856771,6,845
anarchy,4.817724404199666,3,846
fma,4.817647991927106,1,847
extreme,4.815243220255297,22,848
eyebrows,4.8147781716129465,15,849
affects,4.806132198411227,14,850
holds,4.803968652678098,64,851
aâ,4.801044103135358,3,852
biss,4.800671213720788,1,853
incapacitate,4.800119370662686,7,854
faithfull,4.799054699900766,1,855
neg,4.798204554023124,18,856
pretext,4.793489171496142,8,857
slips,4.792576006349584,15,858
supernatural,4.789148959710596,7,859
dominate,4.787692946393963,13,860
soudain,4.786747585798448,10,861
outcome,4.7853843080572975,6,862
abortion,4.7852551621105475,1,863
agents,4.78258135126962,6,864
excel,4.782388727878132,2,865
sigur,4.778251723924086,1,866
posed,4.777025993683753,1,867
inspections,4.774518297900307,1,868
huie,4.7716214546260245,1,869
governance,4.767595628921714,1,870
imprint,4.766024174362487,1,871
