Word,Value,Freq,SVM_Rank
prayer,16.96517552676662,4,152
philadelphia,16.94845898106893,5,153
tanzania,16.93555950023312,1,154
wreck,16.898115230484372,5,155
lsot,16.876568883038097,1,156
molested,16.87444996470812,3,157
pray,16.871514648607757,14,158
vomit,16.863976236977116,1,159
humbling,16.817118735899697,1,160
erving,16.808899654971626,1,161
messaging,16.767597008645033,1,162
di,16.721672317120692,1,163
protections,16.69855824240902,2,164
wilson,16.67445009171663,1,165
tug,16.673835782817847,1,166
opera,16.623179629684905,1,167
restoring,16.599433015180708,2,168
ashore,16.55762593485879,1,169
"80,000",16.55491781024668,2,170
mined,16.54052797194268,1,171
lions,16.47252028740585,2,172
role,16.410641988062736,8,173
historic,16.392058119846496,1,174
tragedies,16.38608027003903,6,175
devestated,16.35761491041164,1,176
walsh,16.35597550707587,1,177
counselling,16.34254593312903,1,178
rato,16.29434634659711,1,179
snack,16.288206140156277,1,180
decompensating,16.288089671040986,1,181
losses,16.23643911695526,1,182
june,16.231369764411937,2,183
tear,16.21499086036703,4,184
quotas,16.21450071274922,2,185
bolivia,16.172698577624615,1,186
10-month,16.134576850033383,1,187
aisle,16.111818327433568,1,188
loss,16.10433096816012,23,189
waterways,16.090718363927756,1,190
playgrounds,16.08512960759372,1,191
willoughby,16.05411831882276,1,192
"1,800",16.025836246928954,1,193
bleed,16.020092068492005,2,194
bad.i,15.992685067758943,2,195
picnic,15.981213489702371,1,196
isil,15.980742606685075,1,197
lockets,15.975810578024367,2,198
burns,15.934941953996661,5,199
lost,15.92384690318321,66,200
bernardo,15.909655223621206,1,201
eagle,15.905583582183668,1,202
andres,15.854211262659073,1,203
victimized,15.841781048789889,2,204
coach,15.838860483530143,1,205
lakes,15.812868199355398,4,206
trafficking,15.752812798503667,1,207
wound,15.724321761048708,1,208
mentor,15.721367938743734,1,209
traffickers,15.705214589088454,4,210
opiod,15.660307044158925,1,211
conveying,15.633168332344896,1,212
uprising,15.624674430602957,1,213
heal,15.58021718831336,2,214
asylum,15.565025486425396,1,215
verna,15.56212250210242,1,216
positiion,15.537681756489837,1,217
resign,15.531062459199307,1,218
sticker,15.523945169415432,1,219
estimate,15.503627156452962,1,220
3.6,15.485685000762812,1,221
yellowing,15.478125950233382,1,222
architects,15.476058301446725,1,223
miscommunication,15.455800382671798,1,224
flour,15.403966365692122,1,225
orphanages,15.399764606593509,1,226
syria,15.344842538973994,23,227
contraceptive,15.336472208338245,3,228
cleansing,15.320871331086826,2,229
transportation,15.277135637435139,3,230
jv,15.252452108846297,1,231
richter,15.214961271801654,1,232
learnings,15.214829199357462,1,233
rough,15.203219584711325,3,234
aww,15.18809618257952,1,235
pathology,15.180738240945812,1,236
grandi,15.157463573923406,1,237
penalties,15.151687692436907,1,238
paris,15.106163964971506,16,239
sympathy,15.093280074066994,18,240
vulnerable,15.089031406981436,5,241
breakup,15.079627779194224,1,242
minneapolis,15.062550201550385,1,243
extinctions,15.051860408470718,1,244
cholera,15.02494336034763,7,245
tickets,15.015263351905999,1,246
corrections,15.013537677359428,1,247
fewer,15.001119277039601,3,248
restored,14.974604075081563,4,249
transparent,14.95245980764995,3,250
sicking,14.947943517667161,1,251
razed,14.937389226250653,1,252
delicia,14.930159949589578,1,253
cui,14.914049962034872,1,254
infant,14.913838659463183,1,255
guidance,14.906626553373984,2,256
sickness,14.8959198265101,2,257
brim,14.891092516057261,1,258
diagnose,14.85931825833518,1,259
casualty,14.855667114422834,1,260
cocunut,14.849343226346027,3,261
grieving,14.840334959547347,3,262
plight,14.827937946297018,3,263
insensitive,14.827745164893757,1,264
cake,14.824086959756082,1,265
"30,000",14.81710858868684,1,266
rebuild,14.797465371826961,3,267
roles,14.781387867689327,1,268
neighborhoods,14.772832496413832,4,269
illness,14.764210043154472,14,270
hormonal,14.754854239709998,1,271
eagles,14.727602503290262,3,272
argentina,14.723842906719968,1,273
survey,14.718015178794227,5,274
brutalized,14.687602976069241,1,275
dashboard,14.68173529472042,1,276
communicate,14.67148389905669,4,277
turmoil,14.656256945208733,3,278
sensationalism,14.650153662007645,1,279
tragedy,14.646213793565243,29,280
"350,000",14.631483761201876,1,281
sheilds,14.612984619059327,1,282
organ,14.611275690576692,1,283
re,14.608339308788503,8,284
humbled,14.602765841059563,1,285
sista,14.594724280372192,1,286
hurst,14.591928905060824,1,287
amira,14.588197569171745,1,288
airlines,14.582391137752703,4,289
roll,14.56682268798036,3,290
shelby,14.529664013829068,2,291
resignation,14.526061587179248,1,292
"100,000",14.514673612275478,2,293
leprosy,14.508095639731442,5,294
coin,14.477047951566318,1,295
sisters,14.472739812526674,7,296
adolph,14.470364913540054,1,297
86-year,14.460927657419768,1,298
warplanes,14.301829529848975,1,299
ministry,14.296386264681379,1,300
maia,14.293547066533362,1,301
shootings,14.281387524209412,14,302
district,14.271970870050874,3,303
restitution,14.262384187938165,1,304
d.c,14.26205657467827,1,305
shores,14.255606060860897,1,306
filippo,14.254286466844617,1,307
copy,14.238811705770642,2,308
liberty,14.214011871198464,1,309
’ve,14.199836127457425,5,310
frankenfood,14.156900604354517,1,311
santiago,14.130518661879512,1,312
ads,14.129630785180305,6,313
burned,14.076277950316031,6,314
card,14.054474764777106,4,315
capture,14.039548493004512,1,316
doherty,14.034073514402339,5,317
conflict,14.013792848715964,21,318
financially,14.011022511002123,3,319
"180,000",14.009919022445667,1,320
planes,13.998218872440832,1,321
manipulative,13.987433741721512,1,322
mercy,13.923813298726479,1,323
poach,13.923268043649022,1,324
mediterranean,13.91895261286656,4,325
immigrate,13.907113746322947,1,326
revenue,13.906588725542575,1,327
send,13.896320838973969,12,328
brink,13.894122042437562,2,329
"200,000",13.885962072040256,2,330
penalty,13.882027995923481,4,331
1.4,13.876068543566811,1,332
flips,13.852798888954629,1,333
connections,13.851190035059616,1,334
boats,13.847609089660976,5,335
unrest,13.835223787716776,7,336
highjacking,13.825307437877683,1,337
colonization,13.818729642082674,1,338
bindi,13.811389019970854,2,339
opportunities,13.804296789898716,3,340
tragic,13.799430071968791,29,341
accountability,13.778205714133854,1,342
hello,13.766512927935908,29,343
privileged,13.765808919240591,1,344
mallika,13.742463312423675,2,345
murchison,13.733026161551718,1,346
airline,13.725215764168821,2,347
trinkets,13.716018746107766,1,348
syrians,13.714920177031315,1,349
remorse,13.700471745289027,3,350
shelled,13.68148529982558,4,351
arson,13.676747185695104,1,352
indystar,13.66857088148361,1,353
minister,13.666948687502595,1,354
"2,000",13.642909079182491,2,355
murdered,13.631661883164835,12,356
sts,13.60706954363413,1,357
oust,13.587715721836302,1,358
rapids,13.570042988535269,1,359
weigh,13.569259073020564,4,360
"400,000",13.554193643232283,1,361
november,13.549475305577706,6,362
nutrients,13.548600517013641,1,363
anchorage,13.5341069384445,1,364
"8,000",13.523768151736414,2,365
cries,13.513236429347502,1,366
fudging,13.495976182703355,1,367
vessel,13.495120209475735,2,368
psychologically,13.488805392256287,1,369
pun,13.483319199907204,2,370
photo,13.481798733886128,6,371
spreads,13.476906668221934,2,372
2196,13.461684900290045,1,373
ilness,13.455919766444246,1,374
crescent,13.455789929989901,1,375
tragically,13.450668280553279,1,376
theft,13.448587918417994,1,377
land,13.409289053929731,35,378
"1,600",13.38934340254132,1,379
station,13.385768093755466,3,380
salley,13.366416091749496,1,381
sharks,13.364941187497243,4,382
paper,13.337388215701461,4,383
roberts,13.326688862207266,2,384
iconic,13.322853859644107,2,385
sabotage,13.322721782952078,1,386
richer,13.31948801852134,1,387
mushed,13.299540739608494,1,388
typos,13.297218790300649,1,389
nov,13.283864687738852,3,390
gosh,13.277573797868339,4,391
sweetest,13.274202969939061,1,392
unformatted,13.270497957647697,1,393
cry,13.269207314198702,5,394
exposure,13.262346731641108,2,395
collating,13.25057476825294,1,396
moly,13.245247262102199,2,397
roller,13.244731010055219,1,398
memorial,13.241227986435451,3,399
spiritual,13.222111500754972,1,400
precious,13.213838138338748,5,401
miracle,13.1996225533784,1,402
rehabilitated,13.18499521417045,1,403
villages,13.172108912411373,6,404
reevaluate,13.167665782410472,1,405
invasive,13.165495908763246,2,406
disease,13.149460184992064,23,407
translates,13.14304773439456,1,408
raped,13.128116637155161,7,409
text,13.101161967116767,3,410
slavery,13.09726116361232,2,411
blankets,13.064077417269148,1,412
conflicts,13.062791594039366,5,413
compassion,13.06128675351295,9,414
mercury,13.052145146813919,1,415
boko,13.039140125407645,5,416
degradation,13.02307996726315,1,417
assistant,13.007625618457459,1,418
maimed,13.00568777238772,3,419
heartbroken,12.994592888930244,4,420
profiling,12.98053659492202,1,421
production,12.974030273645441,1,422
grace,12.955104832435868,1,423
crying,12.951311362123954,4,424
impulse,12.947929064592431,2,425
taylor,12.939559222057387,1,426
hurtful,12.933054532637165,2,427
contact,12.929173671530169,6,428
lake,12.919765939172171,1,429
paints,12.900433088869695,1,430
syrian,12.89906706120634,10,431
seat,12.894811459713905,1,432
renewal,12.87728256273682,1,433
displacement,12.875009228374863,1,434
"5,000",12.868438029948999,2,435
starvation,12.863295729271703,1,436
primate,12.862215965762742,1,437
derailment,12.860651204653239,1,438
reproduce,12.849818951970098,1,439
breast,12.813777525947701,2,440
missionary,12.807056134453328,1,441
riots,12.806950320687934,2,442
hat,12.801971539930504,1,443
accident,12.796844862811492,30,444
quarter,12.785057961951479,1,445
wounds,12.782483264515664,2,446
per,12.739619936254442,5,447
sanctuary,12.738443183442456,1,448
depo,12.737423534614381,1,449
plastics,12.730579664423717,3,450
editorializing,12.72963152926351,1,451
freedoms,12.716836398681158,1,452
photographer,12.706260059297817,5,453
convey,12.694396280420545,1,454
tape,12.688549903495051,4,455
garcía,12.687385707701688,1,456
kelly,12.681171840052516,3,457
malaysia,12.676249558279535,1,458
rethink,12.667004875235333,1,459
info,12.654964036847517,3,460
duty,12.649902189985562,3,461
fetus,12.628775187401809,3,462
excerpt,12.62790464632921,1,463
regain,12.627694869222038,2,464
spots,12.626439991685183,1,465
sensationalize,12.607500802593178,1,466
quote,12.586993739150769,2,467
sincere,12.583633643738477,1,468
lucky,12.57274315287193,11,469
cleanse,12.568585935725118,1,470
uprisings,12.561652835937904,1,471
burnt,12.543106665211596,1,472
misinformation,12.54019988538697,2,473
softer,12.53869115743489,1,474
feeding,12.512099878892625,3,475
"13,000",12.499060729343794,4,476
belly,12.491382572543252,1,477
coaster,12.480227698920467,1,478
away.the,12.480125975929623,1,479
airport,12.479819550987477,4,480
12-year,12.477569374396772,1,481
carriage,12.466575297261537,1,482
1750,12.460723849966444,2,483
sickens,12.43956513457269,2,484
distressful,12.40086347513198,1,485
hazing,12.367475980541814,1,486
15,12.364337994871555,5,487
assimilate,12.363377531515127,2,488
surface,12.363024914251595,4,489
philly,12.351233162338902,1,490
tracking,12.337933696515757,3,491
despicably,12.334029575829605,1,492
racially,12.326924605250376,1,493
reconstruction,12.320686624456322,1,494
constitution,12.312246097871338,2,495
cried,12.310781301602702,1,496
babies,12.310411500555936,13,497
mathematically,12.310331981513075,1,498
convert,12.30559357077837,3,499
manslaughter,12.304078031514655,1,500
database,12.299388046611718,4,501
bless,12.299138146914835,4,502
polar,12.28369526964862,19,503
gain,12.271280378813989,6,504
24,12.271030105718149,3,505
ambulance,12.267777761035754,2,506
lobbying,12.246629713290327,2,507
preschoolers,12.240088296705762,8,508
done-,12.229839570453843,1,509
teixeira,12.217659138063086,1,510
unjustly,12.217153420489032,1,511
understanding,12.215128897195543,5,512
egypt,12.214802612458152,1,513
gingrich,12.211038604776714,3,514
joan,12.201463987240539,1,515
fuzzy,12.19271593639258,1,516
license,12.190347075713824,3,517
uncover,12.16507009111814,2,518
dearly,12.163009527262664,1,519
crushed,12.155848563048686,6,520
moon,12.151522640485654,1,521
celsius,12.147105966879861,3,522
river,12.142651086161921,9,523
3-year,12.13579955923411,1,524
genocide,12.126174278320928,3,525
spectrum,12.115878058639929,1,526
color,12.113702862352538,5,527
affront,12.113366614064661,1,528
feather,12.113197439984862,1,529
compassionate,12.107745064039923,1,530
vessels,12.106408162325371,1,531
negotiate,12.100333456012033,1,532
colonialists,12.09570624199955,1,533
boating,12.092067681262966,1,534
clutching,12.085897588992284,2,535
u.s,12.074287159989181,24,536
calibrated,12.070483577818635,2,537
protective,12.067468297026656,2,538
stirs,12.059887887225646,1,539
opportunity,12.058794894573108,9,540
1.3,12.042382599140671,4,541
harrowing,12.04178380510083,1,542
oppression,12.037924181293926,1,543
mugged,12.008136555657591,1,544
sing,11.982828159310097,2,545
golden,11.975255221418518,1,546
8-year,11.971281722262194,1,547
14,11.965591992285493,4,548
territory,11.962903136320966,2,549
graduated,11.960074512114884,1,550
headline,11.949012997224546,1,551
hijacking,11.938669727715531,1,552
ship,11.93366288205838,4,553
vetting,11.931410043279344,1,554
hdp,11.91871383659601,1,555
med,11.916649172232493,1,556
val,11.914625436375443,8,557
priest,11.905862625727462,2,558
genitals,11.88938259490516,1,559
newspaper,11.883734162844101,4,560
pythons,11.877872460549334,1,561
emotion,11.872108546720408,9,562
jolie,11.870287756002897,2,563
reporter,11.862096868158925,1,564
volunteer,11.859594470450075,3,565
ruptured,11.852517476742731,3,566
"6,000",11.838356388931446,1,567
witnessing,11.833991489691895,2,568
bombings,11.831286396115717,1,569
deportation,11.830752604202235,1,570
colors,11.816114382996707,1,571
ceos,11.808937428499993,1,572
mercutio,11.800616360427037,1,573
rights,11.795577987591534,23,574
williams,11.776850038022948,1,575
condolences,11.775274868376506,3,576
slager,11.77140293410776,1,577
discrimination,11.762810182896752,5,578
permission,11.756750108932232,3,579
pit,11.73486900334294,2,580
graves,11.710776382065971,2,581
ceasefire,11.697963569125326,2,582
wesley,11.687547952906101,1,583
march,11.680861195840777,5,584
megyn,11.673146604915715,1,585
subhuman,11.669573791957594,1,586
detroit,11.66765322752728,1,587
hi,11.665500320591443,8,588
bark,11.659957914858579,1,589
tract,11.655960404242382,2,590
eight,11.642335836574118,3,591
adoption,11.641803148147174,1,592
serve,11.614431679827845,9,593
paint,11.600184532132557,1,594
fallen,11.59097668614868,6,595
abortion,11.581770303757088,3,596
racial,11.58005160694057,10,597
molest,11.569612014534002,1,598
outpouring,11.551223772371598,1,599
20k,11.549077771803576,1,600
snapshot,11.544412707651322,1,601
franco,11.537175950860524,1,602
’,11.532444865720718,15,603
identify,11.513837862998502,4,604
sans,11.498395039132829,1,605
assisting,11.477820488091078,1,606
logging,11.471655860011973,1,607
glacier,11.469439099065385,1,608
early,11.443553165067508,16,609
communicating,11.440091242268073,2,610
hug,11.438987613172491,4,611
1966,11.423886110939035,1,612
25,11.414277252214946,8,613
ca,11.413777348482448,200,614
13,11.4050074964953,4,615
suicide,11.40262047913234,23,616
14-year,11.40089193783743,1,617
buble,11.383376049396881,1,618
haiti,11.378898096695318,16,619
takeover,11.378459379450165,3,620
falsifying,11.376723819803077,2,621
tangible,11.36950145773392,1,622
helicopter,11.35333066971169,1,623
love,11.347730020401002,43,624
daily,11.345777327905326,11,625
chicago,11.34195352770747,9,626
psychotherapy,11.335715662405935,1,627
homicide,11.317155151572813,1,628
fainting,11.300165853452892,2,629
lookout,11.28967517133284,1,630
deforestation,11.273480329141913,1,631
digital,11.272913985645808,2,632
arcan,11.26005268196177,2,633
deepest,11.25327857470277,2,634
washington,11.247961369345427,4,635
elton,11.229795162496968,1,636
misunderstanding,11.225908444429464,1,637
august,11.221312364332048,2,638
error,11.217977640496802,5,639
fill,11.217104849041077,3,640
crusade,11.21338879030867,2,641
amphibians,11.212931082296071,1,642
ahold,11.2122876509643,1,643
moldova,11.208331646558927,1,644
battleground,11.20067274506466,1,645
"3,000",11.19090671715771,1,646
20,11.185608966081483,7,647
arounf,11.184017602686344,1,648
responsibilities,11.180942461320305,4,649
illinois,11.166843846662058,1,650
burn,11.163974360219523,5,651
fishes,11.158109578517605,1,652
zoo,11.144334485909257,17,653
cyanide,11.140359549598323,1,654
commission,11.119074755884403,1,655
crapping,11.103011888932196,1,656
heartburn,11.101438089244612,1,657
evaluation,11.09099867662126,1,658
rays,11.043253987834692,1,659
journalist,11.036477686780321,4,660
wildfire,11.0257244330554,4,661
mail,11.011934097316306,2,662
image,11.000077535167993,1,663
apology,10.990461960346991,3,664
sympathetic,10.98860479868379,5,665
resume,10.98816262466802,2,666
emotions,10.986966925016368,17,667
sp,10.979068334527954,1,668
burning,10.974618349648212,5,669
internal,10.969450083515802,1,670
habitats,10.951436366565,8,671
foisted,10.936178169235875,1,672
gains,10.932166597514076,1,673
organically,10.919785857130785,1,674
pre,10.909799956815087,1,675
roam,10.90803438394132,1,676
‘,10.901811873000721,11,677
childhood,10.894024450299586,3,678
advertising,10.879339402620165,2,679
unsolicited,10.876904853736674,1,680
menstrual,10.872828518662176,1,681
tablets,10.860947996392719,1,682
olden,10.858035556121484,1,683
cancer,10.856028555183466,19,684
mere,10.847032641037286,2,685
houses,10.845482900225727,3,686
boil,10.82990714433733,2,687
devastated,10.827899622895801,9,688
2.2,10.823483781909724,1,689
erosion,10.820844114032818,1,690
therapy,10.819754542467729,8,691
degrading,10.816022829270633,1,692
mistreated,10.809726560078488,1,693
quota,10.807877232439173,2,694
bombed,10.805997450656344,8,695
frank,10.78978607257279,1,696
readings,10.786050435897952,1,697
cards,10.785624088813554,1,698
equality,10.756299567215935,5,699
3.2,10.75497559228271,1,700
blessed,10.754551636638743,3,701
search,10.74938552530666,6,702
journalism,10.732897859184598,2,703
yes,10.73095863592491,10,704
drives,10.730343153097602,3,705
discriminate,10.7134305324585,1,706
estimates,10.711358951224833,1,707
founding,10.684353083332594,1,708
placement,10.676095875610324,1,709
photographs,10.675898693432744,1,710
capacity,10.672876037536273,2,711
saddest,10.66812477725284,1,712
fever,10.66303546136777,2,713
beaches,10.651275859857028,2,714
sorrow,10.637374539146053,2,715
pill,10.617602509934096,5,716
biases,10.611757443665534,3,717
wraparound,10.594921438557138,2,718
et,10.587217817498034,1,719
book,10.586344566761378,4,720
broadcast,10.583284891432998,2,721
patrol,10.58290633091695,2,722
sensitive,10.58269382459965,5,723
deployed,10.581484299911752,3,724
packs,10.580798205462097,1,725
educate,10.55301673008369,3,726
painted,10.536344687779497,3,727
heartbreaks,10.517413564199318,1,728
images,10.513514628775047,5,729
flip,10.509430336422975,2,730
intervention,10.503559253931806,3,731
message,10.501274445423405,12,732
protect,10.496755647797851,50,733
brutalize,10.482656366511153,1,734
protection,10.482502792748228,12,735
potus,10.481960948049217,1,736
newborns,10.469863059265508,1,737
mary,10.465125300778073,1,738
flux,10.462087684877472,2,739
vaughn,10.45138838099866,1,740
ethnically,10.423233190385767,1,741
cohan,10.422554792699195,1,742
responsibility,10.421427936970348,11,743
churchgoer,10.41755227222177,1,744
upsets,10.41422248246562,3,745
editor,10.411086833568737,3,746
polling,10.405789720728139,1,747
contraceptives,10.402046411553552,5,748
assaults,10.398482128258767,2,749
scales,10.39769475545177,2,750
math,10.392722313804144,1,751
blister,10.390180083864104,1,752
connect,10.384874749416708,1,753
toughie,10.377072371445246,1,754
ashame,10.374257419378234,2,755
oceans,10.36542531020867,4,756
beautiful,10.362761327997928,11,757
ayotte,10.35771832025514,1,758
foundational,10.349460194779835,1,759
vera,10.345617922406232,1,760
wage,10.343539067428988,5,761
train,10.341955559249016,12,762
conveyed,10.330836044019154,1,763
sweeps,10.329176005935446,1,764
drowning,10.326845167446438,1,765
meaningful,10.322945766102142,2,766
recants,10.322887820556515,1,767
reemployed,10.320358663481857,1,768
says,10.318523983342528,37,769
arsenic,10.314205212943792,2,770
uncle,10.312759237322476,2,771
tog,10.29798031592614,2,772
photos,10.296497640744136,7,773
passenger,10.294450871441894,1,774
molester,10.288319728095136,2,775
mosul,10.285949547473063,16,776
punch,10.279327006451409,1,777
losing,10.273058436302229,22,778
60s,10.252756643266393,2,779
fountains,10.252606468049397,3,780
columbia,10.244491405371436,1,781
convict,10.239116368224503,1,782
instinct,10.23190023624243,3,783
targeted,10.218147812121375,3,784
happiness,10.211011672651704,2,785
pouching,10.210179079774965,1,786
accidents,10.19869847461811,12,787
heals,10.198678579709496,1,788
slap,10.183633346337391,2,789
bounds,10.172230035301544,1,790
5000,10.167570967430008,3,791
scars,10.15669292741675,2,792
encircle,10.154933346244052,1,793
industrialisation,10.153565707974314,1,794
necrotizing,10.147652021662319,1,795
stolen,10.146112961709214,2,796
st,10.134307881619685,2,797
soft,10.127198721166947,2,798
baby,10.126188777132343,26,799
polluted,10.124842651596262,3,800
charts,10.123845405740505,1,801
wrongdoing,10.104767747564297,2,802
ms,10.101243195754881,4,803
anguish,10.098398201350427,1,804
"10,000",10.095096857934337,2,805
behavioral,10.087928329820192,1,806
transported,10.085165655845168,1,807
obligation,10.084218803070508,1,808
repossessing,10.08362343831274,1,809
acknowldge,10.080487708321128,1,810
slave,10.078994336325682,1,811
fleeing,10.077645317905779,10,812
influence,10.075777060694938,9,813
developmental,10.069900096970978,1,814
costing,10.069455715496227,2,815
toll,10.062133640463705,1,816
ushering,10.059545386294214,1,817
data,10.046186425614538,21,818
nets,10.03976842064379,1,819
serving,10.038574022600956,2,820
mourning,10.024561517070886,1,821
150,10.023313088982041,1,822
citizenship,10.021829927635611,4,823
hosue,10.017612659211668,1,824
libya,10.017146563435952,1,825
tigers,10.011409839783413,6,826
salama,9.999531152087132,1,827
car,9.997960843904393,33,828
orphanage,9.996091849755855,2,829
growth,9.994501743676421,2,830
pete,9.994423406731398,1,831
shacks,9.993863343395802,1,832
porpoises,9.985581382285744,1,833
touch,9.984492765018283,2,834
loses,9.976115087711632,1,835
yard,9.975046649207759,2,836
advertisement,9.958135828953354,2,837
clues,9.953269394267373,1,838
valuable,9.950313984653219,1,839
trips,9.948756645787077,1,840
tearing,9.932288686247626,2,841
helicopters,9.926134821713386,1,842
sweden,9.925775190449142,1,843
wrongs,9.918472038097411,1,844
hospitals,9.9161801023719,7,845
tearfully,9.889819568596216,1,846
amendment,9.885996543752881,3,847
dc,9.884277181448661,1,848
resisting,9.884013033369056,1,849
've,9.868058626842581,63,850
wreak,9.866699619062052,1,851
impacted,9.862770160528127,1,852
driver,9.859032001079187,9,853
affection,9.848122162678804,1,854
innocent,9.84663428094174,40,855
soul,9.841439827521851,3,856
sulfur,9.837723519912059,1,857
freedom,9.831667750941769,9,858
weighs,9.830302706808164,1,859
bombing,9.82174337878861,5,860
spread,9.818764038251278,23,861
500,9.8153463135857,4,862
int,9.814555040369092,1,863
crowe,9.806651271612102,1,864
souls,9.7974790595925,2,865
thee,9.795551696398867,1,866
130,9.789218287157935,4,867
communication,9.772062556485198,4,868
indiscretion,9.771214000977226,1,869
reclaim,9.765642137110818,1,870
bailout,9.765123341007746,1,871
intimidation,9.764573185651097,1,872
cheeks,9.762695335240315,1,873
privatize,9.761471626551241,1,874
gratitude,9.758604226005545,1,875
protects,9.755482266540406,1,876
spokeswoman,9.755210807407085,1,877
aare,9.740870246683137,1,878
oppressed,9.733021243248428,2,879
square,9.732583680985938,7,880
