text,label
Surprising twitter less Brooke and Sarah for their birthdays  them,0
"All day I was saying ""I'm gonna study all night""....turns out 20 mins is all I could stand. #bedtime",0
"""The family is the bedrock of our society. Unless we protect it with the institution of marriage, our country will fall.""",0
@greysonchance goodnight Greyson I hope you have very sweet dreams(: I can't wait for the â™¥â™¥â™¥â™¥â™¥â™¥â™¥,0
A pigeon just walked past me at my gate in Newark airport.,0
"This morning, I watch Despicable Me since I discovered that @Meghanphelisa has never seen it. #boatloadsofshame",0
Cup Of thea alone and stay strong cuz honey isn't here,0
"Some hoes try too hard to get some simple attention, put those boobs up..",0
changing my lifestyle...think imma add more  and a little less the father loves me its my turn to give hime sum luv RT  ...,0
was made for survival mechanisms that save us in times of danger. But I survived. I'm ready to #domorethanjustsurvive,0
false evidence that appears real,0
CLASSICO TODAY   ... to bad i gotta work on my portfolio </3,0
@robertlemke so rocking' FLOW3!! Yeah! :) Have fun! Btw: A friend of mine praised you a few months ago in Zurich at a workshop :),0
Not the finish I wanted but all around good season.  to season,0
Just witnessed an episode of christmas rage!! Wooooo hoooooo! I â™¥ watching people lose it this time of year!!!,0
I don't understand what goes through these people heads when they decide to touch children and take their innocence away.. Straight,0
Dose anyone know any good bands coming somewhere near Boston anytime soon....I havent been to a concert in a while,0
I love the looks I get from ppl when 'Akinyele Put it in my mouth' comes blasting outta my headphones.,0
"@austin404 bet the baby will be here b4 new years, no matter how many months she been preg lol",0
Great dinner with @KyraLcrow...can't believe in only 11 days she is leaving me for another country,0
Seeing an add for @onedirection 's album on tv and knowing you dont get it till christmas.,0
"<3 RT @RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less",0
Actually nervous for the amounts of chilli my dad has put in my salad...,0
@nprpolitics ha! That headline made me laugh.,0
"@NICKIMINAJ Happy Birthday Hun, Enjoy ur #BdayEvent!!",0
"Hooray, the strike is over. Oh wait, today is the last day of class.",0
We receive from the Devil through we receive from God through #faith,0
I can hear my dog farting in sync with her snoring.... Good thing I'm sick and stuffy,0
It honestly doesnt even feel like thanksgiving . Losing intrest in the holidays .,0
Threw my bat at my dad one game haha,0
Oh. Mise a jour de l'interface twitter sur,0
I don't want this fucking christmas whitout you !,0
no kitty to cuddle with this morning,0
@PerplexedAlex I've only been on snow once. And that was like 3 years ago o: I just get rain and fog,0
Press ups are a good anti tool...calm,0
Love it when UPS and holidays conspire to cost comic stores business by delivering books waaay late.,0
"not afraid of tomorrow, for I have seen yesterday and I love today #less",0
Needs to be asleep right now. Dang black friday and irritated people....,0
I totally knew it was supposed to rain today,0
About to have a movie night with my booboo @jellyybeansz. <3 Last night in NYC before we go back to Madison.,0
Still not sure how Roland Emmerich got away with naming his horrible movie after a great Heinlein book from the 1949.,0
@jeanniemcbride I just tweeted about the pipeline... Having Canada sell its oil to China upsets me more than even Obamacare.,0
Let's go fuck shit up!!! Awww we can't leave we don't have keys @Wordz2LizBy,0
"""Anger is the key to all  Imam Jaffar al Sadiq (as)",0
"I would never talk to a girl that smokes :& shoo hal wi95a haiy""@MyNameIsDana_: I Hate Smoking Girls !""",0
@slgoodson @digorio @matthewmoofish @joshuachurchill I'm trying so hard to get back to Charlotte in time to see y'all tonight!!,0
Hate public transportation,0
Husband sucks at gift purchasing. I make a list with 12 things on it. He asks me 5 questions about one item on the list. #not,0
On my way to Louisville for my grandmas surprise birthday party! #gettinold,0
@ShannonVibes I have homework...haven't done it. Massive :') xoxox,0
That moment when you wake up and that person you want to beside you isn't there. #cold,0
This life is overwhelming what you don't know,0
dinner at sawa! happy birthday @chrisbruno42,0
i& is trusting in the good . fear is putting your trust in the bad ...   ...,0
"Shit, I already checked my work e-mails and discovered some 'nice' issues to solve next week :-/  #NeverEndingStory",0
@Jmeeks20 Got his days numbered. before he go against them clipper boys with the speedos and thong flip flops da beach!!!!,0
"For me, this isn't just a dream, but a bitter reality",0
"can't Fear a damn thing., want a thing..",0
SO excited to give my secret santa their gift!,0
Don't believe in everything that people say to you it just leads to,0
Just in a flash mob. Check it off my   @MereJ_192,0
"â€œ@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #lessâ€",0
Studying!!!!!! tomorrow i have my up placement test...,0
Fucking hate waiting in linee! :@,0
I'm scared to love because I'm scared you'll leave,0
"ohh dayummnnn, gots my eyes set on one sexy man!",0
@therealmifka @princecapelli great movie. Used to be one of my favorites until a she-devil ruined it,0
Roommate got the flu shot. Has the flu anyway.,0
"For all those years you've protected the seed, it's time to become the beautiful flower.~S.C. Paul",0
you wake up to dirty pictures the next morning,0
MANAGEMENT BRUH HE IS 14 RT @AyeBrannMuffin @AstronomicalKid haha you can block me but you and all ur fans suck ass. talking2everyone,0
"RT, follow @unitednude and WIN one of the 5 special collector items that we are giving away to our Twitter friends! #RT #WIN",0
Those night when you have absolutely nothing to do or no one to hang out with,0
yay (: boo got off early. sooo excited!,0
@taylorpenning the midseason finale of 90210 had the most beautiful wonderful love of my life get in a motorcycle accident!,0
"You know that scary realization you are not going to make it until your next paycheck? Yeah, that. Payday is a painful 13 days away.",0
"I hope the Cards letting Pujols go works out as well as the Pack letting Favre go. Thanks for the championships, Albert. #wisdom",0
@HardBodyRonnie them damn cleats make them keep there legs up when the field is grassy  or there ass will fall,0
"""@IslamChat: You should have the of losing one's softness in the heart and its hardening.""",0
I wish I wasn't such a baby about speaking my mind sometimes. my biggest enemy.,0
I'm starting to get anxious about tonight's date. What if we have nothing to talk about? What if I have to buy my own drinks?,0
"Brother: your in your riding clothes like, everyday. Literally. Me: yes..? Brother: you ride those horses EVERYDAY?! ...DO YOU WORK?!",0
@Ramias23 hit the ref in the nose with my right fist,0
The hurt you feel when you see the hurt in someone else's eyes.,0
I don't know what's more sad - that I asked my brother to drive me somewhere or that I'm 3 years older and don't even have a G1,0
@phoebedykstra How come you guys never play Billy Talent or Our Lady Peace anymore?,0
Faced a major today. My first time on the bike to office. #whew,0
"@Soundplatinum3 Thank you so much for tonight... It was truly a blessing ""If God did give then where did it come from""",0
Wondering where in the world is @CoyWire ?! I've not seen any inspiration from him lately...,0
to @prannny for being the 70th follower!!!! my associates will be contacting you soon about your prize!!!,0
not got an advent calender for tomorrow :(,0
I don't like being alone.. because when I am alone I have time to think.. and then I get upset.,0
wow walk away for a few minutes and the  are a head,0
Headache and no aspirin in the vicinity.,0
"@BRAND0NJENNINGS go  this season  needs you, the word can not happen w/o you",0
"wow! the version of Mysterious Ways by Snow Patrol, I like it!",0
