text,label
"This game will put your noodle to work big time. Plus it is a lot of fun and challenging. You will need to use your logic and deductive reasoning to the max.The object of the game is to guess a secret code consisting of a series of 4 colored pegs, which will remain hidden behind a shield. The codebreaker has to duplicate the exact colors and positions of the secret code. Each guess results in feedback narrowing down the possibilities of the code. The winner is the player who solves his opponent's secret code with fewer guesses.I have been playing this game for years. It still is one of my favorites. I am a game collector and got hold of ADVANCED MASTERMIND. To bad it is so hard to find. In the advanced version the color code is made of a sequence of five colors instead of four. Plus there are eight different colors to choose from, nine if you use vacant holes as a color. This raises the possible combinations from 2,000 in the classic game to around 60,000 possible combinations! Yet really advanced players should break the code in four to six guesses. You get a maximum of 12 guesses instead of the ten in the classic game. If you find this version you will love it and wonder why it's so hard to get.The only bad thing about Mastermind would be the time it takes some players to make a guess. We resolved the problem using a chess player's clock. We give anything between 6 to 12 minutes for the codebreaker, obviously stopping the clock when the codemaker places the feedback pegs. If you run out of time you get zero points.This game is for people who love to think. It is awesome for kids, and will help them develop their logic skills. Do have in mind that you will need to place the pegs in bags or they will get lost. Have fun!",1
"My kids (ages 3 and 5) love the Rudolph DVD Game.  It works in much of the same way as a regular Scene It Game but it is simplified so that even my 3 year old can get the answers right.  My kid's have watched Rudolph a few times but you don't need to know the movie to play this game (although it makes it fun to know the character's names).  We did not play with the game board because I found it too confusing for younger children.  We just played with the DVD and did not keep score.  The DVD would show a scene and then ask a question related to the scene.  An adult really needs to supervise for younger children who aren't familiar with the DVD remote control.  My kid's really enjoyed it.  The only problem I had was with the game board which was divided into 4 sections - my kid's couldn't really get the concept of it and I found it a little difficult to understand myself.  Overall, a fun game.",1
"This was our first year with an elf.  Our almost 3 year old loved it!  We had to explain a few things (and a few times), but she picked up the concept and each morning when she woke up she went looking for our elf!  She liked how he was in a different spot each morning.  I was a little worried about her touching the elf and wanting to play with him, so at first the elf was high and out of reach.  As the days went on though and we quizzed her about the elf, she knew not to touch him and would get very upset if I went anywhere near him because she didn't want the elf to lose his magic!  So, I'd say our elf is a success and a lot of fun to have around at Christmas.  Our little girl is already thinking ahead to next year when the elf comes back!",1
"I have bought this as a gift for 3 year old girls and 10 year old boys.  I don't know anybody who hasn't loved it.  The rockets shoot really high, but the stomping is easy enough for a 2 year old to do (they won't get quite the height.)  Just be sure to have enough space that you don't lose the rockets on your roof or in a neighbor's yard because they do go REALLY high when you stomp on it hard.",1
"perfect complement to play, as you add elements of realism and fixity to what is built!Good Holiday also for educators and parents with children between 5 and 12 years with a special interest in games of assembly",1
"My son was pretty excited when he saw his Rody.  It was super easy to inflate, but man.  It stunk!  It not only smelled horrible, but it had a weird oily, gritty texture.  I wiped it down with a rag, but the smell didn't fade until a few days later.  It takes a little time for the child to get used to it - mine kept getting bold and crazy and tipping forward.  But he seems to enjoy bouncing on it, and it doesn't take up a ton of room.It does NOT come with a pump, so you'll have to purchase it separate.",1
"All connections can make easier turns or even straights that need to reach just a little bit further in order to create a true ""masterpiece' of a layout. Alleviates frustrations with little ones as they want so eagerly to have their version built ""all by meself""! Wouldn't think about creating a layout without our ""wacky tracks"" now that we have discovered how great they are.",1
"If you have any power wheel and your kid(s) love it, then you know you need to keep one backup around. I certainly needed it. Nothing worse than the kids are happy playing and the car goes real slow and then dead.Amazon's price for this battery is around $10 cheaper than retail stores locally. It's a no-brainer for me.",1
"My 3 year old loves to paint with these pens!  He always asks to bring out the traditional painting supplies, but they can be a lot of work to clean up after.  I found out about these pens on a homeschool blog and decided to buy a set for him to use.  Much easier to use and clean up.  They work like markers, but the paint flows more easily without being leaky.  The larger shape of the pens fit nicely in his hands too.  Endless creative possibilities such as counting, addition, subtraction, multiplication, sequencing, patterns, and color mixing!",1
This puzzle made two little ones very happy.  The boy is two and the girl is 4 and it worked for both of them.The colors and fish are very beautiful and fun the see.  Great puzzle,1
"I think this is a wonderful game for working on coin identification and the basic principles of making change. My 5-year old daughter enjoys it. She is able to identify the coins and knows the value of each one. She is also able to count by tens and fives. However, she still needs help at times coming up with the correct change. It is a fun way to work on money skills without it being so rote.",1
"This is a nice board with a fun, colorful layout. This can be placed on the ground (my boys crawl on top of it) or it can be placed on a table. We prefer it on the ground so my little boys can reach everything. So far, (9 months of use) it is standing the wear of use. Overall, a nice purchase! I would highly recommend.",1
We're always on the lookout for a new game. Because of the reviews I decided to give this one a try. The reviews were right...this is a good game for everyone. We've played it over 10 times and still finding new ways to be strategic. We're a family of 4 with the youngest being 12. All of us learned it easily and quickly. At first we took it easy (strategic-wise) on our 12 year old but she kept beating us! This game can be simple and quick or as strategic as scrabble depending how you want to play it. If you're looking for something new-give it a try!,1
"This is such a great kitchen - it has all the bells and whistles and the stove and sink both have sounds and light up. However, it was VERY difficult to assemble (don't do it Christmas Eve) and many of the parts just do not fit properly.  We never did get the phone to install correctly.  In addition, the piece that goes inside the dishwasher and the stove is very flimsy, so much so that it is now bowed.  This stove does come with quite a few cooking pieces so that's an added plus.  It's a lot of fun for my little ""Emeril"" but find something more durable if you have a boy.",1
"I bought Thomas and Percy for my 3 year old who loves Thomas & Friends.  I also purchased a KidKraft train table which is compatible with these wooden trains.The train features magnets in the front and back to pull other trains or train cars.  The magnetic bond is strong enough for pulling multiple train cars, etc.The plastic wheels are attached to metal rods which is good because I've seen some trains with plastic rods and they don't hold up as well.My daughter takes two of these trains everywhere and they have held up to well.",1
"Bought it for my son's birthday present. He absolutely loves it. Now he can build his 'military base, camp, hideout,... whatever' on a piece of platform instead of placing them all over the floor.",1
"Great toy.  Little parts with a LOT of charge time.  Do yourself a favor.  If you have more than one kid, buy one for each...for your sanity.",1
This was a gift for a senior citizen friend of mine. It was so much fun hearing from her daily as her butterflies went through their life stages. When she let them fly in her home I went over for lunch and we had a great time tracking them.,1
bought for my granddaughter she is 11 months old and well she is walking with this thing already i just got the video she is walking and then it turns into a riding toy for when she;s got the walk going she will have a riding toy a good buy will be used a long time,1
"The original, un-messed with UNO game. Hours of fun for kids of all ages. The price is great; I bought two decks...one for home and one for camping.",1
"I love the game of Risk.  We played it incessantly as kids (although one could argue that a single game qualified since it takes 2-4 hours to play and the more you cheat the longer it takes) and I wanted to introduce my nephew to it.I wanted the version with the little army men so that the 3 and 4 year old could play with the extra little figurines while the 8 year old and I played the actual game.  That wasn't quite as successful as I'd hoped... ;)The primary con to the little action figure version:  It's much less intuitive which pieces are ""more"" armies than others... it's a bit random (the cannon was one value and the cavalry was another.  without looking at the game I couldn't tell you which was 5 and which was 10).  Since my nephew was entirely new to the game it was hard to explain why one piece was worth more than another.That said, he was plenty old enough to play the game despite the 10 and up rating on it.If you've never played Risk, it's a great game that's worth playing.  I'm sure it teaches all sorts of strategic thinking and basic math skills but really it's mostly worth it because it's FUN.  Given that the version with the little guys is ~$10 more expensive and it doesn't add anything to the game-play you could buy this version or the more basic version.",1
the handles are nice. usually tubes this cheap don't last but this one did and the kids are rough on it,1
"I think these will be useful for us but are smaller than I had expected.  I should have read the product description more closely so that's on me--they're just smaller than I was picturing.The cards themselves are about 3 1/2 by 2 3/4 inches.  The letters are 1 1/4 by 2 inches and fairly narrow--the sandpaper is only about 1/4 inch wide.  They are made out of cardstock, but it's a heavy duty cardstock and feels fairly sturdy.  They're heavier than what you'd get on a playing card or a flashcard.  The quality is reasonable for the price.At any rate, I think they are a good tactile tool for learning letters and phonics.  My son likes tracing the letters with his finger.  Today we played memory with the capital and lowercase letters.  I was also able to get a good crayon rubbing with them. Although they are smaller than I had thought they would be I think they will prove to be worth the purchase.  It's a good choice if you don't want to invest in the higher quality but more expensive Montessori style letters.",1
"I'm 47 years old & wanted to do a diarama of the battle of clontarf I have'nt did any modeling scince 1975 when I put together King Kong, Frankinstiens monster with your choice of glowing heads. Well needless to say I've been out of the loop for a while. When I recieved the figures to paint I was amazed at how small the figures were! Thank god I saw a review It was simpley titled "" A Kids Review"". In this review the kid suggested useing old dried up markers for painting smaller details. BRILLIANT I'm a artist & have a multitude of these now usefull items who say's you can't teach a old dog new tricks, thanks alot kid you rock!!!",1
"This is a cute game. My fojr year old son loves to play bunnies. His darling 9 year old sister is nice enough to entertain him once in awhile. He learns counting and colors, she learns a bit of patience and teaching skills. Very nice addition next to our small collection of board games.",1
"My son absolutely loves this toy.  It is a little smaller than I expected but that is okay as it is great as an inside playset and it reduces the risk of injury. It is lightweight so it is easy to move to clean around and yet it is very stable. The pieces all went together without any problem.  I think I had it together in less than 5 minutes without any need for help.  The only negative was that the platform was missing, but I called the manufacturer and after a very short conversation with a customer service representative, I received the platform in just 48 hours.  Although the age recommendation is listed as 18 months to 4 years, I was pleased to see the 5 year old girl I babysit spend 2 hours playing in and on it the day after it arrived.",1
"I have had the Kettler trike for about 8 years.. I got it, with the attached 2nd person part for my first 2 kids... its about to be handed down to the 4th kid and looks just as good as the day we got it.  The one thing I had to replace was the seatbelt for one of the seats... not because the product failed but because my stupid dog chewed it off.  So, the product is fantastic.  Easy to use...the strap is so easy to install. Totally worth the investment seeing as how four kids will use it and then someone else will enjoy it and it will be fine for as long as its not treated poorly. That is how products should be made... made to last, to be passed down.  I appreciate a good product and this is it!",1
These were a hit with my grandbaby and even though she has gotten older she still likes to pop them apart and wear them as a necklace although they are not pliable.,1
This is a really neat toy. My niece and nephew received one of these several years ago when my kids were too young to fully enjoy.  However I remembered this and now that they are 6 and 8 it is a perfect toy for them. They love having it start out small and grow into a huge ball.  I needed to return the first one we got due to one of the brackets falling off during shipping but I returned that one and very quickly got a new one back and the kids are thoroughly enjoying it. They love getting inside of it too!,1
"My daughter received this gift last year at 7 months. She wasen't able to use the mallot that comes with it or push the balls down very well, but loved the music that plays whenever you get the ball through or push the nose. We lost some of the balls and called the company, who then sent us four additionals at their own expense.",1
great outdoor activity my daycare kids and my own kids love it,1
"I bought the Stomp Rocket Jr. Glow Kit as a fun gift for my three year old son. The Amazon reviews were over the top positive and the price tag was low--so I thought why not? This item has far exceeded my expectations. This is my favorite toy ever, and my son is in complete agreement.The idea is that you stomp on the stomp box to send one of four foam rockets flying through the air. It is so easy, addictive, and fun. The stomp box is soft so even my three year old can send rockets hurtling 50 feet or more into the air. The air rushes through a flexible tube that you put the foam rocket on and sends it way higher than you think you're going to send it. The whole set up is connected to a plastic stand of three pieces that you snap together. Only a single wing nut attachment (included)is needed to hold it all together.You can angle the tube to send the rocket straight up, horizontally, or on a variety of trajectories. The foam rockets are very durable. They are soft so I wouldn't let a dog or cat chew them, but they have been indestructible in my son's overeager hands and have lasted damage-free through thousands of launches.My son is still working on coordination and has tripped over the stand on multiple occasions so it does come apart rather easily, but it just snaps back together--no big deal. I'd like to see an improvement in future versions, but I don't see a reason to downgrade the rating for this small inconvenience.We played with it for around an hour and a half the first time that we used it. If you have a child this young, then you know the miracle of keeping a child entertained that long. It is an outdoor toy for sure, but I'm thinking we'll get use out of it in a hallway or children's playroom during stormy days. I hope you'll order one if you are on the fence about it. The whole family will love it.",1
"My preschool age daughter loves board games, but I can only take so much of Candy Land, Chutes and Ladders, or Hi Ho Cherry-O.  Max is so much better than the ""regular"" board games you find at stores like Target.  The objective of this game is to get the squirrel, mouse, and bird to safety before the cat Max gets to them.  You roll the dice to determine if Max moves or the little creatures move. When Max gets too close, you can call him back to the starting point for a treat. Kids and adults can work together to try to get the little creatures to safety. My preschool age daughter has no trouble figuring out the rules and she enjoys calling Max back for a treat.  Like I mentioned before, some preschool games get old real quick for adults, but Max is entertaining for all ages. The only complaint that I have is that the pieces are made of cardboard paper. I think it would be more appealing and durable if they have little plastic figures for the animals.",1
"I discovered this game about twenty years ago. My friends and I immediately got hooked. I still have the cards we used then. This game was so hot it outsold Monopoly for a while.The object of the game is to accumulate 5,000 points in several hands of play. You do this by traveling a distance of 700 or 1,000 miles (depending on the number of players) before your opponents do. But you have to do this while your opponents throw hazards at you such as accidents, flat tire, speed limits, etc. You will of course do the same to them. So the game becomes a race against time as all teams struggle to repair their cars while trying to stop their opponents and still manage to complete the race before the cards run out.The game also included safety cards and bonuses depending on how you play your cards. This ups the strategy elements. But the best part of this game is that it's FUN to play. Especially when, for example, your opponents are out of gas and you have most of the gas cards on your hand; and you show them your cards just to see the pain on their faces... sweet.For young ones it is educational since you have to use math and matching skills.This Collector's Edition version is nice. It has the original art work of the 1962 game. Plus it has a car shaped tray which is OK. It might be a bit pricey but it is totally worth it. If you like card games you will love Mille Bornes. Have fun and drive safely (if you do you get a 300 point bonus).",1
Fun game something different we own tons of board games...Deluxe Pit...is a great edition to our closet full of family fun games...I recommend this game!~,1
"I bought this game for my 4-year-old grandson. It is not challenging enough for him, although we happily played it and had a fun time. However, he was much more taken with Junior Monopoly (which requires an adult to do the reading until he memorizes the cards). The Sequence game is really just another version of a Bingo/Tic Tac Toe-type game and he has at least one other game like that. For kids that are into games, though, I would say this is a decent choice. The learning is simply in figuring out a winning strategy; there is no content learning as the animals on the playing cards are ones that probably most 3-year-olds already know. One advantage of this game is that it is short, so if you have a small window of time to play a game, it's a good choice (versus Monopoly, which is great for a long rainy afternoon).",1
"My 3 year old loves this.  By far the best $20 we have spent.  The stomp rocket has provided several hours, (sometimes most of the afternoon) of joy already.  I am not sure if he has more fun stomping the rocket and seeing the rocket fly - or chasing them down or trying to catch them.The toy is a good learning tool also teaching trajectory, pressure, etc.The only complaint is the plastic tripod that holds the rocket often breaks apart and you have to put it back together for your little ones.  Which takes about 30 seconds about every 10 rocket blasts.",1
"Fun game with easy-to-follow rules. Dozens of variants if you don't like the genre. Quick games, too. It is a clear hit and a great gift for those who like games like Settlers of Catan.",1
"This is such a well-reviewed game, I do not think I have much to add other than my 12 year old son, a huge RPG fan, LOVES it and enjoys playing it on his own.By chance, I happened into his bedroom to look at the game and noticed it came with character layout sheets.  I was thankful I was able to snag a clean copy of the sheet for the manufacturer-authorized photocopying before he had used them all to develop his characters (I think there are only 5 sheets in the box.) I now have one set aside in my office for the future.",1
Eight year old daughter likes this game.  It's a great game to learn how things balance.  It's fun.  And was a good price.,1
This book looks really fun and cool. Haven't opened or used it yet because I got it for my 6 year old daughter for xmas but i know she will enjoy doing the projects with me.  she is very creative and loves crazy weird stuff so this seems right up her alley.,1
"Sit N' Spin is still a great toy!  Durable, easy to clean, and fun for a wide range of ages.  My daughter got this as a gift at age 4 or 5, and she still plays with it at age 6.  Yes, the ""rockin' tunes"" are annoying for parents (my husband HATES the music), but we solved this by making Sit N' Spin ""basement or outside only"" toy.  Ours has even survived getting wet on the light panel.EDIT 2009: Five years later, and we still have the Sit N' Spin.  Now our 3yo son plays with it.  This toy really will hold up, maybe I'll even keep it for the grandchildren I'll probably have one day!",1
I've stocked up on these ThinkFun games.  They're great for cottages and family trips.  The best part is you don't need batteries!,1
"Arkham Horror is one of my favorite board games of all time. Unlike the vast majority of games ever devised, the players are placed into a cooperative - not a competitive - environment, and with good reason: the horrors of H. P. Lovecraft's imagination have sprung to life and the eve of the Apocalypse has come! This rich setting, coupled with the quality and intricate detail of Fantasy Flight's design, provides countless hours of enjoyment for fans of tabletop strategy games and mythical worlds. Also, numerousexpansionsets exist to inject new life into the base game, like adding additional neighborhoods to a Monopoly board.Each turn requires a good deal of maintenance and upkeep, as if you are in a role-playing game where everyone shares dungeon master duties, or playing a video game where the computer's calculations must be done by hand. This level of complexity, as well as the subject matter, make it unsuitable for young children; any teenager or adult comfortable with Magic: The Gathering or Axis & Allies will likely master the mechanics in two or three sittings.As others have noted, the rules are at times almost incomprehensible; I sometimes wonder whether any two playgroups have ever played by the same interpretation of the rules, let alone the correct one! It is completely understandable that some people dislike the game because of this fact, but for those of us who recognize that the point of the game (from the monster's perspective) is to drive the players insane, that is to be expected!",1
"The tub is smaller than I expected but that's because I didn't read the dimensions before I ordered it!  However, it's full of fun stuff and lots of supplies!  Our 5  year old can't wait to get everything out of it and start creating!",1
"I rate toys using a 3 category system. I look at their entertainment value, durability, and creativity. Every toy needs to keep a child's attention, be able to stand up to their rough playing, and either promote their creativity or be used to play in creative ways. I'll start with a short review and then explain my reasons for the rating in detail.We bought this for my 3-year-old daughter for Christmas, and it has been a big hit.  Her and her 2-year-old brother beg to play it everyday when I get home from work.  It is fun and colorful, and helps to teach them how to be patient and take turns as well as how to have fun, even if you don't finish first.ENTERTAINMENT:Candy land is simple enough for a 2-year old to figure out, and fun enough not to make the parents who have to play with them completely miserable.  It brings back memories from my childhood, so I have a lot of fun playing as well.My daughter loves counting the colors, and she loves narrating her path and telling stories about how she met Queen Frostine on her way to King Candy's castle.  My son loves drawing the cards and moving his piece along the path.DURABILTY:The board is very sturdy, but the cards get pretty messed up pretty quick.  My son has already crumpled up the cupcake card, so we know when that one is coming in the stack. There is a version of this game that has a spinner instead of cards, which they got from my brother for Christmas (what a coincidence), but my kids enjoy picking a card more than using the spinner.CREATIVITY:My daughter gets pretty creative telling stories about the Candy Land characters, but the best part about this game is that it teaches kids how to be patient and wait for their turn in a creative way.My kids are pretty patient for being toddlers, but they are still toddlers.  When they want something, they want it, and they usually aren't willing to wait for their turn.  But within a few minutes of playing, they were remarkably good at taking turns.  They cheered each other on, even if the other one just passed them up.  They loved every minute of it.Outside of game play, I have noticed them taking turns with toys and not fighting as much.  They still fight, just not as much. They share their toys a lot better.  I didn't expect that to happen. I don't think people really think that a board game would be able to teach kids life lessons, but its surprising how they carry the little things into their everyday interactions.In conclusion, this is a great way to introduce children to board games and teach them patience and good sportsmanship.  Its a must have for young children.",1
I noticed the numbers on all the engines so I bought this one so I could make it so my son could count the engines from1-10.  This is number 4.  Only the coal cars are marked.  This is a large engine.  It's size makes it difficult to push around and it derails easily.  My son is 16 moths old and has trouble with this engine I recommend it if for the 2+ crowd.,1
"I loved this , my granddaughter loved this and her mother used one when she was young too, great product",1
So glad I could find this on line. My grandson loves science and I could not find anything in the stores. He has enjoyed his Science Wiz.,1
This will be used by our granddaughter who is 6 years old.  She will be able to make usable pot holders for her parents.  It has not been too hard for her.,1
"The art is nice in this coloring book. But I find some of the pages to be boring and repetitive. Thin pages mean you cannot use markers, which is a bummer.",1
