text,label
When I lived in Germany I bought this all the time over there. The biggest problem was of course everything was written in German. Since you have a computer just go to a translation website and scan in the instructions and have them changed to English. From there you can use the product.,1
"We discovered these a few years ago and they are about the only pork rinds we consume now. Makes a great quick snack.  Only complaint would be with the heat time.  Since microwaves vary so much, it is hard to determine the exact time needed to make them nice and crispy fluffy without over or under cooking.  Flavor is always consistent ... and good.",1
"This is a good tasting K-cup from a guy who drinks coffee black and prefers a bold, full flavored taste. I would recommend.",1
"This packet of glaze is the secret to making those European style fresh fruit tarts. I am about to make one for a pie auction at church, after a friend requested that something ""strawberry"" should be offered. You can make the most amazing and relatively ""healthy"" fruit tarts by baking a base, layering it with uncooked, fresh, sliced fruit, then pouring over the made-up contents of one of these packets. They harden up at room temperature, hold the fruit together so you can slice the tart, and they let the beauty of the arranged fruit show through. I've also seen this glaze used over cheesecakes, to hold a fruit topping in place. Personally, I do not like cheesecake (too rich for me) but a fruit glazed cheesecake is gorgeous, I will admit. To do this, slice fruit and layer it on the cheesecake while it's still in the springform pan. Pour on the glaze, let it set up and then remove the springform. You'll have a clear layer of fruit on top of the cheesecake. Cherries, strawberries or sliced mangos are nice, but the best one I ever had used thin slices of lemons, that had been gently poached in sugar syrup before they were layered on the cake.<br /><br />I use a base of sponge cake, baked in a shallow form, but other bases can be pate sucre  (a kind of French pastry that is a bit like a sugar cookie) that works well in those fluted, straight-sided forms. You can also make mini-tarts in a muffin pan, pre-baking each mold with a layer of pie crust (even commercial crust works, though again, I prefer pate sucre, it holds its shape better and is more substantial and has a better crumb.) Just blind-bake the muffin tins lined with pate, then pop them out and fill with fresh fruits (berries are great) and pour over the glaze. Some people put a layer of creme patisserie, which is a pastry cream like custard but stabilized with flour,  below the fruit and I happen to think these taste best.<br /><br />If you get into baking, this glaze is a must-have on the shelf. The ingredients are vegan: tapioca starch, carrageenan, dextrose, cream of tartar, locust bean gum, so if you are looking to make a vegan tofu cheesecake, you can use this on top, as well as use it for fruit tarts with a nut crust base.",1
My pugs are picky eaters and only like the chicken liver which is hard to find.  This is a great deal.,1
One of the best peanut butter bars I've ever had. The fruit jelly is so good and brings the whole thing together in a good snack or dessert.,1
Excellent service. Goat milk is delivered in premium condition.I will continue to order online. Thank you.,1
I have been feeding my GSD the red meat formula for about 6 months and all I can say is WOW. Before I started him on this food he had problems with skin allergies and being picky about food. Although the price for this food is a little daunting it is worth the price! You feed about half the amount you normally would since its so nutrient dense so one bag lasts us almost a month where a bag of purina would last us about 2 weeks. His skin allergies also cleared up in about month and his coat has never looked better and the dandruff is gone too. The only down side is when you first switch over it can cause some loose stools-but it gets better once their digestive system gets adjusted. All in all if you can afford to feed them EVO its well worth the investment!,1
I am sensitive to Caffeine and supposedly the White teas have 1/3 approx. what Black teas contain. And about half of what the green teas contain. This probably varies all over the place however. Often a decaf tea isn't. If you want no caf you need to look for caf free teas and drinks. I find a kick to this white tea but it definitely is not as bad as some of black teas. My husband and I can't tolerate a lot of tannins and this seems to be high in them as the other reviewer mentioned it's astringent properties. But we temper that with milk or 100% Cranberry Juice concentrates as well as lemon juice or powdered. Good both hot or iced. Looking forward to making sun tea for ice tea with these bags. Look on the net this item is cheaper as are all the Prince of Peace items else where even after paying shipping which is usually reasonable. I hope they don't up the price just because everyone else's white tea is higher. I wish it was available in a loose tea too. A smooth flavored good tasting tea that reminds me of teas I had as a child and at Chinese restaurants. Beats anything I can buy in local supermarkets.<br /><br />I did try the organic version and no way. This one is better for some reason. Stronger and overall a better product even the bag it'self is better than the organic's.,1
A bit dry but still good. They may be perfectly all right; I just thought the noodles were hard and dry.<br />I'm still enjoying them.,1
"I use this product frequently.  Like most tofu, you need to press it (between paper towels with a heavy skillet on top works fine) to get the excess water out.  The more water you can remove, the less you'll have to deal with sloppiness when cooking, something the previous reviewer did not like.<br /><br />As for a blank slate on taste, that's exactly what makes tofu great.  It will take on any flavor you want to impart.  Our most common marinade is placing the pressed, cubed tofu in a Ziploc with a mix of soy, honey, and lemon or lime juice.  A quick search online for a marinade will give you ideas (many also include minced garlic, ginger, etc).  You can also purchase a premade marinade, like a teriyaki sauce.  The more liquid the marinade (and the more water removed from pressing), the better it will penetrate the tofu.  Even a half hour in the bag works fine.<br /><br />We saute it right in the pan with the stir fry veggies (add tofu last--it just needs to get warm; or, for a firmer style, you can bake or ""brown"" it separately first) and pour in the remaining marinade as the final sauce (you can thicken with cornstarch if desired).  Handle the tofu cubes gently as they are not firm like most meats, but broken up pieces taste just fine too.<br /><br />Marinated tofu cubes also do well on kebabs with veggies on the grill.<br /><br />Plain tofu ""creams"" well and is often good in a dish that requires thickness.  We've made chocolate mousse with it as well as scrambling it like eggs.<br /><br />We have great success breading pressed cubes of this tofu just like you would the chicken in a General Tso recipe.  General Tso's Tofu is AWESOME.  The flavor comes from the sauce so you don't need to marinate first.<br /><br />Some people also freeze tofu--generally remove from packaging and press first--to give it a firmer consistency.<br /><br />Tofu is all about how you prepare it.  Most people will NOT like it plain, so don't expect to just dig a fork into it.<br /><br />This particluar product is great because of its all-purpose nature (firm is definitely better than soft for saute, etc) and its shelf life.  I would have given it five stars but the must-be-refrigerated versions packaged in fluid do seem to be firmer.  They don't last as long in the house, though, so this is a perfect choice to keep in the pantry (usually dated a few to several months out).",1
"This was a great sampler of green coffee to roast.  I haven't tried them all yet, but I liked the variety of regions and it really was a great product for a great price!",1
If you like the flavor of green tea and like your beverage iced you will enjoy this beverage.<br /><br />I like the taste of green tea and I also like the health benefits of green tea.  I mix this with ice water and splenda.  It is a refreshing summer beverage.  I like that it dissolves easily and is packaged in small packages.  It is convenient and easy to use.,1
"If you liked flavored coffees, this one has a hint of coconut to it.  This is my favorite coffee by far. I look forward to my first cup every morning.",1
"I love Amy's because you can actually pronounce all the ingredients she uses--no chemicals, no preservatives, nothing you need a chemistry degree to decipher--and she makes pretty tasty food.  Normally, I'm not a big fan of canned soups, but the Alphabet Soup is an exception.  It's a rich tomatoey broth with a few vegetables and pasta alphabets.  I like soup without a lot of ""clutter,"" so to speak.  My sole complaint is that the alphabet noodles are a bit mushy, but then what do you expect in a canned soup?  Still, if you're looking for something to warm you on a chilly or rainy day, Amy's Fat Free Alphabet Soup fits the bill.",1
"Fast service and shipping.  These little k cups are great as you can use any kind of coffee or tea that you like, at a much reduced price over regular k-cups.  Easy to use no mess, what's not to like.  If you have coffee maker that uses k-cups you have to try these, it puts you back in control of drinking the kind of coffee you like.",1
"In recent months I have become an Amazon.com Prime Fanatic.  Why? Because you can buy a lot of good stuff cheap (meaning ""cost effective"")and have it delivered in two days for free!  How can you hate that?  But, Beware!!<br /><br />As President Reagan once said ""Trust but Verify"". I have actually corrected his intent because I think he was trying to be too Politically Correct; that is ""Distrust and Verify"". You must ALWAYS shop and reshop, internet and retail, to see what makes Price Sense.<br /><br />To the point: I can buy the 40 Oz. (2-1/2 Lb.) bag of B&J Kona Blend coffee beans in the decorative bag for $16.99 (No Sales Tax in MA) at my local BJ's.  An aggressive Amazon.Com Marketplace Seller is offering the same item for $40.69 plus $8.24 shipping, $48.93 Total.  I will not dignify the sellers price by speculating what the profit margin might be or what the final Unit Price results in.  You be the judge. All I can say again is ""Distrust and Verify"".<br /><br />P.S.  I defend the right of a company to gouge their customers.  That's what Capitalism and America are all about.  Flip side is that others will see the gouging and decide to sell the same product for less money- that's also Capitalism and what we're all about.<br /><br />I would encourage readers to comment on my opinion.  Thank You.",1
"This is pretty good canned meat. The sausage I used in dirty rice, the hamburger I used for taco salad, the chicken with wild rice, and the pork with stuffing. the turkey I gave to a neighbor because I don't eat it. The various meats are all pretty good quality and was enough for 3 large portions each can. There weren't large chunks of fat or gristle in any of the cans, which I've experienced plenty with some brands of canned meats. The proportion of liquids to meat was fair too, it's not one of those with a spoonful of meat and the rest is liquid either, though it does all need to be cooked and shrinks quite a bit due to high fat content in the meat. None of the meat was seasoned, at all. This is very helpful as the meat can be used with any flavoring. There is a mild ""spam""-like texture and taste to the meats(but way better than spam any day), almost a brine or something, that's why I heavily seasoned it. Don't plan on frying anything in the fat from these meats, it gave everything a slightly rancid, soury taste...no idea why! Due to the higher calories and higher price, I will only stock this as emergency food. I will buy more for that reason.",1
"I bought this and a grinder (and a couple other varieties of course salts) as a gift for my spouse at Christmas.  I know he enjoys the visual appeal of the coarse ground salt and I was tired of buying the $2.99 use-and-toss grinders of salt at the grocery store.<br /><br />As far as this salt goes, you should NOT use it in a grinder because it is too moist.  I did not know this until after I had purchased it.  I still use it as a finishing salt, but for the use I had in mind, grinding on food, it does not work.",1
"Taste is a personal thing, isn't it.  So I'll just tell you(as a gauge) my all time favorite K-cup is Timothy's Midnight Magic a ""california roast"" (which is dark). I'm partial to dark roasts and probably would not have even bothered with this Sorrento, but a friend had it, so I tried it, and lo and behold - I'm very glad I did. I find this blend even better than Puck's ""Kopei Ray"" which is his dark roast. There's a whole lot of good flavor here - the word ""luscious"" comes to mind. This one's not available every where and comes at a slight cost premium. I say it's worth it. These will be a regular for me. PS: A suggestion (which seems apparent); as with any k-cup, when you try a new blend, use the plain old 1 cup setting to check it out undiluted the first time.",1
"I'm a big fan of the Dirty Martini - but I simply can't eat enough olives to keep up!<br /><br />Love this stuff - Not quite as tangy as Dirty Sue, but still very vibrant.",1
"<a href=""http://www.amazon.com/gp/product/B000LRIJC8"">Gyro Meat (LOAF) approx. 5lb</a><br />Finally i can enjoy Gyros at home without going out.With gasoline pushing five dollars a gallon it is nice to know that this gourmet food is just a few feet away in the ice box.<br />Now how about Greek olives and Feta cheese so we can have a nice Greek salad with our Gyro.",1
"If you like mint chocolate, or York Peppermint Patties for that matter, then there's no reason you won't like the taste of these.  They're just like eating M&Ms but with minty freshness added to them.  4 stars because I think these candies are overpriced for what they are.",1
"These popchips are a great alternative when you need a munchie, crunchie snack. They are much lower in calories/fat than regular chips and are portioned controlled. I especially like the barbeque flavor or the salt and pepper flavored popchips.",1
These are a great alternative to chips.  I wasn't sure how they would be based on other reviews but I am glad I bought them and wish I would of found them sooner.  I have twin 18 month olds and they can't get enough of them.  I like them too!,1
"Nice combination of ingredients so that it is VERY hot, yet still has great flavor. It has a little added sugar, which adds a nice bit of sweetness to the mix. For the hotter salsas, you really can't go wrong with this. This is one of my top four favorites, which include Mrs. Renfros hot salsa, Screaming Sphincter and Pain is Good #37.",1
"The 500 Mile Chai is just wonderful - the right balance of mellowness and spiciness.  I've tried some chai's that are a bit too spicy, but this one is very well balanced.  Great with almond milk and bonus points for it being organic (in as much as one can trust the ""organic"" label...).<br /><br />Compare to Peet's chai, I like the 500 mile better, as IMO Peet's is a little too much on the spicy side (although I do still like Peet's and some may prefer that flavor profile).",1
"I have tried almost every kind of ""fake meat"" product out there. While I really like the Morning Stars and the Boca ""ground meat"" you can't really make them into anything.<br /><br />This product was great. Soak it for 15 minutes in water, and viola you have a really good ground meat you can make something out of,  The only problem is that it tends to be a little saly for my taste, so be carefull when you are seasoning it.",1
"When I feel that I do not need more caffine, I have found that the Wolfgang Puck Decaf is a great substitute.  I really can't tell the difference, taste wise.  I had been having trouble finding a good decaf.  I think this one is it.",1
"Each of these flatbread crackers has 4 grams of protein, 3 grams of fiber, and only 100 calories, so they're substantive and filling by themselves. However, because they're so firm and sturdy, they make a good base for more complex snacks.<br /><br />One very simple addition is to sprinkle shredded cheese on top of a cracker and microwave it until the cheese melts (~15 seconds). You could even stack another cracker on top before microwaving to make a tightly-bonded cheese-and-flatbread sandwich.<br /><br />Just about any recipe you would normally make on top of a cracker or on top of a piece of toast can work here.",1
"These are good bars for being gluten free.  Not my favorite bar out of everything they carry but still good to keep around for a hunger attack.  If you really want to try something great try their Coconut Cashew Trubar.  Now, that's incredible! It's like you are being naughty but you're not!",1
"I have a 3 year old Boston Terrier who is not only a picky eater, but most dog foods give him bad gas.  I searched high and low for several months for a dog food that would help with his stomach issues and finally found another brand of dog food that, while not organic, helped relieve the gas problem.<br />After finishing a bag of the old brand, I stumbled across this on amazon one cold day and thought I'd take a chance and see if he'd like it or not.  I'm happy to report that he loves it AND it doesn't give him horrible gas at all.  His coat is shiny and healthy, as well.  The only downside I can see--like the other brand--is the price.  But being that the product is high quality and organic, I can't argue that too much.  Plus, with amazon's subscribe and save, I get it at a discount and delivered right to my front door.  You definitely can't beat that!<br />Overall, I'm very satisfied with this and will continue to purchase.",1
"It only takes a cursory look at my reviewing history to realize that I haven't exactly made a career out of rating gum, but this new Trident Vitality is so darn good that I thought I'd better get in a few words on it. I've tried all three of the available flavors and can't seem to choose a favorite.<br /><br />The Peppermint with Ginseng flavor reviewed here is definitely pretty awesome. The gum has the physical profile of an old-school Chicklet. It only takes a bite or two for the strong peppermint flavor to kick in. And man, does this gum LAST. I can usually go a good 3-4 hours and still get some flavor out of this stuff. That makes it a good value in my book for sure.<br /><br />Typically retails for around $1.39/pack at my local grocer, although I've caught it on sale for under a dollar once or twice.<br /><br />Highly recommended.",1
"I bought this because it was a very good price.  It was really good though.  I love mixing a peppermint with a dark chocolate and having a double sized up of hot cocoa.<br /><br />Will keep buying this until they don't sell it anymore. It is really creamy.  I like it best with 6 ounces of water, gives it a thicker feel.",1
It is hard to tell most of the time if supplements work but I just have a greater sense of well being when I take this product. It really is a good source for essential fatty acids. I expect to keep taking it.,1
"To those of you, and there's a lot of us, who are constantly watching our weight and calorie intake,these chips are A-1 in my book.<br /><br />First of all, the flavors are incredible, very tastey and enjoyable.  The single serve bags are just the right amount, and a very nice portion might I add, and the calorie intake is only 100 calories for the entire single serve bag.<br /><br />I'm so happy I tried them, I bought the variety pack of single serves and I can't say enough good things about them.<br /><br />They're crispy and crunchy and the flavors aren't to salty, just right.<br /><br />So to those of you who enjoy a nice crunchy savory snack, you can't go wrong with POPCHIPS!!!  I'm hooked, now I just have to make sure I limit myself to only 1 - 2 bags a day!!!<br /><br />They really are good and the nutritional information isn't bad at all.<br /><br />So WOO HOO for those of us who can't sit down with a big old bag of Herrs or Utz and just can't seem to stop ourselves from putting our hand back into the bag over and over and over again, don't get me wrong I'm not bashing on Herr's or Utz, I love them both, however they're much higher in calorie than the POPCHIPS.<br /><br />Do yourselves a favor and give them a try, you truely can't go wrong, even my friends/family, who don't have to watch their calorie intake, enjoy them as well, so that's saying something.<br /><br />Hope to read other reviews of happy calorie counting snackers!!!!!<br /><br />Keep on Munching, the Healthy way with ""POPCHIPS"" snacks.",1
"Pocky is an incredibly good snack, but more than that, I was impressed with Very Asia's packaging. I had stupidly ordered something as easy to melt as chocolate in the dead heat of summer. On top of that the package of dessert pocky I ordered in 100 degree weather melted into this liquid goo. T_T So of course I was expecting all the pocky in my 10 boxes to be melted away, but they took the special care to put the pocky in a box reading ""PROTECT FROM HEAT"" and my pocky arriving in perfect condition! (Well, they did stick together just a bit). I love Very Asia more than anything now.",1
"Great alternative to dog food with corn and other by-products. Our picky dogs enjoy this food and so do I, knowing<br />it is better their health.",1
"We love these. The cheddar carrot flavor is far better than the green flavor. My daughter, age 2, likes them both, but because we snack on them in the car I opt for the cheddar carrot which is tasty to me too. I love that they are healthy and I can feel great about giving her these instead of some brightly colored mystery things. Love em",1
They were not bad tasting...........they served the purpose that I wantned with a sandwich nice and crunchy,1
This stuff makes great pancakes and shortcake that I am actually allowed to eat!<br />My doctor tells me I'm celiac- this was three years ago now. I just hope I can continue to find this Bisquick!,1
"I hope that this is really as nutritious as the claims.  I chew on this like the Romans and Greeks and it gets stuck on my molars.<br /><br />These seeds were easier going down when sprinkled on top of crab and egg fried rice.  Go figure.<br /><br />I incorporated a 1.5 cup into the regular white loaf recipe from The Breadbaker's Apprentice and found that the addition meant more warm water was needed to hydrate the dough and I did not get much of a rise, so I baked the loaf with tin foil over the loaf pan and the bread rose to its usual height.  Since white bread is not that healthy, I will include flax seed ground in my food processor to ameliorate the ill effects.",1
"6-Hour Power's ingredients are pretty much the same as its rival, 5-Hour Energy's, so obviously the effect is pretty much the same. Yet, this cost me $18 for 12 while the other cost me $8 for 2 at the nearest store.<br /><br />Great savings even if you only need these just a couple times a week.<br /><br />The taste isn't as tangy and addictive as 5-Hour Energy's berry flavor. A bit bland in comparison, but it's still nowhere close to bad.",1
"healthy, delicious, and great for food allergies! no soy, corn etc. Only contains wheat, safflower oil, and salt.",1
This gum is my absolute favorite. By purchasing on amazon I can get the savings of large quanities at a very good price. I highly recommend to all gum chewers. Plus as you enjoy the peppermint flavor and freshing of breath you are whitening your teeth all at the same time.,1
"The Panda black licorice is an excellent product.  The raspberry flavor tastes mostly like molasses.  This is fine if you value an all natural product, but it is not what I expected.  The two flavors that I bought have all been consumed so they tasted good.",1
"I love hazelnut smell in my coffee so I figure it will also be great to have it in a cup of hot chocolate. Unfortunately this product doesn't give me a strong hazelnut feeling, just a little. Well it is still a good one.",1
I ordered this product for a themed baby shower. They went over well and they tasted just like normal cracker jacks. Loved that I could find the box and they fit perfect in favor bags.,1
I love these chips and now the whole family is hooked on them. These are the only chips I eat,1
"Not too strong, not too weak...smooth without the bitterness.  Great anytime for those not into the strong ""grow hair on your chest"" types.  We will continue to purchase this as a part of our favorite brands.",1
"I am not a huge coconut fan, so I wasn't excited about trying this, but with one sip it definitely won me over!  The flavor is perfect and is now one of the flavors in our regular rotation.  And it smells so good!!!",1
"Folks who are comparing this to Hodgson's blueberry muffin mix obviously don't require gluten-free products (since the blueberry are whole wheat muffins). If, like me, you require gluten free, this is a great product. This is the first flavorful GF baked good I have stumbled upon. Very simple and quick to make. Like all GF products, they are pretty dense in the end, but the apples make for a nice addition and they fill you up. Personally, I added a bit more ""sugar"" (xylitol) than the recipe calls for. Next batch, I will also add some fresh apples and extra cinnamon. My only complaint is that you get so little out of the box (makes 6 small muffins).",1
"My husband has to limit the amount of sugar he takes in and these contain no sugar, and they taste great!",1
"hazelnut being the household favorite favorite, I thought I'd give these k-cups a try. The flavor is smooth and delightful. I suggest trying this brand for your k-cup machine!",1
"Received order within 7 business days.  The product received did not have the same label as pictured though the wording was the same.  Also the product did not have the same flavor as the product pictured (which we had bought previously locally).  I suppose the manufacturer has not only changed the label for this product, but also the recipe.  The distributor provided excellent service and we have decided to keep the sauce we received, just have to make our own modifications for our grilled vegetable recipe we have used in the past.  Thanks for another great distributor for the products we like.<a href=""http://www.amazon.com/gp/product/B001EO5ZFQ"">World Harbors Jamican Style Jerk Sauce, 16-Ounce Bottle, (Pack of 6)</a>",1
"I drank this coffee over 30 years ago when I lived in The Netherlands. So glad that I can get it through Amazon. Strong, full bodied but easy on the tummy!!!",1
This almond product is wonderful!  I am so excited to have healthy options that curb my sweet tooth.  It has on 5 sugars for an ounce of almonds.<br /><br />Wahoo!,1
I am hooked.  This is a great way to get more fluids into my day without making it seem like a chore.  This powder tastes great without any additional sweeteners.  It is just what I have been looking for.  Also try the Blueberry version.  Delicious!,1
"This tastes great and I like that it's more natural than most other sodas available. Basically, it's a carbonated juice.  I generally prefer a larger 12 oz. size though.",1
"Delicious, organic, full of flavor and a hit at our house! Plump rice, fat carrots, tasty chicken - a great soup!",1
