text,label
I absolutely hate my neighbors dog it barks all the fucking time for no fucking reason,1
"although it destroys everything in front or urself, sometimes it is needed to put a limit.",1
I Wana Fight Ah Bitch Jus Too Release All The,1
I love it when group members don't show up for a project....,1
y niggas n college......AND STILL PRESSED smfh. RT @Jamal_R I remember when I was pressed for pussy. I was like 14,1
I HATE WHEN MY PHONE DOESN'T CHARGE. AGH.,1
My grandfather got me mad then I pissed in his Orange juice and asked him if it's tangy when I'm angry lol #CrazyShit,1
"Turn that into high #score, not high profile! Be a #hero, not a zero.",1
"@RXKitten I did and they didn't really intrigue me.  Plus, the campaign ending was anti-climatic to the nth degree.  Uninstall game.",1
"i wish i could go up to the bitch that stabbed me in the back and rip her heart out. oh wait now i remember, SHE DOESN'T HAVE ONE!",1
words cant even describe how i feel right nowww! #mad #cmonguys,1
"still can't find that audio file I want. nobody seems to have a copy of it anymore either...DAMN YOU, NON PHYSICAL FORM OF MEDIA!!!",1
"""@JoshVendetta: @jayalllen from  to  to  to lol"" scratch the anger...add #drakedepression",1
"i hate it when girls have no respect for themselves and walk around acting like complete idiots to get a bit of attention from a guy,",1
"Behind evry beautiful smile thers sme kinda pain,i feel like strangln sm bitch @Sadi808",1
Whoops! You already tweeted that. YES TWITTER IK I WANTED TO TWEET IT AGAIN!!!!!!!!!!!!!!!!!!!!!!,1
i don't even understand the intro to this book,1
@Emma__Janeee FUCKS. ME. OFF. Its like. Bitch. This is my ultimate favourite song and you're saying where-EBER?! hahahaha xx,1
"is short, live it |  is rare, grab it | is bad, dump it | #Fear is awful, face it | #Memories are sweet, cherish it |",1
"Waited for my replacement phone to be delivered, IT DOESN'T EVEN WORK",1
"@sare_jae ha yeah it only took 4 hours. Most likely strep, come back in 3 days if the steep test comes back negative for mono test.",1
I hate taxes. Would've made a solid $80 today but instead made $67.,1
Not a good few days by any means  #sadness #heartbreak never felt so alone in my entire life compared to right nowâ€¦. #wtf #fml,1
How big the wave or a ripple depends on the size of substance u throw into a still pond,1
"""@JoshVendetta: @jayalllen from  to  to  to lol"" scratch the anger...add #drakedepression",1
Dumbfounded that SDSU will be in a BCS conference and  will not. This whole process has made me bitter against my own alma mater,1
I don't even feel sorry for you. Prick.,1
Fucking hate waiting in linee! :@,1
DONT PUT VERIFIED IN YOUR NAME IF YOU ONLY HAVE 200 FOLLOWERS. YOU ARE NOT VERIFIED NOR WILL YOU EVER BE.,1
MY Closest Friend Fucked me over 4 my Ex & believed her lies. I will Never forgive nor forget such Treachery for,1
I hate shopping with my mother,1
hahaha just broke 4 picks from playing so hard school concertt.,1
I swear if my brother plays joker and the thief again........... #lasereyebeams #noreturn,1
I spend 1.5 hours in traffic to end up in a place I hate where I get bored to death.,1
Why can't I log off of twitter from my phone?!?!?!?!?!,1
Stoke and PSG have cost me Â£71 tonight!,1
"so, apparently my parents don't love me enough to buy me what I wanted for nearly sixteen years now; a puppy. #unloved",1
I'm so angry lately from over-training I am going to kill someone and then laugh in a manic growl...,1
speaker asserts she was right that Viet cong oppression in communism was good.      #misstep-in-speaking,1
Omg everyone SHUT THE FUCK UP about christmas present or I'll get none of you one!!!!!!!!!!!!!!!!!!!!!!!!!! -_- #ANGER #ANGER #ANGER!,1
Sims 3 wont load on my computer,1
"If Justin Bieber performs at the Sugar Bowl this year, I've lost all hope in humanity  # JustinDweeber #signoftheapocolypse",1
just watched a lady throw her crackberry on the ground of a parking lot out of frustration... wait until she has to turn it back on...,1
project their & accuse their #victims of being the hostile ones,1
My dad took my phone. FOR. NO. REASON.,1
I broke my glasses in half,1
teachers love to pile on the homework right before Christmas break dont they,1
When people sing the wrong words to a song,1
Youre the reason for my  youre the reason for my youre the reason #iamwhoiam you are #everything.,1
"Listened to Darth Vader for and hour and a half, snapped 3 pencils in half with one hand, and threw one at him.",1
"When I'm rich and have a Mac, I'm gonna make my own Twitter iPhone app and have it exactly how I want it.",1
YOU DIRTY LITTLE RASCAL. GO BACK TO YOUR SHIT HOLE HOME AND DONT EVER TOUCH MY GOALIE.,1
Speak in and you'll give the greatest speech you'll ever #regret.,1
"is short, live it.  is rare, grab it. is bad, dump it. #Fear is awful, face it. #Memories are sweet, cherish them.",1
Why the fuck am I watching Oireachtas Report?,1
Fuck the majority of people who roam this earth. I wanna punch a wall,1
Dad just ruined a whole movie night because my mom didnt make enough food today #thishappenseveryweekend,1
Its annoying when you were more confident single then you now are with your boyfriend.,1
@Ramias23 hit the ref in the nose with my right fist,1
"Whatever you do, don't mess with my coffee",1
will help you to survive for a while but then it will eat you alive.,1
Teacher who prohibit their students for competition is just S.O.A.B!!!,1
"""The strong man is not the one who is strong in wrestling, but the one who controls himself in anger."" (Sahih Bukhari) #islam""",1
I think i might bring back my temper,1
"@RXKitten I did and they didn't really intrigue me.  Plus, the campaign ending was anti-climatic to the nth degree.  Uninstall game.",1
I hate it when people think they can run other people's lives,1
WTFH IS THIS SHIZ? I WILL KILL EVERYBODY. I DO NOT REMEMBER THIS. BLOODY HELL. #HATE #MURDER #KILL,1
"And the and the #Sorrow mixed up, leads #Mistrust now it gets tough to ever #Love again...",1
News night report on vulture capitalists. Not sure I should watch this before bed time.,1
â€œ@travelligence: @bubbly_ank hmmm. Cannot be defined. Intensity can only be felt. It can also be released. Like a pressure cookerâ€,1
"you end things with me because you say you're not ready for a relationship, 3 weeks later you're dating someone?",1
saturday night and i'm raging hard... about my work.  #paperproblems #isitchristmasyet,1
When there with another dude ad don't text u back,1
"My cat is so frikkin annoying when I am trying to do some work, he just sits on all of my books",1
cuss my wouldn't let me feel for stranger .,1
I'd actually love if Apple made their fucking iPods work for once,1
MANAGEMENT BRUH HE IS 14 RT @AyeBrannMuffin @AstronomicalKid haha you can block me but you and all ur fans suck ass. talking2everyone,1
Holding on to is like grasping Hot coal with intention of throwing it at someone else.... #YOU ARE THE ONE WHO GET #BURNED,1
"Bought an e-machine from a friend.  Cheap, but the motherboard was fried...",1
I will be the most disappointed if they actually consider Taylor Swift for the role of Eponine in the movie version of Les Mis....,1
I can't believe my memory chose Today to remind me of you. #hate,1
"Heard a catchy tune on the radio earlier, forgot to shazam it and now cant remember for the life of me what it went like",1
Stupid ms.chiv... Telling us 2 write 4 complete sentences as a answer but gives us 3 little lines 2 write it!! >:/,1
"Wowzer...my is tryin to get the best of me today.  Ppl should do their job, or find a replacement.  Im tired of ppl being lazy.  >:E",1
I hate shopping with my mother,1
"Anger is an energy... And he was right, wasn't he? Though it can be complimented with a good, sick sense of humour.",1
Can't wait for MatchDay tomorrow. Kick some ASS!  #justbringit,1
speaker asserts she was right that Viet cong oppression in communism was good.      #misstep-in-speaking,1
"If you post a football status on fb today, you will be buried alive.",1
I thought that this is my last appointment but it turns out that I might go through that nerves shit with another tooth,1
"--> when you bite your cheek chewin somethin. Then get back to business, and bite it again in the same spot.",1
and then sent out the ladder. This is just another reason why I am quitting lance.,1
This song better send or I'm acc goin to smash this phone fghjklhgf,1
Conceding defeat  now fumbles into an interim  a little too late to muffle public,1
And even though they got good reviews and are about important things.,1
"If my parents arent going to complain to bt about the lack of internet, i will.",1
This twin business. Needs to stop.,1
"Anger is something that we all experience, but can cause problems in relationships & quality of life if it gets out of control",1
"Damn. I've bought a lot from them before, but suddenly Amazon Japan no longer ship to Norway. Also, not paying 3x the amount on Ebay.",1
An enraged person only gets angrier when you say â€œI completely understand.â€,1
"LADIES: If I don't feel like ur level of is appropriate for whatever I did to #cause it, I ignore u. I won't try 2 make u feel better",1
"@NickChallis @ImJustGar Misha,Misha, you are a fucking cunt, your born a cunt, you'll die a cunt, you are a fucking cunt",1
"I stay calm,never act outta",1
Getting help with your anger starts with talking to your GP. If you are in Gloucestershire you can call Let's Talk on 0800 073 2200,1
Mayb I have no rite to b but I hate when ppl take my kindness for weakness,1
"Dear mr. Husemann, if you don't put the review answers up, I am not taking the test. You said this would be done 3 days ago. Gaaaah",1
@gianmorelli TRAFFIC IS THE WORST. for real. i got hit on all ends last night.,1
"Bad drivers me yet i never seem to use my horn, just swear at them and be irked in the comfort of my own vehicle.",1
"""Use to throw them into disarray.""-Master Sun #TheArtOfWar",1
People's actions toward you mirror back a reflection of who you really are ...What Did You Learn Today?,1
Ready To Punch A Hole In The Wall,1
Our maid is giving me a hard time.. She keeps flipping my comforter upside down every time I flip it around!  #mindblown,1
"@rezamarashi the shah: ""As the rest of the country starves, i'll have some peacock and sorbet"" GHARBZADEGI at its finest. #iran",1
Pleaser don't squeal at 7:55 in the morning.  #shutup please.,1
Righteous never BLOWS UP or CLAMS UP. It surveys the situation & obeys GOD in spite of satanic aggravation.,1
Washing machine: 1 Favorite jeans: 0 #revengewillbemine,1
German Grammar. Relative Pronouns.,1
Might as well cut my left leg off,1
No I Ain't... that's how I Picked All that heavy Shit Up with no Hesitation,1
"Anger is something that we all experience, but can cause problems in relationships & quality of life if it gets out of control",1
Every day in the hall i try not to beat the fuck out of bitches who walk by me,1
ooh look at me i keep copy and pasting jokes off websites because i'm a dick.,1
@Manicdj99 @EDinCali R u calling Obama a slick talker? No he's a slick teleprompter reader. And not even that now that he shows his,1
Never been more embarrassed by United this season 1)vs City 2) Humiliated & out CL.Unthinkable and unimaginable! #disgust #heartbreak,1
"""the relationship of to attack is obvious, but the relationship of anger to #fear is not always so apparent."" #ACIM",1
"Dickinson said: as soon as fed is dead --It's starving makes it fat.
#wisdom",1
I love fighting with my boyfriend about stupid shit :(,1
make that 6 fire alarms in one night. fuck you derwent.,1
@dilowrie  fucking email from Sarah. she's so mad at us.,1
Why do my drunken tweet pics keep getting removed. What is this facebook??  I can't even see what a slut I've been #annoying,1
& tomorrow will be even worse. I feel sorry for the person I take my out on!,1
i'm trying to get stuff done for class and homegirl keeps talking on the phone.. literally about to scream,1
"FUUUUUUUUUUUUUU! I just spent an hour recording a Let's Play with my friends, and apparently their Skype convo did NOT record. GAH!",1
Can't believe  has repeated the same episode of   for the second day straight.,1
MANAGEMENT BRUH HE IS 14 RT @AyeBrannMuffin @AstronomicalKid haha you can block me but you and all ur fans suck ass. talking2everyone,1
I sleep to try and ignore the   and botyled up inside me,1
"RT ""@Ma_Buzaboon: is the feeling that makes ur mouth work faster than ur mind. â€¢ï¿¼Evan Esar""",1
effin' school blocks... every 10 seconds I get a request for an administrator's password.  GRRRRRRR!!!,1
"Hey, Indiana! Thanks for not staffing the toll booths returning to Ohio. I love 20 minute waits to go home.",1
gonna make an exact duplicate of this english portfolio so I can take it home and let frankenstein rape it. #frustration #kittyrape,1
I want Trent Coles' head on a pike with his tiny balls hanging out of his mouth. Fucker.   #exaggeration #hyperbole,1
Who the hell decided that is more important than #reason and #intelligence? #BadDecision2012,1
Listening to some Slipknot on my ipod at this time,1
I'm often misunderstood. People mistake my  for and other things. My higher power is centering while in the eye of the storm!,1
"Ah ahn...wuh apind?? Bbm!!@Bluepearlie: Am even angry oh!RT @Namteerah: ""@Bluepearlie: Why pretend we r cool....wen all you do is",1
"really tempted 2 unleash myself against city fans on twitter. I don't think I would stop myself though, end up kicked off twitter",1
Omg everyone SHUT THE FUCK UP about christmas present or I'll get none of you one!!!!!!!!!!!!!!!!!!!!!!!!!! -_-  #ANGER!,1
It's times like these I wish we could vote every single member of congress out and start again.,1
Is there like...an award show on or something? People are upset. #hostility,1
@NakedHeatWave People are RIDIC. We can't just have fun + enjoy our show without this stoopid crap??!! Makes us all look like fools.,1
What the hack am i doing with my life? NOTHING because this dicksick ank come to fix my water yet.,1
"Damn. I've bought a lot from them before, but suddenly Amazon Japan no longer ship to Norway. Also, not paying 3x the amount on Ebay.",1
You honestly fucking disgust me. That's so out of order it's not even remotely acceptable.,1
I swear if my brother plays joker and the thief again........... #lasereyebeams #noreturn,1
Arrrhhh this poor excuse for a laptop is getting on my tits!!!!!!! Going jail for killing a laptop....... Whats the years?!!,1
WHAT THE FUCKINGGGGGGGGG FUCKK!! x-factor is racist and stupid.. And fixed #ChucksMic,1
@amazngspid3y i just had an #anger #anger moment looking at yo nice ass ;),1
"Shaking that fucking bell isn't gonna make me give you money, its gonna make me punch you in the face.",1
"If you looking for save place, better you hide on yer dream self !!",1
I love waking up wanting to put about 50 13 year olds in an arm bar.,1
I blame Keith Hackney for all of this. Imagine waking up everyday knowing that ur balls were pummeled on PPV in front of millions.,1
God damn it Chargers! Just leave Mathews in the game when you're in the Red Zone. Tolbert stole my TD!,1
@mccance23 well you fit right in with the lil twig kids with a huge gut! Hitt the treadmill burn off some of that little man sydrome!,1
These x factor TWATS are all manufactured given everythin to them on a plate. This undermines real ARTISTS man #pain,1
your memory decides to erase itself and all your finals.,1
"@char_wiggy not gonna lie, was on a foul mood when I woke up and it hadn't arrived, just ask @KerryLovell",1
"@FFC_Dave @henrywalmsley ohh yeh unlucky, i once got kaka in a pack but i accidently quick-sold him!",1
WOW! RT @hartramsey Righteous never BLOWS UP or CLAMS UP. It surveys the situation & obeys GOD in spite of satanic aggravation.,1
Pretty sure Kiss only ever play about 3 different songs. And they're TGIF remix pisses me off. And they say 'Gwetta' and 'Agwilera'.,1
Wow...  bomb! RT @100prayingwomen  is stolen by and Hate.,1
you may think I'm a bitch but atleast I have an opinion and a personality,1
"Just had a ""hi, hi, how r u, gu thnks, u? Yh, gud thx :)"" conversation. Now I want to kill the person who started it",1
When you're pissed off and people don't know when to stop,1
"Anger is something that we all experience, but can cause problems in relationships & quality of life if it gets out of control",1
God damn it Chargers! Just leave Mathews in the game when you're in the Red Zone. Tolbert stole my TD!,1
"@sare_jae ha yeah it only took 4 hours. Most likely strep, come back in 3 days if the steep test comes back negative for mono test.",1
Sometimes I wish i could turn green and rage out.,1
"My roommates hate me. They took away my nap. I am always kind, and this is what happens. This is detrimental to my day.",1
Oh my god stop talking I'm already late here comes the panic attack.,1
"They expect anger, rage and jealousy. Give them kindness, stay clam and watch them burn in flames. :)& #life #smile #Egypt",1
"Second stage of loss,so -screw you bitch for making my life miserable,  does that suffice ??",1
"man ii really having to have control over my only Fool show there emotions.. or so ii heard,, ii STiLL dONt likE THAT OLD' BiTCH",1
I hate higher maths,1
"""If you are patient in one moment of anger, you will escape a hundred days of sorrow.""",1
grandmas playing chirstmas music and it makes me want to punch things.,1
@hayleyth1 By the by I have also unfollowed Estella star now shocking how the parents should be mourning but writing ridiculous stuuf,1
I am just about to go off. Thank God I have batting practice tomorrow.,1
"@Honey_BaddAzz21 lol ooh I kno.. But ion wana jump in shit.. My temp aint no good, ill do some shit.. So im cool it..now!!",1
I want to rip his balls of and shove them down his pathetic throat!,1
Damn internet. Keeps knocking me out. I want to punch someone. management #stressed,1
My house is da house smh hate dis hell hole,1
Apple expect me to go back for a 4th time! Because they don't have any iPods in stock and have to order one. Mugs!,1
I stepped in poo between my apartment and my job. #streakontheflooratwork #okaythatiskindoffunny #shoeslipperyenoughtomoonwalk #dope,1
A woman worth some is certainly worth some #effort,1
"I was ridiculous mad with @Jilian_Lovex  and @BritUntitled . Seriously, don't mess with important school papers.",1
Dad just ruined a whole movie night because my mom didnt make enough food today #thishappenseveryweekend,1
I fucking hate it when girls wear fake tan and look like complete cunts,1
Love You Ruff Stern and to the Point League is a Joke,1
People's actions toward you mirror back a reflection of who you really are ...What Did You Learn Today?,1
Today I spent 15minutes getting ready and 15 ranting about my brother eating my advent calender.,1
is bad. DUMP IT! #Fear is awful. FACE IT. #Memories are sweet. CHERISH THEM,1
"When someone in front of me in the queue takes a table I was eyeing up, fine but when someone from behind does it",1
F YOU  Seriously almost got me in a major car accident!!! Your lucky I'm a good driver!!!!,1
My family is at a spa in Arizona and I'm in my cube staring at excel,1
"So my phone memory was low for the last week or so...to compensate, it decided not to give me any email notifications the whole time",1
"Not tweeted about how gutted I was that little mix won,  is shit, @MarcuscollinsUK deserved to win!",1
WHY IS IT NECESSARY FOR PEOPLE TO YELL WHEN OTHERS ARE TRYING TO WRITE A PAPER?! #FRUSTRATION Some people clearly need a harder major,1
"Sunday, God decided to put me through hell.     #malice #hatred #8addys #3packsofcigs #4mealsin3days",1
"My cat is so frikkin annoying when I am trying to do some work, he just sits on all of my books",1
I'm often misunderstood. People mistake my  for and other things. My higher power is centering while in the eye of the storm!,1
I wish i have dos Bank PHB feelings again... Dis 1 is too dull wit no swaggs.,1
I don't wanna go get my allergy shots then sit there for thirty minutes to make sure my throat doesn't close..,1
When you find the perfect journal article for your essay but have to pay to read it. Arggggggggggggh!,1
"you end things with me because you say you're not ready for a relationship, 3 weeks later you're dating someone?",1
spoil realtion it spoil things still we get angry y?,1
I'm not an idiot- I know what a proper running vehicle should sound like,1
I often wonder about married people codescending to me by extolling virtues of being single while being within their comfy marriages.,1
"@OfficialPWG 2nd half results: Wolves d SSB, Generico d Togo, Steen/Dragon d Bucks to win the tag titles.",0
washing up for the 3rd time today.  Only now it's every plate and pan we own plus the arse has been burnt out of half the pans.,0
dislike packing. packed for the weekend. the thought of packing up my whole life again in less than 2 months makes me sick...,0
"@linda_sem lol he finally listened, and is currently being a morning grump.",0
Making bows for christmas,0
"""Fears are educated into us, and can, if we wish, be educated out."" â€” Karl Augustus Menninger #unlearning",0
"RT, follow @unitednude and WIN one of the 5 special collector items that we are giving away to our Twitter friends! #RT #WIN",0
"Enrolment done, I.S exam done, an hour walk home to study for the next one...",0
It's time people grow up and deal with their problems instead of drinking and smoking them away  #me,0
Now to begin three hours of packing and cleaning. OR I can procrastinate for two hours and rush pack and clean in one hour #goodplan,0
Why is kristine looking at me like I'm crazy or some???? I'm happy food brings me,0
Imma take the time outta my night to complete my math study sheet for my exam tomorrow,0
Hard as hell to have when you are tapped into True Knowledge of Self & are driven by the God within you.,0
Break! Imagine a box in your lap. It holds a special gift for you. Open it & receive your gift. #LJB,0
had a dream with rob in it. we were working out with some twi cast where rob ended up injuring a finger. #butwhatdoesitmean,0
"""We are shaped by our thoughts; we become what we think. When the mind is pure, follows like a shadow that never leaves."" ~ Anonymous",0
"Picture this Dark skinned fat guy w| a bright ass purple shirt  , bright yellow pants & some bright ass purple shoes .",0
All I know is that I love you and can't go a day without thinking about you... So why do you make it so hard to get along with??,0
The wife is taking me away this weekend! Looking forward to it #happydays,0
Guy next to me had 3 Jack and diet cokes on 50 minute flight to NJ at 9:00 AM  of flying #safer than 128,0
Finally got my controller to work with Skyrim!,0
Waited too long to try to order this year's Cinderella ornaments from Disney.com and now they're sold out,0
"Of course,the one weekend I have to spend writing an important paper,there's an ASU game and,more importantly,Harry Potter Weekend.",0
I guess my dad's taking the first swing at bitching at me tonight,0
all of my days are in your hand oh God,0
So  ..so THANKFUL.. so content.. this is REAL & #happiness 4rm the Lord..,0
that just made my night... did not expect that,0
@HalesLiffey i'm appriciating you ripping the belly button apart... :( thanks.,0
"ergh think my hangover has just officially set in, and just in time for me to write a chemistry essay",0
I love making other people happy,0
Morden Warfare RT @DashCruise: JUGGERNAUT: a literal or metaphorical force regarded as mercilessly destructive and unstoppable......,0
My ipod is missing and I'm having serious separation anxiety :(,0
"That moment when you realise that the book you're reading just got interesting, but you have to stop because your lunch ended.",0
So no more training for god knows how long. Guess I get to straighten things for 6 hours -_-,0
"If we deny  that is given to us,if we refuse to give love because we #pain or loss,then our lives will be empty,our loss greater.",0
I'm not telling my mum & sisters that I'll be home before them. ^_^,0
I left the lights in my car on now it won't start lmfao,0
"The may be in the unknown, but the constant we carry with us into that unknown... is ""US""! Be your biggest ally. #Believe",0
For all the hard work everyone at Betsson Tech just got iPaded! Everyone here has smiles like kids at Christmas today. Thanks!,0
christmas lights make me feel all warm and fuzzy inside.,0
Yay I get to put up with all the cute couples in my family for the holidays #not,0
Open house = sit in campus ministry,0
"""@RealMen36:  make their woman cry out of and #happiness, #RM"" True that",0
"OMG who are you!!! Who says that ""@TupacTaughtMe: I could care less about football, College or NFL ..""",0
"Now that Porto are out of the Champions League, we can expect this flimsy stories on an almost daily basis.",0
like @LeToyaLuckett God didn't breathe life into us for US 2 Draaaaag thru the day!,0
I might tell a lie if you ask me bout my whereabouts but I might speak that real if you ask me what I care about,0
n yh I thought that am strong enough but am not surprise,0
"I just realised, to go to bed I'm going to have to take off my party hat.",0
@JelenaNatasha hahah mabey we both buy and place under the tree. #kriskringle,0
Lost in a fog of uncertainty,0
In a twin bed sweating my ass off listening to snoring.,0
"Finally home,now off to the funeral",0
Wanting to turn to the furthest lane in a two way street!!!,0
"Its funny how a person is in your presence, and you really just want to let them know how you feel.",0
Bio recovery package AND bio culminating. + Guitar Composition. .. -__-,0
"@MaxBroncos dang, I didn't make the 6 words post. I",0
"Ur leaving me behind, lying to me about why u never reply to my messages... But I'd rather tell twitter then tell u and lose u..",0
you gotta get a lil rowdy for the fsu and gator game!!!!!! THE SPEAR,0
Feeling the birthday love! Thank you.,0
I thought Heath Ledger died but apparently he works at an AutoZone in Lubbock.,0
just found ten dollars in jeans i haven't worn since 8th grade,0
"one little exam at 7, roomies are gone, not leaving til tomorrow morning.",0
i have to walk around my school with my mum & sister pretending to be interested in A Level shit for two hours.,0
"@JennyJohnsonHi5 God bless...when I drive with my mom, I fear for my life.",0
I just broke two of my lights that I was going to put around my walls...,0
classic missing a train by 30 seconds because a woman was walking at the pace of a hedgehog arguing on the phone.,0
The greatest barrier of success is the fear of failure,0
"And the of the #LORD fell on all the kingdoms of the lands that were around #Judah, so that they did not make war against Jehoshaphat.",0
Lookin for a good bookclub on Goodreads...I may have to start my own.  Completely varied.  Never know what we'll b reading next,0
My Other Bestfriends Upset So Now I Gotta Go Beat Her Ass Lmfao,0
so my foots asleep and i am deathly scared a random lighter is gonna come out and attack it. lol. #scared #laughing,0
"LIVE FOR JESUS &Have TRUE & #TRUE PEACE ! - "".There is Only One LIFE - It will soon be PAST- Only what's done for Christ will LAST !. """,0
"Pat Shurmur and Colt McCoy are having a good, old-fashioned ""Who's Worse-off."" Both of them are winning.",0
"My Friday night shall be filled with awesomeness 'cause I totally have a life!! Jokes, I'll be editing all night! 
Stay cool tweeters!!",0
"White out bullying tomorrow, surprise.",0
"â€œSometimes your joy is the source of your smile, but sometimes your smile can be the source of your joy.â€ ~ #Quote Thich Nhat Hanh",0
Expect your life to be filled with joy and it will be.   #DatingDiva,0
As I'm not freezing my arse off on a picket line it's back to cell control and communication for me,0
I dnt open up a lot to my partner as much as I should..is letting my guard down & yu not gaf & hurt me reason why I dnt get attatched,0
Great! You can babysit your nephew! RT @FrancesMyrick: @eliz_myrick @CupcakeMartha Im coming to stay with yall next week!,0
Finished work now going home to get ready for dance exam show tomorrow!,0
"""@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less""",0
Looking for people suffering with  #water. To help me with my research project. I will ask a range of simple questions!,0
Picking up my mom from the airport today and surprising her with Thanksgiving dinner. She thinks she missed it! ;-),0
The greatest mistake you can make in life is to be continually fearing you will make one.  & Elbert Hubbard  #courage,0
"Ms. Linda dont know im coming either. ... even though we hate surprises, i love her",0
Joy of all joys the crisis team are coming,0
"@lowerbodyinjury Fair enough, tbh I don't really run shit.....",0
"Yall dont understand how much mr. Encalades room STINKS! Like im not even kidding. #takeashower ! (The kids, not him)",0
this month is going to suck...finish it out playing the flyers and the devils with whom we have a horrible record...#isles,0
"the aim of the government's campaign is to make you wholly obedient. question, always question: who profits, and who loses?",0
Observing show choir rehursal because I don't want to go home.,0
"Me:*on the bed, hiding under the blanket, and eating a big box of Nerds*",0
I'm gonna crawl in my bed and tweet my fingers off,0
In the gym this morning... Xmas tree afterwards then a nice 4-12 shift at waitrose...,0
I have learned to be content in any situation & I thank God for peace that surpasses ALL understanding,0
Watching family movies always makes me a bit nervous that there will suddenly be a cut away to my parents having an intimate moment.,0
I now have my one and only personal nutritionist - just a shame they've decide to cut my calorie intake just before a Friday! GREAT!!!,0
5th day straight of having a headache,0
Have to teach a bunch of Year 7's how to play cricket tomorrow.,0
Daily freak out. Several hours early.,0
"what time is it???  time?? LOOL no, not a chance",0
When you say something and you pray the person don't hear,0
"im coming home, but not telling anyone when",0
"Shit, I already checked my work e-mails and discovered some 'nice' issues to solve next week :-/  #NeverEndingStory",0
"When I see an organ grinder with a monkey wearing a top hat, my reaction is the same as seeing a chubby dude in skinny jeans. #laughter",0
100 on my practical  time to nap until spending more hours in the library,0
Don't you just hate when a sentence doesn't end the way you think it octopus.,0
People party like it's a religion -____-,0
"boredom, want to plat skyrim, but at a part tht i CANT beat for my LIFE!, y does tht guy have to shoot icicles",0
Had a test today. But I still kicked ass,0
"RTâ€œ@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #lessâ€",0
"Its days like today that make wonder if I have a floating sign over my head that says ""Screw me over"".",0
We must not give in to the  must face those things we the most...,0
Just bombed my french test,0
Remember to leave sparkles wherever you go. â¤â™¥âœ½âˆ—â€¢*Â¨*âœ½ ~Barb,0
To live in is a life half-lived.  Spanish Proverb,0
I have come to accept that sometimes on the weekend I get in my bed at 9.,0
@NNNADROJ I am going back to  for a few days...to bad ill miss you,0
I got a surprise for all you bitches...pull the	ribbon :),0
"I love you i love your name i love the way u look at me i love your gorgeous smile you brighten my day, and your not even mine.",0
Home sooner than expected,0
"Typically, when you finish typing a paper, you feel relieved.. I just finished my paper and now i have to clean.",0
I would hate to have a baby mom that's a baby girl,0
Shit just hit the fan,0
I actually might make it to the gym today. Whether I go inside is debatable. #needamiracle,0
"@DaveAquilina Ouu Ouch. That hurts Dave, really does. I'm going to go cry in the corner now :(",0
"Well, I got a total of 3 hours of sleep last night.",0
