text,label
@TomPeribonio @brannflakez @savannah_long if she's lost in our twitter convo shell never keep up in real convo,1
I want coffee....2 days in a row without it.,1
RIP Patrice O'Neil....the world of funny will miss you,1
shot of the day! RT @ZaynubMahmood @shoaib_abassi phir aap mere husband ko follow karo tho behtar hai :p,1
Emory makes a nigga wanna commit mass murder sometimes,1
@JennaRose3xo follow me & retweet me pleaseee! I guess u never saw any of my tweets asking u too :( please do it for a fan!,1
"@LarkinGrant DUDE, I AM ON IT. LIKE HOT SAUCE ON WINGS. #OccupyBeauregards",1
Forgetting that you've already eaten your advent calender chocolate and being very sad when you realise its gone,1
That one moment. Katniss and gale. I read it as if it were you and I.,1
@OpTicH3CZ now how am I going to waste away my time at work without OpTic videos?!,1
Beckett + Demming kiss and Castle is just broken about it #castlebeckettOTP,1
My bunny ears of my cell phone cover are falling off,1
That painful moment when you see someone really attractive at a random place & know that you'll never see them again.,1
@Lol_ThatsBri right..her lips looked bout crusty as a pie edge.,1
I would be crushing some online poker today.,1
that depressing moment when u see your idol retweet your friends tweets & not yours. #TrueFact,1
@KatieAllen77 I mean I know it was. Btw. Being with Amberlyn and you for 2 days makes me feel so lonely now!,1
"Said jeans were sighed over, admired, sighed over again, smoothed, admired, sighed over and finally thrown into the Goodwill pile.",1
@Maffica I ain tink he face fat he maybe tryin to get it fat,1
@Ammunition4God ..  lol.  Oh.. Happy Thanksgiving to you and your family!,1
if you've never seen message in a bottle..good. #crying #needadog,1
Netflix won't work...now i can't catch up on my Grey's Anatomy?,1
Currently dealing with second worst haircut of my adult life. The first was the haircut I walked into this place to fix.,1
"The transition is nearly complete. Mirror, mirror, on the wall... I am my mother after all.",1
"@Zonozi Just checked it out - @oinkapp only for iPhone. So, guess my Droid-loving self can't use.",1
wow bad evening!,1
Who knew hanging Christmas lights outside could be so time consuming and exhausting? I'm not even finished yet,1
gettinv but kicked at scrabble. Need to go back to english class #throw some d's on it!!!,1
The river is officially iced over,1
@DailyGrumbles let's hope so. I purchased two one for me and mom. Hers works mine not so much.,1
"The feeling you get when you see that Back to the Future is on, only to realize that IT JUST ENDED!",1
Why is it that you always manage to creep into my head and make me depressed,1
i miss when MTV was all about Pimp My Ride and Yo Momma,1
My coffee is gonna taste extra bitter tomorrow. Probably all the tears.,1
"Dear TV, why is it everytime I find a show I love you find some way to ruin it ur a JERK!  #ihatetv #bye #Mitchell =(",1
i know i smoke too much cause when i bernie and breathe in it makes a wheeze sound :(  #justwantapurebernie,1
I just found out that like 5 of my aunts have twitters and none of them follow me they all follow my sister </3,1
I'm going to miss staring angrily at @CharleaUnicorn and @mikelajohnson in the hallways this week.,1
Poor Josh drove all the way home :(,1
You know its bad when you know to dude you leave in a heart beat for a stripper only if she gave him a chance,1
i wanna go get water in bapst basement but i'm too lazy to get up on my two feet! @lazybum,1
Irredeemable vol. 6 & 7 to go and then I will be out of comics for the rest of my trip,1
"Working out without a spotter, is like peanut butter without jelly",1
"I hate that moment when your on top of the world, happier then ever then something has to sweep it out from under you...",1
Well. Looks like I'm missing family vacation thanksgiving happy funtimes to stay in Chicago and be sick. Fucking. Awesome.,1
my chicken came out mostly good... But there was red on part of (down near the bone) no one ate it... But still... It makes me sad,1
Parents cancelled christmas tree decorating after I rush home from studying downtown! :(,1
Missing my life partner already @_yosoyviv :(,1
FIFA tournament with the boys. Milan is now out in the semi-final to City. Eternal sadness!,1
@minisouthafrica Wed 21st. Too late for my next trip.,1
@nikc15 ouch never thought a tweet could hurt so much! :( #idontlikepenis lol,1
Cannot describe how sad I am that @CP3 going to my least fav team (Lakers) and will be playing with the athlete I hate most (Kobe),1
@marshmellorobot lol I have no idea. On a side note I haven't read it since may,1
"@HusamuddinO I found JhunJhun! And my phone is finally and officially broken. Lol. Also, when am I beating you at tennis again? ;)",1
"@ayaz_khan I meant that you aren't accompanied by any. But yeah, the other fact is strange too. FS isn't really that hot here.",1
Thank goodness for The Hunger Games to save me from boredom since there's no glee tonight.,1
When someone falls asleep texting you then never responds the next day,1
so @theblackkeys aren't coming to Atlanta on their N.A. tour next year.....#imactuallyheartbroken,1
"""Alarm set for 5 hours and 7 minutes from now""",1
Reliving it all...Documentary of   driver of all times...,1
Watching the Vice Guide to Liberia at 3am was a bad idea,1
"@Wreaking_Havoc_ @Autumnbaby_NYC @jayweezy98 missed school today didn't get missed band class and choir :,(",1
"@HusamuddinO I found JhunJhun! And my phone is finally and officially broken. Lol. Also, when am I beating you at tennis again? ;)",1
Aww I just saw a commercial for the Hallmark recording stories. A troop got a Charlie Brown one from his son and wife;(,1
"Jeff's gonna be on Whose Line tonight, and I'M GOING TO MISS IT!!! AGH! :(",1
Can't fall back asleep,1
Craving Nathans....need a Magwheels with tabasco and a coke light like right now..,1
Watching the last  episode.I cried and I'm still crying :'( why is every end so sad??,1
At my brothers friends house doing nothing. This is what happens when I come back home,1
I think it was a hard jobs for my favourite team(portugal) to through a group stages.,1
No car and years of over protective parents have caused me to become severely socially handicapped as a young adult.,1
Coursework... rain... darkness... lame.,1
@jesseho11and its bad when you forget how to play guitar..,1
"Dear TV, why is it everytime I find a show I love you find some way to ruin it ur a JERK!  #ihatetv #bye #Mitchell =(",1
That moment when you want that one person to text you back and you get a message and its someone else.,1
I miss my college friends.,1
Found my old keyboard pity its not my old drum kit.,1
lost a friend = lost a piece a my heart </3,1
@LadyCardinal_3 I'm hoping you wished for a snow day tomorrow? cuzz i missed it,1
â€œ@Jaydanger12: My bro mike leaves for boot camp in a week :(â€,1
You're going to see someone's heart broken live tonight.,1
"Stuck in this Casino while my Mom is gambling,missing my best friend's birthdayy party!!! :(",1
The brittany didn't make it from the sporting dog group,1
I'm sad right about now! God works in mysterious ways! It does not make sense right now but it's all part of gods plans!,1
"Well, I just cut Jay Cutler from my fantasy team",1
@LadyCardinal_3 I'm hoping you wished for a snow day tomorrow? cuzz i missed it,1
Gah! Weird allergic reaction that closes my throat & makes it difficult to swallow appears to have been triggered by cheese.,1
"Bored, watching tv. I need a more exciting life. I hate sitting in my house alone!! :(",1
Traumatized for life.  My mama hit a deer.,1
The last @SpicksSpecksABC made my eyes get real soggy! #whyyouend!!??,1
@HlfBlndePrincss trying to be a good person puts u off track from being the good person u naturally are..   #peace,1
@glambergirlblog Boo! The fact that I won't see your beautiful face at work kills me,1
I can't believe I went and watched Breaking Dawn without a date.,1
Depressing end to the day :(,1
"It is necessary for me to watch Elf, right now. too bad it got deleted off DVR.",1
"I have absolutely nothing to do, on a Friday night",1
Just saw a man in scrubs and no shoes in the rain walking past the crazy hospital...,1
Computer over heating. I'm scare it's going to die soon! :(,1
I freak out over  and even offer @jasonsegel pie and/or cake and he still isn't my best friend?,1
Jamming to Pandora...trying to bring some light to my bday weekend...I really wish I was able to go home and be with my family..,1
I'm so so tired. But every time I wanna close my eyes I just ended up waking up again.,1
I hate watching movies set back when women didn't have rights. They never get to be with the men they love,1
What ever happened to dressing nicley for thanksgiving? im the nicest dressed person and im wearing a polo shirt,1
My better half's sooooo far away.. I only have his shirt to hug,1
"I completely know how you feel RT @JtThomas59: Sad day, just got denied indoor ruined my life for the next like 2 weeks",1
"Well, I just cut Jay Cutler from my fantasy team",1
@qmaloo I did mate. Had fish and chips he asked how @jakeeydmann was....I just looked to the floor and shook my head,1
@malstott1 cheer up baby girl! at least u don't have the flu with no one to take care of ya!,1
@BiebersLov anywaaaays robert got offff here so this means he prob won't follow bc aloooot of ppl will tweet him):,1
"Such a boring day, now I have to wait in the cold :(",1
Mmmmm Thanks to JP Morgan for brownies :) shame @Fanfaronade isn't here to enjoy them #mmm #chocolateygoodness,1
"But it's not about the money money money. As I said, I. won't. see. my. crush.",1
Bored out of my fucking mind >.<,1
@Dezziraee @1day2die4 ohh i don't think it's as boring as my town. my town is lol,1
"@chrisjrn Well, you are lucky I guess #discrimination #past #suchislife blah... blah... blah... :S",1
Ever fell in love with an article of clothing-only to wait too late to buy it. hope that skirt turns up on ebay,1
"Cant believe i wasted my time on this game, shoulda been asleep,",1
my first job and i might just have to work on the weekend. #recklessestimations,1
depressed that i missing the AMAs :( stop tweeting @kingsleyyy you're making things worse with your necessary commentary,1
Sadly my iPad is dying.  :-/ I don't have where to charge it.,1
"Wow, Rough Night... & #Vodka = More #Pain... Argg",1
â€œ@LizRose82389: starting a Yoga class in late January if anyone's interestedâ€ you know I'd be down lizzard! Too bad I'm not closer!,1
babies dead from aids josh need laids sum1 sleep with him n maybe u get paids @fanzoid321 #sleepwithjosh @fanzinator check my flow,1
Actually went to class&paid attention today. I'm sad that I just realized that it's a pretty good class,1
@Miichellee97 Nope :( Even Allen and Foord who were warming up right in front of me.,1
Just left my mom at work now driving home listening to the one that got away,1
How do you have a 300 dollar weave and still look terrible!?!,1
i know i smoke too much cause when i bernie and breathe in it makes a wheeze sound :(  #justwantapurebernie,1
Man I wish I was back in high school. But only because I miss basketball. #pathetic,1
homies all go to ride ponies... I look at them like a sad puppy #wanttoride #ankleneedstoheal,1
:( my travelocity gnome got knocked off his winter shelf...unrepairable,1
getting sick real fast,1
Gonna finally try to read some of my book...I have no time for books since school started.,1
Lmao @ wht I just heard...........this chick iS so intimidated by me and I'm not in the picture! ...,1
Uhhh... Migraine... Go away!! I'm not sure if I'm about to pass out or vomit... Uhh.. I wish someone was here to hold me!,1
"#nonegyptnews RT @mikeallen: WASHINGTON (AP) - Rep. Barney Frank's office says he won't seek
re-election in 2012",1
I don't know why I always have to bring up thoughts that make my heart hurt.,1
I actually teared up at the Memorial! So many people had such strong hopes for him to turn his life around... #ifonly #deathissad,1
Forgot to get the fresh fruit torte from wuollet's for Thanksgiving.,1
OH YES. VYRT OR DEATH. Death for me... Parents wouldn't get me tix. #Echelon,1
"you know, i haven't had  all christmas season. #mylifeisaverage",1
@ComiskularPerk No amount of drinking could ever heal this wound.,1
School today. Sigh...,1
I left my copy of Love Actually at school...,1
what good is national kiss day if your boyfriend is miles away? :(,1
Gah nooo I need a ds light charger asap :( the battery is dying man there goes my educational fun,1
Chuck just filmed their final episode. :(,1
Damn I wish Saints Row 2 had a greaser gang,1
Good morning my honey @antoniaskomolo missing you loads have a good day,1
Not amused. Seen my Christmas prezzie pile from mother and father. So small :(,1
love being the only college student home in Greenwood,1
I'm sad now I wanted to see Justin on stage so bad :(,1
@mem0rie__ lucky asssss. I still have exams mon-thurs :( you gnna do your puff-write technique on this one? Lol,1
Can't believe there will be no more Buehrle on the south side. He'll just be at South Beach instead. #whitesox,1
"Gotta love those tv shows/ movies that make you cry! :,(",1
I hate it when you talk to someone every single day and then it just stops. All of a sudden neither of you say a word to each other,1
I'm sad now I wanted to see Justin on stage so bad :(,1
@HardintheCity I hope your life is going well in LA. You deserve happiness and success. I think I've gotten what I deserve.,1
i think that if your friend asks for support... you give it to them without judgment.,1
How sad that  will be phased out. Such an esteemed German brand with heritage!,1
30 tweets later @fanzoid321 is still bitchless and @fanzinator my #twitterfaith is lost thought this site is what dreams r made of,1
+1 *cries* RT @Chultu: An instant Friday evening plan goes ti ti fissssh.. :(,1
Boo for medication! Longing 4 a glass of wine.,1
"But it's not about the money money money. As I said, I. won't. see. my. crush.",1
"regretably, i'm not completely over the coconut allergy. #feelingpukey",1
@youthofvelvet ahhh few if you do i will kill you because i love him to much (aa) they are good thankyou :) i broke up with jake :(,1
Little Pigs Too in Peak has closed.,1
"@skhoy Good morning to you too.  I, on the other hand, give a single fuck about Cyber Monday - OH WAIT, Lacoste isn't having one.",1
im already knowin imma miss my hair appointment this week :-(((,1
Best thing of the day 3: Iâ€™m off for Thanksgiving holiday! YEE-HAW! I am going to paint and paint and paint! Finally!  #JOY,0
"So she want these shoes....  thing is she know she gonna get em, i got increase my element of",0
These random burst of excitement >,0
Who knows bout the feeling when ur thinking bout sumfing u wanna eat all day and wen u get home sum1 has fuckinf eat it.,0
- My almost ten yr old son gives me hugs. days are numbered on how long he will still think his mom is cool! #lifeisgood,0
Someday I'm gonna make a cardboard cutout of myself and sneak it in my best friends house. :),0
Laying in bed with my kitties. Even my cranky old man is with me. #kitty #cuddles,0
aaaand the lawnmowers loud enough to be heard in the next county are back.,0
Anti-abortionist on Today choosing to ignore solid evidence that undermines his case.,0
"Today was a beautiful day, lively weather puts me in the best mood! Happy Birthday to mee",0
Science in the news all day,0
"@violetblue , hope u find fun Xmas w a follower :) may the gods smile upon u and may u live forever.  & #love . Lewis",0
Eww. I hate hearing people eat. Sitting in a room with three people eating plus two dogs =,0
FINAL exam tomorrow.,0
at  Feel the confinement of not being able to walk the streets out of fear of being arrested.,0
Have a nice day my friends....Beautiful wednesday for all my friends in twitter,0
@Peter__Stifler ohh boy what a great gift! stopit peter,0
cant wait for my tonight from #oomf... said expect the unexpected -this should be interesting.,0
"Some1 just told me that they've never seen raiders of the lost ark or godfather, but loved twilight. I can no longer speak to them",0
"To Twitter & Facebook Police- Santa Clause isn't real, some people think cucumbers taste better pickled, & OJ did that shit.",0
Hahahaha RT @danecook: I just shit my pants. Pure 100% gravy.,0
"While everyone is at home tomorrow, I'll be moving things to the new school -_-",0
"What a great night in the RDS!  Great Score and ""fierce giddies"" in the Leinster Store when Zac announced his engagment!",0
@CharPRN Sounds like a wonderful call & you were important to her ~ hence the fact she had to talk you at that late hour! is Legit:D,0
Value and source of  we know  God knows  of the #Lord  Job 28 #RCCAtlBible,0
Adam: I was afraid -Gen. 3:10 ~ Abram: Do not be afraid -Gen. 15:1 ~ Sarah: she was afraid-Gen. 18:15 ~ Jacob:I was afraid -Gen. 31:31,0
@AskForHelp 911... Cell phone is dead. The only reason I have a land line haha,0
The only thing that keeps me going at work is imagining making a huge scene and walking the hell out management,0
â€œ@DjCassiusCain #lowkee im bout to start fuckn wit super fat sloppy bitches only...im talkin lift my belly to get the poon poonâ€,0
to @prannny for being the 70th follower!!!! my associates will be contacting you soon about your prize!!!,0
"God's Laws--principles, precepts for living, guidance--work.  Man's don't.",0
School and work today,0
I hope everyone is enjoying this gorgeous day!!! 70 degrees at the end of November,0
"Feeling pretty productive this morning. Got up early and shaved, left for work early and now about to clean up the PM staffs party mess",0
Tonight it's going to be a looooonnnggg night. Didn't do any b day homework over the weekend..,0
True hollywood story of casey anthony,0
Type to focus and study!,0
@_rpayne shutzefrontdoor ze  are on why aren't you here? we can meet in dc and then i can hop in ze trunk for the family,0
@malpaljenkins it's true! I'm full of joy because of the freedom I have in Christ!!,0
Awkwardly getting gas while mexicans and rednecks stare at you,0
Muy excited to finally get some sleep. Round two of baby watching tomorrow morning,0
First night of break and I'm working.,0
Donâ€™t forget for the next 4 days tell us what brings you for a chance to win some TBS goodies! x,0
When will Rebecca Black learn that she cannot sing and should therefore desist from releasing records? #severelackoftalent,0
Don't believe the lies look me in my eyes please don't be scared of me....,0
My stomach is like an endless pit today. Looks like I'll be on the wii for about 4 hours tomorrow,0
Tripped in the attendance office at killian an my shoe broke,0
Time for bed. Bed full of #hobby #tinkering stuff... fuuuuuuuu,0
"Friendship is like money, easier made than kept. & Butler& #in #quote",0
"Just made dinner reservations for tomorrow night anniversary, somewhere in Memphis",0
good morning world!,0
"used this mascara that I really liked as I'm going to bed,I realize it refuses to come off. ""Semipermanent lash tint""",0
Seeing someone in a picture and think they`re 6 feet tall... Catch a glimpse of them in real life and they`re barely 5,0
@RakiTweets TELL HIM D Indian Constitution does not take begging very kindly he he he,0
Break! What is the most wonderful aroma you've ever smelled? Remember & breathe it in again. #LJB,0
@2pplinme her body on a platter nipples covered by sushi and vagina covered with salmon.,0
I love this time of the year!   #giving #family,0
"â€œ@GE_LovingHer: When fear knocks on your door, answer with faith! VS #Faithâ€",0
"Despite my tweet yesterday, I'm actually the one that has to be at the HPER this morning for class.",0
"""Ahh Mr Vincent...your case has caused a lot of problems..."" thanks knee consultant! Now have to have an MRI + potential surgery...",0
Waking up to awesome  news and now off to Christmas Fair in Llanachaeron!,0
"Well, looks like I'm in charge of two weekly papers this week. And I'm only the intern. #opportunities",0
"I worry, if I will receive tomorrow 2 points. It will affect study under the literature.",0
@treasurepeace @jesslejuillet plz dun tell to Jay who disclosed this ep (jk ekekekekeke),0
"Leaving for stl today. 9 hour drive,",0
@BUlinecamps is blessed to have you! RT @TakenByWords: 2012 Line Camp Leader!!  So blessed! So happy! #Baylor  #SicEm #linecamp,0
Just got  by my galfrend coz i ddnt invite her to my party! How dope!,0
I will never ever register again as an undergraduate student at  ! OH MY GOODNESS !!!!! : )))))))))))). #fear #happiness !,0
"Just home from  group celebration - dinner at Trattoria Gianni, then Hershey Felder's ""MAESTRO"" performance - AMAZING!!",0
The average adult spends four years of their life suffering from a hangover that is @KellyMcQuaid4 and @lisa_shanley today ha ha!!,0
Roommate got the flu shot. Has the flu anyway.,0
"If u want  & freedom from  stop waiting for it 2 come 2 u. Find in ur life, smile, fill ur heart w/ #Love.",0
I enjoy the moments in life when motion-sensored paper towel dispensers work.,0
I often wonder about married people codescending to me by extolling virtues of being single while being within their comfy marriages.,0
Cheeky full English in a cheeky cafe with @HazzObezz,0
uhhhh I predict beer in my near future.,0
There is no room for in the kingdom of God.,0
These mother fucking shit ass computers are pissing me offfff!!,0
But I have work ...4 hours of pretending to be happy,0
"oh fuck YES, brother moving out = new room 4 me",0
@TheBodyShopUK Sparkles and glitter definitely bring me especially over the Christmas period!,0
"I'm not afraid of tomorrow, for I have seen yesterday and I love today #less",0
Actually dressed nice today.,0
@TheBodyShopUK Knowing I take a relaxing break from school work and going in on a Saturday morning to school brings me :D,0
don't fbi agents. they only knock on the doors of bad americans.,0
@k_tray so your harry potter dressed professor hates sex...,0
"2012, the shift speeds up.. get on ya higher level of thinking break that it's all in ya #mental don't let it hold u down",0
"""The Cloud"" just asked me lotza personal questions re: myself. Been avoiding upgrades awhile due 2this  #CylonTakeover #fb",0
@janamontana12 my mother tells everyone jesus others and yourself. if you live your life in that order you will recieve #JOY try it out,0
Watch me crash that shit,0
"""@jadande: Can't wait to hear Hubie Brown break it down for the first time this season""",0
I have spent the afternoon at Santa's Grotto. It was an absolute joy to be a tiny part of making Christmas for wee ones. Their faces!,0
Makes me laugh when people forget my name is adrianna and not ad,0
"went to the window and found ""snow is falling all around me""",0
"There was this documentary on about john steinbeck ,I think now is the right time to watch it , a few helpful tips for  :/",0
Jus decided I'm coming to visit Ma lil brudah @Use2_butfuckit in a day when igot two days off #surprise ;),0
All who would win must #share it; #happiness was born a twin. - Lord Byron #quote #wishdom #Inspiration #Relationships,0
"I am blessed to work where I do, but home is where the heart is!  Glad to be home!",0
"Extreme can neither fight nor fly.
		-- William Shakespeare, ""The Rape of Lucrece""",0
Another early morning tomorrow and a long drive home.,0
â€œHappiness lies in the joy of achievement and the thrill of creative effort.â€ ~ #Quote ~ Franklin D. Roosevelt,0
Failed spanish quiz with alek,0
"Big day of school ahead of me, it's that group presentation time of the year.",0
It's like  in here... a solid hour of @MikeCleary2 and @kyletravis09 talking sports...,0
"Im livin wit no an imma die wit no #Regrets
#MyLife",0
my girl just surprised me with a whiskey & coke.,0
"IE finals had up to 27 judges in one room, yet I'm judging LD... and just judged the worst round ever. Now rockhurst v Pembroke round?",0
"When I'm rich and have a Mac, I'm gonna make my own Twitter iPhone app and have it exactly how I want it.",0
My lip ring fell out,0
@Mariahdiva101 Who do you think you are begging MH to contact u or  you'll hurt yourself. You're still here & she didn't tweet you,0
picking up my boyfriend with his family...but he doesn't know I'm coming :b aha :D <3,0
following highly recommended   my timeline jewel @LauraLME   #music #poetry,0
"@nicolescherzy @nicosherzinger &  

Add those three things up and you have a symptom called #NERVOSO 

u wanna learn [:",0
On the way to pick up my little sister from school -.-,0
Re-reading Alexander McCall Smith's The No.1 Detective Agency Series.,0
<~~~~ If she worth some den she definitely worth some #effort,0
RT: @danecook: I just shit my pants. Pure 100% gravy.,0
I love when my whole church laughs together during a service! Lol @_alm_,0
"Ugh, my stupid laptop has another virus. :/",0
Got woken up today by my step dad #hotmess #cabelastrip,0
Why do I get the feeling that someone is doing something to screw this up again once I get another chance..... #onemorereasontohateu,0
"Dear tots and especially @CharlieHerapath... my hair is no longer uneven, :P",0
Strictly avoid frightening ideas,0
Job hunting with Kelly,0
@4FFN communism : we use the joy stick together fairly.So which way will u choose?hmm..sticks of life=fruits of life:-p,0
About to take a healing dose of Thich Nhat Hanh bc I need reprieve.,0
"For Each A Road, For Every Man A Religion, Face Everybody And Rule, Fuck Everything And Rumble",0
Break! An Angel is standing next to you. Just say 'Yes!' & it will give you a hug. #LJB,0
@HardBodyRonnie them damn cleats make them keep there legs up when the field is grassy  or there ass will fall,0
"Give  credit, they don't gender-discriminate.",0
"signin up to take the ACT, makin my be recruited profile, then startin on one of the two research papers i have to doo.",0
Guess who's not going to get any sleep tonight.,0
Much hatred for his auto tuned repetitive 'music',0
I've decided...I will not allow ANYONE to tell me I can't listen to   all year round. &,0
I love not being able to sleep before finals. #imbeingsarcastic,0
when the person you like has there friend yell at you for them.,0
"Morning Vintage fans, today's advent treat is any pair of vintage boots for the wintery wonderlandy price of Â£20.00.  #applause",0
"Is it weird that I have a of typing in the wrong thing when I know I was typing too fast, and sent it w/o checking?",0
Damn I have 7 missing assignments in math :o & to study #steppingmygameup,0
@CaleighDiekman I had a great time tonight. Enjoy your reese's. ;),0
One more day. One more day. One more day.,0
"@MzMarie0903 I got you baby girl!!!! Dont worry about nothing, focus on that pretty baby girl thats about to take on this world =",0
"Calm down just breath, u don't wanna commit anything imprudent!! CALM DOWN!!",0
He's on Nancy Grace while the city is looking for his daughter,0
I'm Really gettin SCARED about this Diabetes Issue! Will I be  by the time I Enter My 40's Too?!? BEFORE!? :-( I Know.. #Weak :-(,0
@wrr71 I was offered tickets to that game for free and turned them down because I didn't wanna freeze. I'm glad I did...,0
@SimonCowell so im just wondering how u & @LA_Reid are doing.......i was feeling a bit of tension last week........,0
tomorrow is the last day of classes..then a month long break for the holidays =),0
how can some take a picture of themselves half naked when they knw their figure is not in the right place.,0
Spent the day looking at progress bars,0
@abrooke21 jus so u know I have stalked ur school website to see when u play and u will see me in the near future #need2seeu!,0
"""@K_Slaugh_xoxo: : Until you have the courage to lose sight of the shore, you will not know the terror of being forever lost at sea.""",0
"Terrible quarterbacking, strong defensive efforts and strong-legged kicking = Good football game",0
"The headache came back the very next day. The headache came back, no it wouldn't stay away.",0
