word,score,freq
annabelle,0.11643095314502716,1
hidalgo,0.11642641574144363,1
wilson,0.11641931533813477,1
@thexfactor,0.1162630096077919,1
daley,0.11608152836561203,1
reply,0.1160664577037096,10
sickie,0.11599010229110718,1
handicapped,0.11556709557771683,1
bboying,0.11542953550815582,1
endingg,0.11538233608007431,1
bora,0.11530300229787827,1
cutt,0.11528663337230682,1
forbidden,0.11517927050590515,1
potato,0.11510569602251053,1
tommorrow,0.11505557596683502,1
tonite,0.11502118036150932,2
talked,0.11491077144940694,3
st.,0.11488187313079834,1
anthem,0.11487095182140668,3
neither,0.11481350287795067,2
fallacy,0.1147313266992569,1
kroll,0.11467304825782776,1
discouraged,0.11448118835687637,1
misery,0.11446556076407433,3
2hrs,0.11422541737556458,1
haven't,0.11415603011846542,1
comics,0.11398005113005638,2
backdate,0.11308331787586212,1
fates,0.11299184709787369,1
kaka-,0.11293577402830124,1
deteriorating,0.11271792650222778,1
@nh7,0.11240513622760773,1
bereavement,0.11234746873378754,1
splitting,0.11207421869039536,1
america,0.11203339137136936,4
darkness,0.11195484052101771,3
bye,0.11194536797702312,17
sheed,0.11167681962251663,1
dunn,0.11166578531265259,3
drags,0.11156065762042999,1
disbelief,0.11148060858249664,1
wuollet,0.11142219603061676,1
paris,0.11140237748622894,2
lolz,0.11139407753944397,1
alzheimer,0.11124709993600845,1
cough,0.11123038083314896,1
dimples,0.11119123548269272,1
shriveled,0.11115782707929611,1
ipod,0.11107053378453621,13
chat,0.110847482457757,2
kansas,0.11058984696865082,1
gpu,0.11043550074100494,1
sharper,0.1103229746222496,1
arrives,0.1101975291967392,1
sighed,0.11014225085576375,1
forgotten,0.11009931564331055,1
@spicksspecksabc,0.10954497754573822,1
olivia,0.10953851789236069,1
kiddies,0.1094508171081543,1
@justinbieber,0.10944781452417374,11
10years,0.1093151792883873,1
bond,0.10923625528812408,1
fluckin,0.10903008282184601,1
dang,0.10869183805253771,9
cared,0.10867603123188019,1
vh1,0.10858897864818573,1
needa,0.10854433476924896,1
@ratherhavejesus,0.10831566900014877,3
mirror,0.10829534071187179,5
2ma,0.10811462253332138,1
amazon,0.10810809209942818,2
spoon,0.10790503583848476,2
realised,0.10789555311203003,6
obvious,0.10776155441999435,1
aphasia,0.10771321132779121,1
someonegivemeattention,0.10766751319169998,1
rained,0.10762320458889008,1
medication,0.10759545862674713,1
boooo,0.10739945620298386,1
crushing,0.10738960839807987,2
@jennsutherland,0.10734639316797256,1
worse,0.10734284836798906,20
ritual,0.10724962502717972,1
active,0.10712161511182786,5
135,0.10711166262626648,1
dover,0.10706150531768799,1
coors,0.10656110942363739,1
wwhat,0.10626523941755295,1
goodbye,0.10623556541071998,9
cloudy,0.10607871413230896,1
@fishyygee,0.10605273395776749,1
kris,0.10588857717812061,2
wished,0.10577907289067905,3
pc,0.10564098507165909,1
responds,0.10546419769525528,1
bby,0.10528061538934708,1
meow,0.10508071631193161,1
thrive,0.10498952120542526,1
moon,0.10496247187256813,2
cinderella,0.10472656041383743,2
nigeria,0.10464931279420853,1
replaced,0.10458269901573658,2
harassed,0.10448244959115982,1
fro,0.10448068380355835,1
poker,0.10446181148290634,1
vienna,0.10444353520870209,1
sickness,0.10442520429690678,3
@jellyybeansz,0.10429282486438751,1
unfold,0.10425519198179245,1
backstabbing,0.10415200889110565,1
wo,0.10404287989843976,97
grrr,0.10394886881113052,1
butthurt,0.10383863002061844,1
texting,0.10350547855099042,6
roommates,0.10348949208855629,3
classico,0.10338842123746872,1
@steelcityknight,0.10338104516267776,1
mags,0.10318562388420105,1
embarrassed,0.10318347066640854,1
runs,0.10315495729446411,3
@zachbutcher2625,0.10305057466030121,1
alabama,0.10300144553184509,1
feminism,0.10293423384428024,1
potomac,0.10262703150510788,1
scrabble,0.10262054949998856,1
whhhyyyyyy,0.10257720202207565,1
cals,0.10254687815904617,1
brushed,0.10244058072566986,1
skid,0.10232658684253693,1
michelle,0.1022123470902443,1
tearful,0.10220359265804291,1
spinach,0.10209909826517105,1
bad,0.10204317323539568,90
homework!,0.10201869159936905,1
loveyou,0.10157762840390205,2
tj,0.10132573544979095,1
hazing,0.10131553560495377,1
awee,0.10122479498386383,1
</3,0.10118344900282947,11
@lulu_kinzz,0.10117504745721817,1
die,0.10117322972842625,33
mufasa,0.10102889686822891,1
cafe,0.10100308060646057,1
do/,0.10098198056221008,1
argued,0.10097271203994751,1
operas,0.10096053779125214,1
reach,0.10082903783768415,2
dramatic,0.10082271695137024,1
snake,0.10082072764635086,1
castle,0.10081430152058601,2
sorryimnotsorry,0.10067375004291534,1
nosedive,0.10057782381772995,1
deprived,0.10044416040182114,1
awes,0.10042652487754822,1
beauregards,0.1003984734416008,1
alec,0.10022392123937607,1
sooooo,0.10017362833023072,5
charlie,0.10017264882723491,3
remedy,0.10013962537050247,1
bandwidth,0.09993579983711243,1
panache,0.09993314743041992,1
albinism,0.09984032064676285,1
victoria,0.0994380321353674,4
rose,0.09936202317476273,1
adrian,0.09925645589828491,1
msg,0.09922068938612938,2
conner,0.09906671941280365,1
shell,0.0990593433380127,1
@tanner_law,0.09876178950071335,1
shoulda,0.0987047515809536,2
laura,0.09867329895496368,1
sticking,0.09858998656272888,1
extinction,0.09841856360435486,2
ucas,0.09838727861642838,1
maury,0.09832242131233215,1
triggered,0.09823518246412277,1
p.s.,0.0981657300144434,2
login,0.09810414910316467,1
desktop,0.0979580208659172,1
lololol,0.09780494123697281,1
angst,0.09773078933358192,2
arg,0.0974875558167696,2
ciara,0.0974707305431366,1
foremans,0.09740175306797028,1
buffy,0.09718000888824463,1
reconnect,0.09703440219163895,1
buick,0.09701512008905411,1
unfortunate,0.0970073714852333,1
except,0.09698603940861565,7
drunk,0.09697658009827137,8
procrastinating,0.09693618398159742,2
overdue,0.09691497683525085,1
lips,0.09687495976686478,1
slut,0.0967210903763771,1
n.a.,0.09668689966201782,1
dome,0.0966136958450079,2
socially,0.09653909504413605,1
//3,0.09652470797300339,1
tricks,0.09639573097229004,1
ourfriendshipisarelationship,0.09635280817747116,1
taco,0.0963108018040657,1
wound,0.09629208594560623,1
tsx,0.09621813148260117,1
roland,0.09612973779439926,1
@imalazymom,0.09612130001187325,2
fatigue,0.09608343243598938,1
ended,0.09605408001404542,13
leah,0.09602724760770798,1
tmmrrw,0.0957660898566246,1
swift,0.09576389659196138,4
teamvancouver,0.09564699977636337,1
lied,0.09563612099736929,2
ptsd,0.09556514024734497,1
@tash_rat,0.09516297280788422,1
cole,0.09506538510322571,1
unrepairable,0.09470617026090622,1
indonesian,0.0946720615029335,1
khloe,0.09455078095197678,1
ohhhh,0.09454819560050964,1
rented,0.09427984058856964,1
thang,0.09427956491708755,1
flat,0.09425614308565855,3
drunken,0.0942004844546318,2
eagles,0.09419261664152145,1
bike,0.09413522481918335,2
tooh,0.09404811263084412,1
busiest,0.09400714933872223,1
nowadays,0.09393799677491188,2
sucks,0.09390088523689069,19
beckett,0.09376245737075806,1
thanx,0.09374365955591202,1
covers,0.09372903406620026,2
axed,0.09367971122264862,1
ripped,0.09364324063062668,6
fuse,0.09359268099069595,1
motown,0.09357922524213791,1
truman,0.09355168789625168,1
oval,0.09354046732187271,1
caf,0.09336553514003754,1
nthng,0.09316471219062805,1
girlfriends,0.09314128756523132,1
eliminated,0.09310702234506607,1
incorrectly,0.09302523732185364,1
pre,0.09295854810625315,4
amount,0.09295332990586758,2
disappoint,0.09291216731071472,1
irtiqa,0.09283450245857239,1
bowling,0.09274109080433846,2
rid,0.09265578538179398,2
coast,0.09264588076621294,4
mets,0.09254273027181625,2
tyms,0.09245773404836655,1
out-,0.09241515398025513,1
dicaprio,0.09205466508865356,1
@thetrev27,0.09204347431659698,1
crabby,0.09188791364431381,1
majority,0.0917213223874569,2
tenders,0.09160307049751282,1
attractive,0.09158640131354331,4
plc,0.09143968671560287,1
eva,0.09128271043300629,1
voldemort,0.09116199612617493,1
disruptive,0.09105489403009415,1
@macymonnin,0.09103820472955704,1
rememember,0.0909980945289135,2
@kat_nowlin,0.09080730378627777,1
@coconikki82,0.09080350399017334,1
gale,0.09074238687753677,1
cocina,0.09068605303764343,1
maggie,0.09068066626787186,1
albreezy,0.09059849381446838,1
nocticed,0.09037759155035019,1
â˜¹,0.09035609848797321,6
cha,0.09035111218690872,1
m/,0.09022480249404907,1
laid,0.0900260332439627,7
argg,0.08982505649328232,1
tl,0.08979360852390528,2
angsty,0.08968809992074966,1
notreadytogrowup,0.08957626670598984,1
ao,0.08934687823057175,1
destroying,0.08933689445257187,1
applebees,0.08932951092720032,1
@krissmithyy,0.08930380642414093,1
emoticon,0.08915005624294281,1
however,0.08904648292809725,4
gibson,0.08877529203891754,1
smoking,0.08877252042293549,1
cabo,0.08865916728973389,1
hiatus,0.08863358199596405,1
whaaa,0.0886303260922432,1
bollywood,0.08862656354904175,1
blindness,0.0886218398809433,1
o'neil,0.08852856606245041,1
suckiin,0.08852425962686539,1
discovered,0.08842352032661438,1
disturbingly,0.08827119320631027,1
doggie,0.08824519068002701,1
hurt,0.0882296387491555,27
@iamphiljones,0.08820565044879913,1
@sarahhoward1231,0.08808194100856781,1
amounts,0.08803173899650574,1
urg,0.08785294741392136,1
pierce,0.08781544864177704,1
oovoo,0.0876692682504654,1
graham,0.08764243870973587,1
bombed,0.08750353008508682,1
pyramid,0.08749394118785858,1
inlove,0.08743593096733093,1
parmesan,0.08736948668956757,1
fake,0.08720246296037328,9
@takeiteasybam,0.08717907220125198,1
forcing,0.08713997900485992,1
endings,0.08712945878505707,1
unasked,0.08696272224187851,1
reached,0.0866485983133316,1
@mrmando_12,0.0866231694817543,1
manitoba,0.08660780638456345,1
fries,0.08658047020435333,1
wiz,0.08646023645997047,2
onmyway,0.08634019643068314,1
map,0.0861414447426796,2
ryooshom,0.08599772304296494,1
every1s,0.0859445258975029,1
acceptable,0.08589179068803787,1
racing,0.08587890490889549,2
kai,0.08585245162248611,1
basically,0.08575847496589024,9
nappy,0.08572728931903839,1
sorrowful,0.08569866418838501,1
spilled,0.0856391191482544,1
@davidsanbornn,0.08558934926986694,1
bc,0.08554364110414799,13
@jaans_rawr,0.08547695726156235,1
whineytweet,0.08541175723075867,1
christmastime,0.08540656417608261,1
weird,0.08537967640318368,19
despicable,0.0852358527481556,2
duck,0.08523421362042427,3
tasting,0.08517292141914368,1
vhs,0.08514722809195518,2
planes,0.08505401760339737,1
¥rt,0.08505094796419144,1
lovato,0.08500219881534576,1
clt,0.08498557657003403,1
sweaty,0.08493906259536743,1
gained,0.08488722890615463,1
sleepy,0.08486164808273315,5
eventful,0.08463317155838013,1
@joeyrichet,0.0844515711069107,1
memories,0.08441664172070366,14
@ruiterwrongfan,0.08438726514577866,1
fi,0.084360770881176,1
fran,0.08435185253620148,1
cabs,0.08434692770242691,1
youvstop,0.08432278782129288,1
zune,0.08424200117588043,1
ugliness,0.08423972129821777,1
uncultured,0.08422943949699402,1
doubting,0.08420942723751068,1
nika,0.08417721837759018,1
panama,0.0841076597571373,1
hearts,0.08407134066025417,6
processed,0.08382854610681534,1
russia,0.08381036669015884,1
looool,0.08377936482429504,1
premiers,0.08375895023345947,1
info,0.0837535485625267,1
berkshire,0.08368998020887375,1
pain,0.08360062027350068,24
vast,0.08356556296348572,1
betsy,0.08355303108692169,1
