word,score,freq
entertaining,0.06138332933898061,162
wiggle,0.06112490260857158,15
compliments,0.060763860383303836,5
avidly,0.06065041944384575,1
fun,0.06049378164483256,3660
ridged,0.060237761586904526,1
wonderfully,0.06018792684751263,28
affordable,0.05897638097370196,41
tiny.i,0.05837782844901085,1
likes,0.05822680044211533,671
recommended,0.05819308258106143,320
cute,0.05794394950656879,1437
unique,0.05756003809659302,132
blessed,0.05750466138124466,2
grandson,0.05744396100862097,569
orchestration,0.05717162415385246,1
smartly,0.057166053586115595,2
plenty,0.05672670491149252,187
humor,0.05653415895843258,19
lover,0.056524296128582834,26
enjoy,0.056440138790753026,741
gorgeous,0.05632762279393236,39
addition,0.05601028788825809,441
durable,0.05515771357181339,879
recommened,0.05503948861405661,2
remarkable,0.05501909623853862,13
reccomend,0.05487852099655096,14
article,0.054351304834033894,10
august,0.0540130369962836,10
movable,0.053828860500029156,26
glad,0.05321196083207646,295
portable.2,0.05277698114514351,1
enjoyable,0.05230955762661844,75
job,0.052255997185031294,193
ideal,0.05188860678817551,45
rewarding,0.051888185994987276,12
matches,0.051810303511696736,59
responsive,0.05174974390956777,22
exactly,0.051626470475636406,288
trunki,0.05128952476661652,6
recommmend,0.05128146285763554,3
detailed,0.051269487456993376,136
cleverly,0.05107610867253243,2
good,0.05101580771532515,2764
breeze,0.050978527888946704,37
ton,0.05094238513744418,107
progress!)my,0.05081094056367874,1
noah,0.05072872058372013,4
wry,0.050646666437387466,1
:),0.05044129442683407,202
iy,0.05038910359144211,1
9104,0.05031290277838707,1
plays,0.05025911466482692,692
sweet,0.0501734126397794,85
heres,0.04926852975040674,2
april,0.0491325136335945,12
proof,0.04865620170607144,23
incase,0.048564210568050235,6
clever,0.04851975918755049,60
best,0.04840265320421644,799
enamored,0.047198289268029235,6
fascinated,0.047147315324681666,33
trackers,0.047095827758312225,1
handy,0.047075080556658995,76
mastered,0.046719727244870286,31
induces,0.046266261488199234,1
versatile,0.04616962336937927,38
simple,0.046137822875326015,602
thank,0.04584378753664356,124
yipping,0.045828811224055244,2
appreciate,0.04555993987072149,97
safe,0.04551948896232093,200
heroes,0.04551487920998038,23
classic,0.045067605482811704,193
item.will,0.044113196432590485,1
impressed,0.043798724302523226,260
peace,0.043701012092848636,24
bouncy,0.04364374556826078,11
baseing,0.04331475868821144,1
unmarked,0.04315243183373241,3
tradition,0.04260438499639147,17
solid,0.042401669044565785,221
fortune,0.04234240694265617,16
fabulous,0.04213700858442305,34
neat,0.04204869504688018,203
potent,0.041672834660857916,2
surprise,0.0414622060378853,113
resources,0.04110913498075924,51
vibrant,0.041045758127331605,68
crys,0.04095116967573631,2
recommended!=========================update,0.040939342230558395,1
lace,0.04093401898890512,15
andeye,0.04092621058225632,1
cute!2,0.040276117622852325,1
dragon,0.04027587681849593,57
impressive,0.03975536242243834,68
tad,0.03932891203294275,24
extras,0.039145645841636,47
omission,0.03909567708342365,2
surface3,0.03863929957151413,1
must,0.038387254648937635,539
kick,0.03798006959610515,81
susan,0.037890225648880005,1
batt,0.03762200102210045,1
bow,0.037558037252165374,61
well,0.036966619751703705,3306
math,0.036666265224312156,83
helpful,0.03604332990278056,86
pet,0.03578699714953786,131
clopped,0.03554093465209007,1
attract,0.03551886763531142,13
challenging,0.03508219444544925,180
helping,0.03477171842193153,73
killer,0.03462507106309608,17
pretends,0.033738243383328044,17
important,0.03368090490131422,151
cool,0.0332401242001487,722
early,0.033103893281140766,128
advantage,0.03294328578790142,49
highly,0.03288166587520079,538
keeps,0.03267213668468902,285
loving,0.03260793503551347,112
fits,0.032577006726466115,219
adds,0.032431741181689955,120
grayish,0.03240958973765373,1
recommends,0.032300672856281916,17
easier,0.03219111087542365,318
weel,0.03194926306605339,1
opportunity,0.03187210803453842,82
snugly.-doll,0.031851980835199356,1
friends,0.03126332187959784,454
bit,0.031208111863026976,1089
estatic,0.031041505405786058,3
laughs,0.030946622847901988,46
gives,0.030864061090241944,164
competitive,0.030828926227915745,38
bb118,0.03049962781369686,1
shoes,0.030033150502545417,111
accurate,0.029556434823066306,106
skyscrapers,0.029491988782410772,3
phillips,0.029472115545234243,14
straightforward,0.029441923925332958,19
lotta,0.02944156341254711,1
warm,0.029389731443220154,56
heroe,0.02917911857366562,1
rec,0.029107447562364542,5
aestethically,0.029020654037594795,1
cautious,0.028803052891438103,11
enraptured,0.028718034482153598,2
treasures,0.02861856452364009,19
recommended!cfh,0.028484224487632066,3
fashionable,0.028448468302758555,5
portable,0.02830107298908512,52
carries,0.028294440083355972,49
provisionally,0.028219761326909065,1
suitable,0.028203561855266176,51
brilliant,0.028147141320424944,39
brake,0.028048422062420288,13
extra,0.028048162623553682,416
esmerelda,0.027936268597841263,1
increments,0.02777874290040927,3
trackter,0.027709683403372765,1
suits,0.027450724344557136,6
adjustable,0.02726593217882891,28
packed,0.027053779560011322,67
plum,0.02686459943652153,1
perfecto,0.026842067018151283,1
listening,0.02667346799631908,45
calm,0.02654291071990479,18
compatible,0.02630278922318693,69
submurged,0.026295090094208717,1
laughing,0.026178550001939836,53
strong,0.026156499993248872,223
soft,0.02615293529463371,329
worth,0.026142778058336487,1166
soothing,0.026131516663735966,19
flopsies,0.02563359960913658,1
secure,0.02561890346890626,56
articulated,0.025534638485017542,29
liked,0.02545243955836381,451
delightful,0.025354001412511828,16
class,0.025207169911996258,81
kisses,0.025038054687943907,7
true,0.02496331343530572,168
playable,0.02488807890103058,29
oldie,0.024821577593684196,1
underrated,0.024783063679933548,1
decent,0.024771827197707208,187
\learning,0.02475885860621929,1
reasonable,0.02451558358595523,87
duper,0.024344643912887216,7
simple.3,0.024324549362063408,1
recommended!some,0.024167358875274658,1
rimmed,0.024024028331041336,1
smooth,0.02396099628980153,118
overwhelmingly,0.023898054321762174,2
fangtastic,0.023598814383149147,1
darts,0.02341924261300648,105
vivid,0.023297460647914443,25
tactic,0.023222513496875763,1
ugly.-,0.02300407737493515,1
exasperated,0.022984076756983995,2
finds,0.02285593474220674,55
recommed,0.022846937641588738,3
colourful,0.02275002781728593,3
sienar,0.022737469524145126,1
advantages,0.022732123855500202,6
chores,0.022550073169339966,14
hardwearing,0.02225542184896767,1
incedibile,0.02225460670888424,1
artsy,0.022250088496548415,3
necessity,0.022210111894537476,4
3.5,0.02201933773064341,75
ghappy,0.02201654575765133,1
amused,0.02198860733781604,16
mesmerizes,0.021889694035053253,1
sneak,0.021819253997637133,10
tricks-,0.021724015474319458,1
encapsulated,0.021716604009270668,1
sturdy.**disclosure,0.021598225459456444,1
booklet*1,0.021579794585704803,1
amusing,0.021467163530178367,32
speedily,0.02142147533595562,1
fulfills,0.02133978670462966,2
sonfor,0.021323461085557938,1
selection,0.02123777803100924,57
glitzy,0.021234385669231415,1
recomend,0.020492940868342854,29
usefull,0.02042553392766422,2
outgunned,0.020380131900310516,1
mascara,0.02032209187746048,1
works,0.02023150128474222,707
miracle,0.020207789374398998,9
flexible,0.02018577749536403,51
unlocked,0.020125552113758733,3
sturdy-,0.020100525580346584,3
striking,0.02008500079195333,6
everyone,0.02006161006251479,378
effeminate,0.019917964935302734,1
bunny,0.019911567453133196,38
nightime,0.01986275613307953,1
furry,0.019812156304396922,12
loca,0.01967934425920248,2
thoughts,0.019674556196938888,42
stout,0.019657332784390746,3
lego,0.019583007368759685,405
bonus,0.019426800779712556,99
orderly,0.019389721949361654,3
decorater,0.019376438111066818,1
crafty,0.019349686201538038,18
readinga,0.01920134946703911,1
stars,0.019165440756184555,554
afterwhich,0.01914026029407978,1
beach,0.019123094292872872,69
mph,0.019033368227870336,10
replicas,0.018644901373894147,5
archaic,0.01848962128072647,3
pagealready,0.018376754596829414,1
-)some,0.01823587156832218,1
stackable,0.018141798263708812,4
gamed,0.018123557791113853,1
universal,0.018006540117676197,9
sparked,0.017994467816909793,3
express,0.01789485522628335,20
yrs,0.017841998755573987,52
tnx,0.01779884472489357,1
educates,0.017481688410043716,1
irridescent,0.017420658841729164,1
relaxing,0.01739182033634279,11
seasons,0.017348076410902042,6
definitelybuy,0.017313525080680847,1
keen,0.01708979359901045,13
impressive.4,0.017048096284270287,1
appreciated,0.01703170297732868,25
cte,0.01695191115140915,1
noises!!i,0.016937457025051117,1
solicited,0.01687171868979931,1
collection,0.01686839077561614,371
bathtub,0.016840553937967902,57
lots,0.016758317490452247,517
4aa,0.01672021672129631,1
pack3,0.016663935035467148,1
intuitive,0.016604589240693673,44
leappad,0.016462329295794515,123
superficial,0.016457917168736458,1
grandchildren,0.01645228920286475,93
grandkids,0.016284221015107157,85
best.i,0.01624143123626709,1
sole,0.016193237074600932,7
holds,0.016155324974451563,206
allergic,0.0160642082592517,4
reminds,0.01602939128731253,56
kitty,0.016000840219392017,33
roomy,0.015844213341375105,9
fast,0.015825850802947558,454
unfair,0.015805885615312338,2
gift,0.01580437889113848,1212
beth,0.01576133631169796,1
attractive,0.015733995176788085,77
loads,0.015662569067856003,38
magnetic,0.015607321708767604,86
comfortable,0.015542762097450761,77
3-round,0.015522604808211327,1
princesses,0.01548860892498245,58
ronnie,0.015413912013173103,1
marvelously,0.015357380732893944,1
surprised!my,0.015187381766736507,1
thankful,0.015124027616121357,13
fairly,0.015116904552746824,259
boasts,0.015089681932295207,6
watching,0.015036848116573616,213
psychodelic,0.014973497949540615,1
thru,0.014926387628530274,41
surely,0.014914292641943546,31
imagination,0.014885382602676887,218
colorful-,0.01482981164008379,1
nestles,0.014790843240916729,1
handsome,0.014656173831463093,5
innovative,0.014645154538084171,17
elite,0.014525100369570757,24
cooperatively,0.014499408192932606,1
stimulus,0.014442724437685683,2
veritably,0.014432970434427261,1
granddaughters,0.014385749632030919,49
generous,0.014364438026302283,31
gazillion,0.014217205709778332,8
charming,0.014206330676775755,10
nice!~,0.01419332716614008,1
purpose.5,0.014127428643405437,1
slant,0.014091745149926282,4
african,0.01404861544870073,12
bee,0.014048561109770421,12
skills,0.014012921783336369,235
vibro,0.013993581756949425,1
vampires,0.013912409078329802,1
evident,0.013911438157083466,10
wished,0.013728542217677386,32
fun!~operabruin,0.013679596595466137,1
minimum,0.013654562008014182,34
exceeded,0.013629122850488784,10
able,0.013622286044878383,961
variety,0.01356321408305227,218
clear,0.013504578091212525,318
sizable,0.013498598873411538,2
learn,0.013413824732052892,506
super,0.013402363203371234,542
place-,0.013388638384640217,1
extensive,0.013287038623376348,9
extendedfinal,0.013214316219091415,1
ranch,0.013175504477203503,4
thinks,0.013121402201106417,75
strudy,0.013039453982855775,3
exceptionally,0.013027913522149801,18
campy,0.01302740854498552,2
contender,0.01300443214859115,2
vicious,0.012968831695616245,1
outstanding,0.012901165756375121,28
notappear,0.01285342127084732,1
tender,0.012845189064086703,8
require,0.01283181874811356,143
hem,0.012787444076820975,5
greateasy,0.012755360454320908,1
durable3,0.012729328125715256,1
enthralled,0.01270838223354076,12
responds,0.012697318521182192,24
pale,0.012658182937351133,15
workaholic,0.012650122866034508,1
mesmerized,0.012544296714038086,7
thmselves,0.012529553845524788,1
removeable,0.012505833608520334,8
933,0.0124370651319623,1
twistz,0.012406118214130402,1
cheerleader,0.012368151398550253,3
here)overall,0.012305007316172123,1
calidad,0.012269852450117469,1
unto,0.012268727958144154,2
durable!a,0.012232025153934956,1
brother,0.012213975176276261,183
sweetie,0.012128313868743135,5
pulls,0.012111841738316092,49
brutally,0.012056788429617882,1
catches,0.012055934969380773,22
lively,0.01205020693669212,5
joy,0.011994882284356705,68
smart,0.011960254782945457,68
lovely,0.011921073234940164,56
folds,0.011902406215861394,65
color.--,0.011871518567204475,1
fireand,0.011864137835800648,1
5-star,0.011853483368314401,17
fans,0.011839959316613418,150
zookeepers,0.011837984551675618,1
satisfying,0.011836043695514794,22
7.50-$10,0.011795450933277607,1
krypt,0.011780999848269857,2
-)the,0.011744197458028793,1
solidly,0.01165985931472208,25
surprised,0.011653791733256185,246
istill,0.011605729348957539,1
digs,0.011599439717125884,3
expansive,0.01159530962786448,5
worthwhile,0.01159319658880804,40
schwartz,0.011570794507861137,1
poseable,0.011538168812027532,15
suprisingly,0.01153112448810134,4
exciting!also,0.011501232162117958,1
cruel,0.011499731254116342,9
pink,0.01149901481847533,208
offered-,0.011487222276628017,1
ample,0.011482888400288565,7
pampering,0.011441991664469242,1
entertains,0.011426982614769562,5
cheerful,0.011418385056210602,11
smile,0.011352588991719655,53
hoot,0.011328579789278592,3
flies,0.0113227143883256,65
darmantian,0.011299028992652893,1
woke,0.011272608587104414,18
side-,0.011271447277977131,2
check.-very,0.011232973309233785,1
scrapping,0.011207302553884801,2
tallied,0.01120408286806196,4
attire,0.011201142202480696,4
quouted,0.011163998395204544,1
5'10,0.011161200978676789,2
ahead,0.011143921723217291,99
aged,0.011142828341166243,63
fun!my,0.01111722830682993,1
novelty,0.011113607163622419,56
hangs,0.011069080823910388,21
explores,0.01105091623746072,3
fit,0.010997677947513038,837
unlikely,0.010991287544825087,16
snugly,0.010974862506720777,17
ingenious,0.010954730001685675,8
yera,0.010853491723537445,1
puzzles,0.010829979469523904,308
going!so,0.010820059105753899,1
interesting,0.010748742723115644,333
manages,0.01073768869299088,17
conenction,0.010711255483329296,1
magetic,0.010593190789222717,1
timely.6,0.010536237619817257,1
ready,0.010534883527067326,253
cacth,0.010509118437767029,1
posable,0.010502999934033141,8
grossed,0.01050104646734932,3
bertie,0.010458591394126415,1
flashy,0.010192470904106207,15
reinforces,0.010187463823134143,6
giggles,0.01017679349565047,32
hijos,0.010085603687912226,1
bracelett,0.010073170065879822,1
abandon,0.010038404296210501,4
-$,0.010015776380896568,1
mack,0.010009814399786087,5
five,0.00999292389427279,375
mute,0.009988222093852528,2
sidenote,0.009982709772884846,1
exciting,0.009981046149548468,110
flowers,0.009963696266632448,36
useful,0.0099181360107041,103
cute!just,0.009907478466629982,1
high,0.009895157125046317,718
cerebral,0.009844549000263214,1
educational,0.009813164369927194,544
beloved,0.009811155659440374,10
plainly,0.009810038987931572,6
dresses,0.009804242923155982,48
marine,0.009794704616069794,1
accommodating,0.009776855411757879,2
badass,0.009762506000697613,1
delightfully,0.009690628522851815,3
pleasantly,0.009683118964027886,23
unscathed,0.009667291305959225,1
divorce,0.009646836668252945,1
trail,0.009641456395002024,5
super---,0.009638075716793537,1
special,0.009631631161075212,234
today.[,0.009605646133422852,1
bominable,0.009588390950132938,3
manic,0.009579011239111423,1
jealous,0.009566195283486404,13
player,0.009556466792448266,252
thatwas,0.009540459141135216,1
ltd.,0.009539046324789524,1
whistles,0.009493065998744773,37
fav,0.009491151467318559,5
abroad,0.009430334146600217,2
ge,0.00942109152674675,1
expeditions,0.009411948516117263,2
fan,0.009352202799723049,447
inbetween,0.009335718703368912,2
mar.29,0.009308962151408195,1
first-,0.009304855018854141,1
setwe,0.009293177165091038,1
brainiacs,0.009253086522221565,1
exaggeration,0.009249980107506417,5
incredible,0.00923212109524424,34
powerhouse,0.009215690952260047,2
approved,0.009193257196134905,13
impact,0.009190844225646715,33
más,0.00917727593332529,1
rich,0.009170562574433284,18
clop,0.009168135933578014,1
proportionate,0.009160309098660946,1
ball.they,0.00915835052728653,1
funny,0.009139250170652044,134
flys,0.0091389792246951,9
enhanced,0.009118651882220417,7
excercise,0.009105547331273556,1
everyday!game-,0.00910214427858591,1
greta,0.00903421506518498,2
gusta,0.008992076152935624,2
mnths)still,0.008985990658402443,1
headlight,0.00897757878556149,3
pleated,0.008938233862863854,2
pequeña,0.008934945799410343,1
kicks,0.008926156904635718,18
deter,0.008915644672621662,3
absolutly,0.008869035228020617,10
mater,0.008852725216305165,19
abruptly,0.008844011875680735,4
com,0.008824465332338605,4
shy,0.008782782671931142,13
desaturated,0.008777441456913948,1
filled,0.00873759171259559,83
teaching,0.008728560830134265,132
ponys,0.008718292898265645,3
inexpensive,0.008650254229731123,93
observer,0.008630590979009867,2
purposefully,0.008613972679692475,3
recommending,0.008612728976686412,10
bday,0.008608079660916701,15
perennial,0.008600667119026184,1
resilient,0.008593738273702911,3
minutescontents,0.008578691631555557,1
assessment-,0.008526546880602837,1
colonel,0.00846367114475773,3
msuic,0.008461076766252518,1
sequencing,0.008411634538788348,6
stickers*embroidery,0.0083991177380085,1
brightly,0.008392288900295676,43
complicates,0.008388774302147795,2
judges,0.008386442479604739,2
qualitly,0.008383304812014103,1
teaches,0.008376505512195116,103
glow,0.008375129140295753,94
simplifies,0.008338959887623787,1
stupid.5,0.008299917913973331,1
sturdier,0.008294873431463524,57
prompt,0.008211399549633246,11
celery,0.008196629140608517,2
numeral,0.008144018720486201,2
puzzle,0.008137378561304897,465
stickman,0.008113067597150803,1
encouraging,0.008104411726139914,19
cute!update,0.00808008387684822,1
widow,0.008075284771621227,1
nick,0.008064752531936392,6
enclosed,0.008052437869764617,16
hehe,0.008041892879267229,3
aiding,0.007966535165905952,1
round,0.007966358373572754,179
duriable,0.007961436174809933,1
soontir,0.007954801432788372,1
boss,0.007950110005207107,8
collared,0.007942932657897472,1
occupied,0.007841395703927936,62
revolution,0.007839735082749636,6
groovy,0.007777210846143134,3
blocky,0.007775913504701748,4
versatility,0.007771263663576415,13
manly,0.007679752834519604,2
feathered,0.007669500540941954,1
chess,0.007640559027410373,25
surprized,0.0076254685409367085,1
nestle,0.007595311384648085,1
floral,0.007582468007361361,2
busy,0.007577870759446977,174
service.-,0.0075638615526258945,1
cherry-,0.007440343499183655,1
2yo,0.007429950276260074,10
clipp,0.007420470006763935,1
cuddliness,0.007396445143967867,1
match,0.007368003385203546,201
runway,0.007363514487603122,4
a++,0.007304713525172701,2
morally,0.007289672736078501,1
pues,0.007285133411642164,2
tell,0.007264427446128609,433
paleontologist,0.007259736390551552,2
darling,0.0072513303887587555,13
always,0.007237086282227672,814
reputable,0.007209382154946474,9
t.,0.007190546585964815,6
fl,0.007186169736087322,1
intimidating,0.007181804967785865,8
unbroken!this,0.007176261395215988,1
rant,0.0071493461646241485,2
savebattery,0.007143705617636442,1
sketches,0.00712078790426555,2
gardening,0.007097396099197795,6
organizing,0.0070895911933023725,7
improvement,0.007071828319775315,31
engages,0.007060525080487423,10
coral,0.0070582106436631875,4
consuming.-,0.00704926997423172,1
13.25,0.0070492117665708065,1
subtraction,0.007043526142037341,7
feedings,0.007027963176369667,1
bump.4,0.007005668245255947,1
ior,0.007002086378633976,1
opener,0.0069915342824060644,3
foam,0.006965640708805275,113
satisfyingly,0.006944336695596576,2
absorbing,0.006937582104001194,2
eagerness,0.0069359238259494305,1
latch,0.006924358907188276,34
trucks,0.006916588435575142,110
0.35,0.006892262492328882,1
popper,0.006884657875982556,26
guides*gem,0.006864867173135281,1
enjoyment,0.006829468763732238,75
consistent,0.0068185399203078605,18
stamina,0.00680454610054377,8
sure,0.006793711879322886,1144
digging,0.006793443984112374,17
comedy,0.006782834418118,1
useable,0.006759479111451583,8
popular,0.0067356969126512204,114
b00106cgp0,0.00671574380248785,1
kinesthetic,0.006692607331691154,3
wedding,0.006688716702358631,17
puzzled,0.006642235287537395,7
optimistic,0.006640419970478563,7
reliever,0.006633345346563147,4
silky,0.006616337985344051,11
stressful,0.0065976977832633565,7
gauty,0.006574980914592743,1
nitpicking,0.006570606492459774,1
sporty,0.0065602768366564606,3
perfectson,0.0065343501046299934,1
vast,0.006528187836585475,18
helmut,0.006522204726934433,1
explode,0.0065177857078424495,8
r2d2,0.006515324399363938,3
aware,0.0064797827561158235,84
wants,0.006461524691941856,316
hellocopter,0.006448785774409771,1
babygirl,0.006442636717110872,1
^pi,0.006433175411075354,1
everwhere,0.00642730660183588,2
eurogame,0.0064054391004901845,3
disagreement,0.0063844057731330395,1
deserves,0.006364101913186459,20
grabber,0.006361458494211547,2
idiot,0.0063569431414281195,8
9v,0.006356887167688304,7
realistic,0.006356243863898902,162
swath,0.006347987335175276,1
hobby,0.0063186276901979,23
indestructible,0.00631416598432278,16
tactile,0.0063091493090853745,19
hefty,0.006300814513491312,22
rubik,0.0062927634285188105,11
riot,0.006292320841112087,4
warlock,0.00627634534612298,1
oopsy,0.006248023217267473,2
bendable,0.006239936604428668,12
cup,0.0062312565139816594,96
resembles,0.006214368823123095,14
11x11,0.006176909315399826,1
staring,0.00613352164839398,10
plotting,0.006132024514954537,2
welcomed,0.006128662503670057,4
stunning,0.006125992366582978,10
glancing,0.006107001549025881,2
pie,0.006105617017043288,26
spike,0.006083650789037165,7
jugar,0.0060792723670601845,1
dreamy,0.006068561196722537,2
verifying,0.006053455173969269,1
resistant,0.006038121607651612,13
effective,0.006030580061633373,40
control-,0.0060281469486653805,1
matched,0.0060240841956763925,22
alot,0.006019537163888119,97
unbreakable,0.006019029418894206,6
jambo,0.006012632717101951,2
star,0.005980327140241891,457
catching,0.005957168856161059,29
hugs,0.005955811648959752,15
chalking,0.005948617588728666,1
nesting,0.005938788361144513,8
6yrd,0.005935089197009802,1
mansion,0.005934662542055473,9
statement,0.005915940577966359,15
elicit,0.005891673850214829,2
maxed,0.005877879448235035,1
bbq,0.005861216139055614,5
aquarium,0.005846989616202336,4
1954,0.005839466117322445,1
preparing,0.005837751636704525,4
inclusive,0.005836539719894063,2
percentile,0.005827344304634607,7
mi,0.005824216981376854,6
immerses,0.005816721823066473,1
unnerving,0.0057859894641524075,5
chest:)a,0.005765694659203291,1
spruce,0.0057652439281810075,2
klop,0.005718122516959233,7
abby,0.00570850204738755,7
les,0.0057074264623224735,1
delivers,0.005699385621979177,11
fao,0.005690688267350197,1
themes,0.005655641080200742,24
grover,0.00565524701423783,7
angelz,0.005645051831379533,2
packrat,0.005631814710795879,1
picky,0.005608839928299858,12
stables,0.005600562919596541,3
marvelous,0.00559934693663828,7
satisfies,0.005579893942922354,1
thudding,0.005575237101766106,2
outlay,0.005574441514909267,1
walks,0.005530544829256272,48
sexy,0.005526553559529172,8
cushy,0.00550922891125083,1
factors:-,0.0054906632140045986,1
timely,0.0054852197294426985,14
preference,0.005480578105821873,14
speedier,0.0054497262462973595,1
mana,0.005427953981381961,2
rocking,0.005416331796451149,20
reeled,0.005415117368102074,1
intact,0.005410493076280025,32
pomegranate,0.005407092161476612,1
glider,0.00540432844127281,9
crazyness,0.005374059546738863,1
boos,0.005358860415071831,4
rooftop,0.00535746477066823,4
tacky,0.005339290721657073,13
a3,0.005338281858712435,1
explore,0.005336178960789813,36
kickstand,0.005327302124351263,4
nigh,0.005323545046849176,2
enticingly,0.005320299416780472,1
irritates,0.005312337891761369,3
scooping,0.005312181814247197,4
gallop,0.005304812315443996,3
thekeep,0.005299545358866453,1
swift,0.005289168533029927,3
crackable,0.00528127234429121,1
unlink,0.005270477384328842,1
adjusts,0.005269472381041851,5
convert,0.005252568364190106,13
intune,0.005237564444541931,1
realms,0.005232341907685623,1
hunted,0.005223278307182356,4
sparkle,0.00519768303638557,19
enhances,0.005196297846850939,5
disaster,0.005192974280861006,31
madagascar,0.005189674930079491,3
scans,0.005176155479148292,4
ty,0.0051685756221559135,12
courteously,0.005145097151398659,1
lindos,0.0051310984417796135,1
thicker,0.0051188624082590456,42
bathtime,0.005117768461394173,10
educationally,0.005116197255249842,6
vary,0.005102007123156227,32
provider,0.005099153731862316,4
disapoint,0.005086490418761969,1
preciously,0.0050863418728113174,1
creative,0.005085554634996787,213
evening,0.005085521015816256,36
terminal,0.005078289051380125,4
size,0.005063895692295296,906
sc-100,0.0050628469325602055,1
boyish,0.005060541827106135,3
respects,0.0050549789621072705,4
bottle,0.005038778418345472,88
molded,0.005029640775354949,54
choose,0.005027853427762292,202
loader,0.005020281720849847,16
stronger,0.00501990117514121,41
