Word,Value,Freq
finna,28.0656813883179,16
curses,28.06002452154644,13
priories,28.059234775137156,1
derry,28.03364670269366,1
screwing,28.0258426204673,13
trolling,28.020342969917692,1
aggressive,28.00619139801711,19
righteous,27.963725471752696,79
detrimental,27.95993858761358,1
irritating,27.952282531332457,12
toll,27.91127089294605,8
gtfo,27.895866670412943,2
upset,27.895854611510003,61
sarcasim,27.88588490022812,13
idont,27.795664139150176,1
firstworldproblems,27.791943642427213,19
gripes,27.786182738345815,1
foking,27.777764339974965,1
idgaf,27.775095114702708,29
flippin,27.77121670858469,1
boiling,27.768661339650862,12
matchday,27.756031429686118,14
unjust,27.72699802124407,1
defending,27.710910292807966,3
growls,27.688645345682744,1
attacked,27.66055801474431,2
moodle,27.645562942139804,1
destructive,27.63781499961624,9
hatin,27.62026867712848,1
violence,27.60928678268101,37
ooc,27.604415558162145,1
surly,27.603831594460644,1
detest,27.567698726768867,1
bullying,27.506769292405806,12
utrecht,27.505936735324212,1
defiant,27.50363679349539,14
verbs,27.49388572818134,1
hate,27.479744488501638,1222
niceness,27.478462126513477,1
glares,27.4773996778531,1
foh,27.471260883146897,3
argh,27.4625877624203,1
innappropriate,27.399119007837726,1
hating,27.389934758015443,6
troll,27.37307222338859,1
sarc,27.34662837193173,1
chavs,27.335072339985345,13
stephenie,27.333710741615505,1
threatened,27.310041822100175,1
ram,27.306195550016128,1
inflamed,27.300302378542256,1
shuttlecock,27.235551413497888,1
punk,27.168473772282596,3
deserved,27.163106208317913,30
douches,27.161214329433278,2
damned,27.125763203192037,18
censorship,27.114726080792025,1
fvck,27.061189091473352,1
censoring,27.0497960303328,1
maelstrom,27.034476621774957,1
bux,27.018432601485983,1
ref,26.995111290569184,22
riots,26.99467821494909,3
upp,26.933703579015855,14
scuffles,26.920591081434395,1
rowan,26.914995535858907,1
dammit,26.90374475705903,44
complaining,26.878943637217162,4
causee,26.870023758296156,1
paulo,26.868031756559503,1
uwp,26.864309445605613,1
humanrights,26.857463401654968,1
vengeance,26.84884926280938,1
justify,26.820573188830167,1
retarded,26.818981507276476,2
comcast,26.80298877489986,3
treachery,26.78430145792663,17
procrastinate,26.77409426670056,2
dumbass,26.76339829218341,1
screamed,26.760030513629317,12
blocking,26.758419125675573,1
cancel,26.719972043618327,31
unfair,26.719720957567915,3
heaping,26.705068674942595,1
buggie,26.698815371841192,1
fifa,26.69422446540557,6
pissin,26.641675806604326,1
cursed,26.62159291165881,14
fullon,26.618645001552068,10
biting,26.602297943434678,31
fafsa,26.598599562770687,1
scrum,26.58368712853553,1
hoons,26.54969196215825,1
punch,26.549155340791913,131
smilies,26.545970567240147,1
effer,26.538185288663954,18
fugg,26.521250848163618,1
idiots,26.518213741786894,11
parental,26.513001119194087,1
bullshit,26.49756814481225,51
greed,26.489773607143434,2
jerks,26.474879542714916,1
unwillingness,26.45917467102481,1
palin,26.45522126072683,1
killing,26.454212145064957,44
onedirection,26.450330443971325,1
bundled,26.409742399817333,1
stupid,26.403928771440405,231
acount,26.398520741800894,1
luongo,26.397862725832965,1
irritates,26.33844125516407,18
confronted,26.311497232876718,1
curb,26.295284602383617,1
resolve,26.28789158113068,21
grumpy,26.268270123982802,12
hater,26.261371502070688,2
mediate,26.246085302482243,1
sacking,26.234862992656417,1
liverpool,26.225834486387612,3
dislike,26.20695151379914,27
macbeth,26.173737026256276,1
bullies,26.155838945713185,3
unfollowed,26.118781851255335,12
nigger,26.11273480131058,1
adebayor,26.09729547254392,12
piss,26.091913579322863,83
frikkin,26.069455191784073,12
mgmnt,26.064555058991573,10
growl,26.04416612948262,13
afire,26.0196574855363,1
meltdown,26.019534723309334,2
atrocious,26.003157589177135,1
ripping,25.980558383918833,3
sluts,25.96952362463344,1
vidic,25.958161362235842,13
balotelli,25.94594502716791,1
usless,25.934890023432672,1
fucked,25.907514886988793,62
punkass,25.899130483157933,13
spanner,25.897559777309652,1
fag,25.883307593641803,3
jabs,25.879096395219676,1
impose,25.871451048282324,1
dit,25.85557638604223,1
spikes,25.849639797233976,1
payin,25.848536513745785,15
pickleball,25.847775496309623,1
grump,25.838117815234,1
fuckn,25.831928517785855,35
republicans,25.83180092839757,1
stoked,25.81514271814376,8
cease,25.80750400161196,1
moshpit,25.805115854600444,1
epicfail,25.793982252391288,1
criticize,25.792823964618947,1
bolas,25.79039803921478,1
depise,25.78862258340814,1
excessive,25.783232571355256,4
disconnection,25.753076204797253,12
nahi,25.749543893260125,1
frigin,25.740440045405194,11
bully,25.738437943917233,4
eish,25.732749271730427,18
unleash,25.720537176384823,27
arse,25.70630793442251,7
pounding,25.680780776558095,13
maintaining,25.67893617262598,2
meter,25.675047567521688,1
backdate,25.657929034437984,1
tottenham,25.65446702518966,1
maldonado,25.650201913085766,1
scumbag,25.633646357338876,2
forgiveness,25.627483563021087,32
sry,25.6231653218274,1
triggered,25.60590442942339,1
blasting,25.59642414172413,18
eharmony,25.595970770111308,1
overrides,25.58783334621694,1
hitting,25.586639603832737,17
whyy,25.582731851318385,1
payslips,25.525246000557672,1
avalanche,25.508843980918755,1
inquisition,25.489990063710138,1
tyres,25.476360958535224,1
behaviour,25.468189121456817,2
arouses,25.466118443699088,2
freaken,25.44733678526245,1
intrest,25.444192125141853,1
scream,25.43976007087622,28
ego,25.4392448104918,3
hostage,25.439178113127127,2
karmaloop,25.41345557034947,1
wyr,25.411192302359268,1
muffle,25.40627106174361,5
youu,25.39954338784446,36
unforgiven,25.38909353245981,1
kontrol,25.388027578534093,1
blocked,25.37561691873998,5
offence,25.374390084354673,1
controlling,25.36611456691753,42
lib,25.358778419875307,17
procrastinating,25.35698423779104,4
untangling,25.350591706221167,1
directv,25.33639010299521,13
whore,25.311520116520114,11
regreting,25.287679659726564,1
glitch,25.28686930425465,29
jealous,25.27179310694919,36
selfish,25.252664756970262,27
throwin,25.251349503581878,1
haters,25.243761393023306,12
tuition,25.226274617976742,35
muting,25.222519723611185,1
scorching,25.19995108025614,1
writting,25.150656723970314,1
nutters,25.14306253718678,1
tryn,25.14082028089615,1
gloucestershire,25.131333457058645,6
emags,25.098725176416337,1
explodes,25.095292911777506,3
tabasco,25.09421031799866,1
tuf,25.08199470724503,1
editing,25.05674360395642,4
pointless,25.05522800324252,23
illigal,25.052602935757022,1
rihanna,25.04196802262777,14
racking,25.019643155683298,1
tolerate,25.00168835298973,2
noida,25.001560886084917,1
miscounted,24.996888652269263,10
chamakh,24.975408704485744,1
krul,24.974370586234727,1
doee,24.970202637603506,1
stoopid,24.966173086315393,8
harsh,24.955297448148485,27
ambrose,24.94460141399759,11
uninstall,24.933607855811715,14
dehumanizes,24.917360911902506,3
disable,24.917287206160836,1
scunny,24.914271777099202,1
damnn,24.895559569060424,1
dayum,24.892274955520406,2
abouut,24.87670483119291,1
plath,24.836946086841635,1
goalscorer,24.836919496185146,11
pitbull,24.832971962285228,2
complain,24.82094946829602,23
backoff,24.818038821749496,1
deny,24.81383365298825,14
duely,24.804480210354086,1
racism,24.800080861255992,13
urgency,24.78883424943342,1
adjectives,24.779777614516206,1
woot,24.760882213216973,2
kills,24.757696759857936,24
nag,24.755368466489017,15
racist,24.742798934923485,28
forgive,24.73508966661757,59
damn,24.731770796322962,288
psalms,24.7197711635381,3
fathering,24.715108317381237,10
dch,24.700317529961467,1
sabotage,24.690790999113233,1
defendin,24.66645678167697,1
spew,24.666034357593162,2
comeuppance,24.65659788704943,1
friggin,24.656181079510134,13
futility,24.640238389605656,6
injuring,24.623976684437366,1
bile,24.61664564727107,1
pussys,24.61588815950381,18
capcity,24.605195693331552,1
abercrombie,24.59610304911621,1
booted,24.59265780748683,1
redrum,24.52792326931376,1
responding,24.51938192181842,2
batshit,24.518545674916822,1
trevelyan,24.515636647003703,6
ingrained,24.49411404610146,1
drainers,24.460576176876202,1
slaphead,24.44290216002628,1
tahrir,24.438209111220203,1
punishment,24.425443964311853,2
hated,24.421899694862077,7
typos,24.389082231617067,2
unnecessarily,24.375491130365845,1
blows,24.36140606238041,68
grievous,24.35517207311932,1
barking,24.3429697885731,10
diservice,24.34033437637845,1
niggah,24.31087380484678,1
dissent,24.30160708866606,4
smack,24.2881278913992,9
shutdown,24.281401882646605,1
sigur,24.28045306529384,1
damaging,24.271943555242615,2
maaaad,24.271875471284147,1
stung,24.25346764875576,1
insane,24.23377776070265,6
cudi,24.226459733210504,1
nerf,24.226173903036397,2
procrastinator,24.215471480041742,1
overeem,24.212058441145928,1
sulking,24.20034147032038,1
sumtimes,24.19654570322018,1
distain,24.18110452219844,1
meanie,24.172163199662464,1
defended,24.151772433891892,1
madrid,24.149416479762294,2
manager,24.142321321414784,12
dicks,24.098694842046825,3
fck,24.098405942349927,28
disgust,24.08651159820147,33
regulation,24.058667515899288,2
bloody,24.057159039453836,63
strikes,24.052741822059033,4
mugs,24.033018337504473,1
frap,23.983836234605405,1
barricade,23.98341558049424,1
sow,23.965250193607062,16
rowdy,23.95098186522955,1
medevil,23.949038524342086,7
trrying,23.93300588538841,1
prefixed,23.914734001271427,1
adrenalin,23.882182625471614,10
vader,23.852735887225208,11
kiernan,23.84294970578412,15
wolves,23.83130890323082,13
scientology,23.815188370899705,1
bundling,23.788258330110693,1
brutal,23.785034985514358,2
rebellious,23.78162019864976,1
yaself,23.734878388873767,1
irrational,23.733934840129223,5
spike,23.730864085489884,1
apologetic,23.716902510728687,1
ridiculous,23.71608268773707,44
messed,23.706335049762856,59
4give,23.70100892282244,12
destroys,23.68692614301108,9
pummeled,23.685122924973257,13
replaying,23.67261682462413,1
cancelled,23.66939881270082,16
ajax,23.666625038837083,1
axe,23.647054896398913,1
custody,23.640508537406276,1
freaking,23.63967165030772,14
dsnt,23.623706112237414,1
gringos,23.595306996488944,1
hypocritical,23.564158708883042,1
knocked,23.550085553415556,20
peeta,23.54867097458191,1
smashing,23.54377501273848,1
teething,23.539405781804817,1
drone,23.53726189795998,2
retweeted,23.519357197685167,2
smoldering,23.518505175044993,1
freakin,23.513547105976613,60
cruel,23.510813751985552,3
thuglife,23.509778308332898,15
defend,23.501362654787954,1
iceland,23.50109275120485,1
unloads,23.474672326250584,1
inflicted,23.473483103036415,1
subscriptions,23.470567642845708,1
gramatically,23.463880335446447,1
inlove,23.44561798471841,1
toms,23.444247689069016,2
rape,23.43669860031514,40
slackin,23.431995988445124,1
discipline,23.416203288710676,5
respond,23.412288193241693,26
sooner,23.41206333390437,3
waaaa,23.41200475733058,1
sullen,23.38306068966631,1
phonecalls,23.379981206577213,16
slavering,23.374930046120426,10
somone,23.36655373906251,2
plz,23.36341315327445,5
despicable,23.36278728338948,2
katniss,23.361890409345506,1
contempt,23.354161991876026,7
amok,23.346826967492234,1
revert,23.341099102894077,16
scumbags,23.33443519921275,1
veela,23.323733941753744,1
rampant,23.319851889275014,1
defends,23.30823367423727,1
laziness,23.288120309152873,2
departmentally,23.26515477909561,1
acceptable,23.25324829321471,18
dickriders,23.24274797938415,1
sucks,23.238641892268788,72
shittier,23.227072609006427,1
calm,23.210767898883205,89
brewing,23.210387536790222,1
shakespeare,23.203368368558586,1
bobbin,23.183259462355636,1
ridic,23.146825076823006,8
exploded,23.146354527620133,1
assaulted,23.13582798690186,1
striker,23.12923043113915,1
bieber,23.12823456490878,30
percieved,23.12725556292571,1
responsibility,23.124501696554944,1
thoreau,23.12387377722189,1
threw,23.117358046918525,47
auch,23.078602163819596,1
approve,23.0642185155084,1
quit,23.063613552891184,49
slushie,23.054536880052183,1
idiot-,23.02142896357691,17
stabbed,23.001548167085275,14
feisty,22.983176984766033,23
fuuuuck,22.976884469215292,1
lag,22.970426626183325,16
reacting,22.963427733280696,1
bristol,22.948635217675474,4
hells,22.93301133494242,2
doublethink,22.930987415486015,1
wolf,22.90706173935905,2
babysitting,22.90253671570099,12
steep,22.897287144849543,11
sorrynotsorry,22.888557738260715,2
sledge,22.871007187932264,2
skyrim,22.86342810415954,50
ohboy,22.84368418646045,2
inconvenient,22.84287403181952,1
dismissive,22.83637861009629,1
pfps,22.830527481390163,1
mercilessly,22.821911585073394,1
southampton,22.81507477106061,1
boredness,22.813738482782355,1
repression,22.79665808804566,3
foul,22.794612127518064,11
nao,22.79444156610407,1
nannies,22.79077815803612,15
hammered,22.784022775187623,1
cudnt,22.78352442814503,1
oslo,22.772940580180148,1
locked,22.74808126001153,17
smash,22.744610048015602,40
onside,22.740472379839048,1
attitude,22.739530117600225,27
kill,22.73090359425987,209
guitars,22.713372756144963,2
clause,22.71184969873866,8
cheddars,22.68776814051671,1
caitlyn,22.665499994545826,2
heater,22.66426375148876,3
wtf,22.657329652865883,88
btt,22.64926868945622,1
arrg,22.648620186038897,9
ps3,22.633535570115782,16
language,22.616180848621298,5
withing,22.60076084456523,1
ultimatum,22.59546499485441,1
umberto,22.58053214865504,9
courses,22.568607477922342,1
taxes,22.552823748323135,3
ekko,22.552267834718805,1
grip,22.54983002273366,1
spurt,22.541976128239185,1
uuuugh,22.530643738922663,1
disgusted,22.520208667510815,2
moaning,22.519137143273838,13
breeds,22.517447075122618,1
tangled,22.514873313073622,11
mick,22.511314972653054,1
kaminey,22.51062427595025,1
cheater,22.49560061225202,1
nip,22.46548245754093,1
shyt,22.460313438499725,1
trippin,22.451785148587078,3
twitt,22.44503294918104,1
bloodsport,22.432743645389564,1
parenting,22.42696252441965,1
screamin,22.42644197838672,1
rhetorical,22.414610729611013,1
pleasee,22.408114104622655,1
responds,22.406071100966074,1
hates,22.403203442518134,42
unavoidable,22.402958902996033,1
upsetting,22.400064040150028,9
accuser,22.39084662302048,1
outtta,22.390390754764667,1
dalai,22.369748576253187,18
smashed,22.354677384835668,45
knackered,22.349044184666127,1
maintenance,22.347648848430254,14
slap,22.337034743250115,3
axed,22.335407515318366,1
iss,22.295860868442105,1
spinning,22.2929724118585,2
externalization,22.288932436786126,6
devs,22.284230170072988,1
maturity,22.269008952134755,2
screwed,22.264790028508287,34
tyre,22.25237543458934,1
15minutes,22.24292668752605,10
silenced,22.2399319447577,1
murder,22.230224903149065,46
upsets,22.219610459840624,1
loev,22.21476471563801,1
spelling,22.21241521439515,1
leniency,22.20898953161668,1
flames,22.20732703621752,3
ignorin,22.19536456721835,15
tyga,22.189218445913866,2
dyke,22.179224538907874,1
golf,22.16875768394675,5
iron,22.153554430915392,5
knocking,22.151888612570474,15
par,22.1517665675201,1
dogged,22.14036368037341,1
stabbing,22.134994282710977,1
liddle,22.113277970609488,1
verbally,22.113059177121613,1
chucking,22.11116489438791,1
trent,22.096573660557624,19
metronome,22.09509505191818,8
rubbish,22.09051206393633,16
parking,22.089388094376773,70
rihannas,22.065579309826717,1
wale,22.05997038190253,12
burning,22.024773621029453,37
juggle,22.00622793653747,1
proverbs,21.999847287894227,13
edit,21.998905790387653,3
inhumane,21.995305866235867,2
tastic,21.993279208851163,1
messin,21.99157222114445,1
dpn,21.98868618281267,1
conceding,21.981448753620498,5
resorted,21.96787432784913,1
whipping,21.960041658603586,9
stockholm,21.95178270086035,1
tiz,21.95048929285258,1
cruelty,21.94718477560673,1
indecision,21.943994647590443,13
barbed,21.938303315153462,2
misspellings,21.92881956626661,10
canceled,21.908541873970535,3
incompetent,21.896125421859324,1
asssss,21.893000789161306,1
shittiest,21.89226896193577,10
meanest,21.891520105535164,2
turmoil,21.890813146485016,1
stalled,21.89055670640664,1
firedrill,21.880848011758644,1
asses,21.876416178885847,3
throws,21.85985325052752,1
anarchy,21.849205633021484,3
responsible,21.830875185289187,2
avarice,21.828016448377184,1
alaskan,21.826782099029515,1
unhappiness,21.81795700843213,8
cocky,21.814303104300052,1
vile,21.81355672843347,1
irredeemable,21.805642890860327,1
snapped,21.805230138881598,19
bayonetta,21.79800878406968,1
dick,21.79668341606157,39
plasma,21.785681819659658,1
kart,21.769065089174546,1
waitrose,21.767246815143153,2
stomp,21.753717129002325,1
capitalize,21.753562717734894,11
hardening,21.746628183143912,2
lack,21.745363058304065,48
psu,21.742610417073593,1
beep,21.731997097318526,2
wnts,21.71372532704845,1
sinned,21.710774948936887,1
sheffield,21.702028553117998,16
clarify,21.69966629123519,1
ginawa,21.697102412057575,1
overuse,21.683516971301287,1
staggered,21.675246605766006,1
reply,21.672931164270267,19
rip,21.668033398105763,62
outrageous,21.662252421863798,1
hell,21.658252811874263,276
jeez,21.6549991738284,1
bothered,21.643810850771843,1
opposing,21.639783998893108,1
anand,21.638649952365085,1
frowned,21.63725924276514,8
edward,21.623378608375788,11
thug,21.614443972473964,1
discretion,21.611780372848443,1
demolish,21.611421463894658,1
vampire,21.60401675241883,12
disruptive,21.587071807822213,1
unhappy,21.58707129553659,4
infidelities,21.577589851163793,1
demand,21.571550437387486,16
akon,21.566393339890055,2
trashed,21.557759151095524,16
throw,21.557403026497923,197
lob,21.53728157306614,1
lampoons,21.526287370550563,1
ouais,21.523788677994162,1
babysit,21.520013258967083,5
