,word,score,word_count
123,scripture,-0.0007907752369882498,6
124,700,-0.00013693190733344332,4
125,b.c.),-0.00013693190733344332,4
126,behold,-0.00013693190733344332,4
127,virgin,0.002691187533484827,7
128,shall,0.002726565178133817,33
129,conceive,-0.00013693190733344332,4
130,&,0.0024218517480392855,1395
131,bear,0.0034960808036214536,28
132,son,0.004265149361222671,59
133,call,0.003716740931930994,154
134,his,0.004209060789791708,583
135,name,0.004286687650767165,67
136,immanuel,-0.0016135780459990202,4
137,is,0.0028806068930541918,4246
138,7:14,-0.00013693190733344332,4
139,brother,0.005808788720029833,130
140,turned,0.004488839485106809,53
141,today!,0.0064135512370853244,117
142,it,0.0040182054060484826,2972
143,was,0.005970469330187703,1902
144,yesterday,0.0025497663841843646,351
145,when,0.004712719721629696,1958
146,he,0.0054176938546399425,841
147,child,0.00237710711177229,53
148,can't,0.004036114078341087,679
149,wait,0.006356635565920322,520
150,go,0.00459572478562114,754
151,school,0.0036254196593765594,384
152,drop,0.0036243917047903552,26
153,of,0.001908488456214367,5535
154,birthday,0.011834258266301408,443
155,stuff,0.00781521932836712,101
156,some,0.0040446280940590095,638
157,stranger,0.007114460959121364,10
158,sitting,0.0038176049238449685,113
159,"us,",0.0017204099658772098,9
160,girls,0.006311394846331167,96
161,know,0.006544540256711565,945
162,"her,",0.006191105333068838,13
163,she's,0.006440315112588497,132
164,so,0.004391490890530993,1929
165,fucking,0.002926792953475325,179
166,loud.,0.0028038747014215914,5
167,speaks,0.0029126587718123383,7
168,whore,0.0049116810566416595,13
169,"yes,",0.003357061804943548,23
170,major,0.0037005924107622453,16
171,cafs,0.003244372183107771,1
172,assignment,0.0025222830434235965,9
173,finally,0.004832776680436242,191
174,finished,0.0038567958309899506,105
175,after,0.0033962174983351023,367
176,long,0.0031054703779387766,192
177,weeks,0.002039058673763617,71
178,doing,0.0058308164334153565,226
179,<3,0.007865757972133326,194
180,:),0.006809187939825378,885
181,damn,0.004515124018895936,148
182,fergie!,0.0010102480184711264,1
183,put,0.004147583449428083,345
184,last,0.004739870465681098,560
185,nights,0.00041387052005196297,16
186,adebayor,0.004595509538815652,2
187,1st,0.0030753561730823497,43
188,goalscorer,0.0010102480184711264,1
189,loot,0.0010102480184711264,1
190,benfica,0.0010102480184711264,1
191,"home,",0.0039816218905416615,42
192,vidic,0.0010102480184711264,1
193,should,0.004668231469360703,297
194,squad,0.0010102480184711264,1
195,killing,0.002579139456413956,25
196,ppl,0.0030068260830913513,99
197,feels,0.00061590125632892,59
198,better,0.003932072113823961,276
199,think,0.005653310315460049,644
200,kill,0.002391625357461666,95
201,em,0.004553659147410877,24
202,@kimzolciak,0.00519407158671432,1
203,too!,0.0047340832407202545,40
204,been,0.0028836267846514335,441
205,looking,0.003415978042854114,192
206,forward,0.0030244274354259957,90
207,this,0.003796837906585089,2053
208,episode!,0.00519407158671432,1
209,thanks,0.005906661739172931,212
210,sharing,0.0032179777265391517,26
211,#flyabove,0.00519407158671432,1
212,#lifechanging,0.00519407158671432,1
213,kills,0.0007030888370491085,4
214,people,0.0020537550936306262,682
215,all,0.0031882046746585504,1444
216,these,0.0020882043735140376,184
217,emotions,-0.0014535574922617416,16
218,express,-8.977220842506905e-05,14
219,mature,-0.0013465662151732735,1
220,manner,-0.0013465662151732735,1
221,'joy,0.0008272921176467207,1
222,not,0.0029527985639190464,1850
223,things;,0.0008272921176467207,1
224,us.',0.0008272921176467207,1
225,-,0.002107430800004104,347
226,ben,0.004568734090808666,9
227,franklin.,0.0008272921176467207,1
228,look,0.0033461304961115057,278
229,inside,0.004396995173135971,57
230,your,0.0042640375718648186,1740
231,thankful,0.003265901345893334,53
232,there,0.0036067848301146485,505
233,k.deer,0.0008272921176467207,1
234,now,0.0030230654958570045,840
235,start,0.003426463906169068,219
236,day,0.0038621504392099765,1015
237,work.,0.0018241349036149373,82
238,woo,0.008438476126448982,12
239,@carlycolgan,0.010346820930935792,1
240,hahahaha,0.00724662857353395,19
241,mean...,0.010346820930935792,1
242,didn't,0.007710792599641692,463
243,how,0.004684136440465378,655
244,gna,0.007717131402477442,9
245,tackle,0.00037550993847617047,4
246,i've,0.00414787687630667,325
247,page,0.004709791558241602,43
248,layout,0.0066076929655658504,2
249,direction...,0.010346820930935792,1
250,abu,0.010346820930935792,1
251,time,0.0034480031125755524,1040
252,lol,0.00802680910572427,616
253,thissss!!!!,0.002552246090247839,1
254,rt,0.004907330067848652,583
255,@revrunwisdom:,0.0008058585877649794,27
256,afraid,0.0007348493656811174,318
257,"tomorrow,",0.0012192366682364497,285
258,seen,0.001645871303618848,329
259,today,0.003818780744160931,918
260,#less,0.0004492248882630924,76
261,@niccolomakaveli,0.001988997929038305,1
262,"exactly,",0.002714585277323446,2
263,good,0.004070075249345565,742
264,thing,0.002955692807438677,318
265,found,0.006040517592369183,342
266,sick,-0.0021923590972588803,78
267,"fuck,",0.004049345555549735,4
268,would,0.004321342604553572,458
269,believe,0.004029687519785696,126
270,own,0.003691330419899642,73
271,critics,0.0034318473650819213,4
272,hate,0.0007510186854128817,322
273,ambition,-0.0029290968429753167,2
274,lmao,0.008020611033568034,75
275,nigga,0.007116442778748905,44
276,wale's,6.065260982722975e-05,1
277,head,0.004404230051495828,164
278,trying,0.004203965905876395,162
279,understand,0.003726898265395059,61
280,h8'rs:,0.003480116173280597,1
281,"""i",0.0025084722597563873,34
282,got,0.006199289945912119,965
283,"mine""",0.003480116173280597,1
284,isn't,0.003595863913443509,172
285,"enough,",0.003600134330840472,10
286,are,0.0030886170109870326,1477
287,compelled,0.003480116173280597,1
288,heckle?,0.003480116173280597,1
289,wtf,0.00588736824008658,27
290,w/that?,0.003480116173280597,1
291,  ,0.0028238471632295523,342
292,#panic,0.0024160133248450517,3
293,feeling,0.0008202880262353138,240
294,accomplished,0.004445803674725539,8
295,tonight...found,0.005757917230075691,1
296,new,0.005475743135319493,600
297,yoga,0.005449644293645987,15
298,class,0.004603003673338263,241
299,"love,",-0.00013561132617269327,12
300,baked,0.008835791284537188,7
301,yummy,0.007961432434728752,17
302,treats,0.00540246826028225,6
303,work,0.0039128766491407715,594
304,caught,0.0030364902167779153,13
305,w/an,0.005757917230075691,1
306,old,0.0034676243937196817,236
307,friend.,0.0055175841644381765,16
308,sad,0.00019495713970062555,110
309,moment,0.004012878609184396,301
310,you're,0.005474545974787844,302
311,warned,0.0019883803169909696,2
312,probably,0.004793951240887141,88
313,get,0.004463049552660601,1302
314,made,0.004801570772775587,342
315,fun,0.005276285670742952,148
316,theat,0.005901865556661505,1
317,day!,0.004372758146488137,53
318,gotta,0.005276330416607517,153
319,coke,0.0050086206546469236,8
320,machines!,0.010667278566009675,1
321,strawberry,0.006039988481117892,6
322,sprite!,0.010667278566009675,1
323,:-),0.0044456345523762215,47
324,@tysonwillms,0.007437334598507732,1
325,um,0.010924365540210408,14
326,feel,0.0004296635309559647,436
327,bro.,0.007200835460262843,9
328,late,0.006122489667797423,90
329,night,0.005308409918720097,543
330,drinking,0.0004193740953466788,35
331,die,0.0013500662599588164,47
332,@thebodyshopuk,0.0027961143595662463,105
333,being,0.0024854296441977125,345
334,grandchildren,0.0004139620787666192,3
335,bring,0.002179450886101243,111
336,joy,-0.001318671741273879,154
337,spending,0.002991628586530246,63
338,them,0.005067006948504001,489
339,:)),0.009012848795395862,20
340,am,0.003934247509492264,458
341,pissed,0.002084356218970096,28
342,off,0.0030364341258708955,469
343,had,0.005281364394425017,628
344,gun,0.0015706168930506837,13
345,right,0.002944382135739039,362
346,"now,",0.0015679784652475822,40
347,i'd,0.004407147278669492,114
348,spree,0.001593509535208189,2
349,then,0.003945155821620546,572
350,shoot,0.0022157769852991453,9
351,myself.,0.002825423040148356,15
352,wearing,0.007382197159263229,109
353,tacky,0.0021973918266697486,3
354,christmas,0.005615251210383681,980
355,sweaters.,0.0026257422867153463,1
356,"guitars,",0.0028096450781837728,2
357,amp,0.0030211269829790886,1
358,equipment,0.0010357775851848384,7
359,moved,0.003468065679355692,19
360,into,0.004286365590983367,413
361,home,0.0063258892779175,776
362,recording,0.006683845821457475,14
363,studio.,0.0021581560471167906,2
364,idk,0.006004773514944554,50
365,do,0.0040346165017951015,896
366,ever,0.0051569427808715726,240
367,attacked,0.0012634792545638143,3
368,any,0.004358135815732584,215
369,type,0.003006680744957006,23
370,wild,0.0015340276713868661,8
371,animal...,0.006137661255391625,1
372,missing,0.0014443372723153135,81
373,lots,0.0024514374977523054,56
374,already,0.0045029622936185315,169
375,soumya,0.002625842210169746,1
376,jain!,0.002625842210169746,1
377,till,0.004459146768821468,204
378,degree,-0.0018339678838836134,3
379,en,0.0016404031616708552,14
380,route,0.0022076783433713537,11
381,forever!,0.006301570052500109,3
382,sickie!,0.00026534990427535377,1
383,smalls',0.00026534990427535377,1
384,bed,0.004126547334875016,228
385,day.,0.002873811086387168,188
386,actively,-0.001093760375567096,2
387,nothing...,0.00026534990427535377,1
388,make,0.0037897356879215854,638
389,things,0.003444319253357946,265
390,you'll,0.006075851808962013,119
391,regret!,0.005746171891757209,1
392,ugg,-0.00015870016839471645,1
393,boots,0.006888378094135987,27
394,as,0.003267631973620081,609
395,forgot,0.007549408033471724,153
396,heating,3.514650059150879e-05,5
397,"on,",0.004611206103790419,13
398,least,0.004161034661095165,91
399,toes,0.0011911760595750014,3
400,warm!,0.0061959060090677155,7
401,calc,0.004459483158675311,10
402,problems....that,-0.0023793229896182312,1
403,has,0.002653240320768845,596
404,3,0.002111409206485862,212
405,hours,0.0016267539978260883,277
406,rest,0.001785942565503019,117
407,"morning,",0.0020185276841256134,34
408,remember,0.004042037110218923,133
409,it!,0.005911616685669521,102
410,"live,",-0.0001334530424951986,6
411,laugh!,0.001251582991098985,1
412,@smokincguarz,0.003480951368086001,3
413,literally,0.0027378281330897414,42
414,funniest,0.010288995529814807,16
415,there......,0.003480951368086001,3
416,ahahahah,0.0042577863373480795,4
417,nike,0.0036673891327382085,4
418,bag,0.00898418647255628,73
419,wouldn't,0.006422674087063408,65
420,close,0.0030468284178236933,66
421,school..well,0.0068051246481688095,3
422,poor,0.0005142624202286383,39
423,little,0.005497006981064808,265
424,puppy,0.003698269966898711,16
425,huwt,-0.001715100257861195,1
426,leg,0.001933249561082751,23
427,):,0.0034957394336233476,23
428,"rt,",0.0009021797188371275,200
429,follow,0.0016699185861800425,286
430,@unitednude,0.0008892689290595705,199
431,win,0.0015463038345971533,263
432,5,0.0023804780130204065,391
433,special,0.0033858453988704308,323
434,collector,0.0008892689290595705,199
435,items,0.0009236560770474037,203
436,we,0.003479696642437714,1212
437,giving,0.0014108148192962,268
438,away,0.0023175124099629155,388
439,our,0.002858293882714468,726
440,twitter,0.0021247195503623557,392
441,friends!,0.0010759457913144524,214
442,#rt,0.0008892689290595705,199
443,#win,0.0010071402797992314,201
444,young,0.003307893372999231,32
445,lay,0.0028178993325400368,10
446,down,0.0023242952594019354,305
447,roses,0.004604771897012446,5
448,nooo...kylie,0.00788601924854447,1
449,goes,0.005954634114756074,64
450,starts,0.002624873527755951,47
451,tomorrow!=/,0.00788601924854447,1
452,determined,0.0003263037790247834,8
453,practice,0.0015174796422366822,71
454,deep,0.002528873303750832,34
455,listening.,0.0005932306217437144,2
456,loving,0.0025792043632454887,37
457,speech.,0.003595627781032818,10
458,t.,0.0004232950495164307,6
459,nhat,0.0007544573679846951,13
460,hanh,4.9636178816601544e-05,12
461,totally,0.005781386968165781,91
462,inspired,0.0017799357211680175,7
463,@chynadesveaux,-0.0003735768401262855,2
464,"positivity,",-0.0014623222243001996,1
465,@lifeofdoller,-0.0014623222243001996,1
466,drive,0.002593065496199173,110
467,@jaydifference,-0.0014623222243001996,1
468,grind!these,-0.0014623222243001996,1
469,given,0.005160484495596325,27
470,energy,-0.0008379126929779004,22
471,tweet,0.005820333972981903,156
472,often,0.0016165689592560284,16
473,"""this",0.0017480061258462833,4
474,retweet,0.007554889831521297,10
475,"worthy,",0.0025172970059429644,2
476,hope,0.004985436303710966,289
477,gets,0.005883521968124598,133
478,"retweeted!""",0.006261242959371884,1
479,hardly,0.0033657410181769116,9
480,happens.,0.006442158334984491,7
481,realize,0.004885092241771825,91
482,paper,0.0036801160705200323,157
483,supposed,0.0058177904316605656,82
484,double,0.004223565516943116,32
485,spaced,-0.000879171671331278,3
486,single,0.001320915712688803,46
487,note,0.005007916630262982,35
488,ya,0.006531439668720478,85
489,smile,0.0036094964647445825,68
490,others,0.0018650762655101967,50
491,never,0.0048254028702156984,440
492,underestimate,0.0019402694589206518,7
493,power,0.0007094514044104984,43
494,#peace,-0.0020832453871642512,54
495,#:),0.0027840822543496162,3
496,liverpoolâ€™s,0.0065706982870809335,5
497,director,0.0027732131157591497,14
498,damien,0.006091612886514971,6
499,comolli,0.0065706982870809335,5
500,identified,0.0052010436774313955,6
501,valenciaâ€™s,0.0065706982870809335,5
502,form,0.003000800481516727,26
503,striker,0.0065706982870809335,5
504,roberto,0.0065706982870809335,5
505,soldado,0.0065706982870809335,5
506,target.,0.005612740460334559,7
507,surprise!,0.012591271764496766,31
508,don't,0.004376047570303828,1123
509,many,0.002067608734778611,129
510,"back,",0.005061350186637508,6
511,someone,0.00464224200210753,360
512,doesn't,0.005988647109031225,196
513,every,0.002581549469216499,273
514,grandmother,0.005284896076378774,15
515,comes,0.004016929540084192,154
516,visits,0.005352623152139131,1
517,end,0.002557817104623617,183
518,cleaning,0.004092061387093064,41
519,more,0.001656747854581601,538
520,than,0.002360860875998609,393
521,usually,0.005035959987650472,23
522,do.,0.0029267923454637194,35
523,here's,0.005671247433052419,9
524,joke:,0.01263161355584695,1
525,verizon,0.007958784920628011,11
526,customer,0.007437987518194354,15
527,support!!,0.01263161355584695,1
528,@mzmarie0903,0.007591824931278097,1
529,baby,0.007477986548152076,164
530,girl!!!!,0.007591824931278097,1
531,dont,0.003875215635714591,180
532,worry,0.004313143621187257,57
533,about,0.0043254016797184,904
534,"nothing,",0.006927175070385904,5
535,focus,-0.0015935017858541432,28
536,girl,0.00780629848132821,239
537,thats,0.006629108666985312,89
538,world,0.0030808254246556814,188
539,=,-0.0004218109935914206,72
540,"me,",0.002952935322240738,75
541,"dream,",-0.0009464927761534151,2
542,bitter,-0.001169614215810725,5
543,reality,0.0011896125586592847,11
544,heart,-1.1691836617941273e-05,114
545,broke,0.0031162169211469155,60
546,because,0.0032812063849353003,339
547,out,0.004551635399445085,1418
548,marcus,0.003207688305592455,4
549,collins,0.002041868672034373,2
550,gay.,0.006643810011304421,7
551,tigerfish.,-0.004319088470947463,1
552,earth,0.0001743434246722585,16
553,shakingly,-0.004319088470947463,1
554,terrrible.,-0.004319088470947463,1
555,cutting,0.001051127731531367,14
556,tree,0.004098764688625252,119
557,marcel,0.006779859758280509,2
558,jail!,0.005042611388265262,1
559,>_m,0.005042611388265262,1
560,tomorrow,0.006178371414819226,595
561,war,-0.0019251341150986225,28
562,work..,0.0033799096549935056,11
563,@mikeknoll22,0.00745147654593893,10
564,worth,0.0019480225572041936,65
565,over,0.0029126540569029157,355
566,break?,0.005341248443429422,6
567,taco,0.003958930951485323,8
568,bell?,0.005298637492087437,5
569,"tired,",-0.0008747527236655948,7
570,knee,-0.000998209847671343,11
571,"hurts,",-0.0029082436827350955,4
572,20,0.004308626277097397,74
573,"straight,",-0.002187090351508232,1
574,lost,0.001399959975522894,104
575,courtney...,-0.002187090351508232,1
576,bought,0.008421930346218685,156
577,everyones,0.004682457210764332,16
578,"presents,i",0.006147068057762226,1
579,copys,0.006147068057762226,1
580,@justinbieber,0.0059492450619238225,35
581,under,0.004177897968567129,127
582,"mistletoe,",0.005199447886188864,2
583,their,0.004534722354311557,386
584,faces,0.0029230989176229133,16
585,#smiles,0.002115376739287361,4
586,coming,0.007698409902988785,494
587,from,0.0046541278488886,1157
588,4.5,0.011381394251683948,2
589,vacation,0.006726049203609391,23
590,included,0.005600173838999277,12
591,thanksgiving,0.004761149993585971,211
592,birthday.,0.006503223982489393,10
593,i'll,0.006075045494794699,277
594,reaaal,0.011938342510450941,1
595,well,0.006250452459539032,257
596,clinic,-0.006986256888970577,1
597,collapse,-0.0021514161358673948,3
598,floor,0.005851629731284532,39
599,asthma,-0.004361487420806043,2
600,attack.,0.003894953639649732,8
601,"presents,",0.002890834704082358,6
602,nothing,0.003286895283101764,180
603,open...,0.006207405102703281,2
604,waiting,0.0061012335682632535,158
605,@frankeene,0.003101235149576193,1
606,can,0.003755743233816818,820
607,sing,0.004663475937688723,46
608,"rain,",0.0017861870095877445,4
609,happy,0.006855796967173813,517
610,tweet:,0.0008406597619098951,3
611,short,0.0009796397547911847,18
612,supply.,0.0014833322557956307,2
613,"rather,",0.0007780435974687332,2
614,it's,0.003795714935882847,862
615,use!!,0.0013803045709937579,1
616,hit,0.003615648165415422,76
617,refresh,0.00014593674051260072,2
618,button,0.0005022512693348189,9
619,life.,0.0005918641821719607,67
620,no,0.002967847524201068,923
621,hard,0.003828301869379038,91
622,feelings,-0.0014496366374083514,30
623,anyone,0.004739157768536736,122
624,all.,0.001337785032908739,28
625,love.,-0.001877047090155249,16
626,@yrtvivastrike,0.0014361778052261799,1
627,@yorkregiongovt,0.0014361778052261799,1
628,want,0.004250632252039307,446
629,walk,0.0031727365557538863,116
630,2.6,0.0014361778052261799,1
631,km,0.0026227563244689616,2
632,everyday...,0.0014361778052261799,1
633,especially,0.002152901669412169,69
634,winter.....,0.0014361778052261799,1
635,"eyes,",0.0025271719819314363,14
636,"lies,",-0.0003173078864900466,8
637,please,0.0029123552485846825,107
638,scared,0.00178578940513119,104
639,me.,0.003414324072167549,224
640,#drake,0.0007457907317958806,7
641,@prdru1,0.0027695894545225505,1
642,"know,",0.005247571843882892,45
643,right?,0.006926889708324275,9
644,he's,0.005093935224021674,132
645,appealing,0.0004825258270299553,2
646,sports,0.0019087164993864768,14
647,player,0.0018931511857942403,28
648,won,0.004777611728624909,48
649,appeal.,0.0027695894545225505,1
650,pack,0.006035120734742305,32
651,clean,0.0025597154067866154,47
652,leave,0.00359885782222629,161
653,final,0.0027770572579706426,82
654,tomorrow.,0.005051865360069052,207
655,earlier,0.005071627403256335,53
656,tina,0.005815314443270077,8
657,thinks!!,0.00612402358192412,7
658,here,0.0048483803783211064,260
659,variety,0.00341693881072893,3
660,living,0.002050769129563622,74
661,hell,0.003247667541755572,94
662,#sarcasm,0.0037084138362444207,35
663,funny,0.006219629874301499,102
664,creatures,0.0003281278781044724,1
665,god,0.0005225975450304456,247
666,"made,",0.002109430305360244,2
667,grandparents',0.004088523449700006,2
668,dog.,0.0007992619490280757,12
669,#7,0.0003281278781044724,1
670,#fb,0.0022538095223067142,34
671,rip,0.002832081816983755,27
672,patrice,0.0015306775930199969,4
673,o'neal.,0.001343405785082723,2
674,@prestonsteve933,0.004863398571857639,1
675,charlie,0.007199456309563816,13
676,sheen,0.004863398571857639,1
677,roast.,0.004863398571857639,1
678,waaaaaah,0.0007450617269690459,1
679,shirt,0.008251384917894499,55
680,deteriorating,0.0007450617269690459,1
681,speak,0.004183144327614167,42
682,pulled,0.005502529995883173,22
683,thread,0.00495517364740307,6
684,â€œ@revrunwisdom:,0.0018094701327543649,59
685,#lessâ€,0.0017965558691271641,100
686,food,0.003951046005220194,105
687,inc.,-0.0026601748375105674,1
688,why,0.0037131012729396365,344
689,hasn't,0.004414946506989447,32
690,uproar,-0.0026601748375105674,1
691,way,0.004248442558957542,267
692,monsanto,-0.0026601748375105674,1
693,controls,-0.005715827090057246,4
694,seeds?,-0.0026601748375105674,1
695,listening,0.004284784233844666,105
696,@usherraymondiv,0.006764250653504859,5
697,throwbacks.,0.006764250653504859,5
698,marry,0.004841070556857439,22
699,him,0.004082315924428933,326
700,"day,",0.002873019384005915,46
701,doesnt,0.004077103814924634,28
702,yet!,0.0056938482402828575,8
703,jesus,0.0016303831436481908,55
704,room,0.005290551893788153,208
705,inspections?,0.002991229755871245,1
706,makes,0.0013931825253207994,198
707,grown,0.0019525296531353817,10
708,random,0.004891590620816541,70
709,through,0.002296844243844079,192
710,crap,0.0025008048669244755,22
711,guy,0.005988918036009149,111
712,fixed,0.0050419780810755325,16
713,heater.,0.0007603428489164799,1
714,warm.,0.0007603428489164799,1
715,#warm,0.0007603428489164799,1
716,#hotguy,0.0007603428489164799,1
717,blood,0.0003411927651347163,25
718,7,0.002693153106896949,74
719,a.m.,0.0029496895993258387,14
720,pumped,0.004325961330538727,8
721,sistahd,0.004686543409188743,1
722,morning,0.004325527897365301,343
723,@bobbiehouston,0.004686543409188743,1
724,@christinecaine!!,0.004686543409188743,1
725,loud,0.003906672148559751,35
726,shout,0.00358135096246239,16
727,good.,0.0030665770117002883,27
728,lovely,0.004939035514697276,71
729,person,0.004225858600803513,180
730,who,0.004807263574387449,563
731,enemy,-0.0018087681216485134,7
732,perfect,0.0032468021461355607,51
733,handle,0.0041440386085062585,15
734,"godmother,",0.011535727330095445,1
735,friends,0.005556880077009179,240
736,healthy,0.0012285596947040176,5
737,boy,0.008440399010215646,108
738,night!,0.006456413944230616,36
739,part,0.0033200350118882268,106
740,1,0.0021366771676143265,148
741,2,0.0026057742334384608,531
742,project,0.005335604585292205,56
743,6,0.0031015691264791754,88
744,#fml,0.0049623011768735285,26
745,atleast,0.004793394410686709,16
746,ur,0.005029126794542712,231
747,b,0.0035690819062850227,96
748,bringing,0.005259184945497538,31
749,dough,0.004819882750889519,3
750,@genocidejones:,0.006106053788680583,1
751,boss,0.004680352466751791,29
752,decided,0.006580511946672071,81
753,-_-,0.005322133575340499,52
754,saddest,-0.010777355915367175,2
755,words,0.00041684130162251954,59
756,"inconsolable,",-0.019880998899364687,1
757,"devastated,",-0.019880998899364687,1
758,"anguished,",-0.019880998899364687,1
759,"desolate,cheerless,",-0.019880998899364687,1
760,"forlorn,",-0.019880998899364687,1
761,"lost,",-0.007851637578411707,3
762,bereaved,-0.019880998899364687,1
763,undone.,-0.019880998899364687,1
764,sweater,0.005487575577655105,9
765,wanted,0.005674862646680414,93
766,hollister,0.006173930338106099,1
767,size,-9.636771339434828e-05,12
768,cousin,0.008810443555248498,43
769,cooking,0.003809462042297962,48
770,pig,0.003432637822228975,3
771,third,0.0021154392252018773,16
772,train,0.0026801158517638177,67
773,15am,0.0021913681744020626,1
774,lilleshall.,0.0021913681744020626,1
775,racking,0.0021913681744020626,1
776,miles,0.0015620311742059634,18
777,@adam_auckland,0.0021913681744020626,1
778,happiness,-0.0018342004669853556,37
779,gift,0.008334035500672868,167
780,freely,0.002244324269985858,10
781,us,0.0023442233476027186,314
782,each,0.0037662299387035787,61
783,dayâ€¦,0.0017773116184980609,1
784,untie,0.011021755696116695,6
785,ribbonsâ€¦,0.0017773116184980609,1
786,unfurl,0.0017773116184980609,1
787,splendid,0.0017773116184980609,1
788,joy.â™¥,0.0017773116184980609,1
789,via,0.000749455036894467,22
790,@purelovenjoy,0.0017773116184980609,1
791,@personalartme,0.00411669216802693,1
792,thank,0.0039766674145545085,152
793,you.,0.004355143703376788,142
794,something,0.005826824788273082,326
795,granted,0.0024617670962147208,3
796,honored,0.00411669216802693,1
797,#magicalizedportrait,0.00411669216802693,1
798,stay,0.005107735366483084,125
799,tuned,0.0033665328537721907,15
800,wont,0.0034491082084233526,57
801,miss.,0.0033289322778618955,10
802,details,0.0036239858673062465,15
803,few,0.0035786093149409058,116
804,days....,0.0022250767774747867,11
805,stupid,0.0029553080991526755,79
806,woman,0.0018469128986935734,43
807,bus,0.00418329451956735,90
808,talks,0.002470300596170422,11
809,driver,0.0037843469089994084,26
810,week,0.003457483365737307,304
811,ages,0.003445192505475158,4
812,wanna,0.003108876551303564,175
813,u,0.005106225163080626,732
