,Word,Value
175,deliverd,0.49800427848109396
176,subway,0.2736486979835957
177,houji,0.49755554347520403
178,tsk,0.4969408292734112
179,pdq,0.4961034370510028
180,digestives,0.2661126088734067
181,molina,0.49558089803906646
182,orgeat,0.4947070633485755
183,msrp,0.4937396814305097
184,10c,0.4933013020573252
185,twizzzler,0.49320181359141896
186,amazonbox,0.49219620382290374
187,insubstantial,0.49208247000819194
188,cherrios,0.4915516117623787
189,yepper,0.4912813046184088
190,i6,0.49075763223186947
191,00for,0.49075763223186947
192,houtt,0.49034829696405324
193,sisapointed,0.489640734599977
194,mirin,0.4896109275999528
195,disppointed,0.24590358981066474
196,nibblets,0.48925157172013745
197,artifial,0.4889929624675746
198,d2,0.4889784637615274
199,dachsunds,0.48890628861757734
200,descriptionie,0.4887254180311236
201,packette,0.488483010356344
202,suicide,0.48749017738125633
203,greenyoung,0.4866075746145566
204,v8,0.10175199288844261
205,lotus,0.3166614446626112
206,tulsi,0.09731476848673737
207,budda,0.06976071690472985
208,tini,0.48529057791784525
209,spoils,0.31434988370234457
210,akmak,0.482678486893741
211,ande,0.07064664152623329
212,lowery,0.18811756900864057
213,flavorfull,0.23711919578791346
214,yuuuucccckkkk,0.48209591444936944
215,cancels,0.48195067253480367
216,disposa,0.4815833728790401
217,ramyun,0.20043922229772354
218,fi,0.4811928585660122
219,ravoili,0.4811335758733197
220,grear,0.48071126308279993
221,pearadise,0.4801309617475413
222,ap,0.35817238073897295
223,jalapenos,0.3328301675927696
224,fluoride,0.2855065660156379
225,bronchipret,0.479808069237273
226,cabin,0.0012075907438547362
227,eliz,0.4794847823595426
228,basmati,0.30125802108821503
229,defrosted,0.322324831054164
230,deteriorate,0.4786975999867593
231,krusteaz,0.272072850495798
232,excused,0.4782704631179983
233,milka,0.47819036801838466
234,senna,0.2840347195543289
235,211,0.47746051210179363
236,roaches,0.4771853760961584
237,je,0.31096409718193885
238,flatbread,0.2854624546618594
239,grosery,0.4770088186200968
240,sunscreen,0.47619767725053125
241,horatio,0.47528406497580405
242,dias,0.47528406497580405
243,maximize,0.2198260914507577
244,robb,0.47473210088478784
245,jay,0.24491879943718853
246,sardine,0.2652062292663615
247,dinos,0.18565771585561242
248,bitters,-0.11402958824347809
249,pus,0.47404576298238416
250,şalgam,0.4736073269476675
251,jeat,0.4732605674588161
252,schluckwerder,0.4728385501566258
253,activate,0.32765979351765295
254,grogg,0.4726484268180563
255,bisque,0.235594548396715
256,seiled,0.47241605539419873
257,joker,0.4721281996478176
258,gushers,0.12442126742564474
259,purchasedit,0.4701399402625567
260,behalf,0.2835861918814905
261,gothese,0.46955306142930264
262,reccomed,0.4695055678916257
263,136,0.4692910514014078
264,schilling,0.46799907895806414
265,towelettes,0.46796207721214717
266,hollandaise,0.2689986441723534
267,willow,0.46719448090559534
268,solis,0.46676435425452856
269,laddoos,0.46640212396023706
270,cbd,0.4663222925866403
271,crooks,0.46618937837279745
272,verypoor,0.46606285118201446
273,everlasting,0.260075946082007
274,wonton,0.46581629764727994
275,tremors,0.46552866840162854
276,banannamon,0.4653055749995176
277,fluaid,0.4652580199561707
278,pkts,0.4651537776201926
279,maui,0.246981092651113
280,communitycoffee,0.46405049820152455
281,hesitent,0.46403214047365915
282,flings,0.4638432037041351
283,jub,0.46373444715005446
284,says27,0.4631909667815706
285,crashed,0.46244722328886106
286,nest,0.32420323109878135
287,monteaux,0.4621768492087445
288,uranium,0.46209010460103545
289,flops,0.46207374209236346
290,therof,0.4620551043587317
291,todognut,0.4619357301233505
292,nutrisoda,0.21040862019893708
293,ladyfinger,0.461189919006617
294,lumpier,0.27488941947669515
295,tecture,0.29422308190283264
296,4tins,0.460604566468227
297,thisone,0.46043027985209617
298,mmm,0.261681559166416
299,peice,0.4590625981740236
300,underbaked,0.45892579985314635
301,tmj,0.45890900337960155
302,gran,0.2547449617472365
303,riserva,0.27128519750975805
304,kuereg,0.45852890416334197
305,performs,0.2805616263491244
306,scone,0.3689053328951696
307,responsei,0.4573215655938097
308,badoit,0.4571852713242537
309,artisana,0.20465285130423622
310,altoilds,0.4565646694853354
311,sherry,0.1866211278360474
312,hambugers,0.45622255370074627
313,situations,0.31662355107200624
314,catalogue,0.45581270179016825
315,retarded,0.4555688326342698
316,rhubard,0.45549992976624576
317,troy,0.45536886113977254
318,snackmasters,0.14777157235982286
319,malaysia,0.45467160546031926
320,watson,0.16121103774879614
321,aight,0.45438755337792264
322,dietz,0.45438755337792264
323,newb,0.4538018906782891
324,mouldy,0.45320572763143485
325,plantagel,0.45305637286909606
326,chilean,0.2582567740787718
327,geomar,0.4529288416421545
328,africa,0.303669503312909
329,kitamu,0.4524700262193065
330,kashmiri,0.45213086859788687
331,abit,0.005834463317290872
332,tastelss,0.45171797806688246
333,distict,0.45171797806688246
334,delived,0.4507874981660799
335,terribley,0.45075720196526475
336,blecht,0.44979531981826754
337,interrupting,0.4497469554365066
338,teddy,-0.025058177865155018
339,moose,0.24593602056982863
340,thee,0.09315431238257438
341,effing,0.44899968799188694
342,plaque,0.2523573479935655
343,bagnot,0.44816704551777287
344,ritz,0.2934431150919908
345,malohey,0.4478509318642989
346,bundaberg,0.4477959523859525
347,2pod,0.44775729129627306
348,stiring,0.44741527465219405
349,ghannouge,0.2938190669863818
350,baba,0.2938190669863818
351,foodshouldtastegood,0.28430172681691634
352,stevias,0.44701563177081366
353,leonidas,0.20311639331393438
354,barry,0.2143692387298944
355,tucker,0.44647657071998814
356,sassafras,-0.0727940423497826
357,gerrym,0.4461868118598097
358,aficianado,0.4458708869194658
359,ritter,0.01659082782416621
360,maynard,0.2949364938987097
361,othe,0.4454699300276232
362,intellect,0.4454413369592124
363,070590080010,0.4453351835518019
364,pelligrino,0.44464984503643706
365,3kg,0.4443598831963194
366,temporary,0.18280780963219817
367,sprayings,0.4433623743889052
368,2nds,0.14035587327088705
369,spongey,0.44250498413658834
370,technicians,0.44245548323998385
371,outsource,0.4420276831329414
372,definiitly,0.44112307755805114
373,slit,0.317125280166551
374,farrr,0.44089688669859883
375,dhl,0.4407022515199209
376,formular,0.44050519942942207
377,ardee,0.44050519942942207
378,spagetti,0.22206763973490812
379,bakes,0.1160736307931684
380,wires,0.4396420239924709
381,exquisite,0.249921600043428
382,yhis,0.4391826063931932
383,admoittedly,0.4391079997571519
384,forged,0.4388874007364073
385,judyk,0.4382981158660615
386,udon,0.12805817157590305
387,prairie,0.2859960248694029
388,teryaki,0.4377246292336545
389,rwandan,0.4376811102837444
390,bethenny,0.4375004636730544
391,netrition,0.2995837526456895
392,chocolatly,0.1281572319166956
393,josephs,0.4372633803755466
394,consistcy,0.4372633803755466
395,vietnam,0.24634857317260309
396,mukwas,0.436693276973227
397,whis,0.436629802991117
398,lskejfewl,0.43661420739457246
399,klefje,0.43661420739457246
400,lsfjewldf,0.43661420739457246
401,sex,0.29580269403072346
402,turtles,0.0376223391303685
403,100m,0.43600885529645367
404,mein,0.2714395510894543
405,siu,0.4358756768383126
406,tings,0.048493340686442565
407,bib,0.23369183489715464
408,whitefish,0.3075408950381415
409,reviewerfriskies,0.43523961192378013
410,turtle,0.2735613959893224
411,intructions,0.4347533812395154
412,kal,0.28258995854212965
413,fades,0.3437276360437197
414,accualy,0.4337653590201457
415,pearson,0.43370686830993127
416,ghee,0.08932341901378393
417,inconceivable,0.4334912511285539
418,wark,0.4334043085883535
419,ozthe,0.4333579661070027
420,bulbs,0.25723117700050435
421,cocohydro,0.4322603064976247
422,vegie,0.400453594077182
423,peelu,0.43204788568631863
424,smith,0.188099651092029
425,2eds,0.431875256400977
426,kadoya,0.43135300889921224
427,vials,0.17158653717547495
428,ruth,0.18808312288103146
429,receptive,0.26333041402479335
430,goldendoodle,0.256733808947264
431,assi,0.43084986965314126
432,expedited,0.22137751250743654
433,overtone,0.2911151471716914
434,sq,0.4304487372685925
435,prune,0.1339059039773488
436,bustelo,-0.13452689626069275
437,geez,0.20383521214517575
438,rawhids,0.42951384512178775
439,fantasicakes,0.4294744872077897
440,chilli,0.27898685905913456
441,lactobacillus,0.18151693008208494
442,kaldi,0.20109703225154096
443,brooklyn,0.27855064035954197
444,sasparilla,0.4281210535902356
445,institutional,0.20159289619434195
446,barbaque,0.4271913102213209
447,saffron,0.10107229636878501
448,pepsin,0.42677476355362665
449,xango,0.42638328040297063
450,wreck,0.29598926702313405
451,streit,0.4260294576966631
452,samoyed,0.3034302451533709
453,parisienne,0.42568069203735853
454,couture,0.42568069203735853
455,moriah,0.42537015267442563
456,merengue,0.4247634566387514
457,apoor,0.4245942232913145
458,hopefuly,0.4245858224085219
459,essay,0.2427030775837789
460,int,0.23101799225464803
461,rescues,0.29368051070317425
462,halvah,0.06811530256055659
463,shockers,0.4237556716541583
464,penises,0.4235126143995174
465,pizzles,0.42344326161475676
466,runing,0.4233549624914973
467,assembled,0.35669073940670254
468,ringer,0.422739441361022
469,atis,0.42250856637463075
470,guanabana,0.42250856637463075
471,minicrackers,0.42234521108302675
472,marmalade,0.1357261521445534
473,bleck,0.4220273758943099
474,unfortantely,0.42193546267972426
475,moths,0.2733052318170206
476,theyput,0.42149201294202415
477,grahams,0.16620210620592418
478,leeks,0.4210051705703077
479,wial,0.4210051705703077
480,criticisms,0.28966224550424513
481,bonito,0.2658031028643101
482,seder,0.4208209518298509
483,swiftie,0.4206206407852493
484,decaffinated,0.2587312670058173
485,nitrite,0.4203572293323321
486,fajita,0.08011435601786132
487,objects,0.4200620028574959
488,clover,0.1827297178172314
489,purched,0.41961746269691014
490,cupbard,0.41951607665398444
491,cp,0.41945217898141346
492,herky,0.41926319567607284
493,syringe,0.113466197119936
494,stuf,0.2879639751464637
495,arse,0.41849236601381695
496,hungrygirl,0.4183169406224688
497,bec,0.4179631074644273
498,goonly,0.41795930615422505
499,terriblei,0.41795930615422505
500,triplets,-0.10089942176122152
501,eventhe,0.4177796133808424
502,thorns,0.4177304552023031
503,cheesecake,0.12242086393753632
504,qfc,0.2136992625509654
505,zeco,0.4174240431805744
506,canidea,0.41726452330806
507,tentacle,0.41716305042845064
508,brm,0.13643756542977242
509,morkie,0.41698033469811197
510,scooters,0.4169616387016149
511,brokendon,0.41687252080896936
512,postive,0.41681853273280167
513,jersey,0.20589378681584922
514,evidenced,0.3583436168312452
515,snakin,0.41654927123500857
516,aloha,0.1337115306308656
517,vidration,0.4163951324058861
518,ughh,0.416278725014237
519,goduva,0.416278725014237
520,broked,0.41624633308580017
521,negtaive,0.41613186194876384
522,hitler,0.4157886591903789
523,snapper,0.2555577091467082
524,bookdinders,0.4152132496353227
525,089,0.4151216906541594
526,freed,0.41498054457160927
527,nutrigrain,0.4148014836067265
528,booooooooooo,0.4147851002441498
529,pomegranite,0.4143062444390182
530,nutellas,0.4141675245123979
531,domatcha,0.3020157660190017
532,pirates,0.08206633168124117
533,creased,0.2780740210361048
534,ppl,0.41397416032845646
535,gv,0.08874249779910681
536,leclerc,0.41393389058122343
537,wer,0.4137779173406115
538,tocopherol,0.3186804231598177
539,damson,0.4133845965740606
540,mutts,0.16420646213591578
541,noodlemania,0.41302150774774343
542,puffins,0.19040675055426065
543,vitamuffins,0.16549011839552633
544,pouchs,0.41260175178982694
545,wobbler,0.24046280308921017
546,justlight,0.4122808258939226
547,swishing,0.4121354497733202
548,essenza,0.4120506602905436
549,offwhy,0.4118359059308161
550,interpreter,0.41157865583304265
551,gentlease,0.41154768070488684
552,barbells,0.41143836391186084
553,nirav,0.41113527305446546
554,fortunes,0.03898151657229115
555,plese,0.4109794924328964
556,adddres,0.4109794924328964
557,andes,0.4108699717921093
558,premix,0.3063357345091315
559,lifesavers,0.07158717468857906
560,stung,0.20643756077255015
561,phonics,0.41044777460200943
562,sodamix,0.2857604276124352
563,raisen,0.41015707688907443
564,rollups,0.40976169386405603
565,microwable,0.40972964561728387
566,flavourless,0.4095906977655231
567,poper,0.4095807812080296
568,consistance,0.4094691681172185
569,recycled,0.24586979259290884
570,il,0.19533976246239898
571,glaces,0.4092477861828952
572,marrons,0.4092477861828952
573,kickstarter,0.40844991761701155
574,garbola,0.4078658987151828
575,wasabi,0.17892032785300405
576,waruva,0.4077681547021493
577,geee,0.40720429485620363
578,pekingese,0.2765450669959938
579,oquendo,0.4070703176487702
580,dermatologist,0.4070298304546416
581,extractnow,0.4070094119709492
582,growths,0.4070076946051956
583,juniper,0.40693466716261933
584,ver,0.4069326351547717
585,logs,0.11185211188874267
586,heavens,0.19549783455334804
587,millstone,0.11499711353115255
588,grocerie,0.4064365488060756
589,paycheck,0.4060709441684129
590,stubbs,0.26059946917996085
591,manufactur,0.4060320513180704
592,carousol,0.40581582796424903
593,amp,0.2429458861076536
594,ese,0.10074568902989717
595,anateon,0.4051109481202872
596,gt,0.1893328767680527
597,extremly,0.2859800472755632
598,sunpix,0.4045585580669969
599,_supposed_,0.4045466696617051
600,fairground,0.40450436581683363
601,shouldbe,0.40441719309281204
602,peppod,0.40418059723415406
603,patched,0.40415096618951296
604,reciept,0.34745427358133946
605,worsen,0.40390083539557736
606,maltitol,0.13545606820011635
607,bleah,0.4032803403695741
608,heloooo,0.4032718498615963
609,crumbiness,0.4032487237933265
610,stockpile,0.20181265044784094
611,beleives,0.4028704614874793
612,likeginger,0.40281914575215033
613,somewhatlacking,0.40281914575215033
614,advent,0.10140215645865086
615,cha,0.20530131142257416
616,blade,0.29622418613934004
617,bhajis,0.40205454274720687
618,producat,0.40193296553790303
619,mf,0.4018202480914966
620,steve,0.23868125508986354
621,deposits,0.40174986238109256
622,nurtured,0.4016261387552611
623,astronomonical,0.40161624504405935
624,merguez,0.014194678124891391
625,advertisment,0.3599582163107034
626,riehl,0.40137191740877565
627,timese,0.40109932801696824
628,teriaki,0.4010726565769411
629,waaaaay,0.25056035539976107
630,complementary,0.3085481999104909
631,consumate,0.11239905062687228
632,unmarred,0.3999513110081906
633,defintiely,0.39987770212033846
634,metalic,0.39978891423567736
635,glucomannan,0.3996415124870688
636,slacked,0.3995094507137357
637,ditch,0.3994664848237975
638,reb,0.39939455483883984
639,knotts,0.3988604251586851
640,anchor,0.2866972972744265
641,grinded,0.39861940777176397
642,hardwhare,0.39842962501352824
643,disapointing,0.39833219841667095
644,smallfrom,0.39833219841667095
645,winebaskets,0.39833219841667095
646,unsolicited,0.39808456928195207
647,glorias,0.3978910151002105
648,pao,0.007362012471888835
649,kung,0.007362012471888835
650,margarita,0.06673979419833548
651,mangos,0.26301068000003736
652,stickly,0.3973774972517366
653,boletus,0.3973075744156965
654,steroid,0.22493102198703696
655,carbo,0.14886910333534803
656,maltodextring,0.3971801735048899
657,barefruit,0.39714053555565
658,repairs,0.3397893452217183
659,oasis,0.39701999839407154
660,otherhand,0.3969616651620845
661,squeals,0.39675921718683826
662,pored,0.39675921718683826
663,tarty,0.09524745491961145
664,mugged,0.3965803253620259
665,tooooo,0.1693372805169003
666,tryer,0.39611699268017425
667,vosges,0.39596783970862137
668,promply,0.3959308184086989
669,approximenly,0.3959308184086989
670,lease,0.3959271001891813
671,pincher,0.39591930038039597
672,cones,0.09045554077821444
673,_was_,0.3956062589093539
674,biscotti,0.08732963071992861
675,silverado,0.20252164991986538
676,gingerthis,0.3950058557563773
677,ordernot,0.3950058557563773
678,earthquakes,0.3949203679312051
679,nocks,0.3949203679312051
680,614,0.3949080669051081
681,12pack,0.39487590480969675
682,clayton,0.3946904980360643
683,lace,0.2380783999273069
684,primitive,0.3945569224426346
685,pruning,0.3945569224426346
686,precautionary,0.3941829970528056
687,stroganoff,0.14276243233160285
688,wating,0.3939980197863032
689,pobox,0.3939980197863032
690,choplets,0.3939803680755204
691,sweetgourmet,0.39379132120274885
692,conteninal,0.3937899280876704
693,erh,0.03681443810878471
694,toaster,0.18852432949752837
695,mariani,0.08281816537225639
696,mediterraneans,0.3932380286121381
697,blenheims,0.3932380286121381
698,vino,0.21094160323308814
699,formaggio,0.3932301202532312
700,dashed,0.3927305363125356
701,liquer,0.39264383689297516
702,fettuccine,0.3924807364419968
703,verytasty,0.39245751172089566
704,purveyors,0.267402460483624
705,aritficial,0.39223064435971283
706,fussie,0.39209871897512694
707,cerelac,0.39209501754286474
708,aholic,0.39194648225430057
709,chimes,0.39182149793181664
710,cornus,0.39171951137754024
711,dogwood,0.39171951137754024
712,flowering,0.19462002369138287
713,seedsonly,0.39171951137754024
714,cavier,0.3914901689493594
715,purchasest,0.39106467936820377
716,purchaise,0.39106467936820377
717,ju,0.39106467936820377
718,tamarind,0.3908663806272072
719,fifteen,0.2727504820656526
720,chrystals,0.39047991936101706
721,orgran,0.22896945631795865
722,muesli,0.2072105348598323
723,monteux,0.38991058149973584
724,floppy,0.38990796880020867
725,hardend,0.3898151101216046
726,swamp,0.389274329916981
727,roasty,0.3888249001101069
728,bjs,0.26990833147452176
729,corazonas,0.38830356620321976
730,validate,0.17275174560310833
731,purityfarm,0.3878183095326321
732,peloponnese,0.38778100253742387
733,barnier,0.38778100253742387
734,burritos,0.1978667055054322
735,sonic,0.15439464103668404
736,lent,0.11863887715065352
737,sucanat,0.3876897865267619
738,cd,-0.0007980541355822601
739,hazel,0.38759645631616224
740,11oz,0.0766912328956571
741,vernors,0.1871497903417641
742,mitts,0.3875063882465266
743,tater,-0.043353451676238386
744,bellini,0.3874966513777516
745,cipriani,0.3874966513777516
746,demonstrate,0.08674547056916054
747,garretts,0.3873365498148455
748,rejuvenator,0.38719306176123425
749,fragmentatized,0.38710653114131605
750,hei,0.38710653114131605
751,tomatos,0.2726750996635135
752,erucic,0.15882157023886279
753,cangrow,0.38687678510345863
754,stinger,0.08787544081185239
755,jalapeños,0.38643324364936005
756,pocky,0.027217255533309448
757,disappoined,0.38636870236157
758,cinammon,0.10417628415099783
759,licorce,0.38615693032580195
760,tuber,0.38605264870136324
761,crab,0.2807845238204116
762,bulbvery,0.3856770147641621
763,sucs,0.3856770147641621
764,chinathat,0.38559135456850097
765,poisen,0.38559135456850097
766,hall,0.1944123006401352
767,awsume,0.38524013131531687
768,adn,0.18031900773471857
769,249,0.3851965852458177
770,grits,-0.040383517594259566
771,uneasy,0.38505644249880483
772,coudl,0.38503748216541267
773,serveice,0.38503748216541267
774,salada,0.3850074940034863
775,andwas,0.3849966600278828
776,agine,0.38478567357415255
777,amozon,0.04018101141805208
778,robbed,0.2795248792118317
779,686377,0.3841808439856843
780,barnies,0.3835849855345452
781,now2,0.3834702833818881
782,fruitables,0.38343719011032185
783,yoo,0.018499870667403773
784,hoo,0.1341267628578942
785,olivenation,0.22458093332769352
786,pollack,0.3827240688735135
787,slimjims,0.38267533970828016
788,kurig,0.005867059698441035
789,monosoldium,0.3826432033162544
790,flouride,0.22758791098792747
791,seaseme,0.38261126180323823
792,pulverized,0.2751707058450367
793,inserting,0.23847236645694098
794,chugged,0.20561947752545395
795,schar,0.38202488869224244
796,sheding,0.3817174090225413
797,indonesian,0.03351136069051247
798,troop,0.15498530941224672
799,debbiednorvell,0.3813981152528189
800,insightbb,0.3813981152528189
801,wegman,0.14394796175378993
802,llm,0.38124640472976334
803,blubbery,0.38121484869735234
804,juan,0.3811845811480597
805,valdez,0.3811845811480597
806,thinkthey,0.38113150333236057
807,springs,0.19361012635821598
808,ordinairy,0.3807473812366629
809,lubricant,0.38069361902339444
810,insertable,0.38069361902339444
811,intoxicants,0.38067875411693236
812,slimmy,0.3806279074214478
813,elmo,0.38061438587525487
814,misquitos,0.38058549858196483
815,vinegarish,0.38046351883836765
816,rainwater,0.10808585023008282
817,dislodged,0.2717419962379787
818,crates,0.1318491416751562
819,proflower,0.3796947637076672
820,salvaging,0.3796810554612209
821,baought,0.37963923121092646
822,grose,0.3795139459899624
823,diappointed,0.3794311187577835
824,dident,0.37924702877044614
825,bushes,0.3792008085688746
826,whoodle,0.37914842587242675
827,certify,0.37866103980301524
828,merricks,0.3786579939552045
829,thighs,0.259505293517192
830,chipping,0.3786278417970118
831,minced,0.20140388155340988
832,kerug,0.3783161821176324
833,tiretoo,0.3782198248737971
834,ingredientsdislike,0.3782198248737971
835,mbs,0.37818165016293104
836,mauna,0.09827067971647652
837,loa,0.09827067971647652
838,gumbo,-0.04554854996130836
839,quadrupling,0.3777883684235733
840,waxie,0.37753431328771153
841,pearls,0.16942338175535102
842,madein,0.37726342602333274
843,petproducts,0.37726342602333274
844,labelin,0.37726342602333274
845,grainey,0.3770849493706775
846,whitney,0.37700610507272936
847,diarreha,0.37684276626234886
848,blek,0.37669934516262976
849,gassed,0.37669934516262976
850,diacetyl,0.3765228371291811
851,kavli,0.21053268072546674
852,clovey,0.3760341407556613
853,michaels,0.07716203349583084
854,neet,0.3757311305742104
855,brfore,0.37568155043305507
856,oct2013,0.37568155043305507
857,newtons,0.07409297306735302
858,probly,0.375514891549277
859,oknot,0.375442279613063
860,colman,-0.00690268504589453
861,reh,0.3751078549909278
862,unfolds,0.3751078549909278
863,zillion,0.21780472165429882
864,murray,0.05637073260456993
865,firmware,0.3748749493990559
866,cappuchino,0.3746918976646053
867,thankx,0.3746426077899574
868,anywayz,0.3746426077899574
869,disrespect,0.26978100107793435
870,weis,0.3745455855088134
871,embers,0.37452168919526363
872,segments,0.23887571182823736
873,prodcut,0.23587408366717383
874,mangoes,0.04424500213000887
875,criminals,0.3742531629394982
876,spout3,0.37396248555551886
877,juiced4,0.37396248555551886
878,seeds2,0.37396248555551886
879,glade,0.37396248555551886
880,thinnest,0.37392164412326995
881,300x3,0.37370040285134404
882,100x3,0.37370040285134404
883,baiting,0.3736552000782091
884,alway,0.16497852925254625
885,grrrr,0.3736477717825506
886,seeped,0.28810290281032824
887,peuked,0.373533224299682
888,trow,0.2880586543304717
889,crinkle,0.271559474403952
890,germinate,0.3730614716287966
891,739,0.37303018189435627
892,coring,0.37250491196212737
893,desicated,0.37239566125785456
894,sickenly,0.3720946839594641
895,squeez,0.09964646283561668
896,spiky,0.20449726773950058
897,woozy,0.3717849018955511
898,jeremiah,0.051418828734845934
899,evian,0.37162022929148447
900,mashing,0.29691465567700104
901,splintered,0.3711411093845309
902,ribbons,0.3706484533289439
903,pepcid,0.3125753499176029
904,pu,0.00016509140810372358
905,ibis,0.37024575561110684
906,footsteps,0.3701648715791706
907,vitamins63,0.36983399903515723
908,wle,0.36983399903515723
909,caloriesdeceptive,0.36983399903515723
910,awfulonly,0.36983399903515723
911,classico,0.13100897565384975
912,gosling,0.36976474683963645
913,generations,0.20304298836470416
914,kombucha,-0.10235287224401934
915,sunflowers,0.06551590295882131
