,Word,Value
148,ev,0.5412554456168569
149,danielpolj,0.5407700146769375
150,coaches,0.019852725024421702
151,fuckfrench,0.5405374353405689
152,drama,0.2161225354800605
153,le,0.23773656555337996
154,loveyou,0.20164314536106587
155,bart,0.5401958240485871
156,boiling,0.5395030249421369
157,tells,0.20835297813148135
158,emleefaye,0.5383259666703123
159,appealing,0.16084316135430787
160,koi,0.5382917963002435
161,swim,0.5380172327014162
162,physiotherapy,0.5375041065337749
163,whencamswentham,0.5371019264300676
164,lt,0.5369742725818507
165,godswordislaw,0.5362353831087461
166,sandwich,-0.3402091550262972
167,ze,0.5350554247467041
168,rob,0.19211361160094892
169,yummyquotes,0.5343018970788456
170,schooool,0.5341050717689925
171,samgreen17,0.5335697181947829
172,theorion,0.5329040395919442
173,knight,0.21045188790584046
174,thang,0.2692533834545946
175,finallyy,0.5308945949386159
176,curl,0.2157742941792113
177,prison,0.08943445819919432
178,chavs,0.5297333149986224
179,coughing,0.17509416009932732
180,walgreens,0.11902212212503677
181,freeeeezing,0.5293788934202632
182,entertain,0.529315885227243
183,fone,0.5292970241791939
184,ineverknew,0.5290623512629066
185,wally,0.5290623512629066
186,amos,0.5290623512629066
187,ufo,0.5289659047755534
188,tournament,0.18790382011839313
189,compare,0.06847181995742435
190,conquer,0.5286488176865546
191,forced,0.24361298447256402
192,transport,0.2724381263511917
193,bein,0.5284630680494721
194,ruin,0.24801097603862154
195,junior,0.5278951529626157
196,secondthoughts,0.5263842719415641
197,uncomfortable,0.13255182700656243
198,bars,0.525873894917154
199,progress,0.525873894917154
200,pickers,0.5257241569182212
201,arguably,0.5256403546100228
202,empty,0.2033124813320149
203,sleepy,0.16372571778108197
204,cherokee,0.5250042351981888
205,curly,0.13713494673582843
206,mug,-0.025997976626839336
207,cookie,0.07609203946249293
208,duty,0.1397524265568474
209,therapy,0.17116791399291004
210,hypocrite,0.523931004066091
211,loathing,0.523743760004436
212,lil_hammock,0.523520337080967
213,mybestfriendforalways,0.523520337080967
214,endofstory,0.52325303067934
215,mercy,0.5230830312721237
216,muahaha,0.5226601421756777
217,gina,0.5222304536107433
218,killme,0.522185396946221
219,geiseldeisel,0.522051404181718
220,pinkscooter_,0.5218876104601387
221,named,0.20338215106689517
222,eeee,0.5212595744513543
223,ilovemybrother,0.5208007175797519
224,stance,0.23745358988340698
225,incoherent,0.5205491838462579
226,henryrollins,0.5202592494679418
227,interzone,0.5190962740816456
228,fwd,0.18893012890526195
229,probs,0.18598204750066133
230,chewing,0.04255909642889283
231,irritating,0.5184262556281167
232,sell,0.19941114310847896
233,partyyy,0.5181319739763968
234,reaper,0.5181316978026965
235,himself,0.23124071690252446
236,biting,0.1724331590030288
237,jezebel,0.5175547419759288
238,joeyryanonline,0.5174848923524696
239,stillhiding,0.5169657789512776
240,freak,0.17435753115876912
241,strange,0.236091907609148
242,studyinghard,0.515900962573635
243,timetogetbetter,0.5156794421822898
244,sims,0.5153792361905063
245,guts,0.09731984454752457
246,segment,0.12432747294247654
247,nicap18,0.5138123755767604
248,attachment,0.5136092643314997
249,disorder,0.1279041085906082
250,reactive,0.5136092643314997
251,kelseywalker10,0.5126561209492988
252,bell,0.13662852346150134
253,illiteracy,0.5125730649473641
254,rate,0.2043250417919278
255,detour,0.5124523628480148
256,deters,0.5122881012471683
257,gravy,0.17577332273851032
258,wilcox,0.512088461305545
259,laborer,0.511635936192461
260,strictly,0.5116288275836501
261,frightening,0.5116288275836501
262,psych,0.5112940859293862
263,edu,0.5112940859293862
264,asianobsession,0.5105346680290951
265,alexlin,0.5105346680290951
266,bedtime,0.5102938542754916
267,somewhere,0.1894268883584686
268,myers,0.5094411565537019
269,abillharz,0.5082615812237009
270,humidifier,0.5082615812237009
271,housewives,0.5081561278593456
272,county,0.5081561278593456
273,babysitting,0.5077249474265855
274,waste,0.18131047225128355
275,bel,0.5073539317521647
276,eugh,0.5070330769204539
277,mentor,0.15789404847719934
278,rtrt,0.5065199785423998
279,ronald,0.5061704082774087
280,reagan,0.5061704082774087
281,sissy,0.5061490542510341
282,cooking,-0.01790200156304711
283,wahooo,0.5058433137412689
284,bciatti,0.5057456124099378
285,jenngitt,0.5056824497416882
286,meditating,0.5054474448718435
287,billionth,0.5054474448718435
288,rihanna,0.5052690983551431
289,placebo,0.5052378764402332
290,tumblr,0.17452882920777668
291,shollis27,0.505092867376628
292,debating,0.505092867376628
293,typing,0.5049762567616991
294,killmenow,0.5049714302700924
295,bailey,0.5044283972752889
296,flowers,0.12266508047628
297,rtâ,0.5043251527839272
298,wooooowwwww,0.5043251527839272
299,prettygyrl82,0.5043251527839272
300,madasmalls1,0.5043251527839272
301,lunchtime,0.5039904407948264
302,pretend,0.18362597555887972
303,lindsay_mathers,0.5035059909388602
304,coma,0.06913033286973125
305,everlast,0.5031051398922823
306,crisis,0.5030275513328232
307,resi,0.5028887842634961
308,packing,0.042097113792190055
309,virus,0.5024900525213387
310,boil,0.5022728329379029
311,leads,-0.0016447188502123344
312,jail,0.1962635737800561
313,loan,0.5017593365526505
314,oddly,0.501528055526336
315,auditioning,0.501528055526336
316,coterie,0.501528055526336
317,customer,0.501508417750641
318,studio,0.15363934969414694
319,marcel,0.5014783796795091
320,_m,0.5014783796795091
321,deny,0.11574800937847685
322,420,0.5009104734659499
323,fcuk,0.5009104734659499
324,fingers,0.2698900491636502
325,dedicate,0.5004927039481792
326,psychology,0.5004015266271211
327,jeans,0.17453465362662385
328,revengewillbemine,0.5003198453383293
329,flu,0.14071790255471794
330,workig,0.4999911374417298
331,gtl,0.49994547375242065
332,ditched,0.4993743789879822
333,shittier,0.49912998214551996
334,dhjnerwngvreiuovhuwbfrfgiodsj,0.4990169993098305
335,lover,0.4982132677408976
336,chief,0.4978628967478707
337,layoff,0.49775660571752484
338,mailroom,0.49775660571752484
339,websiteee,0.49733329703647083
340,wotless,0.49733329703647083
341,itwillbeagrandtime,0.4972456511264286
342,shugga_shayne,0.49702366299915507
343,spit,0.4969458078780642
344,iamthemadio,0.4969179144346314
345,headphones,0.143320490998675
346,wakeup,0.4966165043618741
347,prick,0.496498768507261
348,infection,0.1295202384473298
349,bronchitis,0.4963551845909999
350,unlovedchild,0.4953167335179795
351,julie,0.4953167335179795
352,performance,0.05791652293370608
353,katy,0.13936612162662831
354,schmidt,0.4947575342403618
355,bruise,0.027131573507789386
356,makeup,0.49436782848678945
357,tyner,0.49426135491594914
358,sparkles,0.4942173379217231
359,twilight,0.07774165358378571
360,greatness,0.10788392826217752
361,achieving,0.49384115709989745
362,leannnis,0.493755978305088
363,payday,0.492742049182806
364,bffmoment,0.4926632678408066
365,cwoodinthehood,0.4926632678408066
366,babysit,0.4926294884601517
367,ale,0.49255458589760764
368,pub,0.19670459776259736
369,fury,0.492393896868447
370,dexter,-0.16427248694142155
371,ladyt_14,0.49173718231796254
372,lecture,0.491352545431022
373,trees,0.1398640100224276
374,satisfies,0.49085118488263874
375,unspeakable,0.49071904810689526
376,coco,0.49064430779213497
377,muffins,0.17580027502378742
378,poem,0.4906193299626244
379,notinthemood,0.4906193299626244
380,belatedbirthdaybliss,0.49048229476625527
381,velvet,0.49048229476625527
382,spennythajet,0.49018203041927577
383,secondary,0.4899089900201151
384,ong,0.4899089900201151
385,amped,0.4898522042089499
386,indecision,0.48979153718210433
387,seedling,0.48979153718210433
388,napoleon,0.48979153718210433
389,realised,0.19025573890322273
390,shaped,0.48955046195945323
391,pear,0.48955046195945323
392,msmallory2012,0.48955046195945323
393,bye,0.16287603014473723
394,bedlam,0.4892041410619163
395,truckmona,0.48904315140048926
396,rehearsal,0.1647932533559534
397,sorted,0.48792398781622626
398,prez,0.4878845910668675
399,hairy,0.48771658563903963
400,eyeful,0.48771658563903963
401,comprehension,0.4876204808655831
402,leg,0.1574915057909736
403,killing,0.10013216667308023
404,needles,0.4870939168869765
405,friendly,0.48677586993296124
406,deodorant,0.48585061185405654
407,hesitant,0.48585061185405654
408,aaron_coook,0.48579321105067985
409,paulkclews,0.48536226465355664
410,fare,0.11207398199944618
411,nesquick,0.48520119803515177
412,deff,0.48520119803515177
413,llergoshine,0.48515361192542755
414,britneyspears,0.48515361192542755
415,accomplishment,0.48427084520298613
416,enemy,0.48427084520298613
417,alwayslearning,0.48427084520298613
418,complacency,0.48427084520298613
419,alcohol,-0.011070400680013082
420,suzierobb,0.48414545008559684
421,feelin,0.17974676162232028
422,nailpolish,0.4840043933900164
423,chip,0.14127074534732553
424,arrive,0.1212418524445007
425,punning,0.4836403524057769
426,lovin,0.4834516182995198
427,lindskristina,0.48312841640567405
428,4am,0.4830524533142528
429,coward,-0.037927359109753034
430,dissertation,0.4826281009411298
431,sweat,0.22696029629364645
432,armpit,0.4826012138418935
433,whathappenedtoautumn,0.48221738125203983
434,defeat,0.20619380726515008
435,woaaah,0.48144763875869623
436,happyearlybirthdaytome,0.48144763875869623
437,bob,0.4814104951994439
438,pointless,0.14877151768309982
439,goodbye,0.08795619278130656
440,morgan,0.14754600552403302
441,ball,0.16827609545997352
442,arieas,0.4804036351635786
443,afterthanksgiving,0.4802419092787435
444,microbiology,0.48008947059072
445,usual,0.142942766255172
446,soup,0.11477101436150239
447,2hour,0.47980018773596617
448,delay,0.19970591160997297
449,woo,0.15492011694907692
450,k_schaffernoth,0.47968314054737377
451,canal,0.19846217339765126
452,folding,0.4790634035015786
453,sleepytime,0.4790151259231551
454,ajaclay,0.4788348314852376
455,boobs,0.14480492065323763
456,mix,0.19537736319408633
457,choclate,0.4783337843015907
458,lots,0.14236708058432596
459,clastraphobic,0.47806241791321963
460,french,0.12044132364449422
461,thunder,0.4777389827946517
462,nba,0.21297371122199182
463,crash,0.47770583122713295
464,vomit,0.15128262037114248
465,animals,0.005342637096670322
466,leahmatusow,0.47727904790977776
467,crab,0.47727904790977776
468,hermit,0.47727904790977776
469,pet,0.08433412123187523
470,hollister,0.47717143551716007
471,rollin,0.4770385984599199
472,lad,0.47701124975386994
473,robb_85,0.47701124975386994
474,spider,0.47694074396760844
475,mikey,0.12346272627405608
476,sooner,0.47583784339885293
477,lakers,0.18615865688055888
478,unexpectedly,0.12229872070264686
479,spill,0.47546383698769557
480,birds,0.07280680099927839
481,steak,0.09972558956487027
482,fe,0.4748423923996455
483,mrs,0.19754737594295385
484,shutdown,0.47384885422474077
485,mode,0.14241542791366346
486,wedding,0.11752106454135214
487,dam,0.06674057340638379
488,expectations,0.4733759197777251
489,nike,0.12096194789735709
490,tylermurray1234,0.47303536769596455
491,dylandickdexter,0.47303536769596455
492,microwaves,0.4728876661249464
493,championship,0.08885416970599302
494,nana,0.4726793549083258
495,weeek,0.47260888220291186
496,roast,0.11169003056354115
497,justbringit,0.4724175344845807
498,matchday,0.4724175344845807
499,candle,0.47234947108885234
500,nomore,0.0999360241127975
501,hurts,0.14244871563220407
502,dallas,0.06669942804948298
503,schooling,0.47184589434183594
504,redskins,0.47184589434183594
505,ouchieee,0.4717978086080455
506,absent,0.4716204356417307
507,tremendous,0.4715031891560668
508,herecomes,0.47129527516459396
509,temperatures,0.47124903810459856
510,beiber,-0.02752383133986852
511,cjeffery20,0.4710610544077923
512,alarms,0.018057198999584967
513,derwent,0.4709998952327054
514,excerpt,0.4709471385365022
515,chose,0.4709471385365022
516,storms,0.4708805938932472
517,lightning,0.4708805938932472
518,wrapped,0.4708588835159234
519,jacobeaton1,0.47068092105146087
520,bra,0.47067485446827056
521,jacobhebert1,0.47067485446827056
522,nay,0.47067485446827056
523,preventing,0.4706110658445054
524,imdance_who_u,0.4704522668533764
525,galaxies,0.47024843037658137
526,mccafe,0.46989833413353055
527,absolute,0.151589394868405
528,iswonderful,0.46907623736204673
529,hide,0.06756593835873281
530,mhmm,0.4687268696941063
531,jbrydge116,0.46871945436487505
532,astronaut__high,0.4685707277681872
533,oscar,0.46856373880249325
534,cornet,0.46856373880249325
535,sinitta,0.46808728015849926
536,ilovechristmas,0.46806438339980044
537,coke,0.1366071605284528
538,3hr,0.46737996230557366
539,pinkeye,0.46736204827459243
540,ruth,0.46734227210804247
541,striking,0.46734227210804247
542,comin,0.2055723692837968
543,bearing,0.4669573948044454
544,basically,0.13285456687663022
545,ideas,0.17646619955507387
546,restaurant,-0.048470387144927074
547,shelbskaay,0.4666013639846655
548,burps,0.4666013639846655
549,impress,0.46651408102446024
550,finale,0.030825587237167718
551,insurance,0.4664468491172821
552,minus,0.4663361315325891
553,ireland,0.46632522155718453
554,venture,0.4661153287469353
555,ranting,0.46607293592088433
556,816,0.46605677509944654
557,siobhanshannonx,0.46572917615553167
558,prezzie,0.08472903505077994
559,amm,0.4655861764386066
560,dissecting,0.46464929146431533
561,barf,0.46464929146431533
562,rat,0.46464929146431533
563,windows,0.15868589384621273
564,scraping,0.46429734821931895
565,tryit,0.46384554562598207
566,400,0.46384554562598207
567,eve,0.07294097263809468
568,itunes,0.4635859413662613
569,complicated,0.105974553969996
570,camcorder,0.4635482285026192
571,cousins,0.0730801876532079
572,thequeenhutras,0.463084482315131
573,tourney,0.14614242376073783
574,wrestling,0.4630198734479341
575,rebel,0.4629225868624107
576,canon,0.4629225868624107
577,t3,0.4629225868624107
578,jh,0.46276254151311996
579,cbuzzy17,0.4626877679153381
580,division,0.4626749882469734
581,salt,0.04080780214836344
582,juicy,-0.12926288624705373
583,psychotic,0.46220241468185724
584,xamethysttx,0.46206086177777617
585,bust,0.46201555164730146
586,alyssamarquardt,0.46193154078264553
587,alexaetownsend,0.46193154078264553
588,strapped,0.4617952019767296
589,treadmill,0.4617952019767296
590,wires,0.4617952019767296
591,nursing,0.1566507929215728
592,piccadilly,0.4616260094461677
593,pause,0.4614704435069813
594,muchneededpickmeup,0.461334244591854
595,plane,-0.02741683993090449
596,presence,0.1483584252511304
597,truck,0.09019873614136009
598,timeforbed,0.4606050423251452
599,apocalypse,0.15213506959548484
600,sorry,0.19080378352869753
601,geography,0.03379738887996142
602,sharpening,0.044551566449944846
603,pencils,0.4602056050956633
604,stuffing,0.1674433598700915
605,_tillweoverdose,0.45984908094320476
606,lsulsu,0.4598376190697333
607,chunky,0.4598376190697333
608,peraginee,0.4598376190697333
609,cartalk,0.45943962781198056
610,buffies,0.45938721285291545
611,bugs,0.13047991690244032
612,sophia_shaffer,0.4585005382592398
613,dealing,0.16629669730650098
614,ptl,0.4584268286071288
615,undefeated,0.45842038058806506
616,bright,0.15123624363391597
617,rar,0.45762916397311676
618,64,0.4575237269893702
619,church,0.15670992090372138
620,leavin,-0.021014791434382507
621,bcuz,0.45727323298155703
622,tweeps,-0.03145075930806812
623,commence,0.45705549506332727
624,stressful,0.45705549506332727
625,along,0.12656527538714507
626,signalling,0.45648183009859633
627,wharf,0.45648183009859633
628,await,0.45647806938788044
629,decorating,0.11044470748838142
630,sage,0.4561488640013921
631,tommorow,0.4561488640013921
632,knicks,0.05852632367701216
633,notes,0.45586794209056714
634,repetitive,0.45566812550231306
635,wootwoot,0.4555111797887165
636,removed,0.10199095452091272
637,rag,0.455205638383051
638,playground,0.4551163664453205
639,plant,0.027628478417543123
640,sucksssss,0.4550369949731375
641,blairbernhardt,0.4550369949731375
642,wales,0.10445447279826398
643,4âº,0.45392353629028476
644,fmpundit,0.45392353629028476
645,tanning,-0.03265148358306308
646,kez_turner,0.4533292827922094
647,cherub,0.4533292827922094
648,midnight,0.053363869387871854
649,proverb,0.09659249605273684
650,cocky,0.45217475035086296
651,derm,0.45217475035086296
652,celebrity,-0.008002576620275426
653,tweeter,0.4521398846822748
654,dustywwe,0.4521398846822748
655,puzzle,0.4520110814664021
656,callers,0.4517019021787062
657,goodholidayanyway,0.45165922140739423
658,hw,-0.12634334306849865
659,fooled,0.45148984560188454
660,shift,0.003999076872480356
661,frustrating,0.45142726944231626
662,softball,0.45122162128567955
663,blow,0.4511643152183792
664,shitt,0.4510729451075341
665,tantantan,0.45042336905613933
666,yourealljelly,0.45042336905613933
667,view,0.08619232005101735
668,toliet,0.4501057461884797
669,jeep,0.4500182010443608
670,buddy,0.11355332708837806
671,carolinehirons,0.44986219825288204
672,arabic,0.4495168460017916
673,formal,0.44947755053078975
674,illkeepyouposted,0.44947755053078975
675,harrington17,0.44947755053078975
676,checked,0.12533597919366796
677,warriors,0.4493057084829873
678,papers,0.11737096574920186
679,anat,0.4492329526188438
680,meridian,0.44908397028823976
681,goingtofreeze,0.44908397028823976
682,olã,0.44890545282335265
683,movement,0.10083831155871154
684,hahah,0.17749646079065562
685,shineadhusband,0.4487006540380494
686,sudden,0.11831371020413106
687,omelette,0.44855307938743294
688,lab,0.08610772058309074
689,smudge,0.039460440645141204
690,memphis,0.08022585441833308
691,faithful,-0.1104145804700214
692,distance,0.19219856453094397
693,relationships,0.12388557875290546
694,itsgonnabealongnight,0.44775521938687646
695,bullying,0.05855587498711251
696,inability,0.44767223883480733
697,moving,0.11359430178299779
698,database,0.4474174166252375
699,migration,0.4474174166252375
700,tablesâ,0.4474174166252375
701,prefixed,0.4474174166252375
702,painting,0.12470258459008082
703,pull,0.09576550146020224
704,windy,-0.013954478642721924
705,ordering,0.12321846428718475
706,giddychild,0.4467057170977175
707,gosh,0.09754340844836795
708,art,0.00409343344631824
709,nickpetolick,0.4464803488557182
710,stations,0.4464803488557182
711,headband,0.446425916614541
712,fields,0.446425916614541
713,brianneaydt,0.4463798618720858
714,drugs,0.1395536414230652
715,brag,0.1359784827070865
716,olsonatorb,0.44620083225908524
717,jabbahut6,0.44618207003250693
718,lizziemmoreno,0.4461674263398525
719,rapist,0.4461674263398525
720,lube,0.4461674263398525
721,hurrychristmas,0.4459814286688967
722,ton,0.06538140991942237
723,imdeadmeat,0.44590951541490326
724,aeropostale,0.44590951541490326
725,saves,0.4457184553271295
726,liv,0.44532509694528283
727,itsnearlychristmas,0.44532509694528283
728,carol,-0.23936792905521348
729,faster,0.08033991266974133
730,discouragement,0.4450857388103293
731,isitchristmasyet,0.44501942143561063
732,paperproblems,0.44501942143561063
733,bundle,0.4449834771823245
734,_liitebriite,0.4449834771823245
735,calgary,0.4449834737284839
736,7am,0.444946105279301
737,dvrproblems,0.44491112049442305
738,beavlsnbutthead,0.44491112049442305
739,palatka,0.4448529465584089
740,bliss,0.18443291404829
741,basketball,0.09139881039768016
742,whining,0.4443568883444608
743,com,0.155390531609231
744,worldslongestcandycane,0.44425244523460633
745,attention,0.103540107774521
746,judgement,0.06080424301264303
747,denys,0.4440672134250392
748,crib,0.44406335867448105
749,gee,0.44403501843816934
750,obviously,0.08988527146264169
751,scratchcupcakesfortheclass,0.44403501843816934
752,stink,-0.06751372378110654
753,mentions,0.03863957736849205
754,badazzluck,0.44343925085764946
755,straightup,0.44343925085764946
756,dispatcher,0.443424840957717
757,prolly,0.1271273312705679
758,tracking,0.44322599021599457
759,yum,0.4432252139420941
760,majalis,0.442879028328245
761,dumpedness,0.44281670556281033
762,matt_spark,0.4428076302280227
763,boss,0.11265970850421947
764,um,0.4426712544489934
765,priceless,0.4425386676364919
766,starry,0.4425386676364919
767,november,0.08198841295155507
768,masontheswamper,0.4420326814580352
769,blake,0.4420326814580352
770,couples,0.08956492442715258
771,decision,0.06910408991127914
772,purse,0.44173973201105016
773,lifert,0.4415603640687864
774,cuhz,0.4415603640687864
775,younglyfe,0.4415603640687864
776,carols,-0.036009912850601455
777,receptionist,0.4414806664920045
778,whistling,0.4414806664920045
779,farewell,0.03472975394349981
780,fourth,0.4413039721738708
781,congestion,0.44121961641832014
782,pink,0.4411837630472444
783,sugar,0.04767743959166004
784,appreciated,0.4406879483470296
785,trouser,0.44044257142906545
786,sock,0.44044257142906545
787,supaaaa,0.44020216568164355
788,dearest,0.44020216568164355
789,kettle,0.4399869474637492
790,remains,0.15009562790203035
791,lls,0.05108990168414651
792,gathering,0.43904951210777715
793,madden,0.43904951210777715
794,invite,0.10459808518818425
795,k9,0.43859829245621706
796,searched,0.43859829245621706
797,whatthehelldididowithmylifethispastyear,0.4385684437243528
798,liiwayne_ymcmb,0.43851761740257333
799,parris_larkin,0.4383973417099016
800,wasteofagoodnapday,0.4383973417099016
801,nooneneedshistorytobeatrophywifeâ,0.4383973417099016
802,oldpeoplesuck,0.4383812518804619
803,grr,0.018537939903096434
804,rent,-0.02923398144578171
805,ahhhhh,0.4380687521546207
806,10pm,0.43805511050842005
807,guard,0.09304539008818619
808,justfoundout,0.43790500765858115
809,las,0.12336656653205491
810,dsut4,0.43790500765858115
811,etupps,0.4378849610469913
812,dancing,0.07962110809407474
813,conditioning,0.43766210723523474
814,lesson,0.07007618575755731
815,alvin,0.4374989219898906
816,chipmunks,0.4374989219898906
817,butterflies,0.4373077444029282
818,construction,0.4371843171435591
819,murphy,0.4370789115581
820,drbrojo,0.43697072051726676
821,ephraimskin,0.43697072051726676
822,theofficialyule,0.4368352967443326
823,iworkout,0.43681036284818725
824,tomorroww,0.43673714876971753
825,perry,0.08110164011874144
826,yawn,0.4365956117920718
827,overboard,0.43616885668278305
828,churchhhh,0.4360526040323521
829,teaching,0.10728203849594375
830,bark,0.11806068267726261
831,chacha,0.435655043607365
832,penguins,0.435655043607365
833,productive,0.43565108855966084
834,paulyv12,0.43532602097039536
835,tight,0.006283279106989281
836,knot,0.43517319962587886
837,tying,0.43517319962587886
838,headed,0.06621844337433136
839,bfff,0.4351421283604372
840,concertt,0.4350489099504659
841,venti,0.43500683757866254
842,solo,0.04164316168041193
843,laughing,0.13233586681699272
844,annoy,0.4348194837645722
845,poke,0.4348194837645722
846,sexci,0.4348051635571102
847,wenever,0.4348051635571102
848,gag,0.4348051635571102
849,cray,0.4345294463048931
850,pwgkliq,0.4345294463048931
851,pwg,0.4345294463048931
852,librarian,0.4343623503467168
853,glasses,0.06660399768724728
854,losing,0.15692931363414003
855,fumin,0.43406536552431174
856,grad,0.4339440365021262
857,apps,0.11806554837476874
858,crack,-0.009093460809912524
859,oshkabosh,0.43375357532150094
860,episodes,0.10046920615061178
861,dooooooooone,0.43370606317154853
862,loogie,0.43369690029271096
863,pavement,0.43369690029271096
864,annymac,0.4336254623280629
865,purple,0.051043505192892635
866,oldest,0.08991697743017552
867,hollynicolx,0.433508905618308
868,expected,0.1343938732137987
869,hawaii,0.08612830363800805
870,buddha,0.43323240178840383
871,œî,0.43322620026924885
872,šî,0.43322620026924885
873,ƒî,0.17990350168766378
874,airplane,0.4332217732406327
875,tthen,0.4332217732406327
876,breakfast,0.05908578327701636
877,nancy,0.43311454316918074
878,pig,0.4331041207829391
879,marcus,0.0012705160309217645
880,aurelius,0.43290181291883706
881,relate,0.43251069584026647
882,meanings,0.43251069584026647
883,32,0.4324799604139
884,outfit,0.4324213266638906
885,1garretthill,0.4321271636491191
886,bestpresenteverrrr,0.4321271636491191
887,practical,0.43200325295727315
888,trains,0.06802796543197287
889,danielinbtown,0.4319203160921106
890,stressed,-0.006477914096894688
891,pilgrim,0.07002788234389296
892,scott,0.12516426884633158
893,irritated,0.4317497647999025
894,dats,0.4317497647999025
895,erase,0.43172497467196275
896,decides,0.43172497467196275
897,bottoms,0.4315833898985338
898,biology,0.43155178230911373
899,iphone4,0.4313743214488054
900,hm,0.43130723020754946
901,lexi_peters,0.4307907454169349
902,birthdays,0.4307823278407528
903,yucky,-0.022028419062855853
904,fried,0.43075169171687105
905,pickles,0.43075169171687105
906,evidence,0.4307052802784585
907,false,0.1156322744076847
