word,NNprob,wordCount,NN_Rank
whenever,16.654411,48,511
podcasting,16.654016,1,512
salads,16.648848,49,513
enthusiast,16.640493,1,514
gyros,16.62248,12,515
helpful-,16.617914,1,516
coveted,16.61686,1,517
bon,16.607,4,518
newest,16.60676,3,519
saba,16.600191,1,520
perk,16.593369,1,521
gratitude,16.591303,2,522
tablespoonful,16.58361,1,523
slamon,16.58137,1,524
moisturizing,16.572008,2,525
pleasant,16.559637,111,526
nourished,16.546206,1,527
addictive,16.535345,20,528
great-,16.53486,1,529
miracle-,16.516981,1,530
criollo,16.508444,6,531
thrill,16.500124,1,532
istant,16.497496,1,533
treasure,16.492682,1,534
highes,16.480066,1,535
recharges,16.473433,1,536
bluefin,16.471388,1,537
magnificent,16.465677,2,538
pleases,16.45281,2,539
workday,16.435484,1,540
aficionado,16.431242,1,541
pearls,16.430492,4,542
packs-,16.417553,4,543
samovar,16.405523,1,544
extolling,16.401562,1,545
alles,16.395454,1,546
incredible-,16.387173,1,547
tung,16.378637,1,548
swift,16.357485,1,549
exquisite,16.343931,2,550
edy,16.342625,1,551
jing,16.342165,1,552
happier,16.339851,43,553
curries,16.320175,2,554
superfoods,16.316408,6,555
annies,16.313223,1,556
delicious,16.290642,699,557
butcher,16.276804,1,558
scarfs,16.272058,2,559
strengthening,16.266829,1,560
rhythm,16.26517,9,561
easiest,16.262865,5,562
storability,16.251219,1,563
puchased,16.237713,1,564
tofus,16.216105,1,565
hawt,16.214266,3,566
muchly,16.212488,1,567
portable,16.198938,12,568
12lbs,16.195124,1,569
compliments,16.184843,6,570
infuser,16.182314,3,571
archer,16.181536,7,572
balsamic,16.177643,7,573
optimum,16.170889,8,574
yummy,16.167866,159,575
looooove,16.158983,1,576
classical,16.156557,1,577
proud,16.15515,13,578
suscribed,16.151344,1,579
companion,16.150011,20,580
gem,16.148882,2,581
yellowfin,16.143793,1,582
fl.oz,16.123991,2,583
mariner,16.113317,1,584
aperitifs,16.10985,1,585
hydrator,16.098906,7,586
sweetens,16.09614,4,587
fage,16.080338,1,588
zinging,16.080225,1,589
passer,16.073671,1,590
perfectly,16.073442,131,591
voila,16.057787,6,592
reassuringly,16.050152,1,593
rotatable,16.048485,1,594
16yr,16.042505,1,595
faves,16.028105,9,596
amazes,16.025793,1,597
tincture,16.017397,1,598
beneficial,16.01637,7,599
rarity,16.009113,2,600
receipes,16.007473,1,601
respected,16.006424,2,602
thankyou,16.004076,4,603
gelato,15.998836,5,604
golden,15.998822,41,605
newspaper,15.998708,1,606
technique,15.977735,9,607
kebabs,15.974153,1,608
lightweight,15.97096,7,609
stroll,15.969476,2,610
snappy,15.952638,9,611
carys,15.951423,1,612
unwind,15.945197,3,613
10lbs,15.94225,1,614
thoughtful,15.93177,1,615
drops-,15.917735,1,616
dughter,15.912604,1,617
fresca,15.906005,7,618
impressive,15.889684,7,619
indie,15.888127,1,620
convenient,15.882824,123,621
med,15.866057,1,622
unbroken,15.855908,9,623
nurtured,15.852048,7,624
vit,15.843566,13,625
26-mile,15.83303,2,626
summertime,15.824042,3,627
proudly,15.8233385,2,628
colt,15.812443,1,629
squeezy,15.81139,1,630
stabiliser,15.806823,1,631
glucosamine,15.800171,2,632
nostalgic,15.795024,2,633
probiotics,15.78692,6,634
magical,15.786651,7,635
year.i,15.77805,1,636
carot,15.774325,1,637
relieve,15.76278,17,638
amazed,15.759946,43,639
doctor,15.754207,41,640
flowing,15.74462,2,641
alliteration,15.74225,1,642
cream,15.739834,350,643
rehydrates,15.739384,1,644
agata,15.739108,1,645
pumps,15.73528,1,646
excelencia,15.722795,3,647
albacore,15.720851,9,648
thaks,15.717842,1,649
resealable,15.714128,22,650
hottest,15.708802,1,651
circulation,15.706999,2,652
rewarded,15.704625,1,653
fragrant,15.704347,12,654
formulary,15.70162,10,655
foccaccia,15.700882,1,656
antipasto,15.697105,1,657
spoodle,15.689582,2,658
kraft,15.667004,9,659
risottos,15.663432,5,660
bakeries,15.660516,1,661
nana,15.658341,41,662
godbless,15.657741,4,663
fluffiest,15.657569,2,664
relievers,15.650576,1,665
antioxidents,15.642935,1,666
brisling,15.637997,1,667
scissors,15.635531,17,668
mellowing,15.632558,1,669
securely,15.628254,18,670
mongolian,15.627419,1,671
ooba,15.623715,14,672
berries-,15.617258,4,673
naps,15.614512,3,674
filets,15.611133,2,675
relaxation,15.606652,2,676
proficient,15.60386,1,677
comics,15.597966,1,678
tzu,15.586474,5,679
captivating,15.58381,2,680
basting,15.569381,1,681
supermarkets,15.567943,33,682
enthusiastic,15.565093,4,683
pantry,15.563942,47,684
yunnan,15.560506,4,685
cravings,15.557681,24,686
lessening,15.556483,6,687
reagents,15.549169,1,688
smiles,15.537576,5,689
productive,15.529732,2,690
happy,15.527003,457,691
snack,15.521518,514,692
refrigeration,15.521192,7,693
kool,15.508471,25,694
urologist,15.507222,1,695
surpassed,15.504649,4,696
strolling,15.498675,1,697
tension,15.486237,1,698
dp,15.484015,2,699
gastro,15.473244,2,700
indies,15.46976,1,701
creamier,15.458789,13,702
marinading,15.453574,1,703
elegantly,15.447219,1,704
stabilizer,15.442459,3,705
dispelled,15.438844,1,706
carring,15.432132,3,707
visualize,15.420874,1,708
midday,15.414375,2,709
scrumptious,15.412314,4,710
festive,15.409293,1,711
thrilled,15.409196,74,712
manageable,15.408905,3,713
1min,15.40758,1,714
bearable,15.4029045,15,715
apso,15.394285,2,716
favorites,15.390473,117,717
bp,15.384754,2,718
afternoons,15.380315,3,719
classic,15.373139,48,720
delectable,15.372228,7,721
15lbs,15.3720455,2,722
advantages,15.350015,2,723
releave,15.34555,1,724
perfected,15.341774,1,725
veterinarian,15.338551,8,726
sourcream,15.329823,1,727
munchie,15.3259325,1,728
checkup,15.324423,9,729
riba,15.320814,2,730
chewers,15.319911,1,731
refreshes,15.3045845,1,732
hooray,15.301004,3,733
cretan,15.275365,1,734
francais,15.271228,10,735
appreciation,15.267678,1,736
welcomed,15.26214,2,737
snacking,15.257838,37,738
relax,15.251599,7,739
deli,15.248193,8,740
pizzarias,15.248105,1,741
glad,15.247996,228,742
capful,15.247603,5,743
reflux,15.242257,23,744
helps,15.234323,139,745
accomplished,15.217566,1,746
spry,15.21721,1,747
gooood,15.215631,1,748
cria,15.204798,1,749
vinaigrette,15.204366,3,750
clips,15.199375,1,751
dharana,15.197574,1,752
luscious,15.197299,11,753
d.j,15.192586,1,754
colleague,15.170573,1,755
kamut,15.157184,5,756
wedges,15.153712,2,757
togethers,15.152888,2,758
sweetening,15.14899,11,759
also.i,15.14869,1,760
cool,15.141473,78,761
raved,15.132615,25,762
bons,15.131892,1,763
heb,15.131494,8,764
queing,15.124118,1,765
haribo,15.1237335,1,766
moistness,15.120509,1,767
footstool,15.120446,1,768
connoisseur,15.106662,9,769
sleepytime,15.105762,10,770
longest,15.103879,3,771
dreamy,15.100371,1,772
fillings,15.090254,1,773
toddling,15.087037,1,774
thickest,15.085063,4,775
coolness,15.083204,1,776
applesause,15.072448,1,777
slimming,15.064799,2,778
medallions,15.062354,1,779
professional,15.061085,26,780
kudos,15.058228,11,781
remarkable,15.057401,7,782
puzzle,15.045091,1,783
dr,15.042093,44,784
ultrasound,15.041752,1,785
ager,15.034427,1,786
thorough,15.032683,1,787
borlotti,15.028386,2,788
polyphosphates,15.028012,1,789
castellana,15.022221,1,790
pen,15.010231,9,791
drizzling,14.993859,1,792
markers,14.988088,2,793
daybreak,14.986571,4,794
yoplait,14.980059,1,795
valrhona,14.969956,2,796
confectionery,14.965686,3,797
thawed,14.955734,6,798
achieve,14.948763,5,799
muscletech,14.943649,1,800
warmed,14.93842,5,801
blossoming,14.937745,1,802
toffees,14.93502,1,803
portability,14.929008,6,804
dermatologist,14.9281225,1,805
pigging,14.92653,1,806
papers,14.917972,10,807
pilaf,14.907266,2,808
mason,14.90544,2,809
tbsps,14.90522,1,810
bless,14.898176,2,811
cranberries,14.895727,15,812
puches,14.891913,6,813
reliably,14.888267,1,814
lollies,14.885261,2,815
shpping,14.876906,1,816
sorbet,14.871945,2,817
combo,14.8672495,15,818
vibrant,14.865076,5,819
british,14.854803,8,820
applause,14.852641,10,821
teeccino,14.841533,1,822
lingonberry,14.834439,3,823
tblsp,14.833959,8,824
kowalski,14.827163,1,825
healthiest,14.824341,13,826
binkie,14.813645,1,827
5lbs,14.810056,1,828
mornings,14.8099985,17,829
alongside,14.804941,2,830
praises,14.794824,3,831
fussiness,14.785979,2,832
stash,14.780486,69,833
evenings,14.780053,4,834
techniques,14.760503,7,835
minty,14.759181,9,836
whitening,14.750518,1,837
aided,14.733414,4,838
invetion,14.732936,1,839
remover,14.726714,1,840
cod,14.721792,7,841
guided,14.720742,2,842
pastime,14.704867,2,843
evocative,14.691789,1,844
intensivo,14.68957,1,845
snacker,14.686255,2,846
generous,14.67875,13,847
throughout,14.677512,43,848
nigari,14.676053,1,849
salmon,14.667475,70,850
hempseed,14.662135,1,851
speciality,14.654159,2,852
simmer,14.652198,6,853
best,14.650046,1534,854
weekday,14.646119,1,855
ncis,14.640395,2,856
insulin,14.639095,9,857
tasteful,14.635879,7,858
thankful,14.631974,9,859
benifits,14.630305,2,860
faster,14.630174,30,861
coffeecake,14.629305,1,862
goldie,14.626832,1,863
croix,14.626708,4,864
pencils,14.622546,6,865
latin,14.621718,2,866
alphabets,14.621425,1,867
dhabi,14.6100445,1,868
nursery,14.605517,2,869
healthily,14.601748,1,870
sugarfree,14.601617,17,871
quicker,14.597989,8,872
pleasingly,14.597228,1,873
sundae,14.592959,2,874
perrier,14.591296,1,875
satiated,14.587898,3,876
silk,14.574391,9,877
grocers,14.5689745,14,878
comfortable,14.564041,11,879
massaging,14.563443,4,880
cigars,14.561679,7,881
religiously,14.56054,1,882
unwrapping,14.559623,7,883
grear,14.556934,3,884
accompany,14.554837,2,885
pleasent,14.553807,1,886
greatest,14.546942,25,887
hawthorne,14.539187,1,888
staples,14.525035,2,889
nutricious,14.522299,1,890
gal,14.522158,4,891
2lbs,14.510201,1,892
7yr,14.509798,2,893
intelligent,14.49923,1,894
genious,14.493577,1,895
continuous,14.491521,2,896
praiseworthy,14.491288,1,897
deliverer,14.489112,1,898
enthusiastically,14.488339,2,899
commuter,14.48358,2,900
availing,14.475062,1,901
hotair,14.468355,1,902
marinate,14.468296,4,903
floured,14.467263,1,904
attuned,14.461143,1,905
blockages,14.460135,1,906
chesses,14.45877,5,907
bestseller,14.456916,1,908
mozarella,14.454791,1,909
charts,14.451505,7,910
tortillas,14.45108,8,911
freshening,14.450135,4,912
icicle,14.446652,93,913
sprig,14.442557,1,914
grecian,14.441471,4,915
relishes,14.440316,1,916
soothe,14.434209,4,917
endurance,14.433278,2,918
creams,14.429484,34,919
instantaneous,14.425485,1,920
paks,14.425457,4,921
recoommend,14.412358,1,922
sunny,14.405889,8,923
ibuprofen,14.403516,1,924
oldest,14.394448,29,925
pepermint,14.39398,1,926
parchment,14.392944,1,927
tostadas,14.390355,1,928
smokies,14.390207,5,929
loves,14.387614,506,930
rare,14.383027,29,931
nong,14.380639,3,932
addition,14.377315,100,933
renowned,14.376826,1,934
christmass,14.370718,1,935
1923,14.366627,1,936
goodies,14.361235,8,937
affectionate,14.356774,1,938
pies,14.344274,12,939
caramelizes,14.341458,1,940
healther,14.334971,1,941
calamares,14.321068,1,942
ales,14.314814,3,943
improves,14.313483,6,944
helpings,14.305197,2,945
oiliness,14.30509,2,946
journal,14.302811,6,947
xoxox,14.301375,1,948
unwrap,14.30103,8,949
100-calorie,14.29739,5,950
perfecting,14.293736,2,951
jiffy,14.291421,1,952
deglazing,14.290862,1,953
eggrolls,14.287522,2,954
cheeses,14.2864275,13,955
stabilizers,14.285657,1,956
chats,14.280907,1,957
lightness,14.280133,3,958
gail,14.277406,1,959
dha,14.276464,40,960
tahini,14.27395,5,961
scarf,14.269984,1,962
serenity,14.256107,1,963
smooths,14.24355,1,964
rejoiced,14.230846,1,965
sunspot,14.226403,1,966
clearest,14.224358,1,967
groovy,14.223897,3,968
israeli,14.222424,1,969
thawing,14.217561,2,970
hubby,14.204514,15,971
granparents,14.19789,1,972
locally-,14.1934185,11,973
celtic,14.189632,1,974
supreme,14.180317,13,975
namaste,14.169801,16,976
migraines,14.163993,14,977
tremendously,14.162795,3,978
joy,14.158944,18,979
skippy,14.152071,16,980
victoria,14.146281,1,981
loooove,14.142567,1,982
sushi,14.13986,4,983
cappacino,14.134509,3,984
subscibe,14.128098,1,985
lifeline,14.126206,1,986
snacks,14.120949,148,987
bettycrocker.com,14.1195345,1,988
fast,14.117369,230,989
ingenious,14.117316,1,990
leche,14.117187,12,991
ardently,14.116034,1,992
pastas,14.1105795,11,993
herbed,14.104972,3,994
amazingly,14.100383,17,995
tartness,14.100038,12,996
drinks-,14.098853,6,997
gracious,14.098371,9,998
delightfully,14.087348,5,999
simplicity,14.080566,1,1000
serum,14.0803,5,1001
antibiotic,14.078584,8,1002
tasty,14.077828,456,1003
v-8,14.073926,16,1004
ortho,14.072679,1,1005
additions,14.070121,3,1006
teaspoonfuls,14.06927,2,1007
deepen,14.067269,1,1008
munching,14.063973,7,1009
neatly,14.054969,1,1010
ripen,14.052564,2,1011
limes,14.034267,29,1012
it.thank,14.029004,1,1013
fulfills,14.0231285,1,1014
farmer,14.020191,2,1015
shop,14.015614,178,1016
drinkability,14.014676,2,1017
teacher,14.008021,6,1018
layering,14.002785,1,1019
cualquier,14.001431,2,1020
surpasses,13.993737,2,1021
colds,13.992095,2,1022
flaxseeds,13.986299,10,1023
jellies,13.980754,4,1024
durable,13.97817,16,1025
fomula,13.977241,9,1026
classroom,13.975547,1,1027
perfection,13.972251,17,1028
immaculate,13.9659395,1,1029
bubbly,13.963098,16,1030
6-ounce,13.960688,5,1031
addicting,13.951832,16,1032
purr,13.950757,1,1033
clever,13.947137,3,1034
tzus,13.944453,2,1035
reader,13.944192,1,1036
golfer,13.943591,1,1037
conveniet,13.942714,1,1038
wakame,13.938235,1,1039
hectic,13.937527,1,1040
rices,13.932956,2,1041
6-hour,13.92887,1,1042
greek,13.921294,13,1043
pharmacy,13.921135,1,1044
springform,13.904801,2,1045
wolfhound,13.904294,1,1046
cukes,13.901041,1,1047
