word,NNprob,wordCount,NN_Rank
queuing,5.8555713,4,234
xeroxing,5.855304,2,235
bond,5.853185,1,236
bruised,5.851625,2,237
collaborate,5.842818,1,238
wondrous,5.839821,2,239
netball,5.8327603,1,240
p.m.,5.83079,3,241
unhurried,5.8255625,1,242
histopathology,5.825295,1,243
sore,5.8233275,22,244
shoulders,5.8188524,1,245
flashcards,5.8187604,2,246
nativity,5.8170466,4,247
arthritis,5.8166213,2,248
smiling,5.816594,23,249
swolen,5.8138814,2,250
storytimes,5.8126884,1,251
harmonies,5.8120694,1,252
praise,5.8065257,15,253
volunteering,5.804479,6,254
embrace,5.8028574,13,255
bronchitis,5.796556,14,256
chitterlings,5.7948976,1,257
getready,5.788958,1,258
labor,5.7810006,2,259
candlelighting,5.780108,3,260
elation,5.779722,3,261
sermon,5.7624707,4,262
choir,5.757755,10,263
godson,5.744081,1,264
pack-,5.724479,1,265
heavenly,5.7237644,10,266
rainboots,5.7134333,1,267
lights-,5.7112255,1,268
orthodontist,5.7098327,5,269
lighten,5.7042785,1,270
northbound,5.6991873,4,271
shine,5.694873,12,272
consultant,5.689565,2,273
toffee,5.689009,2,274
studying,5.6885686,96,275
busiest,5.6828923,4,276
workig,5.6775155,2,277
leaping,5.6743894,1,278
mercies,5.671944,7,279
behar,5.6699014,3,280
providing,5.6670527,2,281
softness,5.666701,3,282
shines,5.6628385,3,283
eggnog,5.6615157,4,284
6.30am,5.660481,2,285
compassionate,5.6602683,1,286
majesty,5.6588473,1,287
4oo,5.6434655,1,288
aprons,5.63939,3,289
payslips,5.6300197,3,290
meadowlark,5.6271024,1,291
gladly,5.6204023,4,292
cooperating,5.6195135,1,293
emery,5.60558,1,294
loving,5.6012006,47,295
carol,5.5887046,11,296
shinning,5.5877028,2,297
affirm,5.582861,1,298
prepare,5.5779796,8,299
centres,5.5742726,1,300
orchestra,5.573858,4,301
sprained,5.5634675,2,302
cider,5.5625186,2,303
sparkley,5.561386,1,304
denist,5.555852,1,305
delightful,5.5531116,2,306
supper,5.549378,4,307
swelling,5.5487504,1,308
festive,5.548487,4,309
ics,5.5433054,1,310
inspirational,5.5412602,5,311
6-point,5.531313,1,312
robins,5.5297933,2,313
beauty,5.527903,14,314
playsuit,5.526792,1,315
virtues,5.5241227,1,316
brighter,5.5208993,5,317
ephesians,5.518268,1,318
cocktails,5.515721,2,319
ecstatic,5.515368,3,320
sirloin,5.513782,1,321
porkchops,5.5104227,1,322
wonderfully,5.5046525,1,323
productive,5.4973345,20,324
crowns,5.490462,1,325
sessions,5.488287,2,326
flows,5.485825,2,327
happi,5.48387,1,328
aglow,5.479795,1,329
tweetathon,5.474355,1,330
pancakes,5.47263,6,331
novocaine,5.450355,1,332
preciate,5.4497924,1,333
cuddles,5.4483194,7,334
tutor,5.4477544,1,335
honored,5.4453883,1,336
glee,5.443607,9,337
reflectin,5.437672,2,338
macaroni,5.4266186,1,339
free--,5.4256835,1,340
abundance,5.4204698,11,341
sparkling,5.403506,1,342
preparation,5.4032598,3,343
ophthalmologist,5.3982267,1,344
worthiness,5.391167,1,345
multiplex,5.38884,1,346
satsang,5.3881235,2,347
nextweek,5.3881135,1,348
westbound,5.3866043,1,349
pear,5.385479,3,350
happydays,5.384193,1,351
m25,5.3813596,4,352
porridge,5.380874,1,353
kindness,5.374568,13,354
cheer,5.372767,40,355
overjoyed,5.3685946,1,356
herald,5.368108,4,357
bestows,5.367926,1,358
sparkle,5.3585486,4,359
barrister,5.354858,1,360
cherub,5.3507714,1,361
thanksgivings,5.3467207,3,362
untangling,5.3433623,1,363
2hr,5.343006,1,364
stables,5.336517,1,365
singing,5.3353486,68,366
2year,5.3233004,1,367
snuggle,5.3221693,6,368
reindeer,5.32042,2,369
euston,5.314612,1,370
cram,5.30751,1,371
thanking,5.301994,2,372
flapjack,5.2915335,1,373
praising,5.284692,1,374
confluence,5.2798924,2,375
blistered,5.2720165,2,376
beam,5.2676167,1,377
churches,5.262379,1,378
rememberthat,5.25805,1,379
1.50,5.257281,1,380
3hrs,5.2524753,1,381
scabs,5.24818,1,382
preaching,5.2397695,8,383
eloquently,5.23595,5,384
waffle,5.2356577,2,385
divine,5.232472,2,386
serving,5.227017,10,387
carvery,5.2248306,1,388
blissful,5.22324,1,389
telly,5.2174516,2,390
magnificat,5.2166896,2,391
helping,5.2153172,22,392
provide,5.2085886,7,393
deliciousness,5.2044806,3,394
lessons,5.199349,8,395
cramming,5.19702,3,396
holidays,5.192286,37,397
2moro,5.191669,1,398
plumber,5.190686,2,399
privileged,5.1899614,1,400
a.m.,5.188301,12,401
1.30am,5.1878233,1,402
entertainment,5.18646,4,403
bright,5.186382,25,404
spreading,5.180689,2,405
cuddling,5.1773977,2,406
sincerely,5.176798,8,407
hauling,5.176156,3,408
11-hour,5.1760783,1,409
precal,5.165914,2,410
services,5.1616235,4,411
sorbet,5.1596174,2,412
2hour,5.1565585,3,413
pudding,5.1564384,7,414
re-,5.1559305,1,415
healed,5.150549,3,416
wonderful,5.149136,104,417
-at,5.14019,1,418
.may,5.1399107,2,419
biscuits,5.1355596,1,420
resume,5.1281605,2,421
grapejuice,5.1277013,1,422
celebrate,5.1254077,39,423
histology,5.124703,1,424
pint,5.121775,2,425
centennial,5.1206775,2,426
wisdom,5.113153,34,427
gr8ful,5.1130757,1,428
sorted,5.1078115,11,429
warm,5.1022835,41,430
triumphing,5.0937676,2,431
gravy,5.0934772,22,432
sing,5.0922813,42,433
centering,5.0867057,1,434
assignments,5.085868,10,435
ironing,5.0811305,3,436
0330,5.07896,3,437
exam,5.078712,90,438
giddy,5.0784883,2,439
5a.m,5.0720944,2,440
gp,5.065597,1,441
witness,5.06549,6,442
thankful,5.061618,67,443
freeview,5.060395,2,444
abundant,5.0562673,2,445
coursework,5.055719,14,446
serve,5.049561,17,447
sharing,5.0493593,25,448
10.30pm,5.0478945,1,449
unity,5.046371,1,450
oranges,5.043077,1,451
wherever,5.039228,4,452
transcribing,5.035499,1,453
7.30am,5.0354953,2,454
purity,5.0326314,1,455
infectious,5.032177,4,456
define,5.027045,2,457
concentrate,5.026482,4,458
service,5.019058,63,459
semestre,5.0187078,1,460
marvelous,5.0158105,1,461
mend,5.0138583,1,462
spirit,5.0114923,71,463
bolognaise,5.007221,2,464
curling,5.0054984,1,465
appt,5.0030246,5,466
spend,4.999265,89,467
bundling,4.999094,1,468
squeeze,4.997239,2,469
bedlam,4.9966874,1,470
injections,4.996289,2,471
4all,4.9948545,1,472
eternally,4.989057,4,473
pinkeye,4.9887843,2,474
trattoria,4.9886494,3,475
preach,4.9880023,2,476
fatherhood,4.9800973,1,477
mutually,4.97944,1,478
tub,4.9766493,9,479
adore,4.974407,2,480
puddles,4.9677896,5,481
exudes,4.9654984,2,482
nurses,4.95843,2,483
infusion,4.9582,1,484
soloist,4.957838,2,485
assist,4.9566407,1,486
unwind,4.948599,1,487
tomorow,4.947152,4,488
birth,4.946717,11,489
6.30,4.9459233,1,490
golden,4.9441648,5,491
duetting,4.943267,3,492
3yo,4.9431243,2,493
tomor,4.9411054,1,494
trafford,4.9393115,7,495
celebrates,4.9375424,5,496
tues,4.9320617,1,497
94.9,4.9292173,1,498
nonnas,4.927429,1,499
departmentally,4.9231496,2,500
illustrate,4.9194922,1,501
pomelo,4.9194083,1,502
2hrs,4.9190145,3,503
meetings,4.915879,6,504
greatday,4.9122887,1,505
appointed,4.911946,3,506
gingerbread,4.911627,4,507
culminating,4.903505,1,508
weeek,4.9010673,2,509
2miles,4.8978734,2,510
roast,4.8971624,7,511
financial,4.897129,3,512
savor,4.8962536,1,513
creed,4.894248,3,514
chanukah,4.8936353,2,515
wheezy,4.89069,1,516
spotless,4.8865542,2,517
nursing,4.885461,5,518
preschool,4.879111,1,519
centre,4.875054,5,520
hotchocolate,4.874081,1,521
georgian,4.8730783,1,522
celebrations,4.8693023,2,523
cushion,4.8632517,1,524
candidates,4.861958,1,525
vibrant,4.8574386,1,526
6am-11pm,4.849255,2,527
sledge,4.8455358,2,528
freely,4.8422084,5,529
vouchers,4.8404603,1,530
devotion,4.838397,1,531
fills,4.8370795,8,532
fulfilled,4.834525,4,533
preparing,4.8325067,13,534
prov,4.830588,2,535
otters,4.8297873,1,536
1yo,4.8200097,1,537
newsnight,4.8190303,2,538
positively,4.8125486,2,539
pye,4.809914,1,540
minutess,4.802171,1,541
hippopotamus,4.799895,2,542
0800,4.795525,1,543
healthful,4.7882257,3,544
unburden,4.7842903,1,545
essence,4.7781606,5,546
counsellor,4.7712708,1,547
nght,4.7695374,1,548
dislocated,4.7686596,2,549
accomplishment,4.767015,2,550
philosophy,4.7661386,4,551
advent,4.7660265,45,552
piccadilly,4.763634,1,553
journey,4.762727,33,554
sphere,4.7523856,2,555
minister,4.7510257,2,556
prelim,4.7502303,1,557
dedicate,4.749293,3,558
dozing,4.748098,3,559
enema,4.734972,1,560
greatful,4.7342644,1,561
pediatricians,4.7308884,2,562
truest,4.72539,2,563
deliverer,4.725147,1,564
tele,4.7248626,2,565
parenting,4.723763,2,566
incarnation,4.7223935,1,567
lively,4.7215157,2,568
sherry,4.716169,2,569
fortunate,4.7138658,4,570
calming,4.706275,4,571
workshops,4.6994433,1,572
hour,4.698712,227,573
union,4.6910424,3,574
cantata,4.6887674,1,575
eph,4.6830134,1,576
fill,4.681938,35,577
divisions,4.6785383,2,578
spinet,4.6762657,1,579
freeeeezing,4.6702704,1,580
sundays,4.6696396,1,581
contagious,4.668604,2,582
mylife,4.6671333,6,583
spending,4.6637483,81,584
laugh,4.662849,68,585
derwent,4.660671,1,586
dch,4.656264,1,587
mailroom,4.654508,1,588
1o,4.6534944,1,589
lend,4.653153,1,590
colours,4.6530395,1,591
grandly,4.6510997,1,592
bath,4.6469083,40,593
cranberry,4.6413827,3,594
honeysuckle,4.640174,1,595
pouring,4.6386356,8,596
gather,4.638245,3,597
greatness,4.637275,10,598
rapids,4.632365,1,599
satisfaction,4.6318707,5,600
danforth,4.6313725,1,601
45s,4.630079,1,602
relaxing,4.6282206,8,603
love,4.627997,1186,604
sweetest,4.626492,2,605
rainbow,4.622865,3,606
gleefully,4.6204233,1,607
paperwork,4.6184826,2,608
nuggets,4.6180468,1,609
handout,4.6171103,1,610
fulfilling,4.616174,3,611
tidying,4.610835,1,612
flow,4.6102757,15,613
jumper,4.6095996,2,614
nurse,4.609012,5,615
energy,4.6038585,24,616
midsummer,4.598959,1,617
commute,4.59761,5,618
glistening,4.5967546,1,619
triumph,4.594355,3,620
compose,4.593869,1,621
working,4.592644,168,622
chuffed,4.5921226,2,623
sweetly,4.589338,3,624
intersection,4.5850787,1,625
candycane,4.5837045,1,626
cookery,4.583579,2,627
flowing,4.5816426,3,628
homework,4.5768085,169,629
eucharistic,4.5732684,1,630
weekdays,4.5732465,1,631
train,4.5724115,57,632
40mins,4.5701566,1,633
bombe,4.5677614,1,634
journeys,4.5676665,1,635
conkers,4.559666,1,636
jabs,4.5590196,3,637
exploring,4.555878,1,638
nights,4.5547695,29,639
surround,4.553721,4,640
streams,4.5533676,1,641
grin,4.553325,5,642
family,4.549354,325,643
helpmate,4.5463834,2,644
curriculum,4.540151,2,645
feeding,4.5373244,4,646
wbc,4.5364714,1,647
homwork,4.535361,1,648
pastor,4.533405,6,649
deadlines,4.532432,2,650
queues,4.525484,2,651
colour,4.52545,6,652
counseling,4.5248117,1,653
6hrs,4.523771,1,654
enjoying,4.5227556,24,655
dissertation,4.5181394,6,656
lounges,4.5112805,1,657
trimmings,4.51043,1,658
gmt,4.5103407,1,659
spurt,4.507854,1,660
circle,4.504702,2,661
-one,4.503449,1,662
rink,4.503221,3,663
church,4.4969764,55,664
thismorning,4.49476,1,665
productivity,4.4917164,4,666
braces,4.4899774,3,667
hours,4.489722,329,668
lemonade,4.4880958,2,669
hectic,4.48229,5,670
thoroughly,4.478457,1,671
cherish,4.4782605,7,672
sociology,4.4772277,6,673
shepherd,4.4769845,1,674
trot,4.471354,4,675
itv,4.469202,1,676
coloring,4.4686275,1,677
shaped,4.4673114,4,678
celebrating,4.4664807,21,679
pst,4.465627,1,680
pjs,4.4650617,8,681
jointly,4.4648557,1,682
microbiology,4.4628663,1,683
soulful,4.4618883,2,684
carefree,4.4614615,1,685
p.j,4.4519854,1,686
staffing,4.4504466,1,687
weekends,4.4490404,4,688
genealogy,4.4476314,1,689
freshly,4.4456706,1,690
laughing,4.445453,32,691
prep,4.43844,3,692
manger,4.4363904,1,693
miracle,4.436053,12,694
boxing,4.4336834,1,695
connections,4.432134,2,696
quote,4.4320946,62,697
spread,4.431642,28,698
godmother,4.431335,3,699
champions,4.4291224,8,700
springy,4.4273863,1,701
bubbly,4.424912,2,702
fbc,4.4241934,1,703
surrounds,4.423476,6,704
pdf,4.4208446,1,705
corinthians,4.42059,1,706
absoulute,4.417985,1,707
assessment,4.4158034,10,708
happily,4.4127283,3,709
teleseminar,4.4125752,1,710
trains,4.409144,6,711
syrup,4.404158,3,712
shuck,4.401124,2,713
rejoiced,4.3975043,2,714
benefits,4.3939137,6,715
12hr,4.393865,2,716
rehearsals,4.3926053,3,717
pies,4.391602,14,718
starry,4.3915896,2,719
horsey,4.3902144,1,720
algebra,4.3878126,8,721
ucas,4.386024,2,722
alignment,4.383449,1,723
filling,4.3800426,8,724
pier,4.3793254,1,725
glowing,4.3738313,2,726
envelopes,4.3713374,3,727
pencils,4.369395,4,728
roasting,4.3679624,1,729
rom,4.367325,4,730
fizzy,4.3666162,1,731
pneumonia,4.360915,2,732
marshmallows,4.3578944,2,733
printing,4.3570457,4,734
tommorrow,4.355942,4,735
roadshow,4.354674,5,736
pbj,4.3543177,1,737
sleeting,4.3522105,1,738
classics,4.351537,1,739
networking,4.3509536,3,740
dentists,4.3499455,1,741
shit-,4.345864,2,742
eliot,4.345308,1,743
economics,4.3434067,5,744
carers,4.341427,1,745
whizzed,4.3399816,1,746
canal,4.338614,3,747
gentle,4.337176,3,748
sundae,4.334751,2,749
share,4.330779,41,750
financially,4.329328,1,751
loads,4.3281045,12,752
pancake,4.3269353,1,753
delivering,4.326266,1,754
reflecting,4.3254156,1,755
tights,4.3250856,4,756
mornin,4.3229003,3,757
reflect,4.3211546,2,758
ican,4.320104,1,759
apush,4.320001,2,760
cheering,4.317807,3,761
holly,4.317458,4,762
mayhem,4.3144946,1,763
lunching,4.3132033,2,764
splendid,4.3110538,1,765
oncology,4.3088403,3,766
newborn,4.3077774,1,767
glow,4.30452,6,768
docs,4.3033805,2,769
four,4.3025217,38,770
cosy,4.2998843,2,771
spaghetti,4.297871,5,772
2this,4.2975473,1,773
tears,4.297325,69,774
sleet,4.2955394,1,775
pj,4.2948985,5,776
sunny,4.291557,10,777
shaping,4.291099,1,778
plasma,4.2904744,1,779
hospital,4.2894616,20,780
petting,4.289201,3,781
yodel,4.286216,1,782
typing,4.286178,6,783
cramps,4.2854705,2,784
three,4.2818236,54,785
butternut,4.276435,1,786
11.30,4.2743936,4,787
ch9,4.2716694,1,788
determine,4.2654243,7,789
unite,4.265424,1,790
shopping,4.263174,155,791
races,4.2618523,2,792
committee,4.2609663,2,793
arvo,4.259425,2,794
jelly,4.2539625,5,795
today-,4.253796,1,796
squares,4.2531605,1,797
steaming,4.251664,3,798
scrapping,4.2470956,1,799
fullest,4.2451262,3,800
mince,4.2434664,7,801
icecream,4.2430644,3,802
sainsburys,4.242504,2,803
mending,4.2397885,1,804
feasibility,4.238868,1,805
9month,4.235105,1,806
congratulating,4.2316523,1,807
philosopher,4.2313557,2,808
chez,4.231123,1,809
egoless,4.228618,1,810
offer,4.2274585,10,811
sipping,4.223662,3,812
boarding,4.223272,1,813
squealing,4.2227116,1,814
snuggled,4.2222495,6,815
comfort,4.221929,8,816
align,4.2189536,1,817
licking,4.2180247,3,818
happy,4.2151074,441,819
comforting,4.21337,2,820
2morrow,4.2105055,1,821
paperback,4.209418,1,822
greets,4.207867,2,823
fpc,4.2074437,1,824
spoons,4.206284,2,825
consultation,4.2042994,3,826
proclaim,4.2035227,1,827
cooperate,4.2024746,2,828
hangovers,4.1960697,1,829
therapeutically,4.194769,2,830
helper,4.19303,3,831
cookbook,4.1920524,1,832
lovinglife,4.1900616,6,833
stint,4.188884,4,834
luverly,4.1886897,2,835
extend,4.186319,1,836
junction,4.184966,1,837
deliver,4.18446,3,838
railway,4.183088,1,839
thank,4.183062,112,840
giggles,4.1764774,1,841
cocktail,4.176286,1,842
champers,4.1713996,1,843
coaching,4.168608,4,844
relax,4.1641974,38,845
inspiring,4.1626267,6,846
4yrs,4.15832,1,847
reunited,4.156237,1,848
maximum,4.155332,3,849
worship,4.1502657,13,850
weeping,4.150111,9,851
naps,4.1464415,5,852
edd,4.143543,1,853
reformat,4.1422286,1,854
coloured,4.136973,2,855
wks,4.134961,5,856
12days,4.131046,1,857
gin,4.127393,1,858
beginnings,4.125069,2,859
toasting,4.124585,1,860
centered,4.1237593,3,861
grandson,4.120698,1,862
ceral,4.116965,1,863
various,4.1160407,4,864
outings,4.1156063,1,865
relativity,4.114779,1,866
dentist,4.114507,33,867
&,4.112559,1423,868
spirt,4.112105,3,869
hips,4.108726,2,870
weep,4.107803,2,871
candidacy,4.1066303,1,872
friendships,4.10555,1,873
mhy,4.100609,1,874
connecting,4.0996675,4,875
composition,4.098636,2,876
syllabus,4.0986323,1,877
secretory,4.0983014,1,878
baking,4.097006,14,879
schoolwork,4.0957694,1,880
weighing,4.0918584,1,881
eurozone,4.091717,3,882
pour,4.091394,4,883
jewel,4.088457,1,884
chaos,4.086249,4,885
scatters,4.083204,2,886
plumbing,4.0800934,1,887
winding,4.079913,1,888
ballet,4.079012,1,889
paragraphs,4.077946,1,890
crown,4.0774946,7,891
massage,4.074402,7,892
unfolding,4.074141,1,893
touring,4.071143,5,894
dental,4.06643,1,895
giggle,4.0656853,5,896
casserole,4.064172,4,897
workin,4.0625744,1,898
festivities,4.06201,1,899
sorrow,4.06111,22,900
aqnd,4.0589137,1,901
essay,4.057044,75,902
pellegrino,4.0560126,1,903
qp,4.0559597,1,904
pdoc,4.0521717,2,905
afternoon,4.0493145,70,906
carpenter,4.0490294,3,907
widen,4.044751,1,908
rosy,4.0441937,1,909
crafting,4.0422807,2,910
testing,4.040669,4,911
savin,4.0395346,1,912
nehemiah,4.0371027,4,913
waitrose,4.033596,2,914
festivity,4.0326943,1,915
spiritually,4.0326843,2,916
fluffy,4.032236,1,917
sewing,4.0322237,8,918
sparkly,4.031398,1,919
teeter,4.03062,1,920
work,4.029652,786,921
craziness,4.028964,4,922
discuss,4.0276175,2,923
offices,4.0271425,2,924
vomitting,4.0235724,1,925
offering,4.022518,6,926
pajama,4.016763,3,927
relief,4.0153275,12,928
faithfully,4.015089,1,929
training,4.013239,35,930
3year,4.009306,1,931
outline,4.0064406,2,932
elbow,4.0056434,1,933
aching,4.005101,1,934
trinity,4.003885,2,935
guidance,4.000556,2,936
elastic,3.9974217,1,937
counselor,3.9937334,1,938
angelic,3.9930372,1,939
defrosting,3.9908946,1,940
phase,3.9899836,2,941
mashed,3.9864883,1,942
surrounded,3.9864378,8,943
ease,3.984085,1,944
planless,3.984042,1,945
carole,3.980978,1,946
charge,3.9749706,15,947
jasper,3.974655,1,948
pedis,3.9715214,1,949
intercontinental,3.9707513,1,950
moany,3.9696724,1,951
swivel,3.9653862,1,952
transport,3.9650562,4,953
weigh,3.9635868,3,954
finals,3.9633865,77,955
conclude,3.962213,1,956
strumming,3.961627,1,957
meantime,3.9611444,1,958
therapy,3.9574263,11,959
unpack,3.9570231,1,960
worshiping,3.9544206,1,961
outlook,3.954283,2,962
counselors,3.9538076,1,963
14-point,3.9536507,1,964
postage,3.9534807,1,965
cozy,3.9520316,4,966
congested,3.951723,1,967
patiently,3.9504468,1,968
3years,3.948287,2,969
dissect,3.9458442,2,970
capp,3.9435987,2,971
standards,3.9430447,1,972
zestfully,3.9380412,1,973
stars,3.9344358,16,974
peppermint,3.934256,10,975
congestion,3.932094,2,976
sweatpant,3.9299622,1,977
straighten,3.9293876,2,978
sofa,3.9274435,5,979
quadruple,3.924741,1,980
fibro,3.9211116,4,981
dancing,3.9187772,25,982
yoke,3.916119,3,983
supreme,3.915025,4,984
banquet,3.9114115,12,985
wintery,3.910965,1,986
throbbing,3.9095392,2,987
ring,3.9086251,17,988
warmed,3.9080043,1,989
cleanup,3.9075825,1,990
rewrite,3.9074972,2,991
stick-,3.9072566,1,992
dissecting,3.9066155,1,993
paths,3.9058657,1,994
banks,3.9058595,1,995
daybreak,3.905119,1,996
ray,3.9045665,7,997
spinal,3.9043207,1,998
brussels,3.9033823,2,999
recipes,3.9021254,2,1000
silliness,3.8987203,1,1001
creativity,3.8945317,3,1002
antenatal,3.894038,2,1003
glorify,3.8926423,2,1004
tribulation,3.8881118,1,1005
crimbo,3.8877583,1,1006
patter,3.8873637,2,1007
psyc,3.886233,1,1008
cleaning,3.8858643,38,1009
beck,3.8856387,4,1010
splashed,3.8853085,1,1011
disecting,3.8836372,1,1012
treas,3.8834033,1,1013
doc,3.8816543,14,1014
feasting,3.8813357,2,1015
gurgling,3.8794613,1,1016
geology,3.879426,1,1017
alongside,3.87831,2,1018
5-hour,3.8769042,1,1019
laff,3.8738327,1,1020
melodies,3.8703594,1,1021
schoolies,3.8687844,1,1022
simplifying,3.8661382,1,1023
everlast,3.86474,1,1024
hoedown,3.8645215,1,1025
