word,NNprob,wordCount,NN_Rank
vehicles,54.390656,44,155
supple,54.348534,1,156
resourceful,54.291405,1,157
esl,54.064854,2,158
wagons,54.01962,4,159
responsive,53.968884,9,160
grandsons,53.961807,24,161
goodies,53.919716,5,162
horses,53.912407,49,163
tomatoes,53.83072,5,164
transporting,53.81391,5,165
festive,53.802708,1,166
respectful,53.802677,1,167
foiling,53.667625,1,168
zombies,53.49633,43,169
affordability,53.420937,1,170
chatting,53.400288,10,171
fastest,53.296333,5,172
aircrafts,53.25219,1,173
cheering,53.230976,3,174
mayhem,53.22924,1,175
athens,53.079678,13,176
bmws,53.014744,1,177
9-over,52.974022,1,178
enables,52.934067,5,179
clubhouse,52.893867,1,180
bantering,52.86222,1,181
tutored,52.84189,1,182
reusable,52.688393,61,183
enjoyed,52.6459,491,184
smiling,52.642067,9,185
rambunctious,52.56279,3,186
industrious,52.55632,1,187
whip,52.52974,2,188
appliances,52.511753,1,189
buffs,52.494034,2,190
squad,52.476723,15,191
bananagrams,52.46894,56,192
sunshine,52.463223,18,193
lively,52.43422,5,194
around.i,52.409237,3,195
cooperatively,52.40007,3,196
sun,52.393707,66,197
reliable,52.392853,39,198
whisks,52.32731,1,199
springtime,52.325005,1,200
rivalry,52.30523,2,201
butterlies,52.248825,1,202
steadiest,52.23603,1,203
relaxing,52.22969,15,204
energetic,52.222992,16,205
weathering,52.181686,1,206
prompt,52.133064,17,207
celts,52.044216,2,208
programmable,51.942757,2,209
autumn,51.819252,2,210
peaceful,51.814617,4,211
trucks,51.79206,34,212
caring,51.712482,1,213
solvers,51.672207,1,214
bestselling,51.666237,2,215
confident,51.66455,6,216
beverages,51.643417,1,217
fledged,51.6043,1,218
butterflies,51.595795,118,219
apples,51.513687,27,220
proactive,51.505127,11,221
lighthearted,51.481495,2,222
boats,51.46769,20,223
convoy,51.33992,1,224
premium,51.338814,7,225
cruisin,51.260796,1,226
enthusiast,51.237556,8,227
skillful,51.237556,2,228
transportable,51.21573,1,229
monterey,51.189255,1,230
infectious,51.17385,1,231
sassy,51.172913,1,232
yard,51.07639,125,233
tinkerers,51.046654,1,234
squadron,51.038532,20,235
temperatures,50.933083,1,236
ships,50.88159,124,237
timeless,50.876102,11,238
aboard,50.863075,1,239
crisp,50.8564,3,240
with.i,50.85601,2,241
fueled,50.820854,1,242
teapot,50.817635,18,243
birds,50.807793,5,244
rooftops,50.779522,1,245
oxford,50.777714,1,246
readiness,50.76059,2,247
joker,50.73252,2,248
forts,50.635994,5,249
lurking,50.37685,1,250
riders,50.324272,1,251
trusty,50.321648,1,252
schoolbus,50.212337,2,253
witty,50.14147,3,254
flare,50.129288,4,255
hospitality,50.12908,1,256
ingredients,50.125046,1,257
breeze-,50.039448,1,258
diesels,49.977356,1,259
warbird,49.934673,1,260
learner,49.88488,2,261
baddest,49.832466,1,262
twinkle,49.778294,6,263
delighting,49.76999,1,264
mellow,49.704655,4,265
planted,49.69616,1,266
botanical,49.658356,1,267
ease,49.628914,43,268
mood,49.626923,21,269
securely,49.585407,8,270
togetherness,49.572395,1,271
snowmen,49.540825,1,272
snuggly,49.522827,2,273
ambulance,49.505875,1,274
dabbers,49.499733,16,275
gr8,49.46849,2,276
intelligent,49.460663,4,277
anxiety,49.459164,13,278
believers,49.4438,1,279
delight,49.385628,14,280
willow,49.377525,2,281
quaff,49.34433,5,282
quiz,49.29136,3,283
lipos,49.276978,9,284
stainless,49.26374,1,285
toting,49.255432,5,286
favourite,49.248184,12,287
ultimate,49.243977,25,288
fanatics,49.231987,1,289
favorite,49.212444,528,290
volatility,49.182846,1,291
7-player,49.177956,1,292
poppin,49.11857,1,293
assets,49.115112,3,294
ageless,49.07966,1,295
emergency,48.99634,4,296
3-channel,48.989487,2,297
outwit,48.95653,1,298
explorers,48.95478,1,299
raindrops,48.949856,1,300
balloons,48.93396,1,301
favourites,48.930656,1,302
fulfills,48.916855,2,303
400,48.908165,2,304
agile,48.882286,6,305
3-in-1,48.881508,1,306
chrysalids,48.848434,1,307
sundown,48.82716,1,308
holic,48.758022,1,309
inquisitive,48.74438,3,310
4channel,48.736275,1,311
sturdiest,48.735004,2,312
coolness,48.728798,1,313
ensures,48.709496,1,314
weaponry,48.704205,1,315
smoothie,48.692387,1,316
smugglers,48.67009,1,317
residents,48.669674,1,318
sweetest,48.63654,1,319
baking,48.5737,3,320
navy,48.57116,1,321
playfulness,48.558117,1,322
paratroopers,48.53595,1,323
cozy,48.52678,17,324
scooby,48.516426,1,325
wishbone,48.504784,1,326
puzzler,48.48217,2,327
rowdy,48.478424,3,328
jeeps,48.45016,1,329
brighten,48.433086,1,330
horsemen,48.42465,1,331
umbrella,48.423653,11,332
smoothest,48.406143,1,333
over-50,48.384308,1,334
discreet,48.35278,1,335
tutoring,48.31324,1,336
maintaining,48.30797,2,337
aleck,48.298565,1,338
archers,48.28473,1,339
kit,48.271416,283,340
humour,48.267,1,341
lads,48.224785,1,342
laughter,48.218422,17,343
warms,48.119022,17,344
helicopters,48.108124,86,345
crane,47.992165,9,346
containers,47.989418,59,347
owls,47.913254,2,348
sandcastles,47.90934,1,349
wargamers,47.898407,1,350
enjoys,47.892433,334,351
soother,47.871296,14,352
smile,47.867912,62,353
mums,47.860153,1,354
repurchase,47.851562,1,355
boxcar,47.828224,1,356
passionate,47.822052,1,357
lightweight,47.799656,120,358
lakehouse,47.772095,1,359
lunchboxes,47.69928,1,360
fighters,47.689754,26,361
indestructable,47.67295,2,362
unpunched,47.667538,26,363
outsmart,47.660797,1,364
legendary,47.51901,4,365
merry,47.516785,2,366
columbus,47.51654,1,367
shakespeare,47.511955,1,368
coolest,47.509872,5,369
healthy,47.484695,8,370
2200mah,47.462723,1,371
encases,47.44874,1,372
tallest,47.447853,1,373
cruising,47.426743,47,374
atmosphere,47.412117,12,375
armada,47.386444,3,376
bubbling,47.34903,3,377
compactly,47.338745,2,378
logix,47.251312,2,379
bonded,47.240032,1,380
pictionary,47.21988,4,381
citizens,47.21382,2,382
active,47.17398,44,383
flexible,47.169777,43,384
nimble,47.123825,5,385
commuting,47.07055,1,386
feisty,47.047806,1,387
mods,47.03574,1,388
cats,47.027275,19,389
reinforcements,47.025017,4,390
vibrant,47.00779,40,391
tin,46.9306,19,392
ferries,46.872658,4,393
aggression,46.8399,1,394
quintessential,46.81099,2,395
superpower,46.81,1,396
chickens,46.77838,1,397
4-channel,46.76489,3,398
lovers,46.764282,12,399
gardens,46.745697,14,400
storytellers,46.74051,1,401
legends,46.735844,3,402
cars,46.69031,455,403
blueberries,46.687164,3,404
fussiest,46.68351,1,405
andromeda,46.666405,1,406
mythology,46.661015,1,407
cheery,46.643585,2,408
easiness,46.630203,1,409
refresher,46.60992,3,410
playhouse,46.60682,21,411
peppers,46.60466,1,412
tote,46.592445,10,413
transported,46.586327,1,414
cruisers,46.567368,1,415
summoner,46.5242,1,416
warmachine,46.515785,1,417
laughing,46.507908,29,418
caller,46.48153,1,419
algebraic,46.473892,1,420
sophisticated,46.44913,19,421
captures,46.44477,10,422
28-month,46.436626,1,423
scooters,46.414665,1,424
islands,46.395256,3,425
storing,46.39132,49,426
martins,46.376335,1,427
waterproof,46.368294,2,428
cruiser,46.341167,1,429
vessels,46.31855,1,430
quickness,46.282646,1,431
raiders,46.279606,1,432
gardening,46.26883,7,433
stovetop,46.242455,1,434
smart,46.22828,35,435
colourful,46.203396,17,436
sportive,46.20192,1,437
5-star,46.200027,6,438
handy,46.187866,41,439
scurvy,46.180878,1,440
flashcards,46.176903,35,441
rediscovered,46.175804,2,442
outgoing,46.173523,2,443
100-point,46.16014,1,444
blankies,46.119514,1,445
barns,46.109142,1,446
drumheads,46.075912,1,447
homies,46.073936,1,448
suspense,46.056557,8,449
rockin,46.025322,2,450
banqueting,46.016502,1,451
civ,46.00853,2,452
indestructible,45.9896,4,453
12i,45.939945,1,454
missiles,45.93378,16,455
soothe,45.933483,13,456
cowboys,45.930412,3,457
divertido,45.918312,1,458
outbreak,45.861137,1,459
relaxation,45.82107,1,460
suspenseful,45.802433,1,461
tutor,45.773193,2,462
balloon,45.77091,3,463
adrenaline,45.716515,1,464
immortal,45.694656,1,465
kicking,45.668922,25,466
jfk,45.64105,2,467
flamethrower,45.620422,2,468
classic,45.613457,518,469
goodly,45.607143,2,470
organized,45.578552,16,471
roughhousing,45.575394,1,472
captain,45.57154,24,473
superb,45.556038,9,474
harmonicas,45.523094,1,475
elements,45.51117,54,476
unbreakable,45.475506,1,477
slayer,45.473335,1,478
cutie,45.44346,2,479
bazooka,45.4205,1,480
tarp,45.402527,4,481
additions,45.400673,9,482
enhancing,45.37896,2,483
helis,45.374794,4,484
tempest,45.36409,2,485
gang,45.35392,5,486
invention,45.342186,17,487
preferably,45.326202,3,488
garden,45.30519,53,489
seige,45.30381,3,490
heirloom,45.296066,5,491
hurricanes,45.28631,4,492
coupe,45.28293,18,493
teenagers,45.264576,12,494
customizable,45.236473,5,495
smiley,45.203545,4,496
puzzles,45.19854,320,497
plants,45.19474,2,498
christmasy,45.18392,1,499
sleek,45.169533,2,500
captured,45.152237,4,501
passer,45.144615,1,502
sooth,45.12848,1,503
hooded,45.10485,1,504
participants,45.08951,1,505
addictive,45.085052,30,506
spontaneous,45.08426,1,507
vines,45.080463,1,508
magickal,45.076466,1,509
quickest,45.052544,4,510
blankie,45.04181,1,511
chrysalises,45.035984,5,512
octonauts,45.02003,2,513
quadcopter,44.97397,1,514
complement,44.965763,4,515
outdoors,44.96281,44,516
vigilant,44.945374,1,517
zippered,44.910843,4,518
capturing,44.904648,2,519
deductive,44.874397,9,520
peacocks,44.864067,2,521
frameworthy,44.836174,1,522
undead,44.822334,1,523
island,44.806374,19,524
plundering,44.805862,2,525
wizards,44.801376,17,526
level-3,44.79297,1,527
humor,44.789997,28,528
responders,44.78465,1,529
monarchs,44.758614,1,530
boomers,44.75424,1,531
maintained,44.743294,5,532
aviation,44.741653,1,533
excitable,44.72585,1,534
oranges,44.682392,4,535
fortress,44.662468,4,536
pirates,44.647064,7,537
rebels,44.645264,2,538
teammate,44.6373,1,539
barn,44.619312,5,540
resurgence,44.614662,1,541
puzzle,44.610123,743,542
strengthening,44.5571,2,543
bandanas,44.552746,1,544
24-pack,44.50686,1,545
prefect,44.470177,3,546
lifelong,44.45002,1,547
cows,44.430103,6,548
ghosts,44.426876,1,549
movers,44.426212,1,550
lemons,44.40043,1,551
enmity,44.396534,1,552
baked,44.38584,2,553
helping,44.38146,77,554
cannons,44.369392,2,555
lifesaver,44.341133,5,556
moment.i,44.338844,1,557
fridge,44.292133,41,558
peace,44.285362,9,559
mod,44.272484,2,560
moods,44.252045,1,561
robust,44.235035,23,562
team,44.224564,51,563
everyday,44.18383,61,564
level-1,44.173294,1,565
ghouls,44.16519,1,566
asthma,44.155174,33,567
snugly,44.14547,3,568
siege,44.132286,10,569
colorfast,44.12977,1,570
rockets,44.1297,104,571
neat,44.12806,91,572
family.we,44.126175,2,573
cooperative,44.11115,114,574
mystery,44.104218,14,575
caterpillars,44.102737,130,576
fort,44.090965,4,577
radios,44.078396,1,578
treasured,44.066757,3,579
sterdy,44.0109,1,580
drivers,44.004745,2,581
merrier,44.003944,3,582
jolly,43.99082,1,583
softest,43.97967,19,584
teens,43.978554,18,585
wounderful,43.973503,2,586
bubbles,43.95865,47,587
keeping,43.944588,118,588
stable,43.90181,134,589
stowed,43.900223,2,590
lurks,43.899555,1,591
reinforcement,43.87306,13,592
entertaining,43.865036,106,593
envy,43.857517,1,594
keeps,43.85022,227,595
6y,43.80755,1,596
umbrellas,43.7975,1,597
companions,43.794556,19,598
trickiest,43.790165,1,599
squirrels,43.77641,12,600
durability,43.77378,148,601
primed,43.768925,1,602
snack,43.763584,7,603
satisfying,43.755745,31,604
tangram,43.748016,1,605
defenders,43.745293,2,606
elegance,43.72444,1,607
flair,43.709232,4,608
brights,43.695343,16,609
randomizer,43.692818,1,610
transport,43.68852,11,611
wherever,43.686512,8,612
dynam,43.686092,13,613
enhanced,43.669395,6,614
ready,43.666748,211,615
strudy,43.65973,1,616
porch,43.64377,2,617
polyethylene,43.636414,3,618
smoke,43.63577,2,619
games1,43.62663,1,620
agility,43.601124,8,621
7.4v,43.600758,1,622
trolley,43.583916,6,623
trees,43.53595,45,624
colorful,43.532036,235,625
vintage,43.481373,31,626
generosity,43.47771,1,627
transportability,43.461952,1,628
1000-piece,43.457565,4,629
mild,43.4489,7,630
playmobil,43.442253,3,631
helper,43.437286,7,632
leprechaun,43.418243,1,633
helmeted,43.41031,1,634
tag,43.403778,67,635
collaborative,43.40274,2,636
sail,43.380135,1,637
townsfolk,43.363297,1,638
thermometer,43.36147,1,639
valued,43.357033,2,640
battlestar,43.324497,3,641
alive,43.324223,11,642
delivers,43.301636,8,643
nerves,43.29372,7,644
cutest,43.28096,21,645
anytime,43.280426,14,646
comfortable.i,43.2753,2,647
cooling,43.253708,2,648
fencing,43.224716,2,649
wagon,43.224014,121,650
carrots,43.222908,7,651
attentive,43.213554,1,652
lounging,43.203377,5,653
definalty,43.199608,1,654
watermelon,43.191177,3,655
outlast,43.18232,1,656
withstood,43.162045,11,657
delicious,43.145226,3,658
oldest,43.136444,62,659
cab,43.129864,5,660
elastic,43.11525,13,661
wildcard,43.10946,1,662
finest,43.10897,1,663
spaceships,43.09353,1,664
excavators,43.08697,1,665
dedication,43.079712,2,666
talisman,43.04324,22,667
alert,43.037857,4,668
recharged,43.017075,2,669
accordions,42.993645,2,670
apocalypse,42.988426,2,671
observant,42.986725,2,672
concise,42.984833,1,673
watering,42.97487,3,674
survivors,42.96389,5,675
hobbits,42.960953,1,676
compact,42.943382,30,677
sparkling,42.925644,2,678
inflator,42.907936,1,679
questioners,42.89177,1,680
motorcycles,42.875187,1,681
collectible,42.87211,6,682
qx,42.863667,1,683
sixers,42.856796,1,684
it.happy,42.854496,1,685
defintly,42.853474,1,686
hooting,42.851566,1,687
30-card,42.84648,2,688
hoop,42.834698,9,689
5-stars,42.8259,1,690
diggers,42.79669,2,691
matic,42.79563,8,692
stethoscope,42.74713,22,693
bake,42.729702,1,694
crowd,42.72857,31,695
proudly,42.71802,1,696
bluegrass,42.692757,2,697
munchkins,42.67264,15,698
scooter,42.64803,2,699
picnics,42.644882,3,700
6-channel,42.623463,2,701
pride,42.601105,4,702
wagers,42.591152,9,703
skill,42.58776,161,704
stagecoach,42.56369,1,705
subtraction,42.56295,40,706
painitng,42.54878,1,707
armed,42.509933,1,708
helps,42.498505,219,709
cream,42.47713,18,710
roof,42.467194,80,711
stackin,42.45942,1,712
keepsake,42.43134,3,713
spirit,42.41374,18,714
flawless,42.412388,1,715
identity,42.357136,1,716
portable,42.357006,60,717
army,42.35377,36,718
solving,42.350784,53,719
ivy,42.331306,1,720
aliens,42.330902,13,721
rugged,42.32352,5,722
team.the,42.30471,1,723
potion,42.299553,5,724
robberies,42.299175,1,725
newborns,42.29895,2,726
diesel,42.265564,12,727
silky,42.25909,13,728
kronos,42.250626,1,729
capital,42.243977,62,730
maintain,42.238777,23,731
eurogame,42.237328,1,732
arrived,42.222675,173,733
sophistication,42.216232,1,734
bird,42.20942,55,735
interstellar,42.20645,2,736
20ct,42.19287,1,737
ferry,42.192394,1,738
pleasure,42.188858,35,739
standby,42.157734,2,740
grandparent,42.138107,4,741
addicting,42.13253,17,742
music.i,42.12855,1,743
garrison,42.10984,1,744
stocked,42.100075,3,745
tree,42.07037,82,746
convertable,42.067062,2,747
throughout,42.064148,46,748
mature,42.061466,4,749
mob,42.055897,1,750
roomy,42.044426,19,751
drinking,42.03421,7,752
legend,41.994392,13,753
fect,41.992184,1,754
featherlight,41.987244,1,755
5-player,41.986168,1,756
yonkers,41.972534,1,757
enhances,41.969406,6,758
navigator,41.94758,2,759
chistmas,41.93412,2,760
brainy,41.9303,2,761
trait,41.92301,24,762
wizardry,41.907127,1,763
selector,41.906498,1,764
billiard,41.893623,2,765
orchards,41.89312,1,766
battlemage,41.88492,1,767
annabelle,41.884052,1,768
beasts,41.87829,1,769
maneuverable,41.873123,4,770
delightful,41.872456,17,771
whipping,41.87185,1,772
container,41.856056,98,773
contagious,41.848804,2,774
enjoyable,41.82035,100,775
combining,41.81823,4,776
temperature,41.805786,3,777
admiring,41.80118,1,778
chat,41.798073,25,779
preparations,41.795654,1,780
iconic,41.788597,3,781
lemonade,41.78591,3,782
outrun,41.77751,1,783
stackable,41.766987,4,784
snacks,41.7358,6,785
lasts,41.728004,35,786
generator,41.71093,11,787
animals,41.710274,185,788
fun,41.706833,4831,789
identifier,41.68662,2,790
toolbox,41.675514,15,791
stored,41.66972,51,792
thoughtful,41.652412,6,793
patrol,41.64605,2,794
adolescents,41.63746,3,795
provides,41.622993,87,796
450,41.617153,1,797
refrigerator,41.599823,22,798
cheers,41.56678,2,799
inflatable,41.5504,36,800
comfortable,41.538544,71,801
tasty,41.49936,9,802
wargamer,41.48903,1,803
mediterranian,41.469685,1,804
snowman,41.46633,3,805
pigmented,41.46167,1,806
shelter,41.448067,2,807
blossom,41.441437,2,808
endurance,41.437866,1,809
protected,41.432396,5,810
powered,41.424202,26,811
airtight,41.415497,1,812
tinted,41.414898,1,813
adults,41.412178,524,814
sedan,41.410046,2,815
grandfatherly,41.409977,1,816
gallon,41.401188,1,817
aftercare,41.396606,2,818
georgia,41.384636,1,819
orderly,41.37883,1,820
unwavering,41.37748,1,821
plasticizer,41.355713,3,822
shade,41.352333,30,823
smooth,41.346214,63,824
masks,41.32978,1,825
monitoring,41.321426,2,826
reflexes,41.315548,5,827
protecting,41.314667,3,828
tropical,41.313293,2,829
economical,41.30611,4,830
protector,41.269905,17,831
magical,41.269516,12,832
games.i,41.264294,2,833
colic,41.25991,1,834
motivated,41.24613,8,835
baltic,41.2446,1,836
satisfaction,41.23908,22,837
football,41.236076,1,838
potted,41.229446,1,839
28.99,41.178917,12,840
perching,41.170776,1,841
capable,41.169983,26,842
treats,41.16135,1,843
rover,41.148754,14,844
fiskars,41.144,1,845
it.great,41.14058,1,846
looting,41.138237,1,847
bond,41.13767,2,848
canisters,41.13533,1,849
swingset,41.127144,1,850
cooled,41.126537,1,851
thistle,41.124687,12,852
speedy,41.123436,3,853
liners,41.119274,1,854
200,41.10476,87,855
copters,41.10366,5,856
serene,41.08767,1,857
mobsters,41.047714,1,858
vampires,41.02658,1,859
shotguns,41.025856,2,860
expressive,41.024456,3,861
butler,40.984528,1,862
seaside,40.977768,13,863
ownership,40.97245,4,864
sizzling,40.967026,2,865
dedicated,40.96353,24,866
roses,40.95689,1,867
hood,40.947113,6,868
answering,40.935715,4,869
bus,40.93083,78,870
turrets,40.92804,3,871
unfolds,40.924522,1,872
stockpile,40.92061,4,873
equalizer,40.9146,2,874
portability,40.908134,26,875
terrific,40.903915,42,876
intruders,40.897728,1,877
complimented,40.883076,1,878
wishlist,40.86924,3,879
quietness,40.85891,1,880
smuggler,40.848656,2,881
airplanes,40.839203,15,882
temperate,40.834637,1,883
crow,40.79945,4,884
silhouette,40.798897,1,885
cucumbers,40.795673,1,886
alphabet,40.789318,323,887
activated,40.76416,9,888
nest,40.737198,31,889
relieves,40.72404,1,890
kits,40.711563,17,891
characteristics,40.701317,7,892
steed,40.684273,2,893
stockpiling,40.668503,1,894
household,40.66379,60,895
effortless,40.660023,1,896
fences,40.65403,4,897
transportation,40.651474,1,898
students,40.648834,51,899
curiosities,40.64361,1,900
elusiveness,40.642567,2,901
curmudgeons,40.639698,1,902
nanny,40.638462,2,903
lore,40.635498,34,904
hovering,40.63311,3,905
deftly,40.63027,2,906
ruthlessness,40.624035,1,907
mastery,40.617985,2,908
additon,40.614475,1,909
elves,40.58677,20,910
exemplary,40.583138,2,911
tolerant,40.58082,2,912
copilot,40.579987,1,913
relax,40.572712,8,914
pigs,40.568012,19,915
enthusiastic,40.566322,6,916
infra,40.562923,3,917
cheer,40.54935,3,918
renewable,40.548553,1,919
euphoria,40.547966,1,920
supreme,40.540977,1,921
farmers,40.52506,49,922
twinkling,40.521873,2,923
wielding,40.512318,2,924
playfood,40.49588,1,925
traveler,40.490356,2,926
iknow,40.483234,1,927
civilized,40.48246,1,928
captains,40.47104,1,929
naughty,40.46241,35,930
companion,40.461723,30,931
equipped,40.461334,15,932
trikes,40.4484,1,933
perfect,40.41071,513,934
tidy,40.404182,4,935
duplo,40.39469,25,936
goblins,40.39147,8,937
proficient,40.373875,16,938
stout,40.369987,1,939
boston,40.338173,1,940
buildings,40.331013,86,941
92.5,40.32319,2,942
mixing,40.31437,26,943
slingshot,40.29252,1,944
duffel,40.278824,2,945
tangrams,40.27136,7,946
tots,40.2707,3,947
reassurance,40.267506,1,948
finish,40.266624,204,949
comfortably,40.265743,18,950
annie,40.262157,3,951
fanatic,40.260338,4,952
excellently,40.255764,4,953
granma,40.251358,1,954
factions,40.235832,9,955
jubilant,40.233215,1,956
pantry,40.213993,21,957
lurked,40.210888,1,958
complexion,40.20652,1,959
priceless,40.197372,12,960
tradition,40.19671,40,961
growing,40.192074,100,962
bananas,40.18811,8,963
savvy,40.17247,5,964
crowds,40.16749,3,965
cah,40.166824,10,966
herds,40.164383,1,967
luv,40.154648,1,968
lightwieght,40.143215,1,969
250,40.14307,3,970
confidence,40.141468,44,971
napping,40.13852,3,972
patiently,40.135178,4,973
diagrammed,40.13442,1,974
monitored,40.115257,1,975
comfy,40.11092,39,976
fiendish,40.103928,1,977
foes,40.099323,1,978
upgradeable,40.094875,1,979
reactors,40.092068,1,980
dragons,40.085358,55,981
maintains,40.083584,3,982
connoisseur,40.075153,1,983
treat,40.060783,31,984
devastator,40.0552,2,985
goodness,40.047615,27,986
bedtime,40.03334,12,987
durability-,40.02876,1,988
stumpers,40.027634,1,989
cool,40.01236,300,990
rebel,40.01236,26,991
gorgeous,39.987602,10,992
providing,39.974426,16,993
burst,39.956062,4,994
soldiers,39.92577,10,995
quattros,39.907867,1,996
manageable,39.90235,27,997
toddlers,39.89038,187,998
othello,39.88462,18,999
hackers,39.874233,1,1000
bustling,39.863544,12,1001
troops,39.85441,3,1002
simulator,39.844612,1,1003
soup,39.838085,1,1004
addition,39.822006,360,1005
inventive,39.819195,1,1006
smarts,39.798668,1,1007
constructing,39.794342,8,1008
completes,39.782932,5,1009
assembled,39.749702,41,1010
clockwork,39.74839,1,1011
transmitters,39.740517,1,1012
skin,39.732094,60,1013
wildberry,39.73014,1,1014
rogues,39.726753,2,1015
aging,39.71907,3,1016
braces,39.696655,1,1017
adaptability,39.6914,2,1018
treating,39.68583,3,1019
withstanding,39.65782,1,1020
impeccably,39.650887,1,1021
undisputed,39.647522,1,1022
600,39.630524,4,1023
lettered,39.62735,2,1024
frost,39.624535,4,1025
kittens,39.616245,1,1026
babes,39.60777,1,1027
rally,39.607605,1,1028
scaredy,39.603855,1,1029
cherry,39.60124,37,1030
duplos,39.597008,9,1031
dynamite,39.590916,1,1032
supplying,39.56938,2,1033
fence,39.56359,24,1034
old.he,39.553986,1,1035
assemble,39.540245,97,1036
alows,39.537045,1,1037
basket,39.52913,63,1038
astromech,39.52565,5,1039
heroes,39.52101,63,1040
erasable,39.516983,2,1041
intuitive,39.505154,17,1042
tomato,39.4782,4,1043
landmark,39.477867,1,1044
carnations,39.46074,2,1045
world.this,39.44957,1,1046
2-channel,39.437542,1,1047
mastering,39.432487,4,1048
teasing,39.4245,1,1049
independance,39.423824,1,1050
population,39.423134,1,1051
radar,39.42245,1,1052
guns,39.422237,7,1053
renaissance,39.412514,1,1054
integrated,39.408268,4,1055
fav,39.39649,3,1056
practising,39.39115,1,1057
fabric,39.388157,17,1058
cooking,39.38777,16,1059
700,39.382996,1,1060
