word,NNprob,wordCount,NN_Rank
past,4.1834555,98,457
wana,4.1713815,26,458
antique,4.169854,1,459
api,4.1659575,1,460
crave,4.164912,3,461
takn,4.1608486,1,462
facepalm,4.1602783,1,463
didn,4.1524615,7,464
containers,4.1498833,1,465
mend,4.1496964,1,466
4-day,4.149475,5,467
michigan,4.1461024,9,468
daymn,4.1249795,1,469
pathetically,4.1171494,1,470
ffxi,4.1048098,1,471
zombie,4.0883617,10,472
consuming,4.0875435,8,473
hopes,4.0680404,15,474
break,4.066035,298,475
daryl,4.0303373,1,476
nowww,4.0093346,1,477
copycat,4.0036635,2,478
wan,3.9980035,1,479
ca,3.9953942,1063,480
dayum,3.9946027,6,481
kindof,3.9846053,5,482
buh,3.9694648,6,483
deteriorating,3.954462,4,484
5-hour,3.9534116,2,485
no,3.9511173,1266,486
could,3.9401495,479,487
vague,3.934028,1,488
become,3.92957,68,489
onli,3.9094577,1,490
noooooo,3.9063957,1,491
nooooo,3.9057124,12,492
blogs,3.901885,7,493
lenox,3.8931136,1,494
soap,3.8913305,26,495
leave,3.8871703,245,496
happened,3.8781197,75,497
poof,3.8735776,8,498
boring,3.8687265,49,499
closed,3.8594728,33,500
seemed,3.8211565,4,501
memorial,3.8043654,6,502
junk,3.7952607,7,503
tooo,3.7921252,6,504
reads,3.777562,3,505
jillion,3.7689548,1,506
casual,3.7612722,1,507
pathetic,3.7500098,12,508
desperate,3.7284393,31,509
too,3.7250876,742,510
nowwww,3.7193108,1,511
sr,3.7188835,4,512
affected,3.7184076,1,513
whoes,3.709219,1,514
remembrance,3.6910682,4,515
my,3.6801698,7217,516
hurry,3.6797152,5,517
agh,3.6761239,9,518
...,3.6752615,3180,519
blah,3.667176,13,520
stole,3.6534736,4,521
someday,3.653296,6,522
morale,3.6169484,1,523
outs,3.6118412,15,524
survivors,3.5872152,10,525
mbi,3.5865855,1,526
rereading,3.5725899,1,527
neither,3.5521984,18,528
prescription,3.5517616,1,529
even,3.540219,554,530
ba,3.5251346,1,531
vending,3.524667,9,532
hs,3.5191474,3,533
bust,3.5167165,7,534
lovato,3.5065584,2,535
greece,3.4952846,30,536
lotta,3.491184,1,537
unexpectedly,3.4905207,7,538
limit,3.462471,11,539
stalled,3.46138,1,540
sa,3.4507976,21,541
pari,3.4487064,1,542
nonono,3.4424796,1,543
withdrawals,3.435383,5,544
ano,3.4135444,1,545
ripple,3.4109764,1,546
sucks,3.410057,86,547
years,3.402043,230,548
mysteriously,3.4012082,3,549
operas,3.401202,8,550
fractured,3.3737428,1,551
melancholic,3.368928,1,552
would,3.3366232,578,553
longing,3.3357122,5,554
haz,3.3210454,1,555
shabby,3.3013346,6,556
niya,3.2965539,1,557
belong,3.2841797,5,558
nobody,3.2794538,17,559
feelings,3.27635,77,560
boooooo,3.2749143,3,561
sunday,3.269549,101,562
aaaand,3.2623181,2,563
vowed,3.254947,1,564
recycled,3.2497005,1,565
ijust,3.249392,4,566
neva,3.247777,6,567
slackin,3.2415173,1,568
snacks,3.2292128,6,569
mehhh,3.2189894,11,570
reading,3.2179432,95,571
troy,3.2165914,1,572
danforth,3.216478,1,573
duplicate,3.2159085,1,574
never,3.2075434,518,575
tumbling,3.2073803,1,576
quit,3.2062802,28,577
whyy,3.1964388,9,578
easily,3.1926513,14,579
thin,3.1874874,22,580
virginia,3.1845465,16,581
algorithms,3.1585865,1,582
futility,3.154223,1,583
marked,3.129152,6,584
nows,3.123537,1,585
tuition,3.1187334,12,586
downsize,3.0843225,1,587
frustrated,3.0838218,16,588
horizon,3.0748405,1,589
still,3.0637264,513,590
doomed,3.049345,1,591
sleepy,3.0481973,31,592
nobdy,3.0423846,1,593
neh,3.0304966,1,594
dozed,2.9893174,4,595
workshops,2.9770472,1,596
bc,2.9714906,67,597
food,2.9681478,198,598
talaga,2.9656785,1,599
forgotten,2.9626799,10,600
lately,2.9580514,13,601
cancer,2.957978,17,602
sulking,2.9520118,1,603
whaaa,2.9484637,3,604
ke,2.946227,5,605
complacency,2.9409573,1,606
regroup,2.9330537,1,607
pace,2.9287152,5,608
hometown,2.921072,4,609
hip,2.9172766,6,610
does,2.906558,416,611
zte,2.8897488,1,612
loser,2.8886476,15,613
thinking,2.8828516,113,614
emerson,2.8623772,3,615
failed,2.8597488,28,616
student,2.8416538,50,617
mas,2.835986,7,618
4000th,2.8071783,1,619
fuzzy,2.8001502,6,620
grown,2.799928,14,621
tere,2.7911062,1,622
want,2.790126,628,623
noone,2.7759843,2,624
wooww,2.7608976,7,625
catalyst,2.7539597,1,626
blogger,2.7537835,1,627
kinda,2.7289119,71,628
dc,2.7208338,11,629
cheater,2.7200723,1,630
reconnect,2.704239,4,631
pull,2.6961637,33,632
sorrynotsorry,2.6956692,1,633
nog,2.668397,6,634
here,2.660222,388,635
sell,2.650694,14,636
pulled,2.6474526,29,637
series1,2.6470127,1,638
players,2.644766,5,639
drought,2.6332736,1,640
mindless,2.6245403,1,641
dormant,2.6125371,1,642
happend,2.6078515,1,643
cutt,2.5968986,2,644
hamilton,2.5879579,1,645
cancel,2.582379,21,646
effed,2.5715413,1,647
badly,2.538002,18,648
childhood,2.5239687,27,649
hai,2.4724076,10,650
dang,2.4699755,24,651
own,2.4693136,111,652
cudi,2.4671922,6,653
halfway,2.4646513,7,654
ne,2.461518,4,655
regreting,2.4610462,1,656
ontario,2.4605381,1,657
login,2.4600906,8,658
everyone,2.4598792,223,659
cheap,2.4561977,16,660
androids,2.455427,1,661
ditched,2.448834,2,662
haven't,2.445207,1,663
owning,2.4414396,5,664
chinchilla,2.429574,3,665
futile,2.4281182,1,666
travesty,2.4212213,1,667
acc,2.4116726,4,668
…,2.4086158,5,669
dapet,2.4085202,1,670
way,2.4002047,327,671
bubble,2.3610249,13,672
sheen,2.3603113,3,673
many,2.3527641,188,674
novel,2.3406146,5,675
sawa,2.3402817,1,676
chars,2.3254719,1,677
gimme,2.3142574,3,678
....,2.3098438,700,679
looked,2.2719097,56,680
california,2.2650113,6,681
relative,2.2620583,3,682
sso,2.2570708,1,683
rarely,2.244081,22,684
boooooooo,2.2361,5,685
ruins,2.2318742,18,686
aaand,2.2229013,1,687
caffe,2.2101004,1,688
just,2.1987677,2109,689
vu,2.1957374,1,690
unasked,2.1902845,4,691
realist,2.1893141,1,692
bec,2.1813865,3,693
after,2.1767929,366,694
really,2.1454828,640,695
repetitive,2.1368976,2,696
comprehension,2.1346092,2,697
kara,2.1219733,2,698
msg,2.1211255,9,699
arrg,2.0954921,1,700
soon,2.0954666,151,701
wayyyy,2.0923731,6,702
unfinished,2.091229,2,703
lemme,2.0896187,1,704
harrypotter,2.0762331,4,705
bye,2.071867,89,706
seems,2.0612705,92,707
part,2.0568347,142,708
cheesy,2.0541646,2,709
breaks,2.0352602,24,710
frndz,2.0322368,1,711
your,2.0177097,1643,712
wrapper,2.0087433,2,713
hungry,2.00408,26,714
yet,1.9992207,257,715
juss,1.9955422,12,716
meu,1.9948069,1,717
shrink,1.9883515,2,718
lightyear,1.974606,1,719
pills,1.9649206,3,720
dozen,1.9542092,3,721
saps,1.9508883,1,722
khoya,1.9137946,2,723
roxbury,1.8966843,1,724
jose,1.8921403,5,725
android,1.8897887,7,726
injured,1.8860148,2,727
sigh*,1.883097,1,728
now,1.8807384,1368,729
invincible,1.8780553,5,730
death,1.8701375,78,731
desolate,1.8685076,2,732
spell,1.8621699,14,733
rescue,1.8393779,8,734
cumberland,1.8276829,8,735
na,1.8208923,486,736
entirely,1.8070433,3,737
wew,1.8023335,1,738
mccoy,1.7997757,1,739
thirst,1.7791966,2,740
closing,1.7771279,1,741
limited,1.7706887,5,742
returning,1.7550492,4,743
creators,1.7523358,1,744
nao,1.7468303,1,745
reread,1.7341835,1,746
sponsor,1.7144643,1,747
pots,1.690005,3,748
volta,1.643628,1,749
decreased,1.6345729,5,750
moes,1.6279355,1,751
brainwashed,1.6275768,1,752
clues,1.610833,1,753
doe,1.6012572,2,754
simply,1.5777274,10,755
wanna,1.5701119,300,756
rolled,1.5557523,2,757
active,1.5437275,15,758
filler,1.5299461,1,759
sleepiness,1.5114713,5,760
ik,1.5034922,2,761
themself,1.5026773,1,762
belated,1.4768816,2,763
sanitizer,1.4743167,1,764
battery,1.4633054,7,765
stumbled,1.4577373,4,766
had,1.45233,637,767
sham,1.4356734,3,768
chargers,1.4353667,13,769
either,1.4254922,58,770
counterfeit,1.42478,1,771
relief,1.4004062,10,772
bleaker,1.3972205,3,773
reliving,1.3958868,5,774
sucked,1.3851767,1,775
restrictive,1.3850936,1,776
fate,1.3819903,4,777
quest,1.3811895,3,778
epicfail,1.3785384,4,779
vanishes,1.3768816,1,780
axed,1.3723755,6,781
noooo,1.3720617,14,782
overthink,1.3646882,1,783
leaf,1.3573748,1,784
redeemed,1.3141028,1,785
loss,1.3024925,29,786
mostly,1.2974507,8,787
heals,1.2948217,3,788
gentrified,1.283557,1,789
losses,1.2827829,1,790
pronto,1.2779483,3,791
",i",1.2724651,1,792
washed,1.2679704,9,793
hurt,1.2611102,131,794
busted,1.2584391,7,795
ftw,1.2536036,1,796
blacksheep,1.2476255,1,797
lifetime,1.2442082,4,798
expire,1.2373183,1,799
misplaced,1.227713,1,800
5110,1.2263044,8,801
damnit,1.218566,1,802
sidetracked,1.2107265,1,803
succumb,1.183224,1,804
ku,1.1819842,1,805
mcgraw,1.1776613,1,806
cry,1.1747752,197,807
~notes,1.1724998,1,808
;_;,1.1724998,1,809
gaaaah,1.1724998,1,810
supaaaa,1.1724998,1,811
hateatt,1.1724998,1,812
yogathongmostcomfortablethongintheworld,1.1724998,1,813
@chalegal,1.1724998,1,814
therightthing,1.1724998,1,815
freazing,1.1724998,1,816
husemann,1.1724998,1,817
@itsanelizz,1.1724998,9,818
@callummhall,1.1724998,1,819
attemptedly,1.1724998,1,820
@b_easyetp,1.1724998,1,821
selfwill,1.1724998,1,822
@and_tuts,1.1724998,1,823
@petenewbigin,1.1724998,1,824
adub,1.1724998,1,825
@itsbrittneyduh,1.1724998,1,826
menninger,1.1724998,1,827
kents,1.1724998,1,828
squirmming,1.1724998,1,829
@merej_192,1.1724998,1,830
@chibchenko,1.1724998,2,831
fareal,1.1724998,1,832
b*tch,1.1724998,1,833
@brianneaydt,1.1724998,1,834
~milla,1.1724998,1,835
-______-,1.1724998,5,836
@fuskymaru,1.1724998,1,837
frwrd,1.1724998,1,838
annoyingpeople,1.1724998,1,839
@hcltech,1.1724998,1,840
@bouf,1.1724998,2,841
@boohoofashion,1.1724998,1,842
ffxiâ€,1.1724998,1,843
wastetimetweetingaboutit,1.1724998,1,844
@maria_ma17ua,1.1724998,3,845
thankgsgiving,1.1724998,1,846
@amyysaurus_rex,1.1724998,4,847
/33,1.1724998,5,848
@awolfnamedpanda,1.1724998,2,849
@iam_briqqz,1.1724998,1,850
grahmcrackers,1.1724998,5,851
@illestmc_tas,1.1724998,5,852
@viviensabel,1.1724998,1,853
@laikenbritt,1.1724998,1,854
peopleâ€,1.1724998,2,855
@aaron_coook,1.1724998,1,856
@ddamiani5,1.1724998,4,857
@elliegoulding,1.1724998,4,858
bachie,1.1724998,1,859
@mega_bode,1.1724998,1,860
badsurprise,1.1724998,1,861
@cwuesthoff,1.1724998,1,862
@loveandxcstasy,1.1724998,1,863
@rallyandrepeat,1.1724998,1,864
@hayleydocherty,1.1724998,2,865
revengewillbemine,1.1724998,1,866
@masters_say,1.1724998,4,867
cruel.~the,1.1724998,1,868
@androiddev,1.1724998,1,869
@geturbirdwet26,1.1724998,1,870
imiss12303,1.1724998,4,871
@ndy,1.1724998,4,872
@dcrucolin,1.1724998,1,873
â€œ@omcki,1.1724998,1,874
@dark_barcelona,1.1724998,1,875
@lovethatnialler,1.1724998,4,876
@g_reg06,1.1724998,1,877
â€œ@rofldrg,1.1724998,1,878
@_pokiinsmot,1.1724998,7,879
culmitive,1.1724998,1,880
dranking,1.1724998,1,881
foord,1.1724998,5,882
@ipithom,1.1724998,1,883
@myakonstanti,1.1724998,7,884
@miichellee97,1.1724998,5,885
@cory_jackson,1.1724998,7,886
@tres444,1.1724998,1,887
2jump,1.1724998,1,888
ty4rt,1.1724998,2,889
cuproblems,1.1724998,3,890
badnight,1.1724998,1,891
rockhurst,1.1724998,1,892
@rockstargames,1.1724998,5,893
@theofficialyule,1.1724998,1,894
@mokhathi,1.1724998,1,895
@ginarees,1.1724998,1,896
@bunsen_byrner,1.1724998,1,897
universe.is,1.1724998,2,898
prokastinated,1.1724998,1,899
@therealt57,1.1724998,1,900
@gamesradar,1.1724998,5,901
lucrece,1.1724998,1,902
"
		",1.1724998,1,903
@janamontana12,1.1724998,1,904
@yasaikatsucurry,1.1724998,1,905
@lcolell,1.1724998,1,906
shopn,1.1724998,1,907
@kclem10,1.1724998,4,908
@dprincessmaja,1.1724998,2,909
@xianlimm,1.1724998,2,910
î€£.,1.1724998,2,911
fuckinggggggggg,1.1724998,1,912
chucksmic,1.1724998,1,913
@stoverkelsey,1.1724998,1,914
someoneentertainme,1.1724998,1,915
havingjoy,1.1724998,1,916
endoftenancytweet,1.1724998,1,917
baffin,1.1724998,1,918
sef!!new,1.1724998,1,919
christmaseveduedate,1.1724998,1,920
@ron_farley25,1.1724998,3,921
@colingimblet,1.1724998,3,922
@ashleegrim13,1.1724998,1,923
youvstop,1.1724998,3,924
@durrty_diana,1.1724998,1,925
@waddupcass,1.1724998,4,926
@sophabulous07,1.1724998,1,927
f*ck,1.1724998,2,928
guy<3,1.1724998,1,929
gonnabealongnight,1.1724998,1,930
@jjjasia,1.1724998,1,931
home<3,1.1724998,1,932
hubsicle,1.1724998,1,933
@w4ffl35_fdc,1.1724998,1,934
@codylaa,1.1724998,1,935
@skyeglasier,1.1724998,1,936
4:50,1.1724998,1,937
f*cking,1.1724998,1,938
savecommunity,1.1724998,1,939
@fanfaronade,1.1724998,4,940
chocolateygoodness,1.1724998,4,941
@kp89,1.1724998,1,942
~#swedish,1.1724998,1,943
@theweekndxo,1.1724998,1,944
caffeinewithdrawl,1.1724998,1,945
@dreadhead1384,1.1724998,1,946
@misswessels,1.1724998,1,947
year.not,1.1724998,1,948
lifert,1.1724998,1,949
@markwhufc,1.1724998,1,950
@loubeatles,1.1724998,1,951
ilovemydad,1.1724998,1,952
fooledyou,1.1724998,1,953
@romarley,1.1724998,1,954
@gracielee96,1.1724998,1,955
@rachh1xo,1.1724998,1,956
@mikebarry4,1.1724998,1,957
2mw,1.1724998,1,958
@trishana28,1.1724998,1,959
@bobbystompy,1.1724998,1,960
@nathan_buchheits,1.1724998,1,961
hateit,1.1724998,2,962
@professorgreen,1.1724998,1,963
@mellyanneflo,1.1724998,5,964
4368th,1.1724998,1,965
@megjane25,1.1724998,4,966
cuhz,1.1724998,1,967
@rainbowlushh,1.1724998,1,968
giavauna,1.1724998,1,969
78yo,1.1724998,1,970
@juliagillard,1.1724998,1,971
â€œjust,1.1724998,1,972
trustedâ€,1.1724998,1,973
@austin404,1.1724998,1,974
@iheart_kris81,1.1724998,3,975
@foxbrownfox,1.1724998,3,976
1y.o,1.1724998,1,977
@buckhollywood,1.1724998,1,978
glolod,1.1724998,1,979
@michaelmears,1.1724998,1,980
illoveairports,1.1724998,1,981
)-:,1.1724998,7,982
worldâœ¡prov.2:5,1.1724998,1,983
high.fear,1.1724998,1,984
@therealsnctyler,1.1724998,1,985
heart.#wonderfulfeeling,1.1724998,1,986
@jeanniehor,1.1724998,1,987
tweoples,1.1724998,1,988
surprise.lol,1.1724998,1,989
@morpheusent,1.1724998,1,990
letsgrowup,1.1724998,1,991
@jbarsodmg,1.1724998,2,992
@charlieskitchen,1.1724998,1,993
rccatlbible,1.1724998,1,994
@stix1845,1.1724998,1,995
