word,NNprob,wordCount,NN_Rank
jenn,12.523104,1,564
roadster,12.5229,1,565
locating,12.519959,3,566
teamwork,12.513552,1,567
sûr,12.50441,1,568
considerate,12.503222,3,569
crisp,12.496954,63,570
nduja,12.492585,1,571
stocked,12.488485,32,572
grin,12.474884,5,573
blackjack,12.473263,3,574
pies,12.459585,10,575
combos,12.458008,25,576
havarti,12.457506,2,577
exceptional,12.450822,72,578
limeade,12.4490185,1,579
crostini,12.448568,8,580
perfect,12.448036,499,581
steampunk,12.443112,1,582
pizzaiolo,12.442865,1,583
dreamy,12.4379425,3,584
generously,12.435753,12,585
summertime,12.433016,2,586
pie,12.431714,99,587
fuentes,12.427424,1,588
bakeware,12.420969,1,589
marvellous,12.419899,2,590
summerlin,12.417757,12,591
friendly-,12.416137,1,592
patio-,12.407946,5,593
kudos,12.3958,20,594
aloha,12.390185,23,595
capri,12.3851185,1,596
sunrise,12.385033,2,597
whimsical,12.382452,1,598
cheescakes,12.38205,1,599
rockabilly,12.379961,1,600
compact,12.369767,5,601
sososo,12.364895,1,602
flowy,12.362301,1,603
yorkville,12.361933,1,604
appreciate,12.361406,111,605
companions,12.359143,5,606
amaizing,12.357317,1,607
marlin,12.345274,1,608
tivoli,12.344919,2,609
-amazing,12.334171,1,610
spotless,12.334161,9,611
meatiest,12.329566,1,612
bellagio,12.325552,27,613
standout,12.320196,2,614
friendliness,12.320033,11,615
kazu,12.319639,1,616
yummmmm,12.317038,1,617
cheers,12.3153305,12,618
tillman,12.31522,1,619
sweetheart,12.311567,9,620
kronos,12.309598,3,621
delighted,12.300695,12,622
recommendations,12.293476,84,623
refreshing,12.287355,50,624
stoked,12.284456,5,625
cannoli,12.280135,8,626
smart,12.277143,41,627
complemented,12.2754,9,628
dory,12.272554,7,629
cheery,12.25856,3,630
fragrant,12.257006,8,631
5stars,12.254225,1,632
martina,12.251345,3,633
showcased,12.249605,1,634
masseuses,12.242375,1,635
quirky,12.2398815,3,636
energized,12.236299,1,637
olivia,12.235313,7,638
rocco,12.232354,1,639
loves,12.231867,79,640
recs,12.231688,2,641
relaxation,12.22931,10,642
-great,12.222868,4,643
juliet,12.222353,3,644
comprehensive,12.220856,2,645
jenga,12.217416,2,646
serene,12.21022,2,647
sopes,12.206892,3,648
hippotherapy,12.195152,4,649
precise,12.193134,6,650
quick,12.19111,386,651
zena,12.190886,1,652
octagonal,12.189601,1,653
stainless,12.187808,8,654
assisting,12.187231,6,655
yumm,12.1832695,4,656
lotus,12.179001,10,657
merveilleux,12.175148,1,658
biscotti,12.17338,2,659
cute,12.170358,163,660
vang,12.169441,1,661
homey,12.168985,7,662
handpicked,12.166667,1,663
tailored,12.159679,6,664
loooove,12.159109,2,665
companion,12.158605,21,666
congratulations,12.155549,6,667
adirondack,12.150589,1,668
advantages,12.137287,2,669
humble,12.132145,11,670
peaceful,12.128802,10,671
genial,12.118481,1,672
norcal,12.117161,2,673
3-night,12.111231,1,674
hotties,12.111082,1,675
sunglass,12.109837,1,676
babaganoush,12.105793,2,677
calendars,12.105387,1,678
soppressata,12.104529,1,679
baklavas,12.099484,3,680
julia,12.098917,1,681
upbeat,12.098139,24,682
asiatique,12.095443,1,683
ruby,12.093393,3,684
4-course,12.093116,2,685
superb-,12.092584,1,686
conchas,12.091977,1,687
kristyn,12.091156,1,688
sunset,12.091098,6,689
unmatched,12.085379,4,690
tasks,12.0835,5,691
beefy,12.082636,2,692
reuben,12.0790415,9,693
puddin,12.067619,1,694
mannerly,12.064604,1,695
décontracté,12.063916,1,696
pomegranate,12.062792,9,697
billie,12.061808,2,698
courtious,12.039644,1,699
jeeves,12.033956,1,700
hibiscus,12.02494,2,701
customized,12.018869,4,702
waterproof,12.017288,1,703
gems,12.016164,5,704
pendants,11.99814,1,705
priceless,11.997816,3,706
graceful,11.996288,1,707
tzu,11.990917,1,708
leashless,11.989254,1,709
graciously,11.989187,9,710
prefect,11.986296,4,711
aloo,11.986168,1,712
molly,11.985861,1,713
jovial,11.983469,1,714
brimming,11.98321,1,715
foodie,11.9800625,20,716
applewood,11.977018,4,717
astute,11.969181,3,718
bountiful,11.967555,1,719
necessities,11.963938,1,720
curried,11.962756,2,721
bonnie,11.959973,1,722
beatiful,11.958392,1,723
goodness,11.958109,68,724
yummers,11.957966,1,725
confident,11.950661,18,726
poppyseed,11.949529,2,727
kibbe,11.948682,1,728
impressive,11.947433,59,729
dewey,11.946539,1,730
crepes,11.943298,27,731
banh,11.940883,17,732
vicki,11.939723,1,733
spottless,11.923828,2,734
florentine,11.921646,13,735
bomb.com,11.919482,4,736
arsenal,11.918353,1,737
emily,11.907396,4,738
pooches,11.905449,1,739
peek,11.901752,10,740
contentment,11.900134,2,741
staycation,11.897938,4,742
recommande,11.897099,3,743
hugeee,11.895705,1,744
refreshed,11.890493,1,745
nook,11.886274,2,746
hingham,11.885597,3,747
lickity,11.883989,1,748
persian,11.880833,13,749
yaay,11.8771515,1,750
attentiveness,11.874118,6,751
georgian,11.873884,6,752
istanbul,11.871559,2,753
pillowy,11.869799,2,754
jessi,11.86745,1,755
calm,11.865167,25,756
margot,11.863389,2,757
hoppin,11.853939,2,758
irresistible,11.852635,2,759
you.the,11.852015,1,760
katsu,11.84812,12,761
enjoy,11.847943,416,762
reassuring,11.84376,1,763
foosball,11.839373,1,764
mystere,11.836962,11,765
braised,11.835775,37,766
lighthearted,11.828426,1,767
adept,11.82346,2,768
briyani,11.82345,1,769
rewards,11.8209095,7,770
eased,11.820819,1,771
moroccan,11.819967,2,772
accessible,11.819438,32,773
cuyahoga,11.814308,3,774
passionate,11.812294,10,775
fulfilled,11.805361,2,776
elegantly,11.804472,1,777
anthropologie,11.799393,2,778
huuuuge,11.799079,2,779
samosas,11.797186,6,780
invigorated,11.795758,1,781
combines,11.791645,3,782
eclectic,11.782974,19,783
comradery,11.781046,1,784
captivating,11.779452,6,785
keychains,11.770301,1,786
horizons,11.767923,1,787
calenders,11.756802,2,788
redford,11.755434,1,789
arranging,11.755198,1,790
practical,11.752224,1,791
cedro,11.748288,1,792
tahitian,11.745697,4,793
kitty,11.739816,6,794
butternut,11.736422,11,795
yogurtland,11.7276125,1,796
sourcebooks,11.726026,1,797
relax,11.717544,45,798
hawaiian,11.714334,24,799
billiards,11.713514,4,800
herbed,11.712105,2,801
tunes,11.711616,7,802
splashpad,11.710897,2,803
meaty,11.704836,8,804
delicieux,11.699884,1,805
firetruck,11.69978,4,806
refreshingly,11.699548,1,807
responsiveness,11.696217,3,808
inventive,11.695814,7,809
aces,11.691369,2,810
avgolemono,11.6884575,1,811
ensured,11.688177,3,812
intelligent,11.6844425,6,813
kindness,11.680611,9,814
camus,11.673064,1,815
zoe,11.670332,1,816
ecellent,11.66403,1,817
doggie,11.66356,4,818
hoop,11.6555805,4,819
tangerine,11.649558,16,820
fulfilling,11.648712,8,821
redhead,11.646187,5,822
lifechanging,11.638926,1,823
carré,11.637636,1,824
complimented,11.619073,17,825
convenient,11.616931,98,826
pecan,11.611706,18,827
exotics,11.608364,4,828
friendships,11.608165,1,829
unseren,11.607115,1,830
gals,11.606052,1,831
pierogies,11.606032,4,832
teds,11.605455,3,833
soulmate,11.600649,2,834
obstacles,11.600529,3,835
prides,11.598196,3,836
stationery,11.593814,1,837
cobbler,11.589345,4,838
delic,11.588526,1,839
bowie,11.579145,1,840
uprights,11.577321,1,841
margo,11.574053,4,842
therapeutic,11.571939,4,843
tasy,11.568393,1,844
detailed,11.5681505,32,845
bop,11.566602,3,846
conscientious,11.554394,3,847
asheville,11.550822,2,848
studded,11.541985,4,849
mocktail,11.539844,1,850
jett,11.529381,2,851
pluses,11.527412,1,852
beaming,11.524571,3,853
mesmerizing,11.521663,1,854
barstools,11.521449,2,855
additions,11.521381,1,856
buddha,11.520451,4,857
provides,11.516608,21,858
divine,11.508644,35,859
jenny,11.497158,11,860
exquisite,11.496463,19,861
dazzling,11.493774,1,862
baos,11.481941,6,863
benny,11.473062,4,864
piccata,11.468149,6,865
exciting,11.467591,33,866
shoppe,11.464277,4,867
paired,11.46225,28,868
gratin,11.455807,7,869
smiles,11.450048,23,870
skillets,11.449074,3,871
awesomeness,11.447318,4,872
cocktails,11.444474,107,873
strudel,11.442699,4,874
orechiette,11.435394,2,875
samira,11.429262,1,876
quilts,11.427936,1,877
enthusiast,11.4170265,4,878
scones,11.416672,7,879
mallorca,11.415045,1,880
designing,11.413776,3,881
tremendously,11.407734,3,882
boulangeries,11.406994,1,883
montgomery,11.399302,1,884
viator,11.396336,1,885
petting,11.390644,1,886
sqft,11.390339,1,887
fritters,11.387253,12,888
exploring,11.385693,12,889
delighting,11.385403,1,890
oxtail,11.385275,23,891
mojitos,11.383859,9,892
bundt,11.383252,9,893
magical,11.382169,17,894
puggle,11.381405,1,895
diseños,11.378427,1,896
accomidating,11.376507,3,897
updated,11.37467,40,898
madeline,11.373952,2,899
raffle,11.372583,1,900
sandia,11.371325,1,901
bustling,11.366501,7,902
kilts,11.36072,1,903
unparalleled,11.356041,3,904
cristo,11.353777,4,905
panang,11.353363,20,906
schnell,11.351247,1,907
submachine,11.35113,2,908
livingsocial,11.351064,1,909
gogh,11.350636,1,910
rarities,11.349378,1,911
erin,11.346592,4,912
francophile,11.342134,1,913
features,11.338862,26,914
renowned,11.338318,2,915
plaisir,11.334681,2,916
sexiest,11.332388,2,917
helen,11.330489,3,918
alabama,11.328271,1,919
astrology,11.328045,1,920
kickin,11.325708,1,921
luscious,11.318711,3,922
zuvorkommend,11.307366,1,923
vibrant,11.300989,12,924
encases,11.297584,1,925
joelle,11.297132,1,926
baclava,11.2939005,1,927
galbi,11.290456,3,928
bestfriend,11.290123,2,929
pierogis,11.289039,8,930
assortment,11.285535,10,931
aficionado,11.284046,4,932
stroll,11.2801285,13,933
powerful,11.279524,3,934
thankyou,11.277386,3,935
hug,11.275213,6,936
hippest,11.272451,2,937
pastries,11.269989,58,938
cushioned,11.267246,1,939
stetson,11.266626,5,940
tranquil,11.262639,2,941
swing,11.258927,17,942
featured,11.257782,16,943
verdun,11.256728,2,944
citrusy,11.255379,1,945
caprese,11.251932,19,946
comforting,11.24353,7,947
roscoe,11.241121,3,948
enthusiastically,11.232523,6,949
naturalizer,11.225005,1,950
scotty,11.217905,6,951
flawless,11.213221,13,952
goodtimes,11.211408,1,953
outdoors,11.209671,10,954
rooter,11.204487,1,955
24-in,11.193026,1,956
martinis,11.190543,14,957
melinda,11.18222,1,958
stroller,11.17914,11,959
infiniti,11.175692,4,960
gifts,11.174264,8,961
clarks,11.173032,1,962
aprons,11.170908,1,963
griddles,11.157263,1,964
fryer,11.156872,10,965
coziness,11.153503,4,966
shawarmas,11.146094,12,967
hectic,11.142891,10,968
k-9,11.125511,1,969
teamed,11.125195,3,970
toothsome,11.124348,1,971
andreas,11.120642,1,972
incomparable,11.119886,1,973
judith,11.117319,1,974
dynamite,11.116693,26,975
sadie,11.115228,3,976
wedges,11.109808,13,977
nanaimo,11.107858,1,978
spiffy,11.098217,1,979
louvre,11.096218,1,980
vibey,11.091135,1,981
unique,11.090525,160,982
chatted,11.089123,21,983
too--,11.087597,1,984
sharon,11.085766,4,985
satisfies,11.081912,1,986
bevs,11.072919,1,987
poblano,11.070445,4,988
classic,11.064169,62,989
raindrops,11.063941,1,990
calisto,11.063371,2,991
bevy,11.060604,1,992
chutneys,11.05939,1,993
bestie,11.056992,6,994
nestled,11.053112,5,995
bouchon,11.052635,40,996
warms,11.049488,4,997
nathalie,11.049148,1,998
adrenaline,11.048904,1,999
huuuge,11.047135,1,1000
amazingness,11.0456295,2,1001
cheesecakes,11.044811,4,1002
affords,11.0429535,1,1003
ellie,11.042395,5,1004
alanna,11.04228,1,1005
eagerly,11.040663,1,1006
caleb,11.037016,1,1007
sycamore,11.037003,1,1008
accommodated,11.032059,21,1009
pitta,11.029951,1,1010
bibim,11.027056,1,1011
wowza,11.025663,2,1012
speediness,11.023976,1,1013
upcoming,11.020462,9,1014
lovingly,11.020386,6,1015
doggy,11.0138645,6,1016
perk,11.008451,10,1017
skincare,11.006978,2,1018
accommodates,10.999697,4,1019
doable,10.999297,1,1020
amethyst,10.997962,1,1021
precision,10.995356,1,1022
obliging,10.991374,1,1023
alisha,10.988073,1,1024
relished,10.987766,1,1025
timeframe,10.982622,1,1026
rainbow,10.982024,12,1027
inflatable,10.981022,1,1028
-clean,10.977406,1,1029
tidy,10.9768715,15,1030
marcello,10.97543,4,1031
broadest,10.972185,1,1032
crafted,10.969983,10,1033
tzatziki,10.969868,5,1034
munchies,10.969406,2,1035
carolyn,10.965818,1,1036
calmness,10.964327,1,1037
strolling,10.9641905,3,1038
